smoothed_trust_fam,smoothed_trust_fam_se,sample_size,country,iso_code,gid_0,survey_date
0.335696,0.008195,3359.0,Iraq,IRQ,IRQ,20201229
0.386539,0.007406,4335.0,Ireland,IRL,IRL,20201229
0.432553,0.006425,5962.0,Israel,ISR,ISR,20201229
0.28822,0.002551,31560.0,Italy,ITA,ITA,20201229
0.498669,0.002143,54528.0,Japan,JPN,JPN,20201229
0.235409,0.008625,2443.0,Jordan,JOR,JOR,20201229
0.201388,0.01338,902.0,Kazakhstan,KAZ,KAZ,20201229
0.569319,0.009242,2880.0,Kenya,KEN,KEN,20201229
0.41288,0.020713,580.0,Kuwait,KWT,KWT,20201229
0.318018,0.025074,360.0,Kyrgyzstan,KGZ,KGZ,20201229
0.511137,0.034233,220.0,Laos,LAO,LAO,20201229
0.231859,0.012206,1201.0,Lebanon,LBN,LBN,20201229
0.396486,0.013059,1416.0,Libya,LBY,LBY,20201229
0.41661,0.006876,5149.0,Malaysia,MYS,MYS,20201229
0.45765,0.03074,282.0,Mali,MLI,MLI,20201229
0.593712,0.001972,62042.0,Mexico,MEX,MEX,20201229
0.288076,0.016021,793.0,Moldova,MDA,MDA,20201229
0.3389,0.011525,1698.0,Morocco,MAR,MAR,20201229
0.518299,0.028413,317.0,Mozambique,MOZ,MOZ,20201229
0.578737,0.011232,1944.0,Myanmar,MMR,MMR,20201229
0.559984,0.01166,1837.0,Nepal,NPL,NPL,20201229
0.216303,0.003761,12253.0,Netherlands,NLD,NLD,20201229
0.335591,0.008129,3385.0,New Zealand,NZL,NZL,20201229
0.599752,0.012636,1515.0,Nicaragua,NIC,NIC,20201229
0.503064,0.00804,3851.0,Nigeria,NGA,NGA,20201229
0.295823,0.00521,7703.0,Norway,NOR,NOR,20201229
0.409213,0.02974,274.0,Oman,OMN,OMN,20201229
0.527135,0.007147,4891.0,Pakistan,PAK,PAK,20201229
0.260127,0.013548,1046.0,Palestine,PSE,PSE,20201229
0.528855,0.011363,1935.0,Panama,PAN,PAN,20201229
0.445734,0.012383,1644.0,Paraguay,PRY,PRY,20201229
0.535903,0.006493,5898.0,Peru,PER,PER,20201229
0.428609,0.004957,9981.0,Philippines,PHL,PHL,20201229
0.325902,0.004811,9503.0,Poland,POL,POL,20201229
0.417544,0.005145,9193.0,Portugal,PRT,PRT,20201229
0.531322,0.008126,3781.0,"Puerto Rico, U.S.",PRI,PRI,20201229
0.453182,0.021706,530.0,Qatar,QAT,QAT,20201229
0.239526,0.004877,7692.0,Romania,ROU,ROU,20201229
0.25312,0.004758,8365.0,Russia,RUS,RUS,20201229
0.410762,0.009657,2608.0,Saudi Arabia,SAU,SAU,20201229
0.29172,0.033526,186.0,Senegal,SEN,SEN,20201229
0.328954,0.009255,2585.0,Serbia,SRB,SRB,20201229
0.382362,0.013141,1385.0,Singapore,SGP,SGP,20201229
0.367182,0.007866,3914.0,Slovakia,SVK,SVK,20201229
0.256958,0.011782,1376.0,Slovenia,SVN,SVN,20201229
0.40974,0.005293,8671.0,South Africa,ZAF,ZAF,20201229
0.580845,0.006723,5394.0,South Korea,KOR,KOR,20201229
0.309462,0.003345,19119.0,Spain,ESP,ESP,20201229
0.404742,0.015736,982.0,Sri Lanka,LKA,LKA,20201229
0.3956,0.012638,1508.0,Sudan,SDN,SDN,20201229
0.399683,0.003396,21463.0,Sweden,SWE,SWE,20201229
0.257367,0.006165,5058.0,Switzerland,CHE,CHE,20201229
0.317829,0.004094,12942.0,Taiwan,TWN,TWN,20201229
0.461225,0.029399,291.0,Tanzania,TZA,TZA,20201229
0.520951,0.003404,21570.0,Thailand,THA,THA,20201229
0.295379,0.010292,1952.0,Tunisia,TUN,TUN,20201229
0.259618,0.003671,14293.0,Turkey,TUR,TUR,20201229
0.289053,0.00448,10297.0,Ukraine,UKR,UKR,20201229
0.450365,0.011178,2009.0,United Arab Emirates,ARE,ARE,20201229
0.3592,0.003368,20307.0,United Kingdom,GBR,GBR,20201229
0.38136,0.007191,4917.0,Uruguay,URY,URY,20201229
0.255963,0.019362,515.0,Uzbekistan,UZB,UZB,20201229
0.539918,0.007142,4879.0,Venezuela,VEN,VEN,20201229
0.523424,0.004857,10580.0,Vietnam,VNM,VNM,20201229
0.25429,0.017713,614.0,Yemen,YEM,YEM,20201229
0.548467,0.018977,722.0,Afghanistan,AFG,AFG,20201230
0.421201,0.022827,505.0,Albania,ALB,ALB,20201230
0.228704,0.008666,2369.0,Algeria,DZA,DZA,20201230
0.553484,0.025944,371.0,Angola,AGO,AGO,20201230
0.401056,0.00376,17067.0,Argentina,ARG,ARG,20201230
0.255541,0.027958,248.0,Armenia,ARM,ARM,20201230
0.312264,0.004389,11405.0,Australia,AUS,AUS,20201230
0.264339,0.006246,5068.0,Austria,AUT,AUT,20201230
0.294204,0.018775,616.0,Azerbaijan,AZE,AZE,20201230
0.625797,0.008654,3161.0,Bangladesh,BGD,BGD,20201230
0.250504,0.010714,1674.0,Belarus,BLR,BLR,20201230
0.216601,0.005742,5213.0,Belgium,BEL,BEL,20201230
0.421093,0.047888,113.0,Benin,BEN,BEN,20201230
0.532691,0.007615,4308.0,Bolivia,BOL,BOL,20201230
0.321545,0.016206,837.0,Bosnia and Herzegovina,BIH,BIH,20201230
0.462321,0.001693,86799.0,Brazil,BRA,BRA,20201230
0.301729,0.008983,2616.0,Bulgaria,BGR,BGR,20201230
0.289576,0.027961,269.0,Burkina Faso,BFA,BFA,20201230
0.387174,0.026925,336.0,Cambodia,KHM,KHM,20201230
0.361425,0.027258,312.0,Cameroon,CMR,CMR,20201230
0.31289,0.003437,18280.0,Canada,CAN,CAN,20201230
0.49073,0.005328,8820.0,Chile,CHL,CHL,20201230
0.531569,0.003738,17837.0,Colombia,COL,COL,20201230
0.562316,0.008171,3697.0,Costa Rica,CRI,CRI,20201230
0.415202,0.02236,488.0,C̫te d'Ivoire,CIV,CIV,20201230
0.256647,0.008543,2621.0,Croatia,HRV,HRV,20201230
0.342933,0.005995,6271.0,Czech Republic,CZE,CZE,20201230
0.318629,0.035703,166.0,Democratic Republic of the Congo,COD,COD,20201230
0.292268,0.004722,9555.0,Denmark,DNK,DNK,20201230
0.460336,0.009817,2594.0,Dominican Republic,DOM,DOM,20201230
0.471548,0.006469,5965.0,Ecuador,ECU,ECU,20201230
0.343556,0.004512,11177.0,Egypt,EGY,EGY,20201230
0.556545,0.009314,2849.0,El Salvador,SLV,SLV,20201230
0.480417,0.023557,456.0,Ethiopia,ETH,ETH,20201230
0.376444,0.009029,2924.0,Finland,FIN,FIN,20201230
0.189154,0.002397,26715.0,France,FRA,FRA,20201230
0.295001,0.002512,32992.0,Germany,DEU,DEU,20201230
0.421776,0.014949,1083.0,Ghana,GHA,GHA,20201230
0.300508,0.006767,4649.0,Greece,GRC,GRC,20201230
0.552349,0.009976,2509.0,Guatemala,GTM,GTM,20201230
0.417809,0.041667,152.0,Guinea,GIN,GIN,20201230
0.367525,0.034278,205.0,Haiti,HTI,HTI,20201230
0.566625,0.011128,2002.0,Honduras,HND,HND,20201230
0.398654,0.011102,1953.0,Hong Kong,HKG,HKG,20201230
0.257112,0.004241,10627.0,Hungary,HUN,HUN,20201230
0.520858,0.003142,25304.0,India,IND,IND,20201230
0.273105,0.003669,14751.0,Indonesia,IDN,IDN,20201230
0.340594,0.008328,3277.0,Iraq,IRQ,IRQ,20201230
0.386136,0.007537,4640.0,Ireland,IRL,IRL,20201230
0.438004,0.006377,6080.0,Israel,ISR,ISR,20201230
0.292922,0.002516,32763.0,Italy,ITA,ITA,20201230
0.497012,0.002111,56212.0,Japan,JPN,JPN,20201230
0.233936,0.008607,2439.0,Jordan,JOR,JOR,20201230
0.197383,0.013482,873.0,Kazakhstan,KAZ,KAZ,20201230
0.577631,0.009076,2965.0,Kenya,KEN,KEN,20201230
0.425057,0.02098,572.0,Kuwait,KWT,KWT,20201230
0.309458,0.025111,342.0,Kyrgyzstan,KGZ,KGZ,20201230
0.488644,0.034064,216.0,Laos,LAO,LAO,20201230
0.241996,0.012303,1216.0,Lebanon,LBN,LBN,20201230
0.397185,0.013023,1432.0,Libya,LBY,LBY,20201230
0.411189,0.006827,5200.0,Malaysia,MYS,MYS,20201230
0.431418,0.029667,289.0,Mali,MLI,MLI,20201230
0.598479,0.001956,62817.0,Mexico,MEX,MEX,20201230
0.282334,0.016228,760.0,Moldova,MDA,MDA,20201230
0.335807,0.011662,1650.0,Morocco,MAR,MAR,20201230
0.53031,0.028259,318.0,Mozambique,MOZ,MOZ,20201230
0.574543,0.011386,1897.0,Myanmar,MMR,MMR,20201230
0.560656,0.011539,1867.0,Nepal,NPL,NPL,20201230
0.219936,0.003721,12580.0,Netherlands,NLD,NLD,20201230
0.341848,0.008131,3427.0,New Zealand,NZL,NZL,20201230
0.593152,0.012439,1572.0,Nicaragua,NIC,NIC,20201230
0.490214,0.007946,3935.0,Nigeria,NGA,NGA,20201230
0.295124,0.005126,7941.0,Norway,NOR,NOR,20201230
0.379516,0.029491,276.0,Oman,OMN,OMN,20201230
0.524432,0.007276,4724.0,Pakistan,PAK,PAK,20201230
0.273058,0.013762,1041.0,Palestine,PSE,PSE,20201230
0.524351,0.011368,1949.0,Panama,PAN,PAN,20201230
0.453461,0.012222,1682.0,Paraguay,PRY,PRY,20201230
0.53536,0.006377,6120.0,Peru,PER,PER,20201230
0.437584,0.004913,10202.0,Philippines,PHL,PHL,20201230
0.326151,0.004687,10016.0,Poland,POL,POL,20201230
0.425107,0.005063,9537.0,Portugal,PRT,PRT,20201230
0.528682,0.008101,3809.0,"Puerto Rico, U.S.",PRI,PRI,20201230
0.452173,0.021956,519.0,Qatar,QAT,QAT,20201230
0.241885,0.004806,7971.0,Romania,ROU,ROU,20201230
0.252566,0.00477,8307.0,Russia,RUS,RUS,20201230
0.416129,0.009742,2572.0,Saudi Arabia,SAU,SAU,20201230
0.296319,0.033097,191.0,Senegal,SEN,SEN,20201230
0.327107,0.00942,2507.0,Serbia,SRB,SRB,20201230
0.383597,0.013062,1399.0,Singapore,SGP,SGP,20201230
0.369711,0.007785,4022.0,Slovakia,SVK,SVK,20201230
0.281069,0.011989,1389.0,Slovenia,SVN,SVN,20201230
0.410653,0.005257,8772.0,South Africa,ZAF,ZAF,20201230
0.570808,0.006746,5387.0,South Korea,KOR,KOR,20201230
0.311835,0.003298,19747.0,Spain,ESP,ESP,20201230
0.425122,0.015925,964.0,Sri Lanka,LKA,LKA,20201230
0.396379,0.012631,1508.0,Sudan,SDN,SDN,20201230
0.403255,0.003346,22101.0,Sweden,SWE,SWE,20201230
0.2604,0.00613,5150.0,Switzerland,CHE,CHE,20201230
0.316483,0.00406,13131.0,Taiwan,TWN,TWN,20201230
0.454967,0.028787,302.0,Tanzania,TZA,TZA,20201230
0.51791,0.003478,20664.0,Thailand,THA,THA,20201230
0.282221,0.010131,1951.0,Tunisia,TUN,TUN,20201230
0.266494,0.003695,14336.0,Turkey,TUR,TUR,20201230
0.290239,0.004526,10110.0,Ukraine,UKR,UKR,20201230
0.46649,0.01117,2034.0,United Arab Emirates,ARE,ARE,20201230
0.360278,0.003286,21365.0,United Kingdom,GBR,GBR,20201230
0.373559,0.007121,4971.0,Uruguay,URY,URY,20201230
0.271952,0.019669,513.0,Uzbekistan,UZB,UZB,20201230
0.539334,0.007063,4989.0,Venezuela,VEN,VEN,20201230
0.516714,0.004761,11029.0,Vietnam,VNM,VNM,20201230
0.262184,0.018699,579.0,Yemen,YEM,YEM,20201230
0.552979,0.018736,732.0,Afghanistan,AFG,AFG,20210101
0.414436,0.022108,521.0,Albania,ALB,ALB,20210101
0.244526,0.00903,2286.0,Algeria,DZA,DZA,20210101
0.526624,0.025847,378.0,Angola,AGO,AGO,20210101
0.403166,0.003693,17692.0,Argentina,ARG,ARG,20210101
0.267526,0.028801,239.0,Armenia,ARM,ARM,20210101
0.312994,0.004179,12536.0,Australia,AUS,AUS,20210101
0.268673,0.006116,5343.0,Austria,AUT,AUT,20210101
0.279421,0.018338,611.0,Azerbaijan,AZE,AZE,20210101
0.619906,0.00895,2977.0,Bangladesh,BGD,BGD,20210101
0.239388,0.010625,1635.0,Belarus,BLR,BLR,20210101
0.213468,0.005591,5436.0,Belgium,BEL,BEL,20210101
0.417104,0.047457,113.0,Benin,BEN,BEN,20210101
0.522508,0.007541,4403.0,Bolivia,BOL,BOL,20210101
0.322658,0.016304,839.0,Bosnia and Herzegovina,BIH,BIH,20210101
0.463732,0.001665,89699.0,Brazil,BRA,BRA,20210101
0.298101,0.008755,2723.0,Bulgaria,BGR,BGR,20210101
0.304253,0.029548,253.0,Burkina Faso,BFA,BFA,20210101
0.404463,0.02833,307.0,Cambodia,KHM,KHM,20210101
0.351429,0.028239,286.0,Cameroon,CMR,CMR,20210101
0.307452,0.003331,19279.0,Canada,CAN,CAN,20210101
0.492423,0.005258,9047.0,Chile,CHL,CHL,20210101
0.533325,0.003713,18062.0,Colombia,COL,COL,20210101
0.565745,0.008132,3731.0,Costa Rica,CRI,CRI,20210101
0.430838,0.022783,472.0,C̫te d'Ivoire,CIV,CIV,20210101
0.266336,0.008507,2687.0,Croatia,HRV,HRV,20210101
0.350157,0.005843,6679.0,Czech Republic,CZE,CZE,20210101
0.36246,0.038192,158.0,Democratic Republic of the Congo,COD,COD,20210101
0.289153,0.004613,10064.0,Denmark,DNK,DNK,20210101
0.472604,0.00969,2663.0,Dominican Republic,DOM,DOM,20210101
0.471386,0.006463,5971.0,Ecuador,ECU,ECU,20210101
0.347454,0.004616,10738.0,Egypt,EGY,EGY,20210101
0.573785,0.009239,2907.0,El Salvador,SLV,SLV,20210101
0.505601,0.022451,498.0,Ethiopia,ETH,ETH,20210101
0.402828,0.008986,3006.0,Finland,FIN,FIN,20210101
0.196022,0.002364,28220.0,France,FRA,FRA,20210101
0.298901,0.002475,34253.0,Germany,DEU,DEU,20210101
0.420998,0.014891,1089.0,Ghana,GHA,GHA,20210101
0.301216,0.006696,4751.0,Greece,GRC,GRC,20210101
0.55685,0.009918,2524.0,Guatemala,GTM,GTM,20210101
0.420465,0.042823,142.0,Guinea,GIN,GIN,20210101
0.360972,0.033791,212.0,Haiti,HTI,HTI,20210101
0.552376,0.010988,2064.0,Honduras,HND,HND,20210101
0.398124,0.011159,1951.0,Hong Kong,HKG,HKG,20210101
0.258619,0.004216,11035.0,Hungary,HUN,HUN,20210101
0.523655,0.003187,24572.0,India,IND,IND,20210101
0.268812,0.00363,14919.0,Indonesia,IDN,IDN,20210101
0.341761,0.008353,3224.0,Iraq,IRQ,IRQ,20210101
0.391026,0.00697,5372.0,Ireland,IRL,IRL,20210101
0.450763,0.006299,6346.0,Israel,ISR,ISR,20210101
0.296253,0.002447,34856.0,Italy,ITA,ITA,20210101
0.498262,0.002035,60590.0,Japan,JPN,JPN,20210101
0.242428,0.008914,2342.0,Jordan,JOR,JOR,20210101
0.193307,0.013605,849.0,Kazakhstan,KAZ,KAZ,20210101
0.571053,0.008951,3067.0,Kenya,KEN,KEN,20210101
0.427205,0.021359,559.0,Kuwait,KWT,KWT,20210101
0.331316,0.025486,348.0,Kyrgyzstan,KGZ,KGZ,20210101
0.430872,0.035126,204.0,Laos,LAO,LAO,20210101
0.24263,0.011978,1286.0,Lebanon,LBN,LBN,20210101
0.393357,0.013307,1367.0,Libya,LBY,LBY,20210101
0.32271,0.043821,121.0,Madagascar,MDG,MDG,20210101
0.40945,0.006741,5349.0,Malaysia,MYS,MYS,20210101
0.382551,0.030207,269.0,Mali,MLI,MLI,20210101
0.598359,0.00194,63889.0,Mexico,MEX,MEX,20210101
0.260538,0.016413,718.0,Moldova,MDA,MDA,20210101
0.336741,0.011843,1601.0,Morocco,MAR,MAR,20210101
0.535518,0.027729,329.0,Mozambique,MOZ,MOZ,20210101
0.579943,0.011693,1798.0,Myanmar,MMR,MMR,20210101
0.550518,0.011602,1862.0,Nepal,NPL,NPL,20210101
0.225932,0.003686,13073.0,Netherlands,NLD,NLD,20210101
0.338776,0.007807,3697.0,New Zealand,NZL,NZL,20210101
0.579642,0.012449,1582.0,Nicaragua,NIC,NIC,20210101
0.480634,0.007912,3968.0,Nigeria,NGA,NGA,20210101
0.300639,0.004953,8580.0,Norway,NOR,NOR,20210101
0.407732,0.029969,271.0,Oman,OMN,OMN,20210101
0.521089,0.007421,4538.0,Pakistan,PAK,PAK,20210101
0.30268,0.014569,1006.0,Palestine,PSE,PSE,20210101
0.522107,0.011265,1984.0,Panama,PAN,PAN,20210101
0.427816,0.012015,1722.0,Paraguay,PRY,PRY,20210101
0.530652,0.006262,6356.0,Peru,PER,PER,20210101
0.437988,0.004838,10516.0,Philippines,PHL,PHL,20210101
0.329331,0.004571,10612.0,Poland,POL,POL,20210101
0.43814,0.004884,10333.0,Portugal,PRT,PRT,20210101
0.550646,0.008041,3839.0,"Puerto Rico, U.S.",PRI,PRI,20210101
0.471142,0.022214,513.0,Qatar,QAT,QAT,20210101
0.243736,0.004721,8288.0,Romania,ROU,ROU,20210101
0.25412,0.004825,8137.0,Russia,RUS,RUS,20210101
0.431023,0.00991,2509.0,Saudi Arabia,SAU,SAU,20210101
0.286054,0.031348,210.0,Senegal,SEN,SEN,20210101
0.318582,0.009605,2380.0,Serbia,SRB,SRB,20210101
0.403749,0.013367,1378.0,Singapore,SGP,SGP,20210101
0.370682,0.007455,4368.0,Slovakia,SVK,SVK,20210101
0.283911,0.011705,1465.0,Slovenia,SVN,SVN,20210101
0.410191,0.005004,9667.0,South Africa,ZAF,ZAF,20210101
0.581637,0.006708,5406.0,South Korea,KOR,KOR,20210101
0.316583,0.003256,20435.0,Spain,ESP,ESP,20210101
0.428408,0.015912,970.0,Sri Lanka,LKA,LKA,20210101
0.394522,0.012935,1434.0,Sudan,SDN,SDN,20210101
0.407935,0.00326,22995.0,Sweden,SWE,SWE,20210101
0.257366,0.005982,5353.0,Switzerland,CHE,CHE,20210101
0.317798,0.004018,13437.0,Taiwan,TWN,TWN,20210101
0.438986,0.027894,319.0,Tanzania,TZA,TZA,20210101
0.521087,0.003547,19862.0,Thailand,THA,THA,20210101
0.268075,0.010082,1923.0,Tunisia,TUN,TUN,20210101
0.27238,0.003756,14072.0,Turkey,TUR,TUR,20210101
0.29242,0.004676,9497.0,Ukraine,UKR,UKR,20210101
0.475222,0.011236,2015.0,United Arab Emirates,ARE,ARE,20210101
0.361199,0.003102,24009.0,United Kingdom,GBR,GBR,20210101
0.373065,0.007083,4995.0,Uruguay,URY,URY,20210101
0.280602,0.020296,490.0,Uzbekistan,UZB,UZB,20210101
0.537452,0.007022,5047.0,Venezuela,VEN,VEN,20210101
0.507583,0.004665,11499.0,Vietnam,VNM,VNM,20210101
0.289059,0.020074,532.0,Yemen,YEM,YEM,20210101
0.565501,0.019273,688.0,Afghanistan,AFG,AFG,20210102
0.39305,0.021655,523.0,Albania,ALB,ALB,20210102
0.245991,0.009069,2273.0,Algeria,DZA,DZA,20210102
0.505875,0.025635,384.0,Angola,AGO,AGO,20210102
0.40284,0.003648,18124.0,Argentina,ARG,ARG,20210102
0.286401,0.029656,237.0,Armenia,ARM,ARM,20210102
0.313907,0.004104,12997.0,Australia,AUS,AUS,20210102
0.268452,0.00602,5521.0,Austria,AUT,AUT,20210102
0.262194,0.018177,599.0,Azerbaijan,AZE,AZE,20210102
0.616967,0.008982,2950.0,Bangladesh,BGD,BGD,20210102
0.235473,0.010363,1690.0,Belarus,BLR,BLR,20210102
0.215832,0.005548,5544.0,Belgium,BEL,BEL,20210102
0.408917,0.045475,121.0,Benin,BEN,BEN,20210102
0.523076,0.007487,4497.0,Bolivia,BOL,BOL,20210102
0.301682,0.015754,869.0,Bosnia and Herzegovina,BIH,BIH,20210102
0.465365,0.001651,91262.0,Brazil,BRA,BRA,20210102
0.299755,0.008773,2719.0,Bulgaria,BGR,BGR,20210102
0.349521,0.029613,257.0,Burkina Faso,BFA,BFA,20210102
0.405812,0.028296,310.0,Cambodia,KHM,KHM,20210102
0.365668,0.028486,290.0,Cameroon,CMR,CMR,20210102
0.307088,0.003291,19746.0,Canada,CAN,CAN,20210102
0.493234,0.00521,9226.0,Chile,CHL,CHL,20210102
0.5307,0.003684,18365.0,Colombia,COL,COL,20210102
0.571211,0.00811,3741.0,Costa Rica,CRI,CRI,20210102
0.420643,0.022673,473.0,C̫te d'Ivoire,CIV,CIV,20210102
0.269713,0.008474,2732.0,Croatia,HRV,HRV,20210102
0.357212,0.005742,6977.0,Czech Republic,CZE,CZE,20210102
0.315615,0.037599,157.0,Democratic Republic of the Congo,COD,COD,20210102
0.290157,0.004531,10424.0,Denmark,DNK,DNK,20210102
0.474703,0.009511,2765.0,Dominican Republic,DOM,DOM,20210102
0.468295,0.006393,6106.0,Ecuador,ECU,ECU,20210102
0.350059,0.004659,10523.0,Egypt,EGY,EGY,20210102
0.569783,0.009207,2932.0,El Salvador,SLV,SLV,20210102
0.507678,0.022044,516.0,Ethiopia,ETH,ETH,20210102
0.400573,0.008908,3051.0,Finland,FIN,FIN,20210102
0.199227,0.002353,28838.0,France,FRA,FRA,20210102
0.296255,0.002446,34877.0,Germany,DEU,DEU,20210102
0.429653,0.014882,1100.0,Ghana,GHA,GHA,20210102
0.301683,0.006633,4859.0,Greece,GRC,GRC,20210102
0.556186,0.009847,2566.0,Guatemala,GTM,GTM,20210102
0.437512,0.044518,133.0,Guinea,GIN,GIN,20210102
0.391439,0.033485,223.0,Haiti,HTI,HTI,20210102
0.560033,0.010832,2106.0,Honduras,HND,HND,20210102
0.396816,0.011144,1956.0,Hong Kong,HKG,HKG,20210102
0.256511,0.004156,11280.0,Hungary,HUN,HUN,20210102
0.523912,0.003173,24782.0,India,IND,IND,20210102
0.267315,0.003587,15232.0,Indonesia,IDN,IDN,20210102
0.339862,0.008325,3247.0,Iraq,IRQ,IRQ,20210102
0.391573,0.006736,5720.0,Ireland,IRL,IRL,20210102
0.462241,0.006214,6536.0,Israel,ISR,ISR,20210102
0.300341,0.002413,36157.0,Italy,ITA,ITA,20210102
0.498781,0.002005,62371.0,Japan,JPN,JPN,20210102
0.240503,0.008987,2290.0,Jordan,JOR,JOR,20210102
0.209191,0.013762,876.0,Kazakhstan,KAZ,KAZ,20210102
0.575107,0.008867,3117.0,Kenya,KEN,KEN,20210102
0.408661,0.021337,549.0,Kuwait,KWT,KWT,20210102
0.344151,0.025179,362.0,Kyrgyzstan,KGZ,KGZ,20210102
0.410529,0.033702,214.0,Laos,LAO,LAO,20210102
0.254447,0.011712,1391.0,Lebanon,LBN,LBN,20210102
0.37438,0.013334,1342.0,Libya,LBY,LBY,20210102
0.32877,0.041881,134.0,Madagascar,MDG,MDG,20210102
0.41676,0.006658,5511.0,Malaysia,MYS,MYS,20210102
0.430019,0.031457,255.0,Mali,MLI,MLI,20210102
0.596318,0.001934,64391.0,Mexico,MEX,MEX,20210102
0.2781,0.016835,716.0,Moldova,MDA,MDA,20210102
0.335854,0.011711,1637.0,Morocco,MAR,MAR,20210102
0.534718,0.026327,364.0,Mozambique,MOZ,MOZ,20210102
0.584534,0.011645,1799.0,Myanmar,MMR,MMR,20210102
0.548774,0.011622,1855.0,Nepal,NPL,NPL,20210102
0.226558,0.003605,13577.0,Netherlands,NLD,NLD,20210102
0.336519,0.007631,3852.0,New Zealand,NZL,NZL,20210102
0.593344,0.01211,1649.0,Nicaragua,NIC,NIC,20210102
0.468273,0.007855,4016.0,Nigeria,NGA,NGA,20210102
0.307255,0.004932,8761.0,Norway,NOR,NOR,20210102
0.439275,0.030164,268.0,Oman,OMN,OMN,20210102
0.516899,0.007447,4505.0,Pakistan,PAK,PAK,20210102
0.292028,0.014502,988.0,Palestine,PSE,PSE,20210102
0.521506,0.011293,1974.0,Panama,PAN,PAN,20210102
0.426029,0.012107,1693.0,Paraguay,PRY,PRY,20210102
0.529459,0.006186,6524.0,Peru,PER,PER,20210102
0.440793,0.004794,10723.0,Philippines,PHL,PHL,20210102
0.33222,0.004504,10975.0,Poland,POL,POL,20210102
0.450253,0.004806,10763.0,Portugal,PRT,PRT,20210102
0.560055,0.008012,3847.0,"Puerto Rico, U.S.",PRI,PRI,20210102
0.469408,0.022436,504.0,Qatar,QAT,QAT,20210102
0.244193,0.004676,8460.0,Romania,ROU,ROU,20210102
0.254626,0.004781,8299.0,Russia,RUS,RUS,20210102
0.435981,0.009936,2505.0,Saudi Arabia,SAU,SAU,20210102
0.293871,0.030676,222.0,Senegal,SEN,SEN,20210102
0.319234,0.009628,2378.0,Serbia,SRB,SRB,20210102
0.407115,0.013244,1405.0,Singapore,SGP,SGP,20210102
0.37578,0.007291,4584.0,Slovakia,SVK,SVK,20210102
0.290514,0.011562,1518.0,Slovenia,SVN,SVN,20210102
0.413064,0.004876,10235.0,South Africa,ZAF,ZAF,20210102
0.567115,0.006725,5438.0,South Korea,KOR,KOR,20210102
0.314837,0.003222,20798.0,Spain,ESP,ESP,20210102
0.432651,0.015877,978.0,Sri Lanka,LKA,LKA,20210102
0.394,0.012923,1437.0,Sudan,SDN,SDN,20210102
0.410686,0.003224,23488.0,Sweden,SWE,SWE,20210102
0.253078,0.005871,5491.0,Switzerland,CHE,CHE,20210102
0.317342,0.003991,13605.0,Taiwan,TWN,TWN,20210102
0.455134,0.028358,310.0,Tanzania,TZA,TZA,20210102
0.525375,0.003477,20660.0,Thailand,THA,THA,20210102
0.262692,0.009977,1933.0,Tunisia,TUN,TUN,20210102
0.270436,0.003749,14055.0,Turkey,TUR,TUR,20210102
0.289136,0.004642,9564.0,Ukraine,UKR,UKR,20210102
0.47501,0.010981,2116.0,United Arab Emirates,ARE,ARE,20210102
0.364375,0.00304,25078.0,United Kingdom,GBR,GBR,20210102
0.368912,0.007054,5012.0,Uruguay,URY,URY,20210102
0.295554,0.020008,522.0,Uzbekistan,UZB,UZB,20210102
0.536391,0.006895,5238.0,Venezuela,VEN,VEN,20210102
0.514533,0.004623,11693.0,Vietnam,VNM,VNM,20210102
0.3023,0.02039,528.0,Yemen,YEM,YEM,20210102
0.559138,0.018771,716.0,Afghanistan,AFG,AFG,20210104
0.401434,0.021665,527.0,Albania,ALB,ALB,20210104
0.238996,0.009074,2222.0,Algeria,DZA,DZA,20210104
0.534558,0.024679,405.0,Angola,AGO,AGO,20210104
0.404564,0.00355,19148.0,Argentina,ARG,ARG,20210104
0.305212,0.029327,255.0,Armenia,ARM,ARM,20210104
0.315458,0.004051,13358.0,Australia,AUS,AUS,20210104
0.270035,0.005966,5591.0,Austria,AUT,AUT,20210104
0.247159,0.017642,608.0,Azerbaijan,AZE,AZE,20210104
0.616333,0.008928,2985.0,Bangladesh,BGD,BGD,20210104
0.229673,0.009979,1799.0,Belarus,BLR,BLR,20210104
0.229752,0.005555,5749.0,Belgium,BEL,BEL,20210104
0.404249,0.043936,126.0,Benin,BEN,BEN,20210104
0.502806,0.007319,4727.0,Bolivia,BOL,BOL,20210104
0.306542,0.015527,916.0,Bosnia and Herzegovina,BIH,BIH,20210104
0.469827,0.001628,93945.0,Brazil,BRA,BRA,20210104
0.286052,0.008624,2739.0,Bulgaria,BGR,BGR,20210104
0.352029,0.028992,270.0,Burkina Faso,BFA,BFA,20210104
0.437053,0.029165,292.0,Cambodia,KHM,KHM,20210104
0.349898,0.026185,336.0,Cameroon,CMR,CMR,20210104
0.304334,0.003277,19893.0,Canada,CAN,CAN,20210104
0.491247,0.005149,9448.0,Chile,CHL,CHL,20210104
0.531754,0.003599,19259.0,Colombia,COL,COL,20210104
0.569652,0.008023,3815.0,Costa Rica,CRI,CRI,20210104
0.40567,0.022447,476.0,C̫te d'Ivoire,CIV,CIV,20210104
0.287139,0.008562,2803.0,Croatia,HRV,HRV,20210104
0.364781,0.005628,7519.0,Czech Republic,CZE,CZE,20210104
