smoothed_pct_hes_waitlater,smoothed_hes_waitlater_se,sample_size,country,iso_code,gid_0,survey_date
0.322969,0.033054,220.0,Myanmar,MMR,MMR,20210214
0.495867,0.016796,913.0,Nepal,NPL,NPL,20210214
0.417889,0.008153,3671.0,Netherlands,NLD,NLD,20210214
0.565223,0.011021,2019.0,New Zealand,NZL,NZL,20210214
0.511325,0.018832,707.0,Nicaragua,NIC,NIC,20210214
0.543539,0.011389,1925.0,Nigeria,NGA,NGA,20210214
0.458297,0.010949,2079.0,Norway,NOR,NOR,20210214
0.530178,0.04309,121.0,Oman,OMN,OMN,20210214
0.483393,0.012427,1626.0,Pakistan,PAK,PAK,20210214
0.629519,0.023962,429.0,Palestine,PSE,PSE,20210214
0.544221,0.021302,553.0,Panama,PAN,PAN,20210214
0.531711,0.016732,903.0,Paraguay,PRY,PRY,20210214
0.512898,0.007446,4538.0,Peru,PER,PER,20210214
0.625637,0.006162,6176.0,Philippines,PHL,PHL,20210214
0.43499,0.007665,4192.0,Poland,POL,POL,20210214
0.352499,0.007224,4409.0,Portugal,PRT,PRT,20210214
0.614092,0.016666,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.567139,0.034881,209.0,Qatar,QAT,QAT,20210214
0.409152,0.008729,3183.0,Romania,ROU,ROU,20210214
0.387193,0.006493,5657.0,Russia,RUS,RUS,20210214
0.484548,0.014168,1246.0,Saudi Arabia,SAU,SAU,20210214
0.511069,0.04494,133.0,Senegal,SEN,SEN,20210214
0.42714,0.012858,1489.0,Serbia,SRB,SRB,20210214
0.554322,0.022967,473.0,Singapore,SGP,SGP,20210214
0.443126,0.012852,1496.0,Slovakia,SVK,SVK,20210214
0.469331,0.018652,717.0,Slovenia,SVN,SVN,20210214
0.53777,0.008947,3116.0,South Africa,ZAF,ZAF,20210214
0.620954,0.009761,2478.0,South Korea,KOR,KOR,20210214
0.380837,0.005876,6846.0,Spain,ESP,ESP,20210214
0.471182,0.023688,448.0,Sri Lanka,LKA,LKA,20210214
0.555913,0.021794,531.0,Sudan,SDN,SDN,20210214
0.478069,0.007316,4678.0,Sweden,SWE,SWE,20210214
0.46617,0.010443,2304.0,Switzerland,CHE,CHE,20210214
0.693907,0.004888,8956.0,Taiwan,TWN,TWN,20210214
0.406782,0.025434,380.0,Tanzania,TZA,TZA,20210214
0.605168,0.006521,5663.0,Thailand,THA,THA,20210214
0.52159,0.013028,1511.0,Tunisia,TUN,TUN,20210214
0.535545,0.006968,5131.0,Turkey,TUR,TUR,20210214
0.41234,0.005931,6933.0,Ukraine,UKR,UKR,20210214
0.557027,0.020482,613.0,United Arab Emirates,ARE,ARE,20210214
0.384295,0.007645,4064.0,United Kingdom,GBR,GBR,20210214
0.536357,0.011363,1936.0,Uruguay,URY,URY,20210214
0.417642,0.024427,425.0,Uzbekistan,UZB,UZB,20210214
0.563646,0.009907,2515.0,Venezuela,VEN,VEN,20210214
0.397495,0.004795,10397.0,Vietnam,VNM,VNM,20210214
0.45966,0.031274,269.0,Yemen,YEM,YEM,20210214
0.350479,0.024643,380.0,Afghanistan,AFG,AFG,20210215
0.351027,0.025256,349.0,Albania,ALB,ALB,20210215
0.493422,0.011934,1767.0,Algeria,DZA,DZA,20210215
0.558089,0.034406,216.0,Angola,AGO,AGO,20210215
0.512442,0.00548,8322.0,Argentina,ARG,ARG,20210215
0.377738,0.037058,171.0,Armenia,ARM,ARM,20210215
0.575298,0.00756,4825.0,Australia,AUS,AUS,20210215
0.487444,0.010989,2074.0,Austria,AUT,AUT,20210215
0.394157,0.026333,348.0,Azerbaijan,AZE,AZE,20210215
0.553584,0.013314,1437.0,Bangladesh,BGD,BGD,20210215
0.479472,0.015629,1042.0,Belarus,BLR,BLR,20210215
0.458115,0.010473,2269.0,Belgium,BEL,BEL,20210215
0.480145,0.010758,2190.0,Bolivia,BOL,BOL,20210215
0.337197,0.020677,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.534061,0.003494,20395.0,Brazil,BRA,BRA,20210215
0.406305,0.010683,2118.0,Bulgaria,BGR,BGR,20210215
0.454922,0.040377,149.0,Burkina Faso,BFA,BFA,20210215
0.661035,0.039273,152.0,Cambodia,KHM,KHM,20210215
0.443577,0.027344,334.0,Cameroon,CMR,CMR,20210215
0.499511,0.006224,6470.0,Canada,CAN,CAN,20210215
0.531923,0.009023,3066.0,Chile,CHL,CHL,20210215
0.550203,0.005829,7302.0,Colombia,COL,COL,20210215
0.476235,0.01618,954.0,Costa Rica,CRI,CRI,20210215
0.551421,0.026018,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.369266,0.013738,1244.0,Croatia,HRV,HRV,20210215
0.507637,0.00799,3924.0,Czech Republic,CZE,CZE,20210215
0.465996,0.037064,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.435276,0.012618,1559.0,Denmark,DNK,DNK,20210215
0.598216,0.01447,1275.0,Dominican Republic,DOM,DOM,20210215
0.506035,0.008626,3393.0,Ecuador,ECU,ECU,20210215
0.55183,0.007745,4152.0,Egypt,EGY,EGY,20210215
0.553389,0.013486,1383.0,El Salvador,SLV,SLV,20210215
0.34387,0.024243,391.0,Ethiopia,ETH,ETH,20210215
0.514353,0.019151,686.0,Finland,FIN,FIN,20210215
0.485116,0.003809,17235.0,France,FRA,FRA,20210215
0.488617,0.004372,13089.0,Germany,DEU,DEU,20210215
0.601774,0.015077,1062.0,Ghana,GHA,GHA,20210215
0.513358,0.009193,2968.0,Greece,GRC,GRC,20210215
0.480044,0.013672,1332.0,Guatemala,GTM,GTM,20210215
0.424721,0.038846,157.0,Haiti,HTI,HTI,20210215
0.515934,0.015037,1106.0,Honduras,HND,HND,20210215
0.669731,0.016408,837.0,Hong Kong,HKG,HKG,20210215
0.399137,0.007198,4626.0,Hungary,HUN,HUN,20210215
0.461908,0.004869,10478.0,India,IND,IND,20210215
0.489238,0.006056,6823.0,Indonesia,IDN,IDN,20210215
0.497442,0.010355,2336.0,Iraq,IRQ,IRQ,20210215
0.438899,0.015339,1054.0,Ireland,IRL,IRL,20210215
0.536746,0.018149,804.0,Israel,ISR,ISR,20210215
0.40991,0.004882,10166.0,Italy,ITA,ITA,20210215
0.499903,0.002571,37872.0,Japan,JPN,JPN,20210215
0.536967,0.01412,1254.0,Jordan,JOR,JOR,20210215
0.410441,0.017392,811.0,Kazakhstan,KAZ,KAZ,20210215
0.521443,0.014157,1244.0,Kenya,KEN,KEN,20210215
0.555751,0.03029,273.0,Kuwait,KWT,KWT,20210215
0.359387,0.029623,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.535432,0.048821,108.0,Laos,LAO,LAO,20210215
0.599207,0.017894,735.0,Lebanon,LBN,LBN,20210215
0.473836,0.018794,717.0,Libya,LBY,LBY,20210215
0.583708,0.008958,3037.0,Malaysia,MYS,MYS,20210215
0.554225,0.043189,133.0,Mali,MLI,MLI,20210215
0.49882,0.003594,19373.0,Mexico,MEX,MEX,20210215
0.417779,0.021761,560.0,Moldova,MDA,MDA,20210215
0.482566,0.019523,674.0,Morocco,MAR,MAR,20210215
0.540187,0.022141,517.0,Mozambique,MOZ,MOZ,20210215
0.330803,0.032825,227.0,Myanmar,MMR,MMR,20210215
0.478652,0.016719,922.0,Nepal,NPL,NPL,20210215
0.412793,0.008049,3748.0,Netherlands,NLD,NLD,20210215
0.5542,0.010537,2225.0,New Zealand,NZL,NZL,20210215
0.514373,0.018583,726.0,Nicaragua,NIC,NIC,20210215
0.546088,0.011339,1942.0,Nigeria,NGA,NGA,20210215
0.453246,0.010839,2117.0,Norway,NOR,NOR,20210215
0.477366,0.045197,116.0,Oman,OMN,OMN,20210215
0.463141,0.012166,1678.0,Pakistan,PAK,PAK,20210215
0.622284,0.023459,435.0,Palestine,PSE,PSE,20210215
0.570633,0.020369,593.0,Panama,PAN,PAN,20210215
0.532094,0.016485,934.0,Paraguay,PRY,PRY,20210215
0.511957,0.007437,4545.0,Peru,PER,PER,20210215
0.627408,0.006079,6333.0,Philippines,PHL,PHL,20210215
0.44431,0.007592,4281.0,Poland,POL,POL,20210215
0.352689,0.007189,4453.0,Portugal,PRT,PRT,20210215
0.618104,0.016608,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.546401,0.034439,222.0,Qatar,QAT,QAT,20210215
0.413455,0.008557,3326.0,Romania,ROU,ROU,20210215
0.383155,0.006383,5833.0,Russia,RUS,RUS,20210215
0.498578,0.013872,1297.0,Saudi Arabia,SAU,SAU,20210215
0.539559,0.043531,139.0,Senegal,SEN,SEN,20210215
0.425161,0.012615,1545.0,Serbia,SRB,SRB,20210215
0.554659,0.022624,490.0,Singapore,SGP,SGP,20210215
0.433525,0.012699,1528.0,Slovakia,SVK,SVK,20210215
0.471047,0.018967,693.0,Slovenia,SVN,SVN,20210215
0.532983,0.008929,3133.0,South Africa,ZAF,ZAF,20210215
0.626739,0.009528,2587.0,South Korea,KOR,KOR,20210215
0.380169,0.005837,6929.0,Spain,ESP,ESP,20210215
0.448088,0.023088,469.0,Sri Lanka,LKA,LKA,20210215
0.550335,0.021475,550.0,Sudan,SDN,SDN,20210215
0.468314,0.007238,4767.0,Sweden,SWE,SWE,20210215
0.47317,0.010332,2361.0,Switzerland,CHE,CHE,20210215
0.697605,0.004756,9369.0,Taiwan,TWN,TWN,20210215
0.401318,0.024866,400.0,Tanzania,TZA,TZA,20210215
0.599071,0.006458,5800.0,Thailand,THA,THA,20210215
0.530279,0.012813,1559.0,Tunisia,TUN,TUN,20210215
0.54034,0.006918,5194.0,Turkey,TUR,TUR,20210215
0.416276,0.005854,7121.0,Ukraine,UKR,UKR,20210215
0.541838,0.020548,619.0,United Arab Emirates,ARE,ARE,20210215
0.391179,0.007632,4103.0,United Kingdom,GBR,GBR,20210215
0.540218,0.011272,1963.0,Uruguay,URY,URY,20210215
0.441594,0.024529,421.0,Uzbekistan,UZB,UZB,20210215
0.56891,0.009735,2595.0,Venezuela,VEN,VEN,20210215
0.398958,0.004683,10915.0,Vietnam,VNM,VNM,20210215
0.419114,0.031104,281.0,Yemen,YEM,YEM,20210215
0.344895,0.023871,378.0,Afghanistan,AFG,AFG,20210216
0.340381,0.025389,352.0,Albania,ALB,ALB,20210216
0.4899,0.011911,1768.0,Algeria,DZA,DZA,20210216
0.534602,0.033995,220.0,Angola,AGO,AGO,20210216
0.511167,0.005411,8537.0,Argentina,ARG,ARG,20210216
0.35414,0.036295,176.0,Armenia,ARM,ARM,20210216
0.574108,0.007028,4990.0,Australia,AUS,AUS,20210216
0.47463,0.010814,2139.0,Austria,AUT,AUT,20210216
0.398528,0.025517,370.0,Azerbaijan,AZE,AZE,20210216
0.543528,0.013152,1471.0,Bangladesh,BGD,BGD,20210216
0.460476,0.015352,1081.0,Belarus,BLR,BLR,20210216
0.446831,0.010347,2320.0,Belgium,BEL,BEL,20210216
0.483824,0.010734,2191.0,Bolivia,BOL,BOL,20210216
0.359988,0.020775,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.531335,0.003441,21034.0,Brazil,BRA,BRA,20210216
0.405048,0.010486,2191.0,Bulgaria,BGR,BGR,20210216
0.429787,0.040871,148.0,Burkina Faso,BFA,BFA,20210216
0.638293,0.038214,166.0,Cambodia,KHM,KHM,20210216
0.436949,0.027098,340.0,Cameroon,CMR,CMR,20210216
0.494314,0.006156,6614.0,Canada,CAN,CAN,20210216
0.530879,0.009023,3059.0,Chile,CHL,CHL,20210216
0.553428,0.005827,7299.0,Colombia,COL,COL,20210216
0.473356,0.015995,978.0,Costa Rica,CRI,CRI,20210216
0.538452,0.025486,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.362613,0.013565,1266.0,Croatia,HRV,HRV,20210216
0.506706,0.007874,4041.0,Czech Republic,CZE,CZE,20210216
0.533048,0.035803,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.438052,0.012426,1611.0,Denmark,DNK,DNK,20210216
0.603795,0.014092,1330.0,Dominican Republic,DOM,DOM,20210216
0.494123,0.008504,3486.0,Ecuador,ECU,ECU,20210216
0.540649,0.007628,4307.0,Egypt,EGY,EGY,20210216
0.547582,0.013392,1402.0,El Salvador,SLV,SLV,20210216
0.359422,0.024836,379.0,Ethiopia,ETH,ETH,20210216
0.513953,0.018883,708.0,Finland,FIN,FIN,20210216
0.486853,0.003832,17626.0,France,FRA,FRA,20210216
0.486279,0.004319,13412.0,Germany,DEU,DEU,20210216
0.594584,0.015048,1065.0,Ghana,GHA,GHA,20210216
0.524584,0.009181,2970.0,Greece,GRC,GRC,20210216
0.483313,0.013676,1333.0,Guatemala,GTM,GTM,20210216
0.41698,0.037778,166.0,Haiti,HTI,HTI,20210216
0.515121,0.015224,1079.0,Honduras,HND,HND,20210216
0.678838,0.015964,870.0,Hong Kong,HKG,HKG,20210216
0.398762,0.007084,4786.0,Hungary,HUN,HUN,20210216
0.460953,0.004833,10635.0,India,IND,IND,20210216
0.488468,0.005985,7006.0,Indonesia,IDN,IDN,20210216
0.501814,0.010066,2467.0,Iraq,IRQ,IRQ,20210216
0.434866,0.015384,1045.0,Ireland,IRL,IRL,20210216
0.525793,0.018055,818.0,Israel,ISR,ISR,20210216
0.413285,0.004803,10566.0,Italy,ITA,ITA,20210216
0.494356,0.002549,38529.0,Japan,JPN,JPN,20210216
0.526711,0.013891,1297.0,Jordan,JOR,JOR,20210216
0.406868,0.01719,836.0,Kazakhstan,KAZ,KAZ,20210216
0.522977,0.014026,1268.0,Kenya,KEN,KEN,20210216
0.548292,0.030856,264.0,Kuwait,KWT,KWT,20210216
0.346027,0.029151,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.506139,0.04889,106.0,Laos,LAO,LAO,20210216
0.614697,0.018369,694.0,Lebanon,LBN,LBN,20210216
0.448466,0.018757,712.0,Libya,LBY,LBY,20210216
0.512202,0.04894,102.0,Madagascar,MDG,MDG,20210216
0.587601,0.008887,3079.0,Malaysia,MYS,MYS,20210216
0.48265,0.043108,123.0,Mali,MLI,MLI,20210216
0.498633,0.003585,19467.0,Mexico,MEX,MEX,20210216
0.435459,0.021537,574.0,Moldova,MDA,MDA,20210216
0.488669,0.01937,682.0,Morocco,MAR,MAR,20210216
0.529796,0.022125,518.0,Mozambique,MOZ,MOZ,20210216
0.348973,0.032717,241.0,Myanmar,MMR,MMR,20210216
0.481656,0.016424,954.0,Nepal,NPL,NPL,20210216
0.408329,0.007928,3856.0,Netherlands,NLD,NLD,20210216
0.55759,0.01027,2418.0,New Zealand,NZL,NZL,20210216
0.515668,0.018586,726.0,Nicaragua,NIC,NIC,20210216
0.548486,0.011345,1939.0,Nigeria,NGA,NGA,20210216
0.460761,0.0108,2135.0,Norway,NOR,NOR,20210216
0.481253,0.046034,113.0,Oman,OMN,OMN,20210216
0.459052,0.011942,1745.0,Pakistan,PAK,PAK,20210216
0.600824,0.023449,446.0,Palestine,PSE,PSE,20210216
0.57989,0.019647,632.0,Panama,PAN,PAN,20210216
0.542915,0.016121,971.0,Paraguay,PRY,PRY,20210216
0.507395,0.007375,4627.0,Peru,PER,PER,20210216
0.625794,0.005989,6541.0,Philippines,PHL,PHL,20210216
0.443192,0.007487,4399.0,Poland,POL,POL,20210216
0.356856,0.007089,4579.0,Portugal,PRT,PRT,20210216
0.602242,0.016446,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.532675,0.034385,226.0,Qatar,QAT,QAT,20210216
0.413519,0.008512,3360.0,Romania,ROU,ROU,20210216
0.385095,0.006347,5910.0,Russia,RUS,RUS,20210216
0.496451,0.013673,1331.0,Saudi Arabia,SAU,SAU,20210216
0.539761,0.043381,139.0,Senegal,SEN,SEN,20210216
0.427297,0.012579,1555.0,Serbia,SRB,SRB,20210216
0.581347,0.022287,504.0,Singapore,SGP,SGP,20210216
0.433549,0.01257,1560.0,Slovakia,SVK,SVK,20210216
0.447492,0.019173,675.0,Slovenia,SVN,SVN,20210216
0.540444,0.008798,3220.0,South Africa,ZAF,ZAF,20210216
0.622792,0.009434,2675.0,South Korea,KOR,KOR,20210216
0.383441,0.005788,7070.0,Spain,ESP,ESP,20210216
0.443937,0.022574,489.0,Sri Lanka,LKA,LKA,20210216
0.531272,0.021402,555.0,Sudan,SDN,SDN,20210216
0.472055,0.007197,4828.0,Sweden,SWE,SWE,20210216
0.469954,0.010348,2350.0,Switzerland,CHE,CHE,20210216
0.698865,0.004634,9848.0,Taiwan,TWN,TWN,20210216
0.41822,0.024901,399.0,Tanzania,TZA,TZA,20210216
0.603857,0.0064,5873.0,Thailand,THA,THA,20210216
0.536462,0.012856,1540.0,Tunisia,TUN,TUN,20210216
0.535669,0.006824,5354.0,Turkey,TUR,TUR,20210216
0.41465,0.00576,7338.0,Ukraine,UKR,UKR,20210216
0.555772,0.020227,628.0,United Arab Emirates,ARE,ARE,20210216
0.386695,0.007559,4151.0,United Kingdom,GBR,GBR,20210216
0.535273,0.01119,2002.0,Uruguay,URY,URY,20210216
0.43821,0.024327,425.0,Uzbekistan,UZB,UZB,20210216
0.57696,0.009588,2672.0,Venezuela,VEN,VEN,20210216
0.402991,0.004517,11765.0,Vietnam,VNM,VNM,20210216
0.438739,0.031163,289.0,Yemen,YEM,YEM,20210216
0.349009,0.024062,397.0,Afghanistan,AFG,AFG,20210217
0.327184,0.024116,385.0,Albania,ALB,ALB,20210217
0.484384,0.011846,1783.0,Algeria,DZA,DZA,20210217
0.517589,0.033715,227.0,Angola,AGO,AGO,20210217
0.512742,0.005328,8808.0,Argentina,ARG,ARG,20210217
0.360046,0.035677,184.0,Armenia,ARM,ARM,20210217
0.569843,0.007013,5033.0,Australia,AUS,AUS,20210217
0.486225,0.010712,2182.0,Austria,AUT,AUT,20210217
0.402961,0.025409,373.0,Azerbaijan,AZE,AZE,20210217
0.550443,0.013124,1468.0,Bangladesh,BGD,BGD,20210217
0.451809,0.01502,1113.0,Belarus,BLR,BLR,20210217
0.446281,0.010239,2369.0,Belgium,BEL,BEL,20210217
0.488738,0.010683,2219.0,Bolivia,BOL,BOL,20210217
0.379235,0.020903,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.527773,0.00338,21833.0,Brazil,BRA,BRA,20210217
0.416344,0.010387,2244.0,Bulgaria,BGR,BGR,20210217
0.417237,0.040862,151.0,Burkina Faso,BFA,BFA,20210217
0.635192,0.03773,173.0,Cambodia,KHM,KHM,20210217
0.438146,0.026772,356.0,Cameroon,CMR,CMR,20210217
0.495511,0.006102,6728.0,Canada,CAN,CAN,20210217
0.526208,0.009031,3059.0,Chile,CHL,CHL,20210217
0.555616,0.005811,7329.0,Colombia,COL,COL,20210217
0.482016,0.015769,1010.0,Costa Rica,CRI,CRI,20210217
0.547234,0.024334,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.360765,0.013506,1275.0,Croatia,HRV,HRV,20210217
0.510515,0.007741,4175.0,Czech Republic,CZE,CZE,20210217
0.519801,0.034971,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.437927,0.012356,1628.0,Denmark,DNK,DNK,20210217
0.613146,0.014095,1320.0,Dominican Republic,DOM,DOM,20210217
0.489716,0.008193,3753.0,Ecuador,ECU,ECU,20210217
0.543587,0.007529,4400.0,Egypt,EGY,EGY,20210217
0.525319,0.013279,1440.0,El Salvador,SLV,SLV,20210217
0.358881,0.024757,383.0,Ethiopia,ETH,ETH,20210217
0.5084,0.018864,710.0,Finland,FIN,FIN,20210217
0.486389,0.003783,18068.0,France,FRA,FRA,20210217
0.48363,0.004256,13807.0,Germany,DEU,DEU,20210217
0.586806,0.015105,1067.0,Ghana,GHA,GHA,20210217
0.521709,0.009111,3017.0,Greece,GRC,GRC,20210217
0.480495,0.013538,1367.0,Guatemala,GTM,GTM,20210217
0.378678,0.035476,181.0,Haiti,HTI,HTI,20210217
0.517591,0.015279,1070.0,Honduras,HND,HND,20210217
0.673043,0.015805,897.0,Hong Kong,HKG,HKG,20210217
0.400057,0.007001,4903.0,Hungary,HUN,HUN,20210217
0.458848,0.004762,10955.0,India,IND,IND,20210217
0.48153,0.005927,7144.0,Indonesia,IDN,IDN,20210217
0.489583,0.009745,2631.0,Iraq,IRQ,IRQ,20210217
0.435835,0.015073,1089.0,Ireland,IRL,IRL,20210217
0.508111,0.018102,819.0,Israel,ISR,ISR,20210217
0.414897,0.004734,10886.0,Italy,ITA,ITA,20210217
0.49199,0.00255,38462.0,Japan,JPN,JPN,20210217
0.510083,0.013835,1312.0,Jordan,JOR,JOR,20210217
0.397885,0.016887,858.0,Kazakhstan,KAZ,KAZ,20210217
0.536826,0.013849,1293.0,Kenya,KEN,KEN,20210217
0.542563,0.032352,272.0,Kuwait,KWT,KWT,20210217
0.349285,0.02812,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.516714,0.048397,109.0,Laos,LAO,LAO,20210217
0.584566,0.019066,665.0,Lebanon,LBN,LBN,20210217
0.451206,0.018674,718.0,Libya,LBY,LBY,20210217
0.454026,0.048749,109.0,Madagascar,MDG,MDG,20210217
0.585223,0.00885,3115.0,Malaysia,MYS,MYS,20210217
0.46603,0.043844,126.0,Mali,MLI,MLI,20210217
0.499609,0.003577,19549.0,Mexico,MEX,MEX,20210217
0.438986,0.021161,594.0,Moldova,MDA,MDA,20210217
0.468671,0.018897,698.0,Morocco,MAR,MAR,20210217
0.556994,0.021493,530.0,Mozambique,MOZ,MOZ,20210217
0.382807,0.033584,241.0,Myanmar,MMR,MMR,20210217
0.452654,0.016301,954.0,Nepal,NPL,NPL,20210217
0.408616,0.007775,4010.0,Netherlands,NLD,NLD,20210217
0.55548,0.010031,2535.0,New Zealand,NZL,NZL,20210217
0.518182,0.018279,750.0,Nicaragua,NIC,NIC,20210217
0.545751,0.011302,1960.0,Nigeria,NGA,NGA,20210217
0.461181,0.010831,2119.0,Norway,NOR,NOR,20210217
0.505411,0.044833,123.0,Oman,OMN,OMN,20210217
0.471629,0.01173,1812.0,Pakistan,PAK,PAK,20210217
0.565568,0.023624,445.0,Palestine,PSE,PSE,20210217
0.584713,0.019385,646.0,Panama,PAN,PAN,20210217
0.541301,0.016004,986.0,Paraguay,PRY,PRY,20210217
0.507154,0.007321,4694.0,Peru,PER,PER,20210217
0.620591,0.005909,6773.0,Philippines,PHL,PHL,20210217
0.456424,0.007343,4585.0,Poland,POL,POL,20210217
0.355617,0.007008,4677.0,Portugal,PRT,PRT,20210217
0.584115,0.016301,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.527971,0.034461,224.0,Qatar,QAT,QAT,20210217
0.412304,0.008407,3445.0,Romania,ROU,ROU,20210217
0.390489,0.006255,6085.0,Russia,RUS,RUS,20210217
0.501518,0.013671,1341.0,Saudi Arabia,SAU,SAU,20210217
0.556293,0.042138,144.0,Senegal,SEN,SEN,20210217
0.430211,0.012425,1596.0,Serbia,SRB,SRB,20210217
0.580356,0.022355,502.0,Singapore,SGP,SGP,20210217
0.431398,0.012182,1661.0,Slovakia,SVK,SVK,20210217
0.42968,0.018627,709.0,Slovenia,SVN,SVN,20210217
0.541708,0.008726,3271.0,South Africa,ZAF,ZAF,20210217
0.62342,0.009332,2732.0,South Korea,KOR,KOR,20210217
0.382569,0.005757,7138.0,Spain,ESP,ESP,20210217
0.423421,0.022492,491.0,Sri Lanka,LKA,LKA,20210217
0.52732,0.021437,561.0,Sudan,SDN,SDN,20210217
0.459386,0.0071,4939.0,Sweden,SWE,SWE,20210217
0.478675,0.010276,2382.0,Switzerland,CHE,CHE,20210217
0.695073,0.00458,10151.0,Taiwan,TWN,TWN,20210217
0.450643,0.02455,414.0,Tanzania,TZA,TZA,20210217
0.607486,0.006295,6046.0,Thailand,THA,THA,20210217
0.524041,0.012844,1542.0,Tunisia,TUN,TUN,20210217
0.539755,0.00675,5460.0,Turkey,TUR,TUR,20210217
0.419464,0.005676,7579.0,Ukraine,UKR,UKR,20210217
0.551811,0.019898,652.0,United Arab Emirates,ARE,ARE,20210217
0.384385,0.007438,4294.0,United Kingdom,GBR,GBR,20210217
0.534162,0.011032,2059.0,Uruguay,URY,URY,20210217
0.463457,0.024402,441.0,Uzbekistan,UZB,UZB,20210217
0.57813,0.009464,2736.0,Venezuela,VEN,VEN,20210217
0.404784,0.004365,12611.0,Vietnam,VNM,VNM,20210217
0.415771,0.031606,282.0,Yemen,YEM,YEM,20210217
0.392467,0.026297,389.0,Afghanistan,AFG,AFG,20210218
0.340083,0.023782,396.0,Albania,ALB,ALB,20210218
0.484236,0.011702,1825.0,Algeria,DZA,DZA,20210218
0.508026,0.032688,242.0,Angola,AGO,AGO,20210218
0.512473,0.005266,9015.0,Argentina,ARG,ARG,20210218
0.333807,0.036682,197.0,Armenia,ARM,ARM,20210218
0.565718,0.006992,5072.0,Australia,AUS,AUS,20210218
0.481014,0.010557,2276.0,Austria,AUT,AUT,20210218
0.415299,0.02584,368.0,Azerbaijan,AZE,AZE,20210218
0.536464,0.01315,1473.0,Bangladesh,BGD,BGD,20210218
0.448357,0.014783,1150.0,Belarus,BLR,BLR,20210218
0.456275,0.010167,2418.0,Belgium,BEL,BEL,20210218
0.497138,0.010667,2227.0,Bolivia,BOL,BOL,20210218
0.380831,0.020901,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.522872,0.00333,22534.0,Brazil,BRA,BRA,20210218
0.4144,0.010277,2289.0,Bulgaria,BGR,BGR,20210218
0.432369,0.040621,154.0,Burkina Faso,BFA,BFA,20210218
0.634676,0.03668,181.0,Cambodia,KHM,KHM,20210218
0.43305,0.026607,360.0,Cameroon,CMR,CMR,20210218
0.495467,0.006028,6892.0,Canada,CAN,CAN,20210218
0.526989,0.008965,3103.0,Chile,CHL,CHL,20210218
0.552818,0.005796,7387.0,Colombia,COL,COL,20210218
0.480975,0.015564,1037.0,Costa Rica,CRI,CRI,20210218
0.552142,0.024453,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.351526,0.013445,1273.0,Croatia,HRV,HRV,20210218
0.510391,0.007631,4296.0,Czech Republic,CZE,CZE,20210218
0.53,0.03478,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.436604,0.012096,1697.0,Denmark,DNK,DNK,20210218
0.605713,0.013492,1313.0,Dominican Republic,DOM,DOM,20210218
0.488689,0.007961,3966.0,Ecuador,ECU,ECU,20210218
0.550521,0.007379,4566.0,Egypt,EGY,EGY,20210218
0.521783,0.013276,1435.0,El Salvador,SLV,SLV,20210218
0.359209,0.02471,384.0,Ethiopia,ETH,ETH,20210218
0.526251,0.018515,738.0,Finland,FIN,FIN,20210218
0.49078,0.003722,18652.0,France,FRA,FRA,20210218
0.476975,0.004188,14233.0,Germany,DEU,DEU,20210218
0.579559,0.015043,1082.0,Ghana,GHA,GHA,20210218
0.524095,0.008974,3109.0,Greece,GRC,GRC,20210218
0.47671,0.013572,1356.0,Guatemala,GTM,GTM,20210218
0.489221,0.050768,100.0,Guinea,GIN,GIN,20210218
0.412682,0.035283,191.0,Haiti,HTI,HTI,20210218
0.512281,0.015212,1084.0,Honduras,HND,HND,20210218
0.681162,0.015157,960.0,Hong Kong,HKG,HKG,20210218
0.398394,0.006847,5118.0,Hungary,HUN,HUN,20210218
0.453658,0.004737,11055.0,India,IND,IND,20210218
0.485833,0.005868,7293.0,Indonesia,IDN,IDN,20210218
0.497071,0.00957,2728.0,Iraq,IRQ,IRQ,20210218
0.433634,0.014758,1136.0,Ireland,IRL,IRL,20210218
0.509542,0.01823,814.0,Israel,ISR,ISR,20210218
0.409337,0.004635,11314.0,Italy,ITA,ITA,20210218
0.487926,0.002547,38533.0,Japan,JPN,JPN,20210218
0.493241,0.01382,1317.0,Jordan,JOR,JOR,20210218
0.397928,0.0167,878.0,Kazakhstan,KAZ,KAZ,20210218
0.5493,0.01369,1314.0,Kenya,KEN,KEN,20210218
