smoothed_pct_hes_dontbelieve,smoothed_hes_dontbelieve_se,sample_size,country,iso_code,gid_0,survey_date
0.092661,0.00957,913.0,Nepal,NPL,NPL,20210214
0.252393,0.007161,3671.0,Netherlands,NLD,NLD,20210214
0.104938,0.006822,2019.0,New Zealand,NZL,NZL,20210214
0.068016,0.009511,707.0,Nicaragua,NIC,NIC,20210214
0.196146,0.009038,1925.0,Nigeria,NGA,NGA,20210214
0.092021,0.00633,2079.0,Norway,NOR,NOR,20210214
0.147313,0.032178,121.0,Oman,OMN,OMN,20210214
0.148305,0.00886,1626.0,Pakistan,PAK,PAK,20210214
0.269765,0.021645,429.0,Palestine,PSE,PSE,20210214
0.07971,0.011484,553.0,Panama,PAN,PAN,20210214
0.110252,0.010443,903.0,Paraguay,PRY,PRY,20210214
0.084515,0.004152,4538.0,Peru,PER,PER,20210214
0.088621,0.003616,6176.0,Philippines,PHL,PHL,20210214
0.224321,0.006437,4192.0,Poland,POL,POL,20210214
0.054306,0.003434,4409.0,Portugal,PRT,PRT,20210214
0.08494,0.00962,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.115543,0.02202,209.0,Qatar,QAT,QAT,20210214
0.235728,0.007529,3183.0,Romania,ROU,ROU,20210214
0.2076,0.005429,5657.0,Russia,RUS,RUS,20210214
0.179307,0.010924,1246.0,Saudi Arabia,SAU,SAU,20210214
0.245669,0.038223,133.0,Senegal,SEN,SEN,20210214
0.193402,0.010232,1489.0,Serbia,SRB,SRB,20210214
0.044888,0.009708,473.0,Singapore,SGP,SGP,20210214
0.176541,0.009856,1496.0,Slovakia,SVK,SVK,20210214
0.212292,0.015256,717.0,Slovenia,SVN,SVN,20210214
0.111434,0.005645,3116.0,South Africa,ZAF,ZAF,20210214
0.04126,0.003987,2478.0,South Korea,KOR,KOR,20210214
0.063496,0.002957,6846.0,Spain,ESP,ESP,20210214
0.073842,0.012094,448.0,Sri Lanka,LKA,LKA,20210214
0.220267,0.018036,531.0,Sudan,SDN,SDN,20210214
0.131771,0.004944,4678.0,Sweden,SWE,SWE,20210214
0.228336,0.008797,2304.0,Switzerland,CHE,CHE,20210214
0.095571,0.003117,8956.0,Taiwan,TWN,TWN,20210214
0.150718,0.018277,380.0,Tanzania,TZA,TZA,20210214
0.083408,0.003687,5663.0,Thailand,THA,THA,20210214
0.169964,0.009847,1511.0,Tunisia,TUN,TUN,20210214
0.175319,0.005316,5131.0,Turkey,TUR,TUR,20210214
0.184271,0.004677,6933.0,Ukraine,UKR,UKR,20210214
0.142497,0.014148,613.0,United Arab Emirates,ARE,ARE,20210214
0.151531,0.005644,4064.0,United Kingdom,GBR,GBR,20210214
0.078165,0.006121,1936.0,Uruguay,URY,URY,20210214
0.18247,0.019367,425.0,Uzbekistan,UZB,UZB,20210214
0.07891,0.00539,2515.0,Venezuela,VEN,VEN,20210214
0.071318,0.002528,10397.0,Vietnam,VNM,VNM,20210214
0.291061,0.029187,269.0,Yemen,YEM,YEM,20210214
0.217846,0.021584,380.0,Afghanistan,AFG,AFG,20210215
0.161244,0.019189,349.0,Albania,ALB,ALB,20210215
0.218,0.009731,1767.0,Algeria,DZA,DZA,20210215
0.138097,0.023913,216.0,Angola,AGO,AGO,20210215
0.080309,0.002981,8322.0,Argentina,ARG,ARG,20210215
0.231634,0.032042,171.0,Armenia,ARM,ARM,20210215
0.110429,0.004804,4825.0,Australia,AUS,AUS,20210215
0.212856,0.009009,2074.0,Austria,AUT,AUT,20210215
0.204517,0.02217,348.0,Azerbaijan,AZE,AZE,20210215
0.095638,0.00793,1437.0,Bangladesh,BGD,BGD,20210215
0.144758,0.011047,1042.0,Belarus,BLR,BLR,20210215
0.159116,0.007693,2269.0,Belgium,BEL,BEL,20210215
0.074564,0.005677,2190.0,Bolivia,BOL,BOL,20210215
0.236621,0.018258,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.069875,0.001785,20395.0,Brazil,BRA,BRA,20210215
0.233259,0.009187,2118.0,Bulgaria,BGR,BGR,20210215
0.203817,0.033707,149.0,Burkina Faso,BFA,BFA,20210215
0.071763,0.021949,152.0,Cambodia,KHM,KHM,20210215
0.31517,0.02521,334.0,Cameroon,CMR,CMR,20210215
0.152957,0.004482,6470.0,Canada,CAN,CAN,20210215
0.083733,0.005021,3066.0,Chile,CHL,CHL,20210215
0.0784,0.003155,7302.0,Colombia,COL,COL,20210215
0.113166,0.01021,954.0,Costa Rica,CRI,CRI,20210215
0.187604,0.020513,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.222992,0.011795,1244.0,Croatia,HRV,HRV,20210215
0.22536,0.006677,3924.0,Czech Republic,CZE,CZE,20210215
0.221864,0.030574,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.186782,0.009896,1559.0,Denmark,DNK,DNK,20210215
0.137848,0.010182,1275.0,Dominican Republic,DOM,DOM,20210215
0.065919,0.004283,3393.0,Ecuador,ECU,ECU,20210215
0.155135,0.00563,4152.0,Egypt,EGY,EGY,20210215
0.07736,0.007208,1383.0,El Salvador,SLV,SLV,20210215
0.132722,0.016623,391.0,Ethiopia,ETH,ETH,20210215
0.13399,0.013144,686.0,Finland,FIN,FIN,20210215
0.146384,0.002695,17235.0,France,FRA,FRA,20210215
0.163866,0.003235,13089.0,Germany,DEU,DEU,20210215
0.138609,0.010685,1062.0,Ghana,GHA,GHA,20210215
0.100896,0.005545,2968.0,Greece,GRC,GRC,20210215
0.120164,0.008795,1332.0,Guatemala,GTM,GTM,20210215
0.237897,0.033814,157.0,Haiti,HTI,HTI,20210215
0.05912,0.007148,1106.0,Honduras,HND,HND,20210215
0.090947,0.010048,837.0,Hong Kong,HKG,HKG,20210215
0.230127,0.006196,4626.0,Hungary,HUN,HUN,20210215
0.121532,0.003194,10478.0,India,IND,IND,20210215
0.155859,0.004391,6823.0,Indonesia,IDN,IDN,20210215
0.181874,0.007968,2336.0,Iraq,IRQ,IRQ,20210215
0.135152,0.010606,1054.0,Ireland,IRL,IRL,20210215
0.26169,0.015976,804.0,Israel,ISR,ISR,20210215
0.082748,0.00273,10166.0,Italy,ITA,ITA,20210215
0.037965,0.000984,37872.0,Japan,JPN,JPN,20210215
0.233136,0.0119,1254.0,Jordan,JOR,JOR,20210215
0.199125,0.014118,811.0,Kazakhstan,KAZ,KAZ,20210215
0.137442,0.009784,1244.0,Kenya,KEN,KEN,20210215
0.134436,0.020612,273.0,Kuwait,KWT,KWT,20210215
0.16882,0.023041,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.172294,0.034298,108.0,Laos,LAO,LAO,20210215
0.093495,0.010695,735.0,Lebanon,LBN,LBN,20210215
0.180804,0.014405,717.0,Libya,LBY,LBY,20210215
0.067569,0.004578,3037.0,Malaysia,MYS,MYS,20210215
0.196951,0.034708,133.0,Mali,MLI,MLI,20210215
0.0536,0.001619,19373.0,Mexico,MEX,MEX,20210215
0.205614,0.01762,560.0,Moldova,MDA,MDA,20210215
0.223369,0.016571,674.0,Morocco,MAR,MAR,20210215
0.046375,0.009487,517.0,Mozambique,MOZ,MOZ,20210215
0.062304,0.016307,227.0,Myanmar,MMR,MMR,20210215
0.09743,0.009675,922.0,Nepal,NPL,NPL,20210215
0.248789,0.007058,3748.0,Netherlands,NLD,NLD,20210215
0.103091,0.006445,2225.0,New Zealand,NZL,NZL,20210215
0.066572,0.009287,726.0,Nicaragua,NIC,NIC,20210215
0.199387,0.009054,1942.0,Nigeria,NGA,NGA,20210215
0.101207,0.006538,2117.0,Norway,NOR,NOR,20210215
0.151949,0.033116,116.0,Oman,OMN,OMN,20210215
0.15271,0.00881,1678.0,Pakistan,PAK,PAK,20210215
0.252717,0.020661,435.0,Palestine,PSE,PSE,20210215
0.081183,0.011201,593.0,Panama,PAN,PAN,20210215
0.097922,0.009652,934.0,Paraguay,PRY,PRY,20210215
0.078868,0.004013,4545.0,Peru,PER,PER,20210215
0.089314,0.003584,6333.0,Philippines,PHL,PHL,20210215
0.225465,0.006386,4281.0,Poland,POL,POL,20210215
0.055869,0.003467,4453.0,Portugal,PRT,PRT,20210215
0.080162,0.00946,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.111016,0.0208,222.0,Qatar,QAT,QAT,20210215
0.231139,0.007322,3326.0,Romania,ROU,ROU,20210215
0.20787,0.005347,5833.0,Russia,RUS,RUS,20210215
0.186954,0.010914,1297.0,Saudi Arabia,SAU,SAU,20210215
0.247101,0.037992,139.0,Senegal,SEN,SEN,20210215
0.202734,0.010226,1545.0,Serbia,SRB,SRB,20210215
0.055711,0.010709,490.0,Singapore,SGP,SGP,20210215
0.175139,0.009722,1528.0,Slovakia,SVK,SVK,20210215
0.190765,0.014971,693.0,Slovenia,SVN,SVN,20210215
0.110948,0.005621,3133.0,South Africa,ZAF,ZAF,20210215
0.042787,0.003976,2587.0,South Korea,KOR,KOR,20210215
0.065468,0.002977,6929.0,Spain,ESP,ESP,20210215
0.081352,0.012654,469.0,Sri Lanka,LKA,LKA,20210215
0.209944,0.017439,550.0,Sudan,SDN,SDN,20210215
0.134318,0.004938,4767.0,Sweden,SWE,SWE,20210215
0.228415,0.008675,2361.0,Switzerland,CHE,CHE,20210215
0.097931,0.003076,9369.0,Taiwan,TWN,TWN,20210215
0.161326,0.018325,400.0,Tanzania,TZA,TZA,20210215
0.083018,0.003636,5800.0,Thailand,THA,THA,20210215
0.167973,0.009652,1559.0,Tunisia,TUN,TUN,20210215
0.181228,0.005345,5194.0,Turkey,TUR,TUR,20210215
0.185783,0.004624,7121.0,Ukraine,UKR,UKR,20210215
0.139557,0.013951,619.0,United Arab Emirates,ARE,ARE,20210215
0.15315,0.005643,4103.0,United Kingdom,GBR,GBR,20210215
0.080909,0.006167,1963.0,Uruguay,URY,URY,20210215
0.182125,0.019367,421.0,Uzbekistan,UZB,UZB,20210215
0.080705,0.005355,2595.0,Venezuela,VEN,VEN,20210215
0.06989,0.002445,10915.0,Vietnam,VNM,VNM,20210215
0.271645,0.028563,281.0,Yemen,YEM,YEM,20210215
0.223227,0.021737,378.0,Afghanistan,AFG,AFG,20210216
0.150957,0.01912,352.0,Albania,ALB,ALB,20210216
0.225784,0.009812,1768.0,Algeria,DZA,DZA,20210216
0.142198,0.023879,220.0,Angola,AGO,AGO,20210216
0.084851,0.003015,8537.0,Argentina,ARG,ARG,20210216
0.239813,0.031998,176.0,Armenia,ARM,ARM,20210216
0.108618,0.004426,4990.0,Australia,AUS,AUS,20210216
0.216776,0.008926,2139.0,Austria,AUT,AUT,20210216
0.223951,0.022006,370.0,Azerbaijan,AZE,AZE,20210216
0.094298,0.007776,1471.0,Bangladesh,BGD,BGD,20210216
0.151734,0.011009,1081.0,Belarus,BLR,BLR,20210216
0.164709,0.007726,2320.0,Belgium,BEL,BEL,20210216
0.075107,0.005651,2191.0,Bolivia,BOL,BOL,20210216
0.229885,0.018068,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.0696,0.001754,21034.0,Brazil,BRA,BRA,20210216
0.230269,0.008989,2191.0,Bulgaria,BGR,BGR,20210216
0.215272,0.034677,148.0,Burkina Faso,BFA,BFA,20210216
0.073542,0.021224,166.0,Cambodia,KHM,KHM,20210216
0.312533,0.02496,340.0,Cameroon,CMR,CMR,20210216
0.157109,0.004479,6614.0,Canada,CAN,CAN,20210216
0.079676,0.0049,3059.0,Chile,CHL,CHL,20210216
0.077413,0.003139,7299.0,Colombia,COL,COL,20210216
0.1186,0.010309,978.0,Costa Rica,CRI,CRI,20210216
0.183925,0.019829,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.21986,0.011648,1266.0,Croatia,HRV,HRV,20210216
0.225067,0.006575,4041.0,Czech Republic,CZE,CZE,20210216
0.230805,0.030158,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.184091,0.009685,1611.0,Denmark,DNK,DNK,20210216
0.159659,0.010572,1330.0,Dominican Republic,DOM,DOM,20210216
0.060627,0.004073,3486.0,Ecuador,ECU,ECU,20210216
0.156687,0.005547,4307.0,Egypt,EGY,EGY,20210216
0.075727,0.007085,1402.0,El Salvador,SLV,SLV,20210216
0.11995,0.016197,379.0,Ethiopia,ETH,ETH,20210216
0.137603,0.013067,708.0,Finland,FIN,FIN,20210216
0.146339,0.002713,17626.0,France,FRA,FRA,20210216
0.162192,0.003183,13412.0,Germany,DEU,DEU,20210216
0.142719,0.010716,1065.0,Ghana,GHA,GHA,20210216
0.106446,0.005671,2970.0,Greece,GRC,GRC,20210216
0.121875,0.008845,1333.0,Guatemala,GTM,GTM,20210216
0.285964,0.034726,166.0,Haiti,HTI,HTI,20210216
0.061573,0.007385,1079.0,Honduras,HND,HND,20210216
0.089489,0.009767,870.0,Hong Kong,HKG,HKG,20210216
0.225365,0.006057,4786.0,Hungary,HUN,HUN,20210216
0.127326,0.003233,10635.0,India,IND,IND,20210216
0.148883,0.004263,7006.0,Indonesia,IDN,IDN,20210216
0.174408,0.00762,2467.0,Iraq,IRQ,IRQ,20210216
0.134391,0.010627,1045.0,Ireland,IRL,IRL,20210216
0.269469,0.016006,818.0,Israel,ISR,ISR,20210216
0.083053,0.002683,10566.0,Italy,ITA,ITA,20210216
0.038653,0.000984,38529.0,Japan,JPN,JPN,20210216
0.230819,0.011629,1297.0,Jordan,JOR,JOR,20210216
0.196915,0.013911,836.0,Kazakhstan,KAZ,KAZ,20210216
0.130245,0.009463,1268.0,Kenya,KEN,KEN,20210216
0.127218,0.020508,264.0,Kuwait,KWT,KWT,20210216
0.190003,0.024049,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.173735,0.034696,106.0,Laos,LAO,LAO,20210216
0.093943,0.011041,694.0,Lebanon,LBN,LBN,20210216
0.179693,0.01441,712.0,Libya,LBY,LBY,20210216
0.208005,0.040572,102.0,Madagascar,MDG,MDG,20210216
0.063734,0.004427,3079.0,Malaysia,MYS,MYS,20210216
0.215184,0.035873,123.0,Mali,MLI,MLI,20210216
0.054638,0.001629,19467.0,Mexico,MEX,MEX,20210216
0.195384,0.01707,574.0,Moldova,MDA,MDA,20210216
0.204339,0.015985,682.0,Morocco,MAR,MAR,20210216
0.04408,0.00926,518.0,Mozambique,MOZ,MOZ,20210216
0.059526,0.015744,241.0,Myanmar,MMR,MMR,20210216
0.09774,0.009532,954.0,Nepal,NPL,NPL,20210216
0.243732,0.006919,3856.0,Netherlands,NLD,NLD,20210216
0.104639,0.006299,2418.0,New Zealand,NZL,NZL,20210216
0.066426,0.009277,726.0,Nicaragua,NIC,NIC,20210216
0.194803,0.008992,1939.0,Nigeria,NGA,NGA,20210216
0.100311,0.006483,2135.0,Norway,NOR,NOR,20210216
0.155269,0.034102,113.0,Oman,OMN,OMN,20210216
0.149266,0.008568,1745.0,Pakistan,PAK,PAK,20210216
0.239482,0.02008,446.0,Palestine,PSE,PSE,20210216
0.088606,0.011355,632.0,Panama,PAN,PAN,20210216
0.094468,0.009282,971.0,Paraguay,PRY,PRY,20210216
0.073099,0.003829,4627.0,Peru,PER,PER,20210216
0.087707,0.003496,6541.0,Philippines,PHL,PHL,20210216
0.225892,0.006304,4399.0,Poland,POL,POL,20210216
0.059344,0.003494,4579.0,Portugal,PRT,PRT,20210216
0.080144,0.009238,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.104096,0.020118,226.0,Qatar,QAT,QAT,20210216
0.228072,0.007249,3360.0,Romania,ROU,ROU,20210216
0.209596,0.005322,5910.0,Russia,RUS,RUS,20210216
0.181561,0.010642,1331.0,Saudi Arabia,SAU,SAU,20210216
0.241725,0.037561,139.0,Senegal,SEN,SEN,20210216
0.202545,0.01019,1555.0,Serbia,SRB,SRB,20210216
0.059287,0.010828,504.0,Singapore,SGP,SGP,20210216
0.178027,0.009688,1560.0,Slovakia,SVK,SVK,20210216
0.196237,0.015311,675.0,Slovenia,SVN,SVN,20210216
0.109825,0.005526,3220.0,South Africa,ZAF,ZAF,20210216
0.040305,0.003798,2675.0,South Korea,KOR,KOR,20210216
0.065754,0.002953,7070.0,Spain,ESP,ESP,20210216
0.090005,0.013033,489.0,Sri Lanka,LKA,LKA,20210216
0.237543,0.01822,555.0,Sudan,SDN,SDN,20210216
0.138875,0.004974,4828.0,Sweden,SWE,SWE,20210216
0.230206,0.008713,2350.0,Switzerland,CHE,CHE,20210216
0.099803,0.003025,9848.0,Taiwan,TWN,TWN,20210216
0.169437,0.01867,399.0,Tanzania,TZA,TZA,20210216
0.079872,0.003551,5873.0,Thailand,THA,THA,20210216
0.163307,0.009536,1540.0,Tunisia,TUN,TUN,20210216
0.188549,0.005348,5354.0,Turkey,TUR,TUR,20210216
0.188195,0.004579,7338.0,Ukraine,UKR,UKR,20210216
0.143177,0.013961,628.0,United Arab Emirates,ARE,ARE,20210216
0.162049,0.005723,4151.0,United Kingdom,GBR,GBR,20210216
0.084191,0.006204,2002.0,Uruguay,URY,URY,20210216
0.194307,0.019615,425.0,Uzbekistan,UZB,UZB,20210216
0.077954,0.005196,2672.0,Venezuela,VEN,VEN,20210216
0.072263,0.00239,11765.0,Vietnam,VNM,VNM,20210216
0.289971,0.029114,289.0,Yemen,YEM,YEM,20210216
0.219633,0.021298,397.0,Afghanistan,AFG,AFG,20210217
0.148853,0.018166,385.0,Albania,ALB,ALB,20210217
0.239322,0.009967,1783.0,Algeria,DZA,DZA,20210217
0.165658,0.025057,227.0,Angola,AGO,AGO,20210217
0.086404,0.002994,8808.0,Argentina,ARG,ARG,20210217
0.209644,0.028794,184.0,Armenia,ARM,ARM,20210217
0.109344,0.004428,5033.0,Australia,AUS,AUS,20210217
0.210506,0.008738,2182.0,Austria,AUT,AUT,20210217
0.211679,0.021472,373.0,Azerbaijan,AZE,AZE,20210217
0.103231,0.00805,1468.0,Bangladesh,BGD,BGD,20210217
0.15436,0.010849,1113.0,Belarus,BLR,BLR,20210217
0.164401,0.007641,2369.0,Belgium,BEL,BEL,20210217
0.072091,0.00553,2219.0,Bolivia,BOL,BOL,20210217
0.232809,0.018046,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.06755,0.0017,21833.0,Brazil,BRA,BRA,20210217
0.224313,0.008808,2244.0,Bulgaria,BGR,BGR,20210217
0.206,0.033764,151.0,Burkina Faso,BFA,BFA,20210217
0.102146,0.022952,173.0,Cambodia,KHM,KHM,20210217
0.300859,0.024446,356.0,Cameroon,CMR,CMR,20210217
0.158265,0.004453,6728.0,Canada,CAN,CAN,20210217
0.083924,0.00501,3059.0,Chile,CHL,CHL,20210217
0.074983,0.003085,7329.0,Colombia,COL,COL,20210217
0.121953,0.010284,1010.0,Costa Rica,CRI,CRI,20210217
0.193777,0.01923,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.227043,0.011761,1275.0,Croatia,HRV,HRV,20210217
0.220137,0.006412,4175.0,Czech Republic,CZE,CZE,20210217
0.2297,0.029369,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.188159,0.009735,1628.0,Denmark,DNK,DNK,20210217
0.16037,0.010634,1320.0,Dominican Republic,DOM,DOM,20210217
0.058203,0.003853,3753.0,Ecuador,ECU,ECU,20210217
0.156864,0.005485,4400.0,Egypt,EGY,EGY,20210217
0.074671,0.006935,1440.0,El Salvador,SLV,SLV,20210217
0.093475,0.014759,383.0,Ethiopia,ETH,ETH,20210217
0.135364,0.012954,710.0,Finland,FIN,FIN,20210217
0.147196,0.002686,18068.0,France,FRA,FRA,20210217
0.160435,0.003123,13807.0,Germany,DEU,DEU,20210217
0.144416,0.010773,1067.0,Ghana,GHA,GHA,20210217
0.102719,0.005535,3017.0,Greece,GRC,GRC,20210217
0.111002,0.008435,1367.0,Guatemala,GTM,GTM,20210217
0.27597,0.033124,181.0,Haiti,HTI,HTI,20210217
0.067188,0.007727,1070.0,Honduras,HND,HND,20210217
0.085424,0.00944,897.0,Hong Kong,HKG,HKG,20210217
0.223221,0.005961,4903.0,Hungary,HUN,HUN,20210217
0.128099,0.003194,10955.0,India,IND,IND,20210217
0.15277,0.004267,7144.0,Indonesia,IDN,IDN,20210217
0.170417,0.007325,2631.0,Iraq,IRQ,IRQ,20210217
0.138814,0.010552,1089.0,Ireland,IRL,IRL,20210217
0.265997,0.015922,819.0,Israel,ISR,ISR,20210217
0.085068,0.002675,10886.0,Italy,ITA,ITA,20210217
0.039486,0.000994,38462.0,Japan,JPN,JPN,20210217
0.226943,0.01151,1312.0,Jordan,JOR,JOR,20210217
0.208095,0.013961,858.0,Kazakhstan,KAZ,KAZ,20210217
0.123648,0.009165,1293.0,Kenya,KEN,KEN,20210217
0.131274,0.022023,272.0,Kuwait,KWT,KWT,20210217
0.187246,0.023234,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.169711,0.033892,109.0,Laos,LAO,LAO,20210217
0.103695,0.011767,665.0,Lebanon,LBN,LBN,20210217
0.159895,0.013589,718.0,Libya,LBY,LBY,20210217
0.178303,0.037828,109.0,Madagascar,MDG,MDG,20210217
0.065047,0.004436,3115.0,Malaysia,MYS,MYS,20210217
0.212268,0.035431,126.0,Mali,MLI,MLI,20210217
0.054583,0.001625,19549.0,Mexico,MEX,MEX,20210217
0.198962,0.016896,594.0,Moldova,MDA,MDA,20210217
0.199227,0.015629,698.0,Morocco,MAR,MAR,20210217
0.048081,0.009503,530.0,Mozambique,MOZ,MOZ,20210217
0.055175,0.015401,241.0,Myanmar,MMR,MMR,20210217
0.100022,0.009667,954.0,Nepal,NPL,NPL,20210217
0.241586,0.006763,4010.0,Netherlands,NLD,NLD,20210217
0.104809,0.006156,2535.0,New Zealand,NZL,NZL,20210217
0.065324,0.009056,750.0,Nicaragua,NIC,NIC,20210217
0.198069,0.00901,1960.0,Nigeria,NGA,NGA,20210217
0.104417,0.00665,2119.0,Norway,NOR,NOR,20210217
0.152826,0.032544,123.0,Oman,OMN,OMN,20210217
0.152105,0.008473,1812.0,Pakistan,PAK,PAK,20210217
0.239621,0.020128,445.0,Palestine,PSE,PSE,20210217
0.082472,0.010831,646.0,Panama,PAN,PAN,20210217
0.096051,0.009298,986.0,Paraguay,PRY,PRY,20210217
0.072153,0.003776,4694.0,Peru,PER,PER,20210217
0.091932,0.003513,6773.0,Philippines,PHL,PHL,20210217
0.219364,0.006113,4585.0,Poland,POL,POL,20210217
0.055973,0.003362,4677.0,Portugal,PRT,PRT,20210217
0.065813,0.008383,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.093741,0.019129,224.0,Qatar,QAT,QAT,20210217
0.224514,0.00711,3445.0,Romania,ROU,ROU,20210217
0.211403,0.005243,6085.0,Russia,RUS,RUS,20210217
0.176051,0.010494,1341.0,Saudi Arabia,SAU,SAU,20210217
0.197515,0.03339,144.0,Senegal,SEN,SEN,20210217
0.202464,0.010054,1596.0,Serbia,SRB,SRB,20210217
0.054873,0.010508,502.0,Singapore,SGP,SGP,20210217
0.175044,0.009317,1661.0,Slovakia,SVK,SVK,20210217
0.200539,0.015074,709.0,Slovenia,SVN,SVN,20210217
0.109239,0.005468,3271.0,South Africa,ZAF,ZAF,20210217
0.035997,0.003572,2732.0,South Korea,KOR,KOR,20210217
0.066393,0.00295,7138.0,Spain,ESP,ESP,20210217
0.099227,0.013604,491.0,Sri Lanka,LKA,LKA,20210217
0.231317,0.017866,561.0,Sudan,SDN,SDN,20210217
0.136233,0.00488,4939.0,Sweden,SWE,SWE,20210217
0.230267,0.008655,2382.0,Switzerland,CHE,CHE,20210217
0.10186,0.003007,10151.0,Taiwan,TWN,TWN,20210217
0.149475,0.017611,414.0,Tanzania,TZA,TZA,20210217
0.083689,0.003569,6046.0,Thailand,THA,THA,20210217
0.177025,0.009823,1542.0,Tunisia,TUN,TUN,20210217
0.18226,0.005222,5460.0,Turkey,TUR,TUR,20210217
0.190563,0.004528,7579.0,Ukraine,UKR,UKR,20210217
0.140768,0.013619,652.0,United Arab Emirates,ARE,ARE,20210217
0.163273,0.005656,4294.0,United Kingdom,GBR,GBR,20210217
0.084702,0.006129,2059.0,Uruguay,URY,URY,20210217
0.198284,0.019593,441.0,Uzbekistan,UZB,UZB,20210217
0.083711,0.005321,2736.0,Venezuela,VEN,VEN,20210217
0.073997,0.002334,12611.0,Vietnam,VNM,VNM,20210217
0.302554,0.029765,282.0,Yemen,YEM,YEM,20210217
0.247434,0.02396,389.0,Afghanistan,AFG,AFG,20210218
0.157698,0.018701,396.0,Albania,ALB,ALB,20210218
0.254544,0.010151,1825.0,Algeria,DZA,DZA,20210218
0.157235,0.023623,242.0,Angola,AGO,AGO,20210218
0.085173,0.002939,9015.0,Argentina,ARG,ARG,20210218
0.218235,0.029415,197.0,Armenia,ARM,ARM,20210218
0.109522,0.004413,5072.0,Australia,AUS,AUS,20210218
0.210524,0.00861,2276.0,Austria,AUT,AUT,20210218
0.224188,0.02208,368.0,Azerbaijan,AZE,AZE,20210218
0.112926,0.008293,1473.0,Bangladesh,BGD,BGD,20210218
0.154729,0.010692,1150.0,Belarus,BLR,BLR,20210218
0.161348,0.007502,2418.0,Belgium,BEL,BEL,20210218
0.071921,0.005503,2227.0,Bolivia,BOL,BOL,20210218
0.222932,0.017706,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.065385,0.001649,22534.0,Brazil,BRA,BRA,20210218
0.234009,0.00886,2289.0,Bulgaria,BGR,BGR,20210218
0.193789,0.032034,154.0,Burkina Faso,BFA,BFA,20210218
0.1377,0.025442,181.0,Cambodia,KHM,KHM,20210218
0.307497,0.024479,360.0,Cameroon,CMR,CMR,20210218
0.160591,0.004423,6892.0,Canada,CAN,CAN,20210218
0.082329,0.004932,3103.0,Chile,CHL,CHL,20210218
0.075295,0.003082,7387.0,Colombia,COL,COL,20210218
0.130746,0.010456,1037.0,Costa Rica,CRI,CRI,20210218
0.191962,0.019266,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.236785,0.011956,1273.0,Croatia,HRV,HRV,20210218
0.22159,0.006336,4296.0,Czech Republic,CZE,CZE,20210218
0.218605,0.028873,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.181523,0.009403,1697.0,Denmark,DNK,DNK,20210218
0.159821,0.010109,1313.0,Dominican Republic,DOM,DOM,20210218
0.061711,0.003833,3966.0,Ecuador,ECU,ECU,20210218
0.158928,0.005416,4566.0,Egypt,EGY,EGY,20210218
0.06508,0.006537,1435.0,El Salvador,SLV,SLV,20210218
0.121171,0.016734,384.0,Ethiopia,ETH,ETH,20210218
0.142417,0.012891,738.0,Finland,FIN,FIN,20210218
0.14861,0.002652,18652.0,France,FRA,FRA,20210218
0.164103,0.003106,14233.0,Germany,DEU,DEU,20210218
0.142934,0.010644,1082.0,Ghana,GHA,GHA,20210218
0.107017,0.005561,3109.0,Greece,GRC,GRC,20210218
0.119711,0.008839,1356.0,Guatemala,GTM,GTM,20210218
0.126015,0.035479,100.0,Guinea,GIN,GIN,20210218
0.280291,0.032321,191.0,Haiti,HTI,HTI,20210218
0.061611,0.007348,1084.0,Honduras,HND,HND,20210218
0.086049,0.00915,960.0,Hong Kong,HKG,HKG,20210218
0.223387,0.005838,5118.0,Hungary,HUN,HUN,20210218
0.130471,0.003204,11055.0,India,IND,IND,20210218
0.14922,0.004181,7293.0,Indonesia,IDN,IDN,20210218
0.176575,0.007299,2728.0,Iraq,IRQ,IRQ,20210218
0.148278,0.010564,1136.0,Ireland,IRL,IRL,20210218
0.250274,0.015746,814.0,Israel,ISR,ISR,20210218
0.084533,0.002619,11314.0,Italy,ITA,ITA,20210218
0.040428,0.001005,38533.0,Japan,JPN,JPN,20210218
0.222371,0.011397,1317.0,Jordan,JOR,JOR,20210218
0.202861,0.013658,878.0,Kazakhstan,KAZ,KAZ,20210218
0.121813,0.009033,1314.0,Kenya,KEN,KEN,20210218
0.119871,0.020937,277.0,Kuwait,KWT,KWT,20210218
