smoothed_pct_hes_religious,smoothed_hes_religious_se,sample_size,country,iso_code,gid_0,survey_date
0.029453,0.003837,1925.0,Nigeria,NGA,NGA,20210214
0.005655,0.001669,2079.0,Norway,NOR,NOR,20210214
0.034886,0.015311,121.0,Oman,OMN,OMN,20210214
0.036395,0.004691,1626.0,Pakistan,PAK,PAK,20210214
0.017374,0.006716,429.0,Palestine,PSE,PSE,20210214
0.019391,0.005969,553.0,Panama,PAN,PAN,20210214
0.016257,0.004342,903.0,Paraguay,PRY,PRY,20210214
0.01879,0.002034,4538.0,Peru,PER,PER,20210214
0.023707,0.001947,6176.0,Philippines,PHL,PHL,20210214
0.01889,0.00209,4192.0,Poland,POL,POL,20210214
0.002345,0.000741,4409.0,Portugal,PRT,PRT,20210214
0.019036,0.004831,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.021225,0.010188,209.0,Qatar,QAT,QAT,20210214
0.016422,0.002247,3183.0,Romania,ROU,ROU,20210214
0.014319,0.001584,5657.0,Russia,RUS,RUS,20210214
0.018122,0.003886,1246.0,Saudi Arabia,SAU,SAU,20210214
0.016742,0.011358,133.0,Senegal,SEN,SEN,20210214
0.024787,0.004,1489.0,Serbia,SRB,SRB,20210214
0.000799,0.001332,473.0,Singapore,SGP,SGP,20210214
0.018457,0.003428,1496.0,Slovakia,SVK,SVK,20210214
0.020125,0.005258,717.0,Slovenia,SVN,SVN,20210214
0.051733,0.003977,3116.0,South Africa,ZAF,ZAF,20210214
0.008498,0.001791,2478.0,South Korea,KOR,KOR,20210214
0.00389,0.000753,6846.0,Spain,ESP,ESP,20210214
0.010253,0.00502,448.0,Sri Lanka,LKA,LKA,20210214
0.022494,0.006635,531.0,Sudan,SDN,SDN,20210214
0.00525,0.001066,4678.0,Sweden,SWE,SWE,20210214
0.017272,0.002721,2304.0,Switzerland,CHE,CHE,20210214
0.001656,0.00043,8956.0,Taiwan,TWN,TWN,20210214
0.029002,0.008654,380.0,Tanzania,TZA,TZA,20210214
0.008331,0.001227,5663.0,Thailand,THA,THA,20210214
0.011683,0.002873,1511.0,Tunisia,TUN,TUN,20210214
0.009617,0.001365,5131.0,Turkey,TUR,TUR,20210214
0.016059,0.001527,6933.0,Ukraine,UKR,UKR,20210214
0.022106,0.00492,613.0,United Arab Emirates,ARE,ARE,20210214
0.013657,0.001802,4064.0,United Kingdom,GBR,GBR,20210214
0.00509,0.001594,1936.0,Uruguay,URY,URY,20210214
0.004038,0.002876,425.0,Uzbekistan,UZB,UZB,20210214
0.012254,0.002213,2515.0,Venezuela,VEN,VEN,20210214
0.00617,0.000763,10397.0,Vietnam,VNM,VNM,20210214
0.013,0.007564,269.0,Yemen,YEM,YEM,20210214
0.036745,0.009861,380.0,Afghanistan,AFG,AFG,20210215
0.02881,0.008803,349.0,Albania,ALB,ALB,20210215
0.020775,0.003377,1767.0,Algeria,DZA,DZA,20210215
0.031376,0.012135,216.0,Angola,AGO,AGO,20210215
0.008436,0.000998,8322.0,Argentina,ARG,ARG,20210215
0.032109,0.013363,171.0,Armenia,ARM,ARM,20210215
0.017005,0.001954,4825.0,Australia,AUS,AUS,20210215
0.024083,0.003356,2074.0,Austria,AUT,AUT,20210215
0.013126,0.006223,348.0,Azerbaijan,AZE,AZE,20210215
0.028266,0.004522,1437.0,Bangladesh,BGD,BGD,20210215
0.010614,0.003153,1042.0,Belarus,BLR,BLR,20210215
0.009685,0.002056,2269.0,Belgium,BEL,BEL,20210215
0.019827,0.0029,2190.0,Bolivia,BOL,BOL,20210215
0.034626,0.008012,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.016754,0.000898,20395.0,Brazil,BRA,BRA,20210215
0.020981,0.00313,2118.0,Bulgaria,BGR,BGR,20210215
0.001414,0.002302,149.0,Burkina Faso,BFA,BFA,20210215
0.026149,0.012969,152.0,Cambodia,KHM,KHM,20210215
0.046289,0.011526,334.0,Cameroon,CMR,CMR,20210215
0.01742,0.001631,6470.0,Canada,CAN,CAN,20210215
0.020622,0.002576,3066.0,Chile,CHL,CHL,20210215
0.015906,0.001474,7302.0,Colombia,COL,COL,20210215
0.028426,0.005418,954.0,Costa Rica,CRI,CRI,20210215
0.02494,0.008255,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.022187,0.004198,1244.0,Croatia,HRV,HRV,20210215
0.008545,0.00147,3924.0,Czech Republic,CZE,CZE,20210215
0.043999,0.013105,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.007949,0.002281,1559.0,Denmark,DNK,DNK,20210215
0.028903,0.004965,1275.0,Dominican Republic,DOM,DOM,20210215
0.02558,0.002709,3393.0,Ecuador,ECU,ECU,20210215
0.005247,0.001126,4152.0,Egypt,EGY,EGY,20210215
0.014044,0.003152,1383.0,El Salvador,SLV,SLV,20210215
0.157333,0.019219,391.0,Ethiopia,ETH,ETH,20210215
0.011513,0.003927,686.0,Finland,FIN,FIN,20210215
0.005739,0.000577,17235.0,France,FRA,FRA,20210215
0.015955,0.001096,13089.0,Germany,DEU,DEU,20210215
0.025742,0.00479,1062.0,Ghana,GHA,GHA,20210215
0.016509,0.002339,2968.0,Greece,GRC,GRC,20210215
0.037658,0.005181,1332.0,Guatemala,GTM,GTM,20210215
0.062573,0.020154,157.0,Haiti,HTI,HTI,20210215
0.031744,0.005314,1106.0,Honduras,HND,HND,20210215
0.00332,0.002109,837.0,Hong Kong,HKG,HKG,20210215
0.007914,0.001311,4626.0,Hungary,HUN,HUN,20210215
0.010455,0.000996,10478.0,India,IND,IND,20210215
0.045004,0.002507,6823.0,Indonesia,IDN,IDN,20210215
0.014184,0.002451,2336.0,Iraq,IRQ,IRQ,20210215
0.017888,0.004151,1054.0,Ireland,IRL,IRL,20210215
0.022902,0.005465,804.0,Israel,ISR,ISR,20210215
0.005232,0.000713,10166.0,Italy,ITA,ITA,20210215
0.002084,0.000235,37872.0,Japan,JPN,JPN,20210215
0.007221,0.002366,1254.0,Jordan,JOR,JOR,20210215
0.023151,0.005475,811.0,Kazakhstan,KAZ,KAZ,20210215
0.018919,0.003865,1244.0,Kenya,KEN,KEN,20210215
0.017764,0.007694,273.0,Kuwait,KWT,KWT,20210215
0.018151,0.008319,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.042505,0.019627,108.0,Laos,LAO,LAO,20210215
0.01537,0.004507,735.0,Lebanon,LBN,LBN,20210215
0.021142,0.005417,717.0,Libya,LBY,LBY,20210215
0.030103,0.003118,3037.0,Malaysia,MYS,MYS,20210215
0.019576,0.012167,133.0,Mali,MLI,MLI,20210215
0.010473,0.000732,19373.0,Mexico,MEX,MEX,20210215
0.033759,0.007775,560.0,Moldova,MDA,MDA,20210215
0.01608,0.004685,674.0,Morocco,MAR,MAR,20210215
0.034765,0.008188,517.0,Mozambique,MOZ,MOZ,20210215
0.010784,0.006977,227.0,Myanmar,MMR,MMR,20210215
0.006129,0.002481,922.0,Nepal,NPL,NPL,20210215
0.019595,0.002261,3748.0,Netherlands,NLD,NLD,20210215
0.012065,0.002325,2225.0,New Zealand,NZL,NZL,20210215
0.022762,0.005553,726.0,Nicaragua,NIC,NIC,20210215
0.031539,0.003936,1942.0,Nigeria,NGA,NGA,20210215
0.005066,0.001568,2117.0,Norway,NOR,NOR,20210215
0.011118,0.008753,116.0,Oman,OMN,OMN,20210215
0.034456,0.004491,1678.0,Pakistan,PAK,PAK,20210215
0.0156,0.00603,435.0,Palestine,PSE,PSE,20210215
0.020935,0.005942,593.0,Panama,PAN,PAN,20210215
0.016541,0.004275,934.0,Paraguay,PRY,PRY,20210215
0.017056,0.001933,4545.0,Peru,PER,PER,20210215
0.020401,0.001788,6333.0,Philippines,PHL,PHL,20210215
0.021312,0.002205,4281.0,Poland,POL,POL,20210215
0.003825,0.000933,4453.0,Portugal,PRT,PRT,20210215
0.019478,0.004776,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.023783,0.010269,222.0,Qatar,QAT,QAT,20210215
0.015822,0.002167,3326.0,Romania,ROU,ROU,20210215
0.015335,0.001611,5833.0,Russia,RUS,RUS,20210215
0.015742,0.003549,1297.0,Saudi Arabia,SAU,SAU,20210215
0.017056,0.011572,139.0,Senegal,SEN,SEN,20210215
0.024644,0.003915,1545.0,Serbia,SRB,SRB,20210215
0.008199,0.004415,490.0,Singapore,SGP,SGP,20210215
0.018019,0.003353,1528.0,Slovakia,SVK,SVK,20210215
0.019396,0.005257,693.0,Slovenia,SVN,SVN,20210215
0.049484,0.003885,3133.0,South Africa,ZAF,ZAF,20210215
0.007024,0.001576,2587.0,South Korea,KOR,KOR,20210215
0.003891,0.000748,6929.0,Spain,ESP,ESP,20210215
0.005228,0.003419,469.0,Sri Lanka,LKA,LKA,20210215
0.01837,0.005869,550.0,Sudan,SDN,SDN,20210215
0.005314,0.001058,4767.0,Sweden,SWE,SWE,20210215
0.015579,0.002522,2361.0,Switzerland,CHE,CHE,20210215
0.001949,0.000455,9369.0,Taiwan,TWN,TWN,20210215
0.023324,0.007623,400.0,Tanzania,TZA,TZA,20210215
0.007727,0.001168,5800.0,Thailand,THA,THA,20210215
0.012569,0.002897,1559.0,Tunisia,TUN,TUN,20210215
0.010977,0.001443,5194.0,Turkey,TUR,TUR,20210215
0.014898,0.001453,7121.0,Ukraine,UKR,UKR,20210215
0.016482,0.0039,619.0,United Arab Emirates,ARE,ARE,20210215
0.011227,0.001619,4103.0,United Kingdom,GBR,GBR,20210215
0.004597,0.001515,1963.0,Uruguay,URY,URY,20210215
0.004495,0.003201,421.0,Uzbekistan,UZB,UZB,20210215
0.013262,0.002255,2595.0,Venezuela,VEN,VEN,20210215
0.005423,0.000699,10915.0,Vietnam,VNM,VNM,20210215
0.011262,0.006553,281.0,Yemen,YEM,YEM,20210215
0.039924,0.009752,378.0,Afghanistan,AFG,AFG,20210216
0.014078,0.006388,352.0,Albania,ALB,ALB,20210216
0.02005,0.003316,1768.0,Algeria,DZA,DZA,20210216
0.02902,0.011612,220.0,Angola,AGO,AGO,20210216
0.008898,0.001012,8537.0,Argentina,ARG,ARG,20210216
0.031123,0.012953,176.0,Armenia,ARM,ARM,20210216
0.017319,0.001839,4990.0,Australia,AUS,AUS,20210216
0.023362,0.003257,2139.0,Austria,AUT,AUT,20210216
0.011903,0.005643,370.0,Azerbaijan,AZE,AZE,20210216
0.028588,0.004517,1471.0,Bangladesh,BGD,BGD,20210216
0.010565,0.003111,1081.0,Belarus,BLR,BLR,20210216
0.011232,0.002199,2320.0,Belgium,BEL,BEL,20210216
0.019302,0.002842,2191.0,Bolivia,BOL,BOL,20210216
0.035883,0.00804,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.01721,0.000897,21034.0,Brazil,BRA,BRA,20210216
0.021992,0.003124,2191.0,Bulgaria,BGR,BGR,20210216
0.001355,0.002205,148.0,Burkina Faso,BFA,BFA,20210216
0.035956,0.014964,166.0,Cambodia,KHM,KHM,20210216
0.046471,0.011498,340.0,Cameroon,CMR,CMR,20210216
0.018853,0.001678,6614.0,Canada,CAN,CAN,20210216
0.018575,0.002438,3059.0,Chile,CHL,CHL,20210216
0.01586,0.001473,7299.0,Colombia,COL,COL,20210216
0.0276,0.005262,978.0,Costa Rica,CRI,CRI,20210216
0.019382,0.007023,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.020301,0.003991,1266.0,Croatia,HRV,HRV,20210216
0.009197,0.0015,4041.0,Czech Republic,CZE,CZE,20210216
0.041465,0.012527,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.007866,0.002228,1611.0,Denmark,DNK,DNK,20210216
0.02939,0.004892,1330.0,Dominican Republic,DOM,DOM,20210216
0.02362,0.002571,3486.0,Ecuador,ECU,ECU,20210216
0.004598,0.001042,4307.0,Egypt,EGY,EGY,20210216
0.011643,0.002823,1402.0,El Salvador,SLV,SLV,20210216
0.167098,0.019871,379.0,Ethiopia,ETH,ETH,20210216
0.008509,0.003321,708.0,Finland,FIN,FIN,20210216
0.005735,0.000582,17626.0,France,FRA,FRA,20210216
0.01606,0.001086,13412.0,Germany,DEU,DEU,20210216
0.029496,0.005159,1065.0,Ghana,GHA,GHA,20210216
0.017998,0.002435,2970.0,Greece,GRC,GRC,20210216
0.03352,0.004879,1333.0,Guatemala,GTM,GTM,20210216
0.071282,0.020589,166.0,Haiti,HTI,HTI,20210216
0.028467,0.005089,1079.0,Honduras,HND,HND,20210216
0.003152,0.002002,870.0,Hong Kong,HKG,HKG,20210216
0.006796,0.001198,4786.0,Hungary,HUN,HUN,20210216
0.0119,0.001052,10635.0,India,IND,IND,20210216
0.046898,0.002528,7006.0,Indonesia,IDN,IDN,20210216
0.012594,0.002254,2467.0,Iraq,IRQ,IRQ,20210216
0.01871,0.004265,1045.0,Ireland,IRL,IRL,20210216
0.023142,0.005453,818.0,Israel,ISR,ISR,20210216
0.005619,0.000726,10566.0,Italy,ITA,ITA,20210216
0.002112,0.000235,38529.0,Japan,JPN,JPN,20210216
0.008038,0.002484,1297.0,Jordan,JOR,JOR,20210216
0.022015,0.005309,836.0,Kazakhstan,KAZ,KAZ,20210216
0.017289,0.003656,1268.0,Kenya,KEN,KEN,20210216
0.016758,0.007629,264.0,Kuwait,KWT,KWT,20210216
0.016219,0.007757,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.02665,0.015468,106.0,Laos,LAO,LAO,20210216
0.013817,0.004374,694.0,Lebanon,LBN,LBN,20210216
0.01719,0.00489,712.0,Libya,LBY,LBY,20210216
0.008335,0.009223,102.0,Madagascar,MDG,MDG,20210216
0.027513,0.002974,3079.0,Malaysia,MYS,MYS,20210216
0.023436,0.014815,123.0,Mali,MLI,MLI,20210216
0.010697,0.000737,19467.0,Mexico,MEX,MEX,20210216
0.026248,0.006731,574.0,Moldova,MDA,MDA,20210216
0.013596,0.004238,682.0,Morocco,MAR,MAR,20210216
0.042484,0.00897,518.0,Mozambique,MOZ,MOZ,20210216
0.010742,0.006949,241.0,Myanmar,MMR,MMR,20210216
0.00484,0.00217,954.0,Nepal,NPL,NPL,20210216
0.021462,0.002325,3856.0,Netherlands,NLD,NLD,20210216
0.012471,0.002288,2418.0,New Zealand,NZL,NZL,20210216
0.020362,0.005248,726.0,Nicaragua,NIC,NIC,20210216
0.031082,0.003913,1939.0,Nigeria,NGA,NGA,20210216
0.006733,0.001796,2135.0,Norway,NOR,NOR,20210216
0.011202,0.00882,113.0,Oman,OMN,OMN,20210216
0.033486,0.00434,1745.0,Pakistan,PAK,PAK,20210216
0.013051,0.005468,446.0,Palestine,PSE,PSE,20210216
0.017056,0.005167,632.0,Panama,PAN,PAN,20210216
0.016629,0.004179,971.0,Paraguay,PRY,PRY,20210216
0.015991,0.001852,4627.0,Peru,PER,PER,20210216
0.019204,0.001708,6541.0,Philippines,PHL,PHL,20210216
0.022593,0.00224,4399.0,Poland,POL,POL,20210216
0.004799,0.001013,4579.0,Portugal,PRT,PRT,20210216
0.019552,0.004629,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.022555,0.009739,226.0,Qatar,QAT,QAT,20210216
0.013632,0.001998,3360.0,Romania,ROU,ROU,20210216
0.014529,0.001564,5910.0,Russia,RUS,RUS,20210216
0.014451,0.003362,1331.0,Saudi Arabia,SAU,SAU,20210216
0.015488,0.0108,139.0,Senegal,SEN,SEN,20210216
0.021917,0.0037,1555.0,Serbia,SRB,SRB,20210216
0.007667,0.004129,504.0,Singapore,SGP,SGP,20210216
0.015746,0.003085,1560.0,Slovakia,SVK,SVK,20210216
0.019068,0.005283,675.0,Slovenia,SVN,SVN,20210216
0.048359,0.003792,3220.0,South Africa,ZAF,ZAF,20210216
0.007706,0.001641,2675.0,South Korea,KOR,KOR,20210216
0.004408,0.00079,7070.0,Spain,ESP,ESP,20210216
0.006821,0.003837,489.0,Sri Lanka,LKA,LKA,20210216
0.004585,0.002937,555.0,Sudan,SDN,SDN,20210216
0.005284,0.00105,4828.0,Sweden,SWE,SWE,20210216
0.014099,0.00241,2350.0,Switzerland,CHE,CHE,20210216
0.002228,0.000474,9848.0,Taiwan,TWN,TWN,20210216
0.0221,0.007442,399.0,Tanzania,TZA,TZA,20210216
0.008528,0.001215,5873.0,Thailand,THA,THA,20210216
0.01076,0.002683,1540.0,Tunisia,TUN,TUN,20210216
0.012561,0.001522,5354.0,Turkey,TUR,TUR,20210216
0.014506,0.001408,7338.0,Ukraine,UKR,UKR,20210216
0.020231,0.004668,628.0,United Arab Emirates,ARE,ARE,20210216
0.008109,0.001393,4151.0,United Kingdom,GBR,GBR,20210216
0.005167,0.00159,2002.0,Uruguay,URY,URY,20210216
0.005521,0.003492,425.0,Uzbekistan,UZB,UZB,20210216
0.013833,0.002272,2672.0,Venezuela,VEN,VEN,20210216
0.005923,0.000704,11765.0,Vietnam,VNM,VNM,20210216
0.011276,0.006542,289.0,Yemen,YEM,YEM,20210216
0.040217,0.009795,397.0,Afghanistan,AFG,AFG,20210217
0.012058,0.005736,385.0,Albania,ALB,ALB,20210217
0.020316,0.003335,1783.0,Algeria,DZA,DZA,20210217
0.030043,0.011939,227.0,Angola,AGO,AGO,20210217
0.008609,0.00098,8808.0,Argentina,ARG,ARG,20210217
0.029553,0.0123,184.0,Armenia,ARM,ARM,20210217
0.019369,0.001941,5033.0,Australia,AUS,AUS,20210217
0.022665,0.003177,2182.0,Austria,AUT,AUT,20210217
0.01533,0.006424,373.0,Azerbaijan,AZE,AZE,20210217
0.031145,0.004667,1468.0,Bangladesh,BGD,BGD,20210217
0.010799,0.003179,1113.0,Belarus,BLR,BLR,20210217
0.014115,0.002429,2369.0,Belgium,BEL,BEL,20210217
0.015354,0.002537,2219.0,Bolivia,BOL,BOL,20210217
0.036078,0.008148,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.017159,0.000879,21833.0,Brazil,BRA,BRA,20210217
0.019479,0.00291,2244.0,Bulgaria,BGR,BGR,20210217
0.03271,0.012503,151.0,Burkina Faso,BFA,BFA,20210217
0.035163,0.014634,173.0,Cambodia,KHM,KHM,20210217
0.053183,0.012108,356.0,Cameroon,CMR,CMR,20210217
0.018691,0.00165,6728.0,Canada,CAN,CAN,20210217
0.019014,0.002448,3059.0,Chile,CHL,CHL,20210217
0.014786,0.001419,7329.0,Colombia,COL,COL,20210217
0.024616,0.004912,1010.0,Costa Rica,CRI,CRI,20210217
0.017193,0.00623,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.022991,0.004235,1275.0,Croatia,HRV,HRV,20210217
0.008562,0.001424,4175.0,Czech Republic,CZE,CZE,20210217
0.042597,0.012716,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.008319,0.002287,1628.0,Denmark,DNK,DNK,20210217
0.02756,0.004788,1320.0,Dominican Republic,DOM,DOM,20210217
0.018441,0.002205,3753.0,Ecuador,ECU,ECU,20210217
0.004815,0.001048,4400.0,Egypt,EGY,EGY,20210217
0.018986,0.003694,1440.0,El Salvador,SLV,SLV,20210217
0.164042,0.019711,383.0,Ethiopia,ETH,ETH,20210217
0.008881,0.003395,710.0,Finland,FIN,FIN,20210217
0.005592,0.000567,18068.0,France,FRA,FRA,20210217
0.015556,0.001053,13807.0,Germany,DEU,DEU,20210217
0.0301,0.005194,1067.0,Ghana,GHA,GHA,20210217
0.017329,0.002366,3017.0,Greece,GRC,GRC,20210217
0.036684,0.005049,1367.0,Guatemala,GTM,GTM,20210217
0.068865,0.019358,181.0,Haiti,HTI,HTI,20210217
0.025039,0.004812,1070.0,Honduras,HND,HND,20210217
0.005152,0.002507,897.0,Hong Kong,HKG,HKG,20210217
0.005798,0.001087,4903.0,Hungary,HUN,HUN,20210217
0.012971,0.001084,10955.0,India,IND,IND,20210217
0.045776,0.002475,7144.0,Indonesia,IDN,IDN,20210217
0.011111,0.002059,2631.0,Iraq,IRQ,IRQ,20210217
0.01441,0.003666,1089.0,Ireland,IRL,IRL,20210217
0.020728,0.005158,819.0,Israel,ISR,ISR,20210217
0.006282,0.000759,10886.0,Italy,ITA,ITA,20210217
0.002078,0.000233,38462.0,Japan,JPN,JPN,20210217
0.007811,0.002451,1312.0,Jordan,JOR,JOR,20210217
0.023567,0.005309,858.0,Kazakhstan,KAZ,KAZ,20210217
0.018816,0.003765,1293.0,Kenya,KEN,KEN,20210217
0.01917,0.008727,272.0,Kuwait,KWT,KWT,20210217
0.012542,0.006677,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.026033,0.015109,109.0,Laos,LAO,LAO,20210217
0.014012,0.004534,665.0,Lebanon,LBN,LBN,20210217
0.017876,0.004975,718.0,Libya,LBY,LBY,20210217
0.007848,0.008684,109.0,Madagascar,MDG,MDG,20210217
0.024656,0.002807,3115.0,Malaysia,MYS,MYS,20210217
0.020752,0.013486,126.0,Mali,MLI,MLI,20210217
0.009855,0.000706,19549.0,Mexico,MEX,MEX,20210217
0.024949,0.006443,594.0,Moldova,MDA,MDA,20210217
0.012966,0.004042,698.0,Morocco,MAR,MAR,20210217
0.047099,0.009334,530.0,Mozambique,MOZ,MOZ,20210217
0.005309,0.005096,241.0,Myanmar,MMR,MMR,20210217
0.005996,0.002387,954.0,Nepal,NPL,NPL,20210217
0.020679,0.002237,4010.0,Netherlands,NLD,NLD,20210217
0.013193,0.002293,2535.0,New Zealand,NZL,NZL,20210217
0.019939,0.005113,750.0,Nicaragua,NIC,NIC,20210217
0.039262,0.004398,1960.0,Nigeria,NGA,NGA,20210217
0.005547,0.001628,2119.0,Norway,NOR,NOR,20210217
0.0,0.0,123.0,Oman,OMN,OMN,20210217
0.032895,0.004226,1812.0,Pakistan,PAK,PAK,20210217
0.009774,0.004749,445.0,Palestine,PSE,PSE,20210217
0.016038,0.004948,646.0,Panama,PAN,PAN,20210217
0.01155,0.003484,986.0,Paraguay,PRY,PRY,20210217
0.015295,0.001794,4694.0,Peru,PER,PER,20210217
0.017206,0.001585,6773.0,Philippines,PHL,PHL,20210217
0.021648,0.002149,4585.0,Poland,POL,POL,20210217
0.004498,0.00097,4677.0,Portugal,PRT,PRT,20210217
0.019204,0.004526,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.018104,0.008774,224.0,Qatar,QAT,QAT,20210217
0.013787,0.001988,3445.0,Romania,ROU,ROU,20210217
0.015349,0.001582,6085.0,Russia,RUS,RUS,20210217
0.015496,0.003512,1341.0,Saudi Arabia,SAU,SAU,20210217
0.020232,0.012274,144.0,Senegal,SEN,SEN,20210217
0.023441,0.003778,1596.0,Serbia,SRB,SRB,20210217
0.007735,0.004166,502.0,Singapore,SGP,SGP,20210217
0.016188,0.003033,1661.0,Slovakia,SVK,SVK,20210217
0.014702,0.004494,709.0,Slovenia,SVN,SVN,20210217
0.046403,0.003684,3271.0,South Africa,ZAF,ZAF,20210217
0.007427,0.001591,2732.0,South Korea,KOR,KOR,20210217
0.004229,0.000768,7138.0,Spain,ESP,ESP,20210217
0.008233,0.004146,491.0,Sri Lanka,LKA,LKA,20210217
0.008517,0.004172,561.0,Sudan,SDN,SDN,20210217
0.005219,0.001032,4939.0,Sweden,SWE,SWE,20210217
0.014438,0.002424,2382.0,Switzerland,CHE,CHE,20210217
0.002026,0.000444,10151.0,Taiwan,TWN,TWN,20210217
0.032316,0.008548,414.0,Tanzania,TZA,TZA,20210217
0.00832,0.001184,6046.0,Thailand,THA,THA,20210217
0.018495,0.003499,1542.0,Tunisia,TUN,TUN,20210217
0.013027,0.001534,5460.0,Turkey,TUR,TUR,20210217
0.012805,0.001304,7579.0,Ukraine,UKR,UKR,20210217
0.023247,0.005077,652.0,United Arab Emirates,ARE,ARE,20210217
0.009585,0.001472,4294.0,United Kingdom,GBR,GBR,20210217
0.005613,0.001639,2059.0,Uruguay,URY,URY,20210217
0.010739,0.005373,441.0,Uzbekistan,UZB,UZB,20210217
0.014396,0.002291,2736.0,Venezuela,VEN,VEN,20210217
0.005707,0.000668,12611.0,Vietnam,VNM,VNM,20210217
0.012863,0.00721,282.0,Yemen,YEM,YEM,20210217
0.055013,0.013335,389.0,Afghanistan,AFG,AFG,20210218
0.012126,0.005769,396.0,Albania,ALB,ALB,20210218
0.0204,0.003304,1825.0,Algeria,DZA,DZA,20210218
0.028231,0.011146,242.0,Angola,AGO,AGO,20210218
0.009007,0.000993,9015.0,Argentina,ARG,ARG,20210218
0.044642,0.013291,197.0,Armenia,ARM,ARM,20210218
0.020591,0.001988,5072.0,Australia,AUS,AUS,20210218
0.023688,0.003213,2276.0,Austria,AUT,AUT,20210218
0.01134,0.005424,368.0,Azerbaijan,AZE,AZE,20210218
0.033789,0.00487,1473.0,Bangladesh,BGD,BGD,20210218
0.013232,0.003437,1150.0,Belarus,BLR,BLR,20210218
0.014163,0.002406,2418.0,Belgium,BEL,BEL,20210218
0.019463,0.00284,2227.0,Bolivia,BOL,BOL,20210218
0.032526,0.00771,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.0174,0.000871,22534.0,Brazil,BRA,BRA,20210218
0.018971,0.002842,2289.0,Bulgaria,BGR,BGR,20210218
0.035242,0.013546,154.0,Burkina Faso,BFA,BFA,20210218
0.026285,0.012178,181.0,Cambodia,KHM,KHM,20210218
0.03827,0.010321,360.0,Cameroon,CMR,CMR,20210218
0.018424,0.00162,6892.0,Canada,CAN,CAN,20210218
0.017205,0.00232,3103.0,Chile,CHL,CHL,20210218
0.01536,0.001442,7387.0,Colombia,COL,COL,20210218
0.015279,0.003876,1037.0,Costa Rica,CRI,CRI,20210218
0.020302,0.006686,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.024723,0.004383,1273.0,Croatia,HRV,HRV,20210218
0.009302,0.001465,4296.0,Czech Republic,CZE,CZE,20210218
0.042059,0.012556,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.005806,0.001881,1697.0,Denmark,DNK,DNK,20210218
0.031002,0.004803,1313.0,Dominican Republic,DOM,DOM,20210218
0.016639,0.002059,3966.0,Ecuador,ECU,ECU,20210218
0.004647,0.001011,4566.0,Egypt,EGY,EGY,20210218
0.017515,0.003502,1435.0,El Salvador,SLV,SLV,20210218
0.166666,0.019749,384.0,Ethiopia,ETH,ETH,20210218
0.011184,0.003784,738.0,Finland,FIN,FIN,20210218
0.005937,0.000575,18652.0,France,FRA,FRA,20210218
0.015184,0.001024,14233.0,Germany,DEU,DEU,20210218
0.030686,0.00521,1082.0,Ghana,GHA,GHA,20210218
0.015919,0.002231,3109.0,Greece,GRC,GRC,20210218
0.035152,0.004972,1356.0,Guatemala,GTM,GTM,20210218
0.045542,0.02336,100.0,Guinea,GIN,GIN,20210218
0.061562,0.018018,191.0,Haiti,HTI,HTI,20210218
0.02738,0.00499,1084.0,Honduras,HND,HND,20210218
0.004772,0.002322,960.0,Hong Kong,HKG,HKG,20210218
0.007599,0.001222,5118.0,Hungary,HUN,HUN,20210218
0.01271,0.001066,11055.0,India,IND,IND,20210218
0.047596,0.002496,7293.0,Indonesia,IDN,IDN,20210218
0.012527,0.002145,2728.0,Iraq,IRQ,IRQ,20210218
0.015529,0.003722,1136.0,Ireland,IRL,IRL,20210218
0.016865,0.004715,814.0,Israel,ISR,ISR,20210218
0.006755,0.000773,11314.0,Italy,ITA,ITA,20210218
0.002042,0.000231,38533.0,Japan,JPN,JPN,20210218
0.00794,0.002492,1317.0,Jordan,JOR,JOR,20210218
0.020987,0.004951,878.0,Kazakhstan,KAZ,KAZ,20210218
0.021156,0.003953,1314.0,Kenya,KEN,KEN,20210218
0.02598,0.010185,277.0,Kuwait,KWT,KWT,20210218
0.018243,0.007996,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.020086,0.012571,116.0,Laos,LAO,LAO,20210218
0.016362,0.00489,672.0,Lebanon,LBN,LBN,20210218
0.01816,0.005054,725.0,Libya,LBY,LBY,20210218
