smoothed_trust_govt,smoothed_trust_govt_se,sample_size,country,iso_code,gid_0,survey_date
0.635247,0.008867,2969.0,Costa Rica,CRI,CRI,20210123
0.428175,0.020418,588.0,C̫te d'Ivoire,CIV,CIV,20210123
0.154608,0.007581,2287.0,Croatia,HRV,HRV,20210123
0.288146,0.005858,5978.0,Czech Republic,CZE,CZE,20210123
0.362964,0.032678,228.0,Democratic Republic of the Congo,COD,COD,20210123
0.531052,0.005114,9619.0,Denmark,DNK,DNK,20210123
0.404895,0.010117,2381.0,Dominican Republic,DOM,DOM,20210123
0.391289,0.006154,6313.0,Ecuador,ECU,ECU,20210123
0.311891,0.005517,7105.0,Egypt,EGY,EGY,20210123
0.543614,0.009114,3020.0,El Salvador,SLV,SLV,20210123
0.598772,0.021933,562.0,Ethiopia,ETH,ETH,20210123
0.513862,0.010172,2436.0,Finland,FIN,FIN,20210123
0.331458,0.002655,31529.0,France,FRA,FRA,20210123
0.353796,0.0026,33852.0,Germany,DEU,DEU,20210123
0.425037,0.012776,1501.0,Ghana,GHA,GHA,20210123
0.278943,0.006678,4505.0,Greece,GRC,GRC,20210123
0.468706,0.009422,2831.0,Guatemala,GTM,GTM,20210123
0.503418,0.043763,145.0,Guinea,GIN,GIN,20210123
0.317028,0.030322,233.0,Haiti,HTI,HTI,20210123
0.378955,0.010486,2153.0,Honduras,HND,HND,20210123
0.305816,0.011986,1505.0,Hong Kong,HKG,HKG,20210123
0.171584,0.00367,10558.0,Hungary,HUN,HUN,20210123
0.544219,0.003789,18722.0,India,IND,IND,20210123
0.361733,0.004198,13297.0,Indonesia,IDN,IDN,20210123
0.297076,0.008644,2822.0,Iraq,IRQ,IRQ,20210123
0.449371,0.006965,5347.0,Ireland,IRL,IRL,20210123
0.351924,0.010004,2318.0,Israel,ISR,ISR,20210123
0.491867,0.002821,31414.0,Italy,ITA,ITA,20210123
0.421847,0.001944,64587.0,Japan,JPN,JPN,20210123
0.280605,0.010174,1971.0,Jordan,JOR,JOR,20210123
0.132141,0.010443,1064.0,Kazakhstan,KAZ,KAZ,20210123
0.516864,0.010015,2494.0,Kenya,KEN,KEN,20210123
0.500494,0.02357,449.0,Kuwait,KWT,KWT,20210123
0.210405,0.020968,400.0,Kyrgyzstan,KGZ,KGZ,20210123
0.457869,0.032679,235.0,Laos,LAO,LAO,20210123
0.297287,0.011064,1699.0,Lebanon,LBN,LBN,20210123
0.374079,0.013254,1348.0,Libya,LBY,LBY,20210123
0.404136,0.044571,130.0,Madagascar,MDG,MDG,20210123
0.506569,0.005775,7510.0,Malaysia,MYS,MYS,20210123
0.470437,0.033788,239.0,Mali,MLI,MLI,20210123
0.565944,0.001881,69442.0,Mexico,MEX,MEX,20210123
0.197953,0.014985,715.0,Moldova,MDA,MDA,20210123
0.363112,0.012364,1542.0,Morocco,MAR,MAR,20210123
0.484978,0.018663,722.0,Mozambique,MOZ,MOZ,20210123
0.718762,0.010206,1990.0,Myanmar,MMR,MMR,20210123
0.52655,0.012244,1677.0,Nepal,NPL,NPL,20210123
0.270273,0.003716,14301.0,Netherlands,NLD,NLD,20210123
0.464854,0.007699,4244.0,New Zealand,NZL,NZL,20210123
0.385791,0.012405,1545.0,Nicaragua,NIC,NIC,20210123
0.418152,0.007797,4126.0,Nigeria,NGA,NGA,20210123
0.549649,0.005316,8783.0,Norway,NOR,NOR,20210123
0.528356,0.032822,237.0,Oman,OMN,OMN,20210123
0.486804,0.008448,3669.0,Pakistan,PAK,PAK,20210123
0.336025,0.017313,755.0,Palestine,PSE,PSE,20210123
0.467204,0.012474,1600.0,Panama,PAN,PAN,20210123
0.386648,0.012147,1629.0,Paraguay,PRY,PRY,20210123
0.448967,0.005345,8695.0,Peru,PER,PER,20210123
0.34544,0.004692,10289.0,Philippines,PHL,PHL,20210123
0.186355,0.004004,9470.0,Poland,POL,POL,20210123
0.489422,0.004103,15387.0,Portugal,PRT,PRT,20210123
0.560515,0.008209,3798.0,"Puerto Rico, U.S.",PRI,PRI,20210123
0.598786,0.024823,425.0,Qatar,QAT,QAT,20210123
0.301089,0.005189,7858.0,Romania,ROU,ROU,20210123
0.155351,0.003971,8377.0,Russia,RUS,RUS,20210123
0.500466,0.011442,1918.0,Saudi Arabia,SAU,SAU,20210123
0.3652,0.031487,218.0,Senegal,SEN,SEN,20210123
0.251542,0.007899,3028.0,Serbia,SRB,SRB,20210123
0.517961,0.013931,1300.0,Singapore,SGP,SGP,20210123
0.313356,0.007654,3668.0,Slovakia,SVK,SVK,20210123
0.22892,0.010515,1598.0,Slovenia,SVN,SVN,20210123
0.304331,0.00513,8090.0,South Africa,ZAF,ZAF,20210123
0.523264,0.007118,4949.0,South Korea,KOR,KOR,20210123
0.534641,0.003262,23386.0,Spain,ESP,ESP,20210123
0.608486,0.015928,971.0,Sri Lanka,LKA,LKA,20210123
0.399445,0.0148,1128.0,Sudan,SDN,SDN,20210123
0.477629,0.003502,21370.0,Sweden,SWE,SWE,20210123
0.36381,0.006703,5205.0,Switzerland,CHE,CHE,20210123
0.389589,0.003902,15701.0,Taiwan,TWN,TWN,20210123
0.511018,0.026647,371.0,Tanzania,TZA,TZA,20210123
0.437155,0.003942,15868.0,Thailand,THA,THA,20210123
0.344394,0.009849,2348.0,Tunisia,TUN,TUN,20210123
0.440258,0.005216,9076.0,Turkey,TUR,TUR,20210123
0.147648,0.003541,10081.0,Ukraine,UKR,UKR,20210123
0.59674,0.01003,2451.0,United Arab Emirates,ARE,ARE,20210123
0.397602,0.003329,21612.0,United Kingdom,GBR,GBR,20210123
0.457957,0.00774,4187.0,Uruguay,URY,URY,20210123
0.256204,0.018098,585.0,Uzbekistan,UZB,UZB,20210123
0.342889,0.006974,4650.0,Venezuela,VEN,VEN,20210123
0.54213,0.004872,10509.0,Vietnam,VNM,VNM,20210123
0.273768,0.022451,436.0,Yemen,YEM,YEM,20210123
0.496426,0.020665,660.0,Afghanistan,AFG,AFG,20210124
0.34367,0.02236,474.0,Albania,ALB,ALB,20210124
0.289542,0.010064,2072.0,Algeria,DZA,DZA,20210124
0.435505,0.026358,363.0,Angola,AGO,AGO,20210124
0.39456,0.003688,17588.0,Argentina,ARG,ARG,20210124
0.202403,0.026697,245.0,Armenia,ARM,ARM,20210124
0.433969,0.004812,10830.0,Australia,AUS,AUS,20210124
0.359415,0.006406,5671.0,Austria,AUT,AUT,20210124
0.25666,0.020125,479.0,Azerbaijan,AZE,AZE,20210124
0.439204,0.009591,2946.0,Bangladesh,BGD,BGD,20210124
0.124087,0.008422,1536.0,Belarus,BLR,BLR,20210124
0.292348,0.006168,5463.0,Belgium,BEL,BEL,20210124
0.377314,0.044107,130.0,Benin,BEN,BEN,20210124
0.330856,0.006699,4955.0,Bolivia,BOL,BOL,20210124
0.213855,0.014124,854.0,Bosnia and Herzegovina,BIH,BIH,20210124
0.552308,0.001689,86655.0,Brazil,BRA,BRA,20210124
0.29072,0.008274,3090.0,Bulgaria,BGR,BGR,20210124
0.397643,0.032115,237.0,Burkina Faso,BFA,BFA,20210124
0.389186,0.029424,285.0,Cambodia,KHM,KHM,20210124
0.334214,0.025334,348.0,Cameroon,CMR,CMR,20210124
0.415448,0.003661,18247.0,Canada,CAN,CAN,20210124
0.419358,0.005151,9183.0,Chile,CHL,CHL,20210124
0.486465,0.003699,18269.0,Colombia,COL,COL,20210124
0.629307,0.008928,2939.0,Costa Rica,CRI,CRI,20210124
0.43994,0.02041,586.0,C̫te d'Ivoire,CIV,CIV,20210124
0.149614,0.007482,2290.0,Croatia,HRV,HRV,20210124
0.28443,0.005828,5993.0,Czech Republic,CZE,CZE,20210124
0.35295,0.034126,219.0,Democratic Republic of the Congo,COD,COD,20210124
0.528929,0.005159,9469.0,Denmark,DNK,DNK,20210124
0.409279,0.010185,2359.0,Dominican Republic,DOM,DOM,20210124
0.391597,0.006148,6323.0,Ecuador,ECU,ECU,20210124
0.315638,0.005627,6884.0,Egypt,EGY,EGY,20210124
0.550418,0.009161,2981.0,El Salvador,SLV,SLV,20210124
0.58541,0.022044,586.0,Ethiopia,ETH,ETH,20210124
0.513246,0.010157,2449.0,Finland,FIN,FIN,20210124
0.330799,0.002638,31900.0,France,FRA,FRA,20210124
0.353918,0.002609,33620.0,Germany,DEU,DEU,20210124
0.430281,0.012419,1593.0,Ghana,GHA,GHA,20210124
0.279974,0.006693,4514.0,Greece,GRC,GRC,20210124
0.466578,0.009413,2835.0,Guatemala,GTM,GTM,20210124
0.498861,0.042795,151.0,Guinea,GIN,GIN,20210124
0.361045,0.031146,238.0,Haiti,HTI,HTI,20210124
0.379625,0.010433,2176.0,Honduras,HND,HND,20210124
0.300367,0.011895,1514.0,Hong Kong,HKG,HKG,20210124
0.169707,0.00367,10467.0,Hungary,HUN,HUN,20210124
0.540823,0.003807,19241.0,India,IND,IND,20210124
0.364861,0.004246,13107.0,Indonesia,IDN,IDN,20210124
0.291163,0.008748,2719.0,Iraq,IRQ,IRQ,20210124
0.460345,0.007007,5164.0,Ireland,IRL,IRL,20210124
0.358033,0.010219,2229.0,Israel,ISR,ISR,20210124
0.495637,0.002836,31085.0,Italy,ITA,ITA,20210124
0.418029,0.001948,64151.0,Japan,JPN,JPN,20210124
0.280203,0.010347,1895.0,Jordan,JOR,JOR,20210124
0.130613,0.010533,1015.0,Kazakhstan,KAZ,KAZ,20210124
0.525528,0.009994,2497.0,Kenya,KEN,KEN,20210124
0.465248,0.023764,448.0,Kuwait,KWT,KWT,20210124
0.206427,0.020615,410.0,Kyrgyzstan,KGZ,KGZ,20210124
0.46608,0.032581,240.0,Laos,LAO,LAO,20210124
0.303657,0.011265,1666.0,Lebanon,LBN,LBN,20210124
0.37591,0.013232,1373.0,Libya,LBY,LBY,20210124
0.365999,0.043087,132.0,Madagascar,MDG,MDG,20210124
0.506033,0.005757,7564.0,Malaysia,MYS,MYS,20210124
0.451185,0.034285,242.0,Mali,MLI,MLI,20210124
0.566421,0.001878,69700.0,Mexico,MEX,MEX,20210124
0.188242,0.01502,687.0,Moldova,MDA,MDA,20210124
0.373448,0.012476,1546.0,Morocco,MAR,MAR,20210124
0.4927,0.018517,734.0,Mozambique,MOZ,MOZ,20210124
0.71683,0.010165,2013.0,Myanmar,MMR,MMR,20210124
0.515239,0.01232,1683.0,Nepal,NPL,NPL,20210124
0.267266,0.003701,14317.0,Netherlands,NLD,NLD,20210124
0.460383,0.00752,4437.0,New Zealand,NZL,NZL,20210124
0.383736,0.012455,1532.0,Nicaragua,NIC,NIC,20210124
0.4059,0.007761,4189.0,Nigeria,NGA,NGA,20210124
0.551003,0.005295,8857.0,Norway,NOR,NOR,20210124
0.526248,0.034023,221.0,Oman,OMN,OMN,20210124
0.492205,0.00848,3701.0,Pakistan,PAK,PAK,20210124
0.328035,0.017249,750.0,Palestine,PSE,PSE,20210124
0.47199,0.012567,1575.0,Panama,PAN,PAN,20210124
0.380747,0.012073,1645.0,Paraguay,PRY,PRY,20210124
0.447041,0.005295,8853.0,Peru,PER,PER,20210124
0.348594,0.004726,10201.0,Philippines,PHL,PHL,20210124
0.183789,0.00401,9336.0,Poland,POL,POL,20210124
0.489203,0.004076,15583.0,Portugal,PRT,PRT,20210124
0.561702,0.008172,3834.0,"Puerto Rico, U.S.",PRI,PRI,20210124
0.57349,0.025214,426.0,Qatar,QAT,QAT,20210124
0.299516,0.005258,7630.0,Romania,ROU,ROU,20210124
0.156621,0.00406,8115.0,Russia,RUS,RUS,20210124
0.508936,0.011567,1878.0,Saudi Arabia,SAU,SAU,20210124
0.367608,0.032333,210.0,Senegal,SEN,SEN,20210124
0.260917,0.007995,3027.0,Serbia,SRB,SRB,20210124
0.517901,0.014159,1286.0,Singapore,SGP,SGP,20210124
0.311315,0.007688,3615.0,Slovakia,SVK,SVK,20210124
0.241797,0.010663,1607.0,Slovenia,SVN,SVN,20210124
0.302435,0.00513,8059.0,South Africa,ZAF,ZAF,20210124
0.527956,0.007152,4879.0,South Korea,KOR,KOR,20210124
0.532529,0.003246,23632.0,Spain,ESP,ESP,20210124
0.601318,0.015941,987.0,Sri Lanka,LKA,LKA,20210124
0.413641,0.015251,1091.0,Sudan,SDN,SDN,20210124
0.475638,0.003525,21102.0,Sweden,SWE,SWE,20210124
0.365231,0.006695,5184.0,Switzerland,CHE,CHE,20210124
0.392807,0.003871,16021.0,Taiwan,TWN,TWN,20210124
0.515447,0.025759,403.0,Tanzania,TZA,TZA,20210124
0.433814,0.003979,15547.0,Thailand,THA,THA,20210124
0.361931,0.009943,2361.0,Tunisia,TUN,TUN,20210124
0.443166,0.005265,8925.0,Turkey,TUR,TUR,20210124
0.146689,0.00355,9980.0,Ukraine,UKR,UKR,20210124
0.590423,0.01006,2458.0,United Arab Emirates,ARE,ARE,20210124
0.399614,0.003363,21219.0,United Kingdom,GBR,GBR,20210124
0.458134,0.007784,4152.0,Uruguay,URY,URY,20210124
0.255443,0.018593,560.0,Uzbekistan,UZB,UZB,20210124
0.340503,0.006976,4633.0,Venezuela,VEN,VEN,20210124
0.539537,0.004862,10581.0,Vietnam,VNM,VNM,20210124
0.282447,0.022751,428.0,Yemen,YEM,YEM,20210124
0.499465,0.021211,650.0,Afghanistan,AFG,AFG,20210125
0.360679,0.022582,478.0,Albania,ALB,ALB,20210125
0.289794,0.01014,2049.0,Algeria,DZA,DZA,20210125
0.427764,0.02678,351.0,Angola,AGO,AGO,20210125
0.396027,0.003687,17622.0,Argentina,ARG,ARG,20210125
0.205792,0.027115,242.0,Armenia,ARM,ARM,20210125
0.437002,0.004838,10704.0,Australia,AUS,AUS,20210125
0.363028,0.006504,5535.0,Austria,AUT,AUT,20210125
0.244163,0.019595,482.0,Azerbaijan,AZE,AZE,20210125
0.431778,0.009518,2972.0,Bangladesh,BGD,BGD,20210125
0.128624,0.008725,1491.0,Belarus,BLR,BLR,20210125
0.288498,0.006192,5386.0,Belgium,BEL,BEL,20210125
0.361051,0.04408,131.0,Benin,BEN,BEN,20210125
0.345497,0.006764,4960.0,Bolivia,BOL,BOL,20210125
0.226778,0.014659,832.0,Bosnia and Herzegovina,BIH,BIH,20210125
0.548341,0.00171,84765.0,Brazil,BRA,BRA,20210125
0.287195,0.008285,3050.0,Bulgaria,BGR,BGR,20210125
0.431864,0.0314,241.0,Burkina Faso,BFA,BFA,20210125
0.379957,0.029405,284.0,Cambodia,KHM,KHM,20210125
0.34136,0.024672,371.0,Cameroon,CMR,CMR,20210125
0.415969,0.00367,18093.0,Canada,CAN,CAN,20210125
0.422662,0.005128,9286.0,Chile,CHL,CHL,20210125
0.492648,0.003713,18144.0,Colombia,COL,COL,20210125
0.630614,0.009103,2829.0,Costa Rica,CRI,CRI,20210125
0.435862,0.020348,591.0,C̫te d'Ivoire,CIV,CIV,20210125
0.151128,0.007604,2235.0,Croatia,HRV,HRV,20210125
0.282122,0.005789,6038.0,Czech Republic,CZE,CZE,20210125
0.37524,0.035954,215.0,Democratic Republic of the Congo,COD,COD,20210125
0.53089,0.005216,9273.0,Denmark,DNK,DNK,20210125
0.40722,0.010309,2301.0,Dominican Republic,DOM,DOM,20210125
0.382003,0.006115,6333.0,Ecuador,ECU,ECU,20210125
0.315245,0.005723,6660.0,Egypt,EGY,EGY,20210125
0.553465,0.009203,2945.0,El Salvador,SLV,SLV,20210125
0.563287,0.021668,622.0,Ethiopia,ETH,ETH,20210125
0.51593,0.010217,2460.0,Finland,FIN,FIN,20210125
0.329563,0.002621,32255.0,France,FRA,FRA,20210125
0.35684,0.002622,33385.0,Germany,DEU,DEU,20210125
0.430537,0.012493,1594.0,Ghana,GHA,GHA,20210125
0.275261,0.006649,4525.0,Greece,GRC,GRC,20210125
0.461797,0.009485,2780.0,Guatemala,GTM,GTM,20210125
0.503131,0.043234,149.0,Guinea,GIN,GIN,20210125
0.338359,0.030765,235.0,Haiti,HTI,HTI,20210125
0.383083,0.010415,2192.0,Honduras,HND,HND,20210125
0.301519,0.011875,1522.0,Hong Kong,HKG,HKG,20210125
0.168167,0.003656,10478.0,Hungary,HUN,HUN,20210125
0.540787,0.003803,19690.0,India,IND,IND,20210125
0.36076,0.004284,12834.0,Indonesia,IDN,IDN,20210125
0.287354,0.008756,2710.0,Iraq,IRQ,IRQ,20210125
0.460071,0.007085,5063.0,Ireland,IRL,IRL,20210125
0.355527,0.010387,2152.0,Israel,ISR,ISR,20210125
0.492825,0.002845,30881.0,Italy,ITA,ITA,20210125
0.412782,0.001952,63691.0,Japan,JPN,JPN,20210125
0.28065,0.010519,1847.0,Jordan,JOR,JOR,20210125
0.1301,0.010611,1034.0,Kazakhstan,KAZ,KAZ,20210125
0.527661,0.009972,2510.0,Kenya,KEN,KEN,20210125
0.47286,0.023721,452.0,Kuwait,KWT,KWT,20210125
0.200325,0.020559,397.0,Kyrgyzstan,KGZ,KGZ,20210125
0.43744,0.032563,242.0,Laos,LAO,LAO,20210125
0.2958,0.01106,1691.0,Lebanon,LBN,LBN,20210125
0.367141,0.01319,1366.0,Libya,LBY,LBY,20210125
0.362146,0.041805,140.0,Madagascar,MDG,MDG,20210125
0.501812,0.005798,7464.0,Malaysia,MYS,MYS,20210125
0.402024,0.033514,232.0,Mali,MLI,MLI,20210125
0.567566,0.001869,70270.0,Mexico,MEX,MEX,20210125
0.193225,0.015188,684.0,Moldova,MDA,MDA,20210125
0.379165,0.012452,1558.0,Morocco,MAR,MAR,20210125
0.492693,0.018267,754.0,Mozambique,MOZ,MOZ,20210125
0.730571,0.009924,2040.0,Myanmar,MMR,MMR,20210125
0.499777,0.012447,1661.0,Nepal,NPL,NPL,20210125
0.267748,0.003732,14080.0,Netherlands,NLD,NLD,20210125
0.460959,0.007355,4637.0,New Zealand,NZL,NZL,20210125
0.37895,0.012571,1498.0,Nicaragua,NIC,NIC,20210125
0.404712,0.007768,4189.0,Nigeria,NGA,NGA,20210125
0.54983,0.005278,8908.0,Norway,NOR,NOR,20210125
0.506807,0.034891,214.0,Oman,OMN,OMN,20210125
0.504426,0.008428,3797.0,Pakistan,PAK,PAK,20210125
0.334873,0.017522,740.0,Palestine,PSE,PSE,20210125
0.478946,0.012683,1548.0,Panama,PAN,PAN,20210125
0.394656,0.012039,1667.0,Paraguay,PRY,PRY,20210125
0.455168,0.005278,8939.0,Peru,PER,PER,20210125
0.353449,0.004738,10229.0,Philippines,PHL,PHL,20210125
0.180913,0.004007,9247.0,Poland,POL,POL,20210125
0.490349,0.004101,15404.0,Portugal,PRT,PRT,20210125
0.561603,0.007929,3955.0,"Puerto Rico, U.S.",PRI,PRI,20210125
0.573508,0.024502,431.0,Qatar,QAT,QAT,20210125
0.303447,0.005332,7472.0,Romania,ROU,ROU,20210125
0.152514,0.004055,7976.0,Russia,RUS,RUS,20210125
0.486386,0.011661,1876.0,Saudi Arabia,SAU,SAU,20210125
0.410006,0.034107,204.0,Senegal,SEN,SEN,20210125
0.263746,0.007992,3049.0,Serbia,SRB,SRB,20210125
0.510278,0.014268,1273.0,Singapore,SGP,SGP,20210125
0.298367,0.007601,3615.0,Slovakia,SVK,SVK,20210125
0.249512,0.01076,1608.0,Slovenia,SVN,SVN,20210125
0.304414,0.005216,7811.0,South Africa,ZAF,ZAF,20210125
0.531763,0.007137,4894.0,South Korea,KOR,KOR,20210125
0.532523,0.00323,23872.0,Spain,ESP,ESP,20210125
0.57643,0.016222,977.0,Sri Lanka,LKA,LKA,20210125
0.415837,0.015416,1067.0,Sudan,SDN,SDN,20210125
0.472396,0.003525,21025.0,Sweden,SWE,SWE,20210125
0.364372,0.006743,5109.0,Switzerland,CHE,CHE,20210125
0.395179,0.003835,16345.0,Taiwan,TWN,TWN,20210125
0.540237,0.024574,436.0,Tanzania,TZA,TZA,20210125
0.429239,0.004018,15203.0,Thailand,THA,THA,20210125
0.361569,0.009853,2403.0,Tunisia,TUN,TUN,20210125
0.438563,0.005283,8843.0,Turkey,TUR,TUR,20210125
0.148598,0.003605,9784.0,Ukraine,UKR,UKR,20210125
0.595601,0.009958,2498.0,United Arab Emirates,ARE,ARE,20210125
0.402217,0.003385,21003.0,United Kingdom,GBR,GBR,20210125
0.460772,0.007818,4128.0,Uruguay,URY,URY,20210125
0.25285,0.018426,567.0,Uzbekistan,UZB,UZB,20210125
0.345608,0.007081,4529.0,Venezuela,VEN,VEN,20210125
0.54356,0.004825,10737.0,Vietnam,VNM,VNM,20210125
0.259292,0.0217,443.0,Yemen,YEM,YEM,20210125
0.48481,0.021117,638.0,Afghanistan,AFG,AFG,20210126
0.333505,0.022367,470.0,Albania,ALB,ALB,20210126
0.284977,0.010031,2078.0,Algeria,DZA,DZA,20210126
0.428489,0.027157,341.0,Angola,AGO,AGO,20210126
0.396689,0.00369,17593.0,Argentina,ARG,ARG,20210126
0.202926,0.028307,231.0,Armenia,ARM,ARM,20210126
0.438198,0.004848,10517.0,Australia,AUS,AUS,20210126
0.361336,0.006509,5482.0,Austria,AUT,AUT,20210126
0.242419,0.020013,464.0,Azerbaijan,AZE,AZE,20210126
0.418921,0.009361,3024.0,Bangladesh,BGD,BGD,20210126
0.135045,0.009109,1431.0,Belarus,BLR,BLR,20210126
0.291695,0.006197,5419.0,Belgium,BEL,BEL,20210126
0.401929,0.044681,131.0,Benin,BEN,BEN,20210126
0.348387,0.006799,4962.0,Bolivia,BOL,BOL,20210126
0.227362,0.014683,829.0,Bosnia and Herzegovina,BIH,BIH,20210126
0.546414,0.001729,82948.0,Brazil,BRA,BRA,20210126
0.289082,0.008182,3073.0,Bulgaria,BGR,BGR,20210126
0.442972,0.033415,221.0,Burkina Faso,BFA,BFA,20210126
0.378095,0.029678,279.0,Cambodia,KHM,KHM,20210126
0.345024,0.024298,396.0,Cameroon,CMR,CMR,20210126
0.417799,0.003709,18006.0,Canada,CAN,CAN,20210126
0.420844,0.005066,9502.0,Chile,CHL,CHL,20210126
0.494754,0.003685,18424.0,Colombia,COL,COL,20210126
0.622175,0.00923,2779.0,Costa Rica,CRI,CRI,20210126
0.43355,0.019809,620.0,C̫te d'Ivoire,CIV,CIV,20210126
0.150653,0.007719,2158.0,Croatia,HRV,HRV,20210126
0.27262,0.005753,5986.0,Czech Republic,CZE,CZE,20210126
0.348806,0.034952,227.0,Democratic Republic of the Congo,COD,COD,20210126
0.534512,0.005278,9047.0,Denmark,DNK,DNK,20210126
0.406448,0.010403,2239.0,Dominican Republic,DOM,DOM,20210126
0.383071,0.006127,6331.0,Ecuador,ECU,ECU,20210126
0.320348,0.005793,6563.0,Egypt,EGY,EGY,20210126
0.540966,0.009361,2846.0,El Salvador,SLV,SLV,20210126
0.553078,0.021198,680.0,Ethiopia,ETH,ETH,20210126
0.500958,0.010153,2481.0,Finland,FIN,FIN,20210126
0.330901,0.002616,32450.0,France,FRA,FRA,20210126
0.35698,0.002634,33099.0,Germany,DEU,DEU,20210126
0.442973,0.012187,1685.0,Ghana,GHA,GHA,20210126
0.274926,0.006589,4601.0,Greece,GRC,GRC,20210126
0.456983,0.009542,2741.0,Guatemala,GTM,GTM,20210126
0.498402,0.045313,137.0,Guinea,GIN,GIN,20210126
0.31568,0.030934,228.0,Haiti,HTI,HTI,20210126
0.388788,0.01045,2193.0,Honduras,HND,HND,20210126
0.313065,0.012053,1483.0,Hong Kong,HKG,HKG,20210126
0.167927,0.003684,10312.0,Hungary,HUN,HUN,20210126
0.543649,0.00377,20002.0,India,IND,IND,20210126
0.360078,0.004296,12719.0,Indonesia,IDN,IDN,20210126
0.294847,0.008892,2647.0,Iraq,IRQ,IRQ,20210126
0.466877,0.007183,4945.0,Ireland,IRL,IRL,20210126
0.354018,0.0105,2086.0,Israel,ISR,ISR,20210126
0.491751,0.002855,30656.0,Italy,ITA,ITA,20210126
0.410845,0.001957,63279.0,Japan,JPN,JPN,20210126
0.281008,0.010733,1781.0,Jordan,JOR,JOR,20210126
0.130192,0.010705,1023.0,Kazakhstan,KAZ,KAZ,20210126
0.544628,0.009889,2539.0,Kenya,KEN,KEN,20210126
0.475673,0.024467,423.0,Kuwait,KWT,KWT,20210126
0.215582,0.021429,386.0,Kyrgyzstan,KGZ,KGZ,20210126
0.461597,0.032889,241.0,Laos,LAO,LAO,20210126
0.296033,0.01119,1652.0,Lebanon,LBN,LBN,20210126
0.358994,0.013399,1301.0,Libya,LBY,LBY,20210126
0.361968,0.041636,141.0,Madagascar,MDG,MDG,20210126
0.504302,0.005846,7334.0,Malaysia,MYS,MYS,20210126
0.415486,0.033863,235.0,Mali,MLI,MLI,20210126
0.56729,0.001868,70349.0,Mexico,MEX,MEX,20210126
0.192511,0.015329,670.0,Moldova,MDA,MDA,20210126
0.387061,0.012401,1578.0,Morocco,MAR,MAR,20210126
0.480517,0.018194,763.0,Mozambique,MOZ,MOZ,20210126
0.7271,0.00995,2043.0,Myanmar,MMR,MMR,20210126
0.487942,0.012555,1661.0,Nepal,NPL,NPL,20210126
0.265249,0.003787,13596.0,Netherlands,NLD,NLD,20210126
0.46076,0.007317,4684.0,New Zealand,NZL,NZL,20210126
0.382282,0.012444,1535.0,Nicaragua,NIC,NIC,20210126
0.407527,0.007747,4226.0,Nigeria,NGA,NGA,20210126
0.544397,0.005255,9005.0,Norway,NOR,NOR,20210126
0.543993,0.034292,215.0,Oman,OMN,OMN,20210126
0.508381,0.008401,3826.0,Pakistan,PAK,PAK,20210126
0.350434,0.017828,732.0,Palestine,PSE,PSE,20210126
0.497116,0.01288,1507.0,Panama,PAN,PAN,20210126
0.396284,0.012078,1665.0,Paraguay,PRY,PRY,20210126
0.461127,0.005232,9109.0,Peru,PER,PER,20210126
0.354536,0.004753,10209.0,Philippines,PHL,PHL,20210126
0.178055,0.003987,9226.0,Poland,POL,POL,20210126
0.491963,0.004114,15316.0,Portugal,PRT,PRT,20210126
0.562685,0.007834,4045.0,"Puerto Rico, U.S.",PRI,PRI,20210126
0.567442,0.024213,441.0,Qatar,QAT,QAT,20210126
0.302325,0.005396,7277.0,Romania,ROU,ROU,20210126
0.155057,0.004115,7859.0,Russia,RUS,RUS,20210126
0.483572,0.011936,1798.0,Saudi Arabia,SAU,SAU,20210126
0.398209,0.034037,201.0,Senegal,SEN,SEN,20210126
0.260831,0.007924,3079.0,Serbia,SRB,SRB,20210126
0.514082,0.014272,1271.0,Singapore,SGP,SGP,20210126
0.298411,0.007647,3573.0,Slovakia,SVK,SVK,20210126
0.256786,0.010962,1581.0,Slovenia,SVN,SVN,20210126
0.304069,0.005335,7448.0,South Africa,ZAF,ZAF,20210126
0.539525,0.007126,4895.0,South Korea,KOR,KOR,20210126
0.532682,0.003223,23972.0,Spain,ESP,ESP,20210126
0.58756,0.015986,1000.0,Sri Lanka,LKA,LKA,20210126
0.41429,0.015524,1053.0,Sudan,SDN,SDN,20210126
0.472426,0.00354,20853.0,Sweden,SWE,SWE,20210126
0.364715,0.006774,5065.0,Switzerland,CHE,CHE,20210126
0.401078,0.003839,16386.0,Taiwan,TWN,TWN,20210126
0.522329,0.022613,502.0,Tanzania,TZA,TZA,20210126
0.426628,0.004049,14948.0,Thailand,THA,THA,20210126
0.356711,0.009677,2477.0,Tunisia,TUN,TUN,20210126
0.432135,0.005321,8686.0,Turkey,TUR,TUR,20210126
0.14882,0.003632,9631.0,Ukraine,UKR,UKR,20210126
0.614737,0.009981,2452.0,United Arab Emirates,ARE,ARE,20210126
0.402182,0.0034,20819.0,United Kingdom,GBR,GBR,20210126
0.454995,0.007769,4156.0,Uruguay,URY,URY,20210126
0.250495,0.018055,585.0,Uzbekistan,UZB,UZB,20210126
0.339616,0.007094,4471.0,Venezuela,VEN,VEN,20210126
0.545371,0.00478,10939.0,Vietnam,VNM,VNM,20210126
0.270088,0.0223,438.0,Yemen,YEM,YEM,20210126
0.512147,0.021771,615.0,Afghanistan,AFG,AFG,20210127
