smoothed_trust_healthcare,smoothed_trust_healthcare_se,sample_size,country,iso_code,gid_0,survey_date
0.418138,0.006982,5000.0,Belgium,BEL,BEL,20210202
0.524381,0.007864,4032.0,Bolivia,BOL,BOL,20210202
0.314764,0.018248,665.0,Bosnia and Herzegovina,BIH,BIH,20210202
0.698321,0.001801,65013.0,Brazil,BRA,BRA,20210202
0.378186,0.00944,2650.0,Bulgaria,BGR,BGR,20210202
0.370204,0.035002,196.0,Burkina Faso,BFA,BFA,20210202
0.373884,0.031463,252.0,Cambodia,KHM,KHM,20210202
0.227149,0.025068,291.0,Cameroon,CMR,CMR,20210202
0.513635,0.004048,15330.0,Canada,CAN,CAN,20210202
0.596321,0.005502,7958.0,Chile,CHL,CHL,20210202
0.560665,0.004217,13907.0,Colombia,COL,COL,20210202
0.664378,0.009821,2328.0,Costa Rica,CRI,CRI,20210202
0.419166,0.023171,469.0,C̫te d'Ivoire,CIV,CIV,20210202
0.291531,0.010869,1782.0,Croatia,HRV,HRV,20210202
0.391943,0.006636,5437.0,Czech Republic,CZE,CZE,20210202
0.242888,0.031631,189.0,Democratic Republic of the Congo,COD,COD,20210202
0.437463,0.005781,7384.0,Denmark,DNK,DNK,20210202
0.456709,0.012114,1723.0,Dominican Republic,DOM,DOM,20210202
0.490897,0.007467,4492.0,Ecuador,ECU,ECU,20210202
0.355418,0.006659,5176.0,Egypt,EGY,EGY,20210202
0.546188,0.010771,2143.0,El Salvador,SLV,SLV,20210202
0.424613,0.020113,601.0,Ethiopia,ETH,ETH,20210202
0.548412,0.010612,2201.0,Finland,FIN,FIN,20210202
0.459111,0.002901,29560.0,France,FRA,FRA,20210202
0.407989,0.002927,28232.0,Germany,DEU,DEU,20210202
0.362007,0.012985,1421.0,Ghana,GHA,GHA,20210202
0.484478,0.00701,5139.0,Greece,GRC,GRC,20210202
0.54906,0.010811,2181.0,Guatemala,GTM,GTM,20210202
0.404838,0.049031,107.0,Guinea,GIN,GIN,20210202
0.237183,0.029304,190.0,Haiti,HTI,HTI,20210202
0.516985,0.011678,1854.0,Honduras,HND,HND,20210202
0.468895,0.014801,1152.0,Hong Kong,HKG,HKG,20210202
0.44059,0.005159,9272.0,Hungary,HUN,HUN,20210202
0.446524,0.003848,16690.0,India,IND,IND,20210202
0.379202,0.0049,9830.0,Indonesia,IDN,IDN,20210202
0.3479,0.00977,2420.0,Iraq,IRQ,IRQ,20210202
0.588594,0.007873,3916.0,Ireland,IRL,IRL,20210202
0.34413,0.012603,1495.0,Israel,ISR,ISR,20210202
0.663983,0.002915,26355.0,Italy,ITA,ITA,20210202
0.537959,0.002261,48644.0,Japan,JPN,JPN,20210202
0.33753,0.012601,1494.0,Jordan,JOR,JOR,20210202
0.127521,0.01162,865.0,Kazakhstan,KAZ,KAZ,20210202
0.51533,0.011086,2041.0,Kenya,KEN,KEN,20210202
0.423496,0.026127,362.0,Kuwait,KWT,KWT,20210202
0.169709,0.02327,271.0,Kyrgyzstan,KGZ,KGZ,20210202
0.351415,0.036567,178.0,Laos,LAO,LAO,20210202
0.420683,0.013707,1315.0,Lebanon,LBN,LBN,20210202
0.410367,0.01496,1111.0,Libya,LBY,LBY,20210202
0.289563,0.038266,145.0,Madagascar,MDG,MDG,20210202
0.463063,0.00681,5407.0,Malaysia,MYS,MYS,20210202
0.375343,0.03655,184.0,Mali,MLI,MLI,20210202
0.626611,0.002003,58386.0,Mexico,MEX,MEX,20210202
0.233048,0.018742,506.0,Moldova,MDA,MDA,20210202
0.441399,0.013202,1425.0,Morocco,MAR,MAR,20210202
0.529578,0.019826,642.0,Mozambique,MOZ,MOZ,20210202
0.599548,0.013179,1392.0,Myanmar,MMR,MMR,20210202
0.451318,0.013626,1343.0,Nepal,NPL,NPL,20210202
0.309986,0.004723,9601.0,Netherlands,NLD,NLD,20210202
0.514225,0.008057,3859.0,New Zealand,NZL,NZL,20210202
0.433497,0.014748,1134.0,Nicaragua,NIC,NIC,20210202
0.381549,0.008532,3233.0,Nigeria,NGA,NGA,20210202
0.398588,0.005559,7781.0,Norway,NOR,NOR,20210202
0.53936,0.039179,160.0,Oman,OMN,OMN,20210202
0.344209,0.008831,2942.0,Pakistan,PAK,PAK,20210202
0.3606,0.019671,607.0,Palestine,PSE,PSE,20210202
0.578688,0.014707,1167.0,Panama,PAN,PAN,20210202
0.469735,0.013405,1385.0,Paraguay,PRY,PRY,20210202
0.50652,0.005495,8280.0,Peru,PER,PER,20210202
0.375083,0.005354,8198.0,Philippines,PHL,PHL,20210202
0.348855,0.005442,7699.0,Poland,POL,POL,20210202
0.634877,0.00431,12586.0,Portugal,PRT,PRT,20210202
0.6696,0.008194,3326.0,"Puerto Rico, U.S.",PRI,PRI,20210202
0.551299,0.026495,364.0,Qatar,QAT,QAT,20210202
0.436699,0.006339,6139.0,Romania,ROU,ROU,20210202
0.199528,0.005175,6002.0,Russia,RUS,RUS,20210202
0.522714,0.012881,1513.0,Saudi Arabia,SAU,SAU,20210202
0.367076,0.033357,210.0,Senegal,SEN,SEN,20210202
0.385206,0.00955,2597.0,Serbia,SRB,SRB,20210202
0.488871,0.017154,877.0,Singapore,SGP,SGP,20210202
0.436048,0.009181,2924.0,Slovakia,SVK,SVK,20210202
0.414577,0.013099,1418.0,Slovenia,SVN,SVN,20210202
0.428989,0.006608,5622.0,South Africa,ZAF,ZAF,20210202
0.622962,0.007877,3801.0,South Korea,KOR,KOR,20210202
0.710285,0.003202,20103.0,Spain,ESP,ESP,20210202
0.508504,0.017061,850.0,Sri Lanka,LKA,LKA,20210202
0.439829,0.016667,879.0,Sudan,SDN,SDN,20210202
0.52906,0.003851,16862.0,Sweden,SWE,SWE,20210202
0.434987,0.007533,4352.0,Switzerland,CHE,CHE,20210202
0.563812,0.004497,12205.0,Taiwan,TWN,TWN,20210202
0.349244,0.021694,500.0,Tanzania,TZA,TZA,20210202
0.402262,0.004746,10724.0,Thailand,THA,THA,20210202
0.402251,0.011421,1855.0,Tunisia,TUN,TUN,20210202
0.411337,0.005741,7354.0,Turkey,TUR,TUR,20210202
0.178884,0.00452,7255.0,Ukraine,UKR,UKR,20210202
0.481206,0.014788,1197.0,United Arab Emirates,ARE,ARE,20210202
0.52872,0.003798,17343.0,United Kingdom,GBR,GBR,20210202
0.52256,0.008614,3374.0,Uruguay,URY,URY,20210202
0.14715,0.017175,434.0,Uzbekistan,UZB,UZB,20210202
0.437823,0.008229,3659.0,Venezuela,VEN,VEN,20210202
0.468169,0.003408,21434.0,Vietnam,VNM,VNM,20210202
0.246639,0.023682,353.0,Yemen,YEM,YEM,20210202
0.382788,0.021541,510.0,Afghanistan,AFG,AFG,20210203
0.409921,0.02537,419.0,Albania,ALB,ALB,20210203
0.322343,0.011354,1704.0,Algeria,DZA,DZA,20210203
0.516826,0.030249,284.0,Angola,AGO,AGO,20210203
0.568167,0.00404,15054.0,Argentina,ARG,ARG,20210203
0.165402,0.027732,176.0,Armenia,ARM,ARM,20210203
0.514332,0.005243,9118.0,Australia,AUS,AUS,20210203
0.433884,0.007195,4781.0,Austria,AUT,AUT,20210203
0.190149,0.02215,326.0,Azerbaijan,AZE,AZE,20210203
0.357955,0.009993,2379.0,Bangladesh,BGD,BGD,20210203
0.165049,0.011164,1154.0,Belarus,BLR,BLR,20210203
0.417049,0.006941,5056.0,Belgium,BEL,BEL,20210203
0.529092,0.007949,3945.0,Bolivia,BOL,BOL,20210203
0.337338,0.018472,674.0,Bosnia and Herzegovina,BIH,BIH,20210203
0.699073,0.001811,64208.0,Brazil,BRA,BRA,20210203
0.377636,0.00941,2665.0,Bulgaria,BGR,BGR,20210203
0.366315,0.03578,187.0,Burkina Faso,BFA,BFA,20210203
0.353722,0.031145,257.0,Cambodia,KHM,KHM,20210203
0.263687,0.026568,283.0,Cameroon,CMR,CMR,20210203
0.516052,0.004047,15340.0,Canada,CAN,CAN,20210203
0.594708,0.005482,8023.0,Chile,CHL,CHL,20210203
0.567013,0.004253,13610.0,Colombia,COL,COL,20210203
0.659558,0.009875,2322.0,Costa Rica,CRI,CRI,20210203
0.395764,0.023598,444.0,C̫te d'Ivoire,CIV,CIV,20210203
0.302759,0.010988,1783.0,Croatia,HRV,HRV,20210203
0.401522,0.006595,5553.0,Czech Republic,CZE,CZE,20210203
0.226901,0.03013,197.0,Democratic Republic of the Congo,COD,COD,20210203
0.438021,0.005722,7535.0,Denmark,DNK,DNK,20210203
0.448733,0.011848,1764.0,Dominican Republic,DOM,DOM,20210203
0.498954,0.007282,4728.0,Ecuador,ECU,ECU,20210203
0.359066,0.006611,5275.0,Egypt,EGY,EGY,20210203
0.55519,0.010727,2151.0,El Salvador,SLV,SLV,20210203
0.441043,0.019962,617.0,Ethiopia,ETH,ETH,20210203
0.546047,0.010464,2265.0,Finland,FIN,FIN,20210203
0.458879,0.002883,29905.0,France,FRA,FRA,20210203
0.408548,0.002892,28928.0,Germany,DEU,DEU,20210203
0.352115,0.012824,1419.0,Ghana,GHA,GHA,20210203
0.482096,0.006853,5370.0,Greece,GRC,GRC,20210203
0.530129,0.010737,2206.0,Guatemala,GTM,GTM,20210203
0.381825,0.050127,101.0,Guinea,GIN,GIN,20210203
0.233522,0.030232,179.0,Haiti,HTI,HTI,20210203
0.508177,0.011685,1855.0,Honduras,HND,HND,20210203
0.471396,0.014944,1131.0,Hong Kong,HKG,HKG,20210203
0.43607,0.005096,9482.0,Hungary,HUN,HUN,20210203
0.452192,0.003823,16960.0,India,IND,IND,20210203
0.371614,0.004874,9857.0,Indonesia,IDN,IDN,20210203
0.364767,0.009618,2529.0,Iraq,IRQ,IRQ,20210203
0.594477,0.007811,3963.0,Ireland,IRL,IRL,20210203
0.331625,0.012587,1477.0,Israel,ISR,ISR,20210203
0.664039,0.002906,26527.0,Italy,ITA,ITA,20210203
0.537266,0.002258,48785.0,Japan,JPN,JPN,20210203
0.344682,0.012442,1542.0,Jordan,JOR,JOR,20210203
0.124136,0.011588,852.0,Kazakhstan,KAZ,KAZ,20210203
0.527054,0.010907,2102.0,Kenya,KEN,KEN,20210203
0.459763,0.025586,388.0,Kuwait,KWT,KWT,20210203
0.181035,0.023654,281.0,Kyrgyzstan,KGZ,KGZ,20210203
0.376127,0.038199,170.0,Laos,LAO,LAO,20210203
0.422501,0.013799,1297.0,Lebanon,LBN,LBN,20210203
0.415913,0.014814,1135.0,Libya,LBY,LBY,20210203
0.260412,0.036265,151.0,Madagascar,MDG,MDG,20210203
0.462635,0.006878,5302.0,Malaysia,MYS,MYS,20210203
0.436532,0.040182,163.0,Mali,MLI,MLI,20210203
0.623975,0.002016,57832.0,Mexico,MEX,MEX,20210203
0.22959,0.019006,538.0,Moldova,MDA,MDA,20210203
0.458887,0.013242,1420.0,Morocco,MAR,MAR,20210203
0.51611,0.019223,682.0,Mozambique,MOZ,MOZ,20210203
0.616339,0.013808,1243.0,Myanmar,MMR,MMR,20210203
0.450408,0.013658,1335.0,Nepal,NPL,NPL,20210203
0.3029,0.004639,9814.0,Netherlands,NLD,NLD,20210203
0.517601,0.008216,3707.0,New Zealand,NZL,NZL,20210203
0.423188,0.014625,1141.0,Nicaragua,NIC,NIC,20210203
0.371146,0.008589,3168.0,Nigeria,NGA,NGA,20210203
0.398998,0.005557,7792.0,Norway,NOR,NOR,20210203
0.581757,0.037364,179.0,Oman,OMN,OMN,20210203
0.349549,0.008885,2924.0,Pakistan,PAK,PAK,20210203
0.351106,0.019467,612.0,Palestine,PSE,PSE,20210203
0.591055,0.014734,1156.0,Panama,PAN,PAN,20210203
0.468814,0.01346,1373.0,Paraguay,PRY,PRY,20210203
0.512379,0.005494,8281.0,Peru,PER,PER,20210203
0.374647,0.005339,8255.0,Philippines,PHL,PHL,20210203
0.344665,0.005365,7894.0,Poland,POL,POL,20210203
0.633653,0.004315,12569.0,Portugal,PRT,PRT,20210203
0.671373,0.008152,3348.0,"Puerto Rico, U.S.",PRI,PRI,20210203
0.553857,0.025844,379.0,Qatar,QAT,QAT,20210203
0.434864,0.006302,6198.0,Romania,ROU,ROU,20210203
0.207139,0.005279,5935.0,Russia,RUS,RUS,20210203
0.49752,0.01219,1688.0,Saudi Arabia,SAU,SAU,20210203
0.392786,0.035905,191.0,Senegal,SEN,SEN,20210203
0.372261,0.009508,2589.0,Serbia,SRB,SRB,20210203
0.4871,0.016908,885.0,Singapore,SGP,SGP,20210203
0.425225,0.00905,2983.0,Slovakia,SVK,SVK,20210203
0.411581,0.013119,1409.0,Slovenia,SVN,SVN,20210203
0.430094,0.006592,5651.0,South Africa,ZAF,ZAF,20210203
0.626024,0.007908,3757.0,South Korea,KOR,KOR,20210203
0.711141,0.003192,20204.0,Spain,ESP,ESP,20210203
0.531619,0.016848,872.0,Sri Lanka,LKA,LKA,20210203
0.40471,0.016265,916.0,Sudan,SDN,SDN,20210203
0.52481,0.003843,16954.0,Sweden,SWE,SWE,20210203
0.435412,0.007516,4371.0,Switzerland,CHE,CHE,20210203
0.563788,0.004519,12103.0,Taiwan,TWN,TWN,20210203
0.381652,0.022465,484.0,Tanzania,TZA,TZA,20210203
0.402699,0.004826,10362.0,Thailand,THA,THA,20210203
0.393772,0.01136,1860.0,Tunisia,TUN,TUN,20210203
0.404523,0.005712,7394.0,Turkey,TUR,TUR,20210203
0.185912,0.00458,7284.0,Ukraine,UKR,UKR,20210203
0.4944,0.015333,1187.0,United Arab Emirates,ARE,ARE,20210203
0.527248,0.003791,17415.0,United Kingdom,GBR,GBR,20210203
0.520242,0.0087,3310.0,Uruguay,URY,URY,20210203
0.165359,0.018085,432.0,Uzbekistan,UZB,UZB,20210203
0.429713,0.008139,3724.0,Venezuela,VEN,VEN,20210203
0.474005,0.003236,23810.0,Vietnam,VNM,VNM,20210203
0.250845,0.022523,378.0,Yemen,YEM,YEM,20210203
0.396473,0.021817,500.0,Afghanistan,AFG,AFG,20210204
0.412496,0.024636,443.0,Albania,ALB,ALB,20210204
0.340599,0.01162,1675.0,Algeria,DZA,DZA,20210204
0.491762,0.030821,278.0,Angola,AGO,AGO,20210204
0.570097,0.00407,14812.0,Argentina,ARG,ARG,20210204
0.134731,0.026112,175.0,Armenia,ARM,ARM,20210204
0.510389,0.005212,9238.0,Australia,AUS,AUS,20210204
0.433942,0.007203,4777.0,Austria,AUT,AUT,20210204
0.205877,0.02243,336.0,Azerbaijan,AZE,AZE,20210204
0.364569,0.010169,2309.0,Bangladesh,BGD,BGD,20210204
0.184448,0.01136,1168.0,Belarus,BLR,BLR,20210204
0.416195,0.007007,4958.0,Belgium,BEL,BEL,20210204
0.536825,0.008125,3780.0,Bolivia,BOL,BOL,20210204
0.328266,0.018453,670.0,Bosnia and Herzegovina,BIH,BIH,20210204
0.699087,0.001831,62777.0,Brazil,BRA,BRA,20210204
0.383898,0.009474,2641.0,Bulgaria,BGR,BGR,20210204
0.348985,0.035839,180.0,Burkina Faso,BFA,BFA,20210204
0.323085,0.031561,238.0,Cambodia,KHM,KHM,20210204
0.271456,0.027699,278.0,Cameroon,CMR,CMR,20210204
0.515657,0.004068,15190.0,Canada,CAN,CAN,20210204
0.603568,0.005525,7856.0,Chile,CHL,CHL,20210204
0.56759,0.004274,13469.0,Colombia,COL,COL,20210204
0.660402,0.009927,2292.0,Costa Rica,CRI,CRI,20210204
0.423619,0.024173,428.0,C̫te d'Ivoire,CIV,CIV,20210204
0.309989,0.011044,1782.0,Croatia,HRV,HRV,20210204
0.407542,0.00666,5479.0,Czech Republic,CZE,CZE,20210204
0.219034,0.029665,202.0,Democratic Republic of the Congo,COD,COD,20210204
0.445028,0.005769,7441.0,Denmark,DNK,DNK,20210204
0.446479,0.012035,1709.0,Dominican Republic,DOM,DOM,20210204
0.50031,0.007244,4778.0,Ecuador,ECU,ECU,20210204
0.372392,0.006697,5226.0,Egypt,EGY,EGY,20210204
0.547087,0.010929,2079.0,El Salvador,SLV,SLV,20210204
0.469847,0.019998,622.0,Ethiopia,ETH,ETH,20210204
0.554338,0.010564,2226.0,Finland,FIN,FIN,20210204
0.457081,0.002917,29188.0,France,FRA,FRA,20210204
0.407738,0.002915,28457.0,Germany,DEU,DEU,20210204
0.355456,0.013098,1431.0,Ghana,GHA,GHA,20210204
0.485096,0.006754,5519.0,Greece,GRC,GRC,20210204
0.518274,0.010626,2233.0,Guatemala,GTM,GTM,20210204
0.310873,0.047664,103.0,Guinea,GIN,GIN,20210204
0.276479,0.034282,163.0,Haiti,HTI,HTI,20210204
0.504389,0.011604,1867.0,Honduras,HND,HND,20210204
0.482494,0.014826,1149.0,Hong Kong,HKG,HKG,20210204
0.436889,0.005128,9368.0,Hungary,HUN,HUN,20210204
0.448461,0.003822,16943.0,India,IND,IND,20210204
0.37041,0.004909,9695.0,Indonesia,IDN,IDN,20210204
0.371995,0.009469,2634.0,Iraq,IRQ,IRQ,20210204
0.592444,0.007852,3927.0,Ireland,IRL,IRL,20210204
0.330819,0.012875,1412.0,Israel,ISR,ISR,20210204
0.66679,0.00292,26160.0,Italy,ITA,ITA,20210204
0.538925,0.002263,48550.0,Japan,JPN,JPN,20210204
0.337725,0.01245,1521.0,Jordan,JOR,JOR,20210204
0.131359,0.011807,854.0,Kazakhstan,KAZ,KAZ,20210204
0.506082,0.010782,2146.0,Kenya,KEN,KEN,20210204
0.477852,0.025383,400.0,Kuwait,KWT,KWT,20210204
0.188926,0.024699,275.0,Kyrgyzstan,KGZ,KGZ,20210204
0.372189,0.038286,164.0,Laos,LAO,LAO,20210204
0.42941,0.013758,1303.0,Lebanon,LBN,LBN,20210204
0.424888,0.0147,1139.0,Libya,LBY,LBY,20210204
0.228234,0.03513,147.0,Madagascar,MDG,MDG,20210204
0.473272,0.006982,5167.0,Malaysia,MYS,MYS,20210204
0.447792,0.042617,148.0,Mali,MLI,MLI,20210204
0.623543,0.002034,56828.0,Mexico,MEX,MEX,20210204
0.240585,0.019523,540.0,Moldova,MDA,MDA,20210204
0.485088,0.013333,1418.0,Morocco,MAR,MAR,20210204
0.507347,0.019385,671.0,Mozambique,MOZ,MOZ,20210204
0.636726,0.015215,1016.0,Myanmar,MMR,MMR,20210204
0.440465,0.013881,1290.0,Nepal,NPL,NPL,20210204
0.302479,0.004707,9528.0,Netherlands,NLD,NLD,20210204
0.516152,0.008414,3536.0,New Zealand,NZL,NZL,20210204
0.418812,0.014569,1146.0,Nicaragua,NIC,NIC,20210204
0.352715,0.008506,3171.0,Nigeria,NGA,NGA,20210204
0.395956,0.005619,7608.0,Norway,NOR,NOR,20210204
0.585283,0.036914,183.0,Oman,OMN,OMN,20210204
0.342873,0.008964,2844.0,Pakistan,PAK,PAK,20210204
0.36215,0.01982,604.0,Palestine,PSE,PSE,20210204
0.596267,0.014705,1158.0,Panama,PAN,PAN,20210204
0.485117,0.013399,1382.0,Paraguay,PRY,PRY,20210204
0.514645,0.005517,8210.0,Peru,PER,PER,20210204
0.378046,0.005366,8200.0,Philippines,PHL,PHL,20210204
0.350159,0.005425,7777.0,Poland,POL,POL,20210204
0.6314,0.004385,12249.0,Portugal,PRT,PRT,20210204
0.664882,0.008318,3259.0,"Puerto Rico, U.S.",PRI,PRI,20210204
0.537066,0.025841,384.0,Qatar,QAT,QAT,20210204
0.427802,0.006407,5975.0,Romania,ROU,ROU,20210204
0.204156,0.005244,5953.0,Russia,RUS,RUS,20210204
0.513195,0.011729,1818.0,Saudi Arabia,SAU,SAU,20210204
0.438505,0.036906,188.0,Senegal,SEN,SEN,20210204
0.376129,0.009653,2530.0,Serbia,SRB,SRB,20210204
0.492977,0.017497,836.0,Singapore,SGP,SGP,20210204
0.424216,0.009036,2989.0,Slovakia,SVK,SVK,20210204
0.420138,0.013376,1366.0,Slovenia,SVN,SVN,20210204
0.427928,0.006682,5485.0,South Africa,ZAF,ZAF,20210204
0.627565,0.007927,3740.0,South Korea,KOR,KOR,20210204
0.714348,0.0032,19969.0,Spain,ESP,ESP,20210204
0.559633,0.016808,864.0,Sri Lanka,LKA,LKA,20210204
0.412303,0.016145,937.0,Sudan,SDN,SDN,20210204
0.526566,0.003841,16909.0,Sweden,SWE,SWE,20210204
0.431638,0.007571,4299.0,Switzerland,CHE,CHE,20210204
0.566025,0.00456,11881.0,Taiwan,TWN,TWN,20210204
0.385269,0.022595,494.0,Tanzania,TZA,TZA,20210204
0.406237,0.004925,9970.0,Thailand,THA,THA,20210204
0.386256,0.011453,1812.0,Tunisia,TUN,TUN,20210204
0.403442,0.005673,7492.0,Turkey,TUR,TUR,20210204
0.189352,0.004646,7181.0,Ukraine,UKR,UKR,20210204
0.494038,0.015685,1136.0,United Arab Emirates,ARE,ARE,20210204
0.524206,0.003823,17129.0,United Kingdom,GBR,GBR,20210204
0.516543,0.008843,3210.0,Uruguay,URY,URY,20210204
0.167697,0.018385,422.0,Uzbekistan,UZB,UZB,20210204
0.436487,0.008176,3686.0,Venezuela,VEN,VEN,20210204
0.467267,0.003257,23445.0,Vietnam,VNM,VNM,20210204
0.240031,0.022235,381.0,Yemen,YEM,YEM,20210204
0.339226,0.021077,513.0,Afghanistan,AFG,AFG,20210205
0.436128,0.02508,450.0,Albania,ALB,ALB,20210205
0.351835,0.011527,1722.0,Algeria,DZA,DZA,20210205
0.432899,0.029725,295.0,Angola,AGO,AGO,20210205
0.575487,0.004068,14775.0,Argentina,ARG,ARG,20210205
0.138793,0.026143,178.0,Armenia,ARM,ARM,20210205
0.508562,0.005168,9383.0,Australia,AUS,AUS,20210205
0.427131,0.007282,4657.0,Austria,AUT,AUT,20210205
0.200144,0.021894,345.0,Azerbaijan,AZE,AZE,20210205
0.357836,0.010135,2272.0,Bangladesh,BGD,BGD,20210205
0.184085,0.011265,1180.0,Belarus,BLR,BLR,20210205
0.414511,0.007046,4893.0,Belgium,BEL,BEL,20210205
0.377993,0.047655,109.0,Benin,BEN,BEN,20210205
0.544074,0.008161,3735.0,Bolivia,BOL,BOL,20210205
0.328581,0.018275,679.0,Bosnia and Herzegovina,BIH,BIH,20210205
0.700883,0.001846,61591.0,Brazil,BRA,BRA,20210205
0.381549,0.009438,2655.0,Bulgaria,BGR,BGR,20210205
0.350735,0.035642,184.0,Burkina Faso,BFA,BFA,20210205
0.345984,0.032816,229.0,Cambodia,KHM,KHM,20210205
0.273367,0.026391,305.0,Cameroon,CMR,CMR,20210205
0.513998,0.004092,15018.0,Canada,CAN,CAN,20210205
0.612309,0.005528,7770.0,Chile,CHL,CHL,20210205
0.563711,0.004291,13378.0,Colombia,COL,COL,20210205
0.658779,0.009968,2279.0,Costa Rica,CRI,CRI,20210205
0.427986,0.023857,441.0,C̫te d'Ivoire,CIV,CIV,20210205
0.314224,0.011151,1763.0,Croatia,HRV,HRV,20210205
0.403473,0.006677,5426.0,Czech Republic,CZE,CZE,20210205
0.234111,0.0305,209.0,Democratic Republic of the Congo,COD,COD,20210205
0.44282,0.005828,7280.0,Denmark,DNK,DNK,20210205
0.440032,0.01211,1680.0,Dominican Republic,DOM,DOM,20210205
0.507136,0.007297,4772.0,Ecuador,ECU,ECU,20210205
0.363316,0.00668,5183.0,Egypt,EGY,EGY,20210205
0.553381,0.010894,2088.0,El Salvador,SLV,SLV,20210205
0.468108,0.019939,637.0,Ethiopia,ETH,ETH,20210205
0.551359,0.010652,2200.0,Finland,FIN,FIN,20210205
0.457627,0.002959,28372.0,France,FRA,FRA,20210205
0.409116,0.002937,28059.0,Germany,DEU,DEU,20210205
0.363189,0.012949,1470.0,Ghana,GHA,GHA,20210205
0.488881,0.00676,5511.0,Greece,GRC,GRC,20210205
0.50637,0.010514,2229.0,Guatemala,GTM,GTM,20210205
0.314827,0.046925,106.0,Guinea,GIN,GIN,20210205
0.300688,0.036272,158.0,Haiti,HTI,HTI,20210205
0.512484,0.011622,1857.0,Honduras,HND,HND,20210205
0.498527,0.014856,1155.0,Hong Kong,HKG,HKG,20210205
0.435581,0.005161,9241.0,Hungary,HUN,HUN,20210205
0.446845,0.003799,17143.0,India,IND,IND,20210205
0.379262,0.004933,9693.0,Indonesia,IDN,IDN,20210205
0.379609,0.009335,2737.0,Iraq,IRQ,IRQ,20210205
0.588163,0.007947,3853.0,Ireland,IRL,IRL,20210205
0.327099,0.013199,1346.0,Israel,ISR,ISR,20210205
0.66881,0.002936,25797.0,Italy,ITA,ITA,20210205
0.543153,0.002252,48960.0,Japan,JPN,JPN,20210205
0.327243,0.012077,1589.0,Jordan,JOR,JOR,20210205
0.12446,0.011471,871.0,Kazakhstan,KAZ,KAZ,20210205
0.495906,0.010736,2165.0,Kenya,KEN,KEN,20210205
0.501479,0.025332,408.0,Kuwait,KWT,KWT,20210205
0.207212,0.026425,264.0,Kyrgyzstan,KGZ,KGZ,20210205
0.368224,0.03988,149.0,Laos,LAO,LAO,20210205
0.428366,0.013991,1301.0,Lebanon,LBN,LBN,20210205
0.423886,0.014839,1115.0,Libya,LBY,LBY,20210205
0.269796,0.035683,149.0,Madagascar,MDG,MDG,20210205
0.477698,0.007039,5085.0,Malaysia,MYS,MYS,20210205
0.406472,0.042321,141.0,Mali,MLI,MLI,20210205
0.623428,0.002045,56237.0,Mexico,MEX,MEX,20210205
0.241338,0.019077,563.0,Moldova,MDA,MDA,20210205
0.500202,0.013417,1400.0,Morocco,MAR,MAR,20210205
0.505522,0.018955,704.0,Mozambique,MOZ,MOZ,20210205
0.630589,0.017033,820.0,Myanmar,MMR,MMR,20210205
0.46404,0.013962,1281.0,Nepal,NPL,NPL,20210205
0.300038,0.004729,9400.0,Netherlands,NLD,NLD,20210205
0.519987,0.00852,3445.0,New Zealand,NZL,NZL,20210205
0.411857,0.014506,1152.0,Nicaragua,NIC,NIC,20210205
0.354125,0.008424,3238.0,Nigeria,NGA,NGA,20210205
0.396503,0.005676,7460.0,Norway,NOR,NOR,20210205
0.562338,0.036675,185.0,Oman,OMN,OMN,20210205
0.359936,0.009041,2843.0,Pakistan,PAK,PAK,20210205
0.369944,0.019945,601.0,Palestine,PSE,PSE,20210205
0.59788,0.014769,1145.0,Panama,PAN,PAN,20210205
0.492745,0.013471,1372.0,Paraguay,PRY,PRY,20210205
0.520988,0.005488,8291.0,Peru,PER,PER,20210205
0.376565,0.005382,8153.0,Philippines,PHL,PHL,20210205
0.34746,0.00546,7649.0,Poland,POL,POL,20210205
0.636395,0.004462,11759.0,Portugal,PRT,PRT,20210205
0.663208,0.008337,3262.0,"Puerto Rico, U.S.",PRI,PRI,20210205
0.535946,0.026835,401.0,Qatar,QAT,QAT,20210205
0.420946,0.006455,5867.0,Romania,ROU,ROU,20210205
0.202969,0.00524,5944.0,Russia,RUS,RUS,20210205
0.514261,0.0113,1957.0,Saudi Arabia,SAU,SAU,20210205
0.460685,0.036929,189.0,Senegal,SEN,SEN,20210205
0.3703,0.009627,2537.0,Serbia,SRB,SRB,20210205
0.5035,0.017354,842.0,Singapore,SGP,SGP,20210205
0.431532,0.009095,2964.0,Slovakia,SVK,SVK,20210205
0.414294,0.013559,1326.0,Slovenia,SVN,SVN,20210205
0.431103,0.006706,5455.0,South Africa,ZAF,ZAF,20210205
0.618854,0.008048,3706.0,South Korea,KOR,KOR,20210205
0.714559,0.003234,19527.0,Spain,ESP,ESP,20210205
0.575373,0.016502,891.0,Sri Lanka,LKA,LKA,20210205
0.429252,0.015899,964.0,Sudan,SDN,SDN,20210205
0.523831,0.003856,16786.0,Sweden,SWE,SWE,20210205
0.430394,0.007658,4203.0,Switzerland,CHE,CHE,20210205
0.570882,0.004592,11651.0,Taiwan,TWN,TWN,20210205
0.355477,0.022289,491.0,Tanzania,TZA,TZA,20210205
0.404844,0.00501,9628.0,Thailand,THA,THA,20210205
0.398942,0.011359,1861.0,Tunisia,TUN,TUN,20210205
0.403037,0.005647,7550.0,Turkey,TUR,TUR,20210205
