percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.332312,0.020547,0.366606,0.020085,551.0,Iraq,IRQ,IRQ,20200511
0.127035,0.010183,0.138261,0.009824,1150.0,Ireland,IRL,IRL,20200511
0.815982,0.011385,0.844335,0.012169,1015.0,Israel,ISR,ISR,20200511
0.897917,0.003907,0.907276,0.004079,5511.0,Italy,ITA,ITA,20200511
0.906931,0.003136,0.913585,0.003242,8031.0,Japan,JPN,JPN,20200511
0.51324,0.016597,0.588636,0.016859,880.0,Jordan,JOR,JOR,20200511
0.679445,0.025237,0.704268,0.025808,328.0,Kazakhstan,KAZ,KAZ,20200511
0.817336,0.014443,0.830133,0.014861,677.0,Kenya,KEN,KEN,20200511
0.607514,0.032488,0.661972,0.033537,213.0,Kuwait,KWT,KWT,20200511
0.585297,0.040287,0.627586,0.041056,145.0,Kyrgyzstan,KGZ,KGZ,20200511
0.657004,0.031098,0.695455,0.032078,220.0,Lebanon,LBN,LBN,20200511
0.201456,0.018923,0.219207,0.018345,479.0,Libya,LBY,LBY,20200511
0.77134,0.009986,0.809432,0.010678,1548.0,Malaysia,MYS,MYS,20200511
0.765272,0.003819,0.781843,0.003919,11698.0,Mexico,MEX,MEX,20200511
0.632127,0.027841,0.703704,0.029402,270.0,Moldova,MDA,MDA,20200511
0.63263,0.016671,0.680715,0.017239,783.0,Morocco,MAR,MAR,20200511
0.711373,0.03389,0.543779,0.030831,217.0,Mozambique,MOZ,MOZ,20200511
0.764611,0.019021,0.778243,0.019425,478.0,Myanmar,MMR,MMR,20200511
0.654208,0.019394,0.690685,0.019957,569.0,Nepal,NPL,NPL,20200511
0.038367,0.003408,0.032871,0.003672,2738.0,Netherlands,NLD,NLD,20200511
0.160771,0.011025,0.145508,0.011484,1024.0,New Zealand,NZL,NZL,20200511
0.607508,0.01444,0.606987,0.014437,1145.0,Nicaragua,NIC,NIC,20200511
0.57515,0.014644,0.638812,0.01507,1077.0,Nigeria,NGA,NGA,20200511
0.01637,0.003183,0.01281,0.003592,1249.0,Norway,NOR,NOR,20200511
0.612858,0.016089,0.623348,0.016174,908.0,Pakistan,PAK,PAK,20200511
0.253215,0.031412,0.281553,0.030371,206.0,Palestine,PSE,PSE,20200511
0.769178,0.021446,0.774278,0.021615,381.0,Panama,PAN,PAN,20200511
0.74078,0.015231,0.796006,0.016563,701.0,Paraguay,PRY,PRY,20200511
0.814318,0.008116,0.819884,0.008212,2243.0,Peru,PER,PER,20200511
0.822714,0.009094,0.788119,0.0085,2020.0,Philippines,PHL,PHL,20200511
0.865123,0.005868,0.881423,0.006201,3036.0,Poland,POL,POL,20200511
0.791926,0.007816,0.815854,0.008186,2460.0,Portugal,PRT,PRT,20200511
0.866385,0.01094,0.866598,0.010947,967.0,"Puerto Rico, U.S.",PRI,PRI,20200511
0.833862,0.02613,0.825472,0.025624,212.0,Qatar,QAT,QAT,20200511
0.768803,0.00748,0.766896,0.007459,3196.0,Romania,ROU,ROU,20200511
0.569287,0.010923,0.583415,0.010971,2038.0,Russia,RUS,RUS,20200511
0.564466,0.017355,0.586849,0.017476,806.0,Saudi Arabia,SAU,SAU,20200511
0.755971,0.042857,0.742857,0.042117,105.0,Senegal,SEN,SEN,20200511
0.61165,0.018746,0.611521,0.018745,677.0,Serbia,SRB,SRB,20200511
0.84693,0.019669,0.833333,0.019003,360.0,Singapore,SGP,SGP,20200511
0.952881,0.008253,0.954545,0.008396,638.0,Slovakia,SVK,SVK,20200511
0.777829,0.023485,0.785016,0.023764,307.0,Slovenia,SVN,SVN,20200511
0.772251,0.009302,0.760323,0.009139,2107.0,South Africa,ZAF,ZAF,20200511
0.934455,0.007156,0.931255,0.007,1251.0,South Korea,KOR,KOR,20200511
0.740851,0.006901,0.730993,0.006819,4130.0,Spain,ESP,ESP,20200511
0.763108,0.023507,0.759036,0.02337,332.0,Sri Lanka,LKA,LKA,20200511
0.284466,0.031133,0.310811,0.030348,222.0,Sudan,SDN,SDN,20200511
0.018062,0.001983,0.013086,0.002324,3286.0,Sweden,SWE,SWE,20200511
0.190779,0.013126,0.209157,0.012681,961.0,Switzerland,CHE,CHE,20200511
0.909886,0.005153,0.920159,0.005444,2768.0,Taiwan,TWN,TWN,20200511
0.904359,0.009087,0.910192,0.009347,991.0,Thailand,THA,THA,20200511
0.366809,0.019516,0.428571,0.019006,644.0,Tunisia,TUN,TUN,20200511
0.733565,0.007847,0.777778,0.008344,2808.0,Turkey,TUR,TUR,20200511
0.819229,0.006652,0.835154,0.006899,3112.0,Ukraine,UKR,UKR,20200511
0.807779,0.012861,0.85929,0.014574,732.0,United Arab Emirates,ARE,ARE,20200511
0.127723,0.005825,0.122475,0.005931,3168.0,United Kingdom,GBR,GBR,20200511
0.798071,0.012378,0.821503,0.012977,958.0,Uruguay,URY,URY,20200511
0.840072,0.02303,0.830827,0.022516,266.0,Uzbekistan,UZB,UZB,20200511
0.846908,0.012049,0.861482,0.012559,823.0,Venezuela,VEN,VEN,20200511
0.842845,0.006812,0.852865,0.006999,2705.0,Vietnam,VNM,VNM,20200511
0.415633,0.04441,0.393443,0.044803,122.0,Yemen,YEM,YEM,20200511
0.560307,0.04402,0.5625,0.044044,128.0,Afghanistan,AFG,AFG,20200512
0.485374,0.037497,0.466292,0.037566,178.0,Albania,ALB,ALB,20200512
0.298123,0.015918,0.323699,0.015562,865.0,Algeria,DZA,DZA,20200512
0.753796,0.033636,0.756098,0.033743,164.0,Angola,AGO,AGO,20200512
0.826167,0.005932,0.83346,0.006034,3945.0,Argentina,ARG,ARG,20200512
0.427554,0.046529,0.443478,0.046335,115.0,Armenia,ARM,ARM,20200512
0.080716,0.005936,0.063426,0.006634,1687.0,Australia,AUS,AUS,20200512
0.851005,0.011618,0.851064,0.01162,940.0,Austria,AUT,AUT,20200512
0.626726,0.037369,0.564972,0.036458,177.0,Azerbaijan,AZE,AZE,20200512
0.737349,0.017654,0.718462,0.017274,650.0,Bangladesh,BGD,BGD,20200512
0.47214,0.023999,0.494253,0.023963,435.0,Belarus,BLR,BLR,20200512
0.423219,0.017768,0.516414,0.017567,792.0,Belgium,BEL,BEL,20200512
0.76481,0.0106,0.770648,0.010694,1574.0,Bolivia,BOL,BOL,20200512
0.737139,0.030267,0.75122,0.030819,205.0,Bosnia and Herzegovina,BIH,BIH,20200512
0.824225,0.002964,0.839888,0.003076,15308.0,Brazil,BRA,BRA,20200512
0.766229,0.015546,0.762667,0.015464,750.0,Bulgaria,BGR,BGR,20200512
0.761128,0.039049,0.764706,0.039253,119.0,Burkina Faso,BFA,BFA,20200512
0.680925,0.043766,0.672414,0.043466,116.0,Cambodia,KHM,KHM,20200512
0.725559,0.043546,0.737864,0.044184,103.0,Cameroon,CMR,CMR,20200512
0.304003,0.008781,0.265322,0.009149,2529.0,Canada,CAN,CAN,20200512
0.846354,0.006896,0.879426,0.007636,2231.0,Chile,CHL,CHL,20200512
0.765266,0.006522,0.77639,0.006634,4083.0,Colombia,COL,COL,20200512
0.155021,0.01089,0.163636,0.010654,1155.0,Costa Rica,CRI,CRI,20200512
0.739378,0.029847,0.708155,0.02882,233.0,C̫te d'Ivoire,CIV,CIV,20200512
0.275239,0.019405,0.270476,0.019511,525.0,Croatia,HRV,HRV,20200512
0.932498,0.006218,0.939148,0.006526,1479.0,Czech Republic,CZE,CZE,20200512
0.019481,0.002867,0.017832,0.002995,2131.0,Denmark,DNK,DNK,20200512
0.771668,0.014763,0.791557,0.015256,758.0,Dominican Republic,DOM,DOM,20200512
0.746331,0.009341,0.784425,0.009884,1939.0,Ecuador,ECU,ECU,20200512
0.259047,0.008251,0.257824,0.008263,2812.0,Egypt,EGY,EGY,20200512
0.689243,0.011727,0.708112,0.011938,1504.0,El Salvador,SLV,SLV,20200512
0.526734,0.048652,0.561905,0.048959,105.0,Ethiopia,ETH,ETH,20200512
0.051003,0.006832,0.053931,0.006655,1094.0,Finland,FIN,FIN,20200512
0.548669,0.007107,0.553648,0.007115,4893.0,France,FRA,FRA,20200512
0.806348,0.00588,0.790242,0.005707,4796.0,Germany,DEU,DEU,20200512
0.655042,0.022869,0.564756,0.021926,471.0,Ghana,GHA,GHA,20200512
0.488058,0.015463,0.449807,0.015537,1036.0,Greece,GRC,GRC,20200512
0.844427,0.009596,0.869038,0.01031,1237.0,Guatemala,GTM,GTM,20200512
0.614597,0.015695,0.670379,0.01625,898.0,Honduras,HND,HND,20200512
0.946789,0.018349,0.934426,0.016638,183.0,Hong Kong,HKG,HKG,20200512
0.807595,0.007059,0.823127,0.007292,2923.0,Hungary,HUN,HUN,20200512
0.725464,0.006187,0.745363,0.006337,4960.0,India,IND,IND,20200512
0.796678,0.006304,0.796519,0.006302,4079.0,Indonesia,IDN,IDN,20200512
0.325815,0.019627,0.379085,0.018961,612.0,Iraq,IRQ,IRQ,20200512
0.137645,0.009939,0.121296,0.010488,1080.0,Ireland,IRL,IRL,20200512
0.848403,0.011282,0.854657,0.011479,977.0,Israel,ISR,ISR,20200512
0.899148,0.003935,0.909708,0.004135,5305.0,Italy,ITA,ITA,20200512
0.89069,0.003257,0.910069,0.003552,7717.0,Japan,JPN,JPN,20200512
0.511828,0.016643,0.571751,0.016812,885.0,Jordan,JOR,JOR,20200512
0.662376,0.026551,0.690789,0.027167,304.0,Kazakhstan,KAZ,KAZ,20200512
0.864421,0.01363,0.850877,0.013099,684.0,Kenya,KEN,KEN,20200512
0.68872,0.029449,0.702479,0.029826,242.0,Kuwait,KWT,KWT,20200512
0.563242,0.041612,0.620438,0.04253,137.0,Kyrgyzstan,KGZ,KGZ,20200512
0.635571,0.036239,0.642045,0.036381,176.0,Lebanon,LBN,LBN,20200512
0.210595,0.019619,0.229935,0.019011,461.0,Libya,LBY,LBY,20200512
0.81189,0.009628,0.82634,0.009933,1549.0,Malaysia,MYS,MYS,20200512
0.75582,0.00388,0.774238,0.003987,11614.0,Mexico,MEX,MEX,20200512
0.553811,0.030118,0.636719,0.031129,256.0,Moldova,MDA,MDA,20200512
0.620794,0.018133,0.658394,0.018552,685.0,Morocco,MAR,MAR,20200512
0.748481,0.032858,0.570175,0.028798,228.0,Mozambique,MOZ,MOZ,20200512
0.763148,0.018652,0.803965,0.019975,454.0,Myanmar,MMR,MMR,20200512
0.650773,0.01841,0.690967,0.018993,631.0,Nepal,NPL,NPL,20200512
0.028267,0.003352,0.029261,0.003296,2529.0,Netherlands,NLD,NLD,20200512
0.150048,0.011476,0.151484,0.011431,977.0,New Zealand,NZL,NZL,20200512
0.591219,0.014353,0.616188,0.014509,1149.0,Nicaragua,NIC,NIC,20200512
0.611876,0.015316,0.659708,0.015753,958.0,Nigeria,NGA,NGA,20200512
0.019889,0.003581,0.015728,0.004019,1208.0,Norway,NOR,NOR,20200512
0.455068,0.048545,0.485981,0.048368,107.0,Oman,OMN,OMN,20200512
0.566777,0.016652,0.597926,0.016829,868.0,Pakistan,PAK,PAK,20200512
0.255198,0.035017,0.308571,0.033051,175.0,Palestine,PSE,PSE,20200512
0.716807,0.0242,0.735736,0.024727,333.0,Panama,PAN,PAN,20200512
0.780896,0.015036,0.837479,0.016859,603.0,Paraguay,PRY,PRY,20200512
0.793853,0.008108,0.81984,0.008534,2248.0,Peru,PER,PER,20200512
0.824372,0.009501,0.783511,0.008778,1880.0,Philippines,PHL,PHL,20200512
0.884911,0.005784,0.887291,0.005837,2990.0,Poland,POL,POL,20200512
0.793386,0.00806,0.818063,0.008459,2292.0,Portugal,PRT,PRT,20200512
0.851572,0.011868,0.854237,0.011958,885.0,"Puerto Rico, U.S.",PRI,PRI,20200512
0.795725,0.031085,0.746193,0.028798,197.0,Qatar,QAT,QAT,20200512
0.772105,0.007673,0.770203,0.007651,3007.0,Romania,ROU,ROU,20200512
0.567389,0.01186,0.597312,0.011981,1711.0,Russia,RUS,RUS,20200512
0.557896,0.018005,0.590361,0.018183,747.0,Saudi Arabia,SAU,SAU,20200512
0.599045,0.018832,0.621988,0.019034,664.0,Serbia,SRB,SRB,20200512
0.904118,0.017525,0.877493,0.015738,351.0,Singapore,SGP,SGP,20200512
0.955346,0.008343,0.954041,0.008229,631.0,Slovakia,SVK,SVK,20200512
0.781298,0.023081,0.796721,0.023708,305.0,Slovenia,SVN,SVN,20200512
0.765252,0.009401,0.773575,0.00952,1983.0,South Africa,ZAF,ZAF,20200512
0.915112,0.007328,0.931703,0.008097,1186.0,South Korea,KOR,KOR,20200512
0.757933,0.006918,0.743108,0.006782,3990.0,Spain,ESP,ESP,20200512
0.739306,0.023452,0.738636,0.023433,352.0,Sri Lanka,LKA,LKA,20200512
0.263334,0.031028,0.294931,0.029968,217.0,Sudan,SDN,SDN,20200512
0.016426,0.001802,0.010559,0.00224,3220.0,Sweden,SWE,SWE,20200512
0.226186,0.013205,0.223116,0.01327,995.0,Switzerland,CHE,CHE,20200512
0.915819,0.004907,0.929863,0.005336,2709.0,Taiwan,TWN,TWN,20200512
0.878164,0.010131,0.894565,0.01079,920.0,Thailand,THA,THA,20200512
0.414181,0.020408,0.463211,0.02016,598.0,Tunisia,TUN,TUN,20200512
0.763746,0.007591,0.795398,0.007993,2825.0,Turkey,TUR,TUR,20200512
0.818574,0.006725,0.83937,0.007058,2982.0,Ukraine,UKR,UKR,20200512
0.861048,0.012111,0.876694,0.012741,738.0,United Arab Emirates,ARE,ARE,20200512
0.146775,0.00629,0.139082,0.006433,3027.0,United Kingdom,GBR,GBR,20200512
0.816232,0.012466,0.830939,0.012881,905.0,Uruguay,URY,URY,20200512
0.826759,0.025525,0.843137,0.026562,204.0,Uzbekistan,UZB,UZB,20200512
0.861754,0.013151,0.848322,0.012654,745.0,Venezuela,VEN,VEN,20200512
0.810414,0.007172,0.840892,0.007686,2602.0,Vietnam,VNM,VNM,20200512
0.395516,0.046356,0.392857,0.04641,112.0,Yemen,YEM,YEM,20200512
0.562913,0.042057,0.564286,0.042072,140.0,Afghanistan,AFG,AFG,20200513
0.551778,0.038026,0.447674,0.03803,172.0,Albania,ALB,ALB,20200513
0.31842,0.01778,0.323232,0.017709,693.0,Algeria,DZA,DZA,20200513
0.783997,0.038009,0.801802,0.039237,111.0,Angola,AGO,AGO,20200513
0.834465,0.006142,0.840653,0.006237,3552.0,Argentina,ARG,ARG,20200513
0.531812,0.043518,0.496241,0.043431,133.0,Armenia,ARM,ARM,20200513
0.101292,0.006657,0.074502,0.007649,1557.0,Australia,AUS,AUS,20200513
0.799658,0.013058,0.810421,0.013334,902.0,Austria,AUT,AUT,20200513
0.555143,0.045778,0.525,0.045555,120.0,Azerbaijan,AZE,AZE,20200513
0.713003,0.01743,0.723824,0.017635,659.0,Bangladesh,BGD,BGD,20200513
0.475337,0.025491,0.522078,0.025484,385.0,Belarus,BLR,BLR,20200513
0.479092,0.017697,0.52005,0.017695,798.0,Belgium,BEL,BEL,20200513
0.751768,0.011631,0.759054,0.011749,1353.0,Bolivia,BOL,BOL,20200513
0.759619,0.031275,0.747423,0.030759,194.0,Bosnia and Herzegovina,BIH,BIH,20200513
0.825326,0.003133,0.846543,0.003301,13235.0,Brazil,BRA,BRA,20200513
0.699179,0.016801,0.705563,0.016905,737.0,Bulgaria,BGR,BGR,20200513
0.775669,0.041583,0.77451,0.041507,102.0,Burkina Faso,BFA,BFA,20200513
0.347145,0.010077,0.296693,0.010502,2056.0,Canada,CAN,CAN,20200513
0.859321,0.006975,0.875278,0.00734,2245.0,Chile,CHL,CHL,20200513
0.769405,0.006786,0.777837,0.006876,3754.0,Colombia,COL,COL,20200513
0.196961,0.012308,0.193204,0.012398,1030.0,Costa Rica,CRI,CRI,20200513
0.659896,0.034754,0.647368,0.03446,190.0,C̫te d'Ivoire,CIV,CIV,20200513
0.294436,0.020228,0.294695,0.020222,509.0,Croatia,HRV,HRV,20200513
0.937357,0.006099,0.942798,0.006364,1451.0,Czech Republic,CZE,CZE,20200513
0.021444,0.002763,0.0155,0.00324,2000.0,Denmark,DNK,DNK,20200513
0.775864,0.015328,0.792857,0.015773,700.0,Dominican Republic,DOM,DOM,20200513
0.778879,0.009861,0.785138,0.009963,1736.0,Ecuador,ECU,ECU,20200513
0.236978,0.008706,0.264694,0.008391,2569.0,Egypt,EGY,EGY,20200513
0.687003,0.013104,0.690763,0.013147,1245.0,El Salvador,SLV,SLV,20200513
0.07378,0.007325,0.061395,0.007977,1075.0,Finland,FIN,FIN,20200513
0.596737,0.007114,0.598105,0.007118,4750.0,France,FRA,FRA,20200513
0.79694,0.006112,0.78125,0.005947,4576.0,Germany,DEU,DEU,20200513
0.627552,0.023668,0.526906,0.022918,446.0,Ghana,GHA,GHA,20200513
0.468928,0.015233,0.440263,0.015313,1063.0,Greece,GRC,GRC,20200513
0.840446,0.009039,0.893562,0.010733,1165.0,Guatemala,GTM,GTM,20200513
0.671634,0.015922,0.716065,0.016583,803.0,Honduras,HND,HND,20200513
0.912802,0.021731,0.909091,0.021327,176.0,Hong Kong,HKG,HKG,20200513
0.804211,0.007421,0.816379,0.007606,2723.0,Hungary,HUN,HUN,20200513
0.755091,0.006603,0.771973,0.006767,4039.0,India,IND,IND,20200513
0.78992,0.006621,0.794418,0.006675,3726.0,Indonesia,IDN,IDN,20200513
0.317251,0.019048,0.33279,0.018813,613.0,Iraq,IRQ,IRQ,20200513
0.143396,0.010504,0.139042,0.01064,1086.0,Ireland,IRL,IRL,20200513
0.838849,0.01192,0.86244,0.012724,836.0,Israel,ISR,ISR,20200513
0.911526,0.003772,0.912896,0.003798,5591.0,Italy,ITA,ITA,20200513
0.914188,0.003286,0.922669,0.003446,6608.0,Japan,JPN,JPN,20200513
0.523545,0.018668,0.577746,0.018877,701.0,Jordan,JOR,JOR,20200513
0.807422,0.024855,0.8,0.024502,260.0,Kazakhstan,KAZ,KAZ,20200513
0.855104,0.01341,0.873377,0.014194,616.0,Kenya,KEN,KEN,20200513
0.720123,0.033288,0.687179,0.032232,195.0,Kuwait,KWT,KWT,20200513
0.668668,0.042412,0.674797,0.042614,123.0,Kyrgyzstan,KGZ,KGZ,20200513
0.589159,0.034621,0.627551,0.035232,196.0,Lebanon,LBN,LBN,20200513
0.167937,0.018907,0.16962,0.018832,395.0,Libya,LBY,LBY,20200513
0.799811,0.01064,0.810612,0.010866,1357.0,Malaysia,MYS,MYS,20200513
0.755013,0.004247,0.778277,0.004398,9566.0,Mexico,MEX,MEX,20200513
0.6714,0.028546,0.718876,0.029826,249.0,Moldova,MDA,MDA,20200513
0.60768,0.018644,0.64939,0.019078,656.0,Morocco,MAR,MAR,20200513
0.734924,0.035246,0.594872,0.031689,195.0,Mozambique,MOZ,MOZ,20200513
0.756067,0.019406,0.793578,0.020591,436.0,Myanmar,MMR,MMR,20200513
0.696609,0.018533,0.685215,0.018345,629.0,Nepal,NPL,NPL,20200513
0.029093,0.0036,0.032524,0.003411,2429.0,Netherlands,NLD,NLD,20200513
0.157535,0.012632,0.151365,0.01284,806.0,New Zealand,NZL,NZL,20200513
0.604123,0.014862,0.617757,0.014957,1070.0,Nicaragua,NIC,NIC,20200513
0.652905,0.015701,0.679096,0.016011,885.0,Nigeria,NGA,NGA,20200513
0.044552,0.004159,0.02014,0.006108,1142.0,Norway,NOR,NOR,20200513
0.666073,0.015995,0.652762,0.015844,887.0,Pakistan,PAK,PAK,20200513
0.32477,0.036091,0.355932,0.035299,177.0,Palestine,PSE,PSE,20200513
0.813226,0.02216,0.809524,0.021994,315.0,Panama,PAN,PAN,20200513
0.801985,0.015065,0.842735,0.01649,585.0,Paraguay,PRY,PRY,20200513
0.809045,0.008219,0.827423,0.008549,2115.0,Peru,PER,PER,20200513
0.788833,0.009639,0.775467,0.009428,1875.0,Philippines,PHL,PHL,20200513
0.871042,0.00601,0.879252,0.006182,2940.0,Poland,POL,POL,20200513
0.820412,0.007654,0.84077,0.00803,2286.0,Portugal,PRT,PRT,20200513
0.844325,0.011907,0.862605,0.012539,837.0,"Puerto Rico, U.S.",PRI,PRI,20200513
0.706273,0.031763,0.765363,0.034139,179.0,Qatar,QAT,QAT,20200513
0.777745,0.007673,0.77571,0.007648,2956.0,Romania,ROU,ROU,20200513
0.649466,0.01233,0.644562,0.012291,1508.0,Russia,RUS,RUS,20200513
0.566711,0.019014,0.569956,0.019031,679.0,Saudi Arabia,SAU,SAU,20200513
0.602915,0.019874,0.593137,0.019795,612.0,Serbia,SRB,SRB,20200513
0.843603,0.019649,0.844575,0.019699,341.0,Singapore,SGP,SGP,20200513
0.958172,0.008088,0.957075,0.007989,629.0,Slovakia,SVK,SVK,20200513
0.788157,0.024023,0.799283,0.024507,279.0,Slovenia,SVN,SVN,20200513
0.759517,0.010281,0.744858,0.010079,1799.0,South Africa,ZAF,ZAF,20200513
0.888153,0.00899,0.905075,0.009667,1064.0,South Korea,KOR,KOR,20200513
0.761173,0.006799,0.752419,0.006716,4031.0,Spain,ESP,ESP,20200513
0.75167,0.026407,0.77381,0.02727,252.0,Sri Lanka,LKA,LKA,20200513
0.305736,0.033329,0.326633,0.032742,199.0,Sudan,SDN,SDN,20200513
0.015577,0.001973,0.012238,0.002223,3105.0,Sweden,SWE,SWE,20200513
0.182348,0.012893,0.195996,0.012541,949.0,Switzerland,CHE,CHE,20200513
0.924852,0.005204,0.929426,0.005357,2423.0,Taiwan,TWN,TWN,20200513
0.673151,0.046482,0.69,0.047142,100.0,Tanzania,TZA,TZA,20200513
0.894626,0.010569,0.892774,0.010488,858.0,Thailand,THA,THA,20200513
0.401471,0.021642,0.45283,0.021313,530.0,Tunisia,TUN,TUN,20200513
0.767358,0.0081,0.806127,0.008657,2383.0,Turkey,TUR,TUR,20200513
0.826269,0.007331,0.841385,0.007603,2484.0,Ukraine,UKR,UKR,20200513
0.822144,0.01357,0.86478,0.015175,636.0,United Arab Emirates,ARE,ARE,20200513
0.12458,0.005992,0.119632,0.006098,2934.0,United Kingdom,GBR,GBR,20200513
0.821983,0.0136,0.831357,0.013894,759.0,Uruguay,URY,URY,20200513
0.869502,0.022783,0.87619,0.0233,210.0,Uzbekistan,UZB,UZB,20200513
0.833076,0.013925,0.836879,0.014055,705.0,Venezuela,VEN,VEN,20200513
0.815351,0.007551,0.842196,0.008037,2332.0,Vietnam,VNM,VNM,20200513
0.307292,0.04738,0.371429,0.045241,105.0,Yemen,YEM,YEM,20200513
0.65581,0.046076,0.636364,0.045507,110.0,Afghanistan,AFG,AFG,20200514
0.415558,0.036214,0.471204,0.035753,191.0,Albania,ALB,ALB,20200514
0.282147,0.016556,0.350962,0.015612,832.0,Algeria,DZA,DZA,20200514
0.798696,0.036105,0.772059,0.03451,136.0,Angola,AGO,AGO,20200514
0.839248,0.005695,0.849708,0.005853,3939.0,Argentina,ARG,ARG,20200514
0.500616,0.044193,0.503876,0.044194,129.0,Armenia,ARM,ARM,20200514
0.098402,0.006013,0.067922,0.007118,1752.0,Australia,AUS,AUS,20200514
0.789484,0.013016,0.815523,0.013681,889.0,Austria,AUT,AUT,20200514
0.643273,0.039777,0.605263,0.038983,152.0,Azerbaijan,AZE,AZE,20200514
0.671212,0.015811,0.716216,0.016476,814.0,Bangladesh,BGD,BGD,20200514
0.517575,0.025023,0.5125,0.025016,400.0,Belarus,BLR,BLR,20200514
0.508338,0.017856,0.550837,0.017946,777.0,Belgium,BEL,BEL,20200514
0.740692,0.011154,0.75641,0.011388,1482.0,Bolivia,BOL,BOL,20200514
0.838469,0.029912,0.78125,0.026629,192.0,Bosnia and Herzegovina,BIH,BIH,20200514
0.836985,0.003044,0.851491,0.003162,13649.0,Brazil,BRA,BRA,20200514
0.694624,0.015656,0.721951,0.016093,820.0,Bulgaria,BGR,BGR,20200514
0.6578,0.046898,0.660194,0.046977,103.0,Cambodia,KHM,KHM,20200514
0.796435,0.033561,0.786667,0.032986,150.0,Cameroon,CMR,CMR,20200514
0.327452,0.009656,0.285519,0.010033,2189.0,Canada,CAN,CAN,20200514
0.87618,0.006456,0.887866,0.006739,2390.0,Chile,CHL,CHL,20200514
0.767064,0.006463,0.787856,0.006683,4002.0,Colombia,COL,COL,20200514
0.242956,0.0124,0.216998,0.012902,1106.0,Costa Rica,CRI,CRI,20200514
0.733087,0.033366,0.744186,0.033827,172.0,C̫te d'Ivoire,CIV,CIV,20200514
0.280816,0.01875,0.28125,0.018741,576.0,Croatia,HRV,HRV,20200514
0.943645,0.005966,0.943737,0.00597,1493.0,Czech Republic,CZE,CZE,20200514
0.03002,0.00267,0.015457,0.003694,2135.0,Denmark,DNK,DNK,20200514
0.793686,0.014485,0.793854,0.014489,781.0,Dominican Republic,DOM,DOM,20200514
0.768238,0.009236,0.79375,0.009632,1920.0,Ecuador,ECU,ECU,20200514
0.271192,0.008349,0.276559,0.008299,2871.0,Egypt,EGY,EGY,20200514
0.701459,0.013504,0.702091,0.013512,1148.0,El Salvador,SLV,SLV,20200514
0.478654,0.04402,0.5625,0.044327,128.0,Ethiopia,ETH,ETH,20200514
0.054783,0.006716,0.055698,0.006664,1167.0,Finland,FIN,FIN,20200514
0.632233,0.007001,0.637752,0.007023,4715.0,France,FRA,FRA,20200514
0.810763,0.005916,0.783461,0.005626,4849.0,Germany,DEU,DEU,20200514
0.705851,0.025807,0.703822,0.025755,314.0,Ghana,GHA,GHA,20200514
0.478914,0.014256,0.454545,0.014302,1221.0,Greece,GRC,GRC,20200514
0.854217,0.008542,0.879917,0.009274,1449.0,Guatemala,GTM,GTM,20200514
0.6454,0.015475,0.675027,0.015807,917.0,Honduras,HND,HND,20200514
0.930769,0.01179,0.948718,0.013569,351.0,Hong Kong,HKG,HKG,20200514
0.820881,0.006935,0.831901,0.007111,2909.0,Hungary,HUN,HUN,20200514
0.70518,0.006138,0.740349,0.006383,5103.0,India,IND,IND,20200514
0.81362,0.006077,0.805562,0.005979,4243.0,Indonesia,IDN,IDN,20200514
0.281319,0.018485,0.353731,0.017384,670.0,Iraq,IRQ,IRQ,20200514
0.141596,0.010121,0.143807,0.010056,1203.0,Ireland,IRL,IRL,20200514
0.809281,0.012094,0.848692,0.013259,879.0,Israel,ISR,ISR,20200514
0.919921,0.00366,0.920432,0.003671,5467.0,Italy,ITA,ITA,20200514
0.909396,0.003365,0.916078,0.003483,6792.0,Japan,JPN,JPN,20200514
0.518042,0.01755,0.557357,0.017655,802.0,Jordan,JOR,JOR,20200514
0.694905,0.02601,0.731959,0.027038,291.0,Kazakhstan,KAZ,KAZ,20200514
0.802733,0.014862,0.828927,0.015705,643.0,Kenya,KEN,KEN,20200514
0.545011,0.031757,0.626609,0.032693,233.0,Kuwait,KWT,KWT,20200514
0.741389,0.039191,0.734375,0.038855,128.0,Kyrgyzstan,KGZ,KGZ,20200514
0.619469,0.031897,0.630435,0.032084,230.0,Lebanon,LBN,LBN,20200514
0.173098,0.020307,0.166172,0.02064,337.0,Libya,LBY,LBY,20200514
0.831823,0.009502,0.831721,0.0095,1551.0,Malaysia,MYS,MYS,20200514
0.763843,0.003932,0.778655,0.004022,11150.0,Mexico,MEX,MEX,20200514
0.766324,0.027157,0.759036,0.026871,249.0,Moldova,MDA,MDA,20200514
0.663422,0.016122,0.67938,0.016324,839.0,Morocco,MAR,MAR,20200514
0.760264,0.031571,0.797546,0.033542,163.0,Mozambique,MOZ,MOZ,20200514
0.758514,0.019504,0.770386,0.019847,466.0,Myanmar,MMR,MMR,20200514
0.625817,0.018954,0.662921,0.019403,623.0,Nepal,NPL,NPL,20200514
0.030844,0.003498,0.03097,0.003491,2454.0,Netherlands,NLD,NLD,20200514
0.120238,0.011397,0.129181,0.011052,867.0,New Zealand,NZL,NZL,20200514
0.602394,0.01439,0.62489,0.014546,1133.0,Nicaragua,NIC,NIC,20200514
0.61485,0.014788,0.662109,0.015215,1024.0,Nigeria,NGA,NGA,20200514
