smoothed_modified_acceptance,smoothed_modified_acceptance_se,sample_size,country,iso_code,gid_0,survey_date
0.3221304198398009,0.02541715698524169,344.0,Armenia,ARM,ARM,20210115
0.7796805119901635,0.0035347857085163033,13893.0,Australia,AUS,AUS,20210115
0.7155181034359641,0.005783654992272967,6338.0,Austria,AUT,AUT,20210115
0.4170330527214828,0.01886768576536876,688.0,Azerbaijan,AZE,AZE,20210115
0.7673800933568105,0.007260102991325032,3390.0,Bangladesh,BGD,BGD,20210115
0.4427317431043389,0.011046188643136164,2087.0,Belarus,BLR,BLR,20210115
0.7662246767097212,0.005308328520004567,6401.0,Belgium,BEL,BEL,20210115
0.5422102761121151,0.038094397873496486,175.0,Benin,BEN,BEN,20210115
0.6779878358322957,0.006064172259277405,6116.0,Bolivia,BOL,BOL,20210115
0.5839909544488138,0.015273940429872571,1048.0,Bosnia and Herzegovina,BIH,BIH,20210115
0.7949696416573732,0.001239238284732494,106186.0,Brazil,BRA,BRA,20210115
0.4704501303126816,0.00873773335699911,3285.0,Bulgaria,BGR,BGR,20210115
0.4732327481491043,0.02964867730020133,287.0,Burkina Faso,BFA,BFA,20210115
0.7526101610877929,0.022622116901925303,373.0,Cambodia,KHM,KHM,20210115
0.4101365372020087,0.02481961863406908,398.0,Cameroon,CMR,CMR,20210115
0.7897865793417824,0.0028060946776630002,21167.0,Canada,CAN,CAN,20210115
0.7172914825217722,0.004404216104226187,10455.0,Chile,CHL,CHL,20210115
0.7373271940544197,0.00288983612573792,23193.0,Colombia,COL,COL,20210115
0.8392594946691448,0.005958545957119597,3823.0,Costa Rica,CRI,CRI,20210115
0.5633379252055614,0.018135842201538483,734.0,C̫te d'Ivoire,CIV,CIV,20210115
0.6369439432016629,0.009042721864337584,3015.0,Croatia,HRV,HRV,20210115
0.6830384547040396,0.005056227729278215,8474.0,Czech Republic,CZE,CZE,20210115
0.4820418119465096,0.03123263024972424,260.0,Democratic Republic of the Congo,COD,COD,20210115
0.9049832160052041,0.002658818260433657,12238.0,Denmark,DNK,DNK,20210115
0.6065319492114294,0.008583554847507429,3270.0,Dominican Republic,DOM,DOM,20210115
0.6462205788448916,0.005495973140888901,7618.0,Ecuador,ECU,ECU,20210115
0.6144292340274551,0.004841204228684714,10139.0,Egypt,EGY,EGY,20210115
0.7562943069103988,0.00730494627218274,3473.0,El Salvador,SLV,SLV,20210115
0.7799751419746003,0.016701738198240366,616.0,Ethiopia,ETH,ETH,20210115
0.8437162234242098,0.006703373929834683,2946.0,Finland,FIN,FIN,20210115
0.6421706676778189,0.002525146811688025,36101.0,France,FRA,FRA,20210115
0.757483275748771,0.002173992090165732,38892.0,Germany,DEU,DEU,20210115
0.5971831633313398,0.014169537968104204,1204.0,Ghana,GHA,GHA,20210115
0.747723771460052,0.005648270819521431,5924.0,Greece,GRC,GRC,20210115
0.7635056326077185,0.007703964702463427,3053.0,Guatemala,GTM,GTM,20210115
0.7029991127008604,0.037281779999307874,156.0,Guinea,GIN,GIN,20210115
0.3728602580723277,0.027803603957889785,307.0,Haiti,HTI,HTI,20210115
0.7583393621008768,0.008194202661751172,2728.0,Honduras,HND,HND,20210115
0.6516399873551593,0.011959724352163671,1601.0,Hong Kong,HKG,HKG,20210115
0.6876962601642534,0.003993063148423084,13388.0,Hungary,HUN,HUN,20210115
0.6881697085398242,0.003162790027749143,21452.0,India,IND,IND,20210115
0.6903322589011567,0.003509973875674869,17234.0,Indonesia,IDN,IDN,20210115
0.5355139175894474,0.008304868901508108,3598.0,Iraq,IRQ,IRQ,20210115
0.8595850807023916,0.004194025960621711,6889.0,Ireland,IRL,IRL,20210115
0.8091164965764578,0.0044776272816738644,7990.0,Israel,ISR,ISR,20210115
0.8765107678732844,0.0016315781503151304,40698.0,Italy,ITA,ITA,20210115
0.7214799271144374,0.0016817821977308767,71088.0,Japan,JPN,JPN,20210115
0.41038493669846937,0.010064823507913044,2386.0,Jordan,JOR,JOR,20210115
0.3404192186869477,0.013965561095257456,1151.0,Kazakhstan,KAZ,KAZ,20210115
0.7454279985220207,0.007827231391296227,3104.0,Kenya,KEN,KEN,20210115
0.7152064000382913,0.019956695430397242,518.0,Kuwait,KWT,KWT,20210115
0.4578430043053675,0.02325698763111651,463.0,Kyrgyzstan,KGZ,KGZ,20210115
0.7570980113203079,0.025007985110946863,275.0,Laos,LAO,LAO,20210115
0.5648051315855168,0.010880534042268459,2140.0,Lebanon,LBN,LBN,20210115
0.6180642508063887,0.011704867913364158,1736.0,Libya,LBY,LBY,20210115
0.4295015743598471,0.03992862930284731,156.0,Madagascar,MDG,MDG,20210115
0.719980339961638,0.004960551913846654,8206.0,Malaysia,MYS,MYS,20210115
0.6215884760621844,0.027042060679767183,330.0,Mali,MLI,MLI,20210115
0.619278188801624,0.045862686980217456,124.0,Mauritania,MRT,MRT,20210115
0.8442331262438585,0.001324500715986021,74840.0,Mexico,MEX,MEX,20210115
0.4722726022306777,0.016737232452813753,893.0,Moldova,MDA,MDA,20210115
0.6313660739017014,0.01104078033032697,1916.0,Morocco,MAR,MAR,20210115
0.6910831402072906,0.016885114700088483,751.0,Mozambique,MOZ,MOZ,20210115
0.8543734683956289,0.007544097957815147,2183.0,Myanmar,MMR,MMR,20210115
0.7426824505349814,0.009949291360324313,1938.0,Nepal,NPL,NPL,20210115
0.8258417701673829,0.0029805231788413195,16221.0,Netherlands,NLD,NLD,20210115
0.7443760789883649,0.006356617500250619,4747.0,New Zealand,NZL,NZL,20210115
0.7729527830625131,0.009265317686053577,2053.0,Nicaragua,NIC,NIC,20210115
0.6414825275977335,0.0068437932781860175,4921.0,Nigeria,NGA,NGA,20210115
0.8418176206176536,0.003630905540979153,10166.0,Norway,NOR,NOR,20210115
0.7051248437150625,0.027084356585593508,285.0,Oman,OMN,OMN,20210115
0.6452291334345529,0.007748401580028234,3794.0,Pakistan,PAK,PAK,20210115
0.5436165896527182,0.016014086260540177,1006.0,Palestine,PSE,PSE,20210115
0.739832363178051,0.009467851956217093,2205.0,Panama,PAN,PAN,20210115
0.6156268126187079,0.010869537733695214,2008.0,Paraguay,PRY,PRY,20210115
0.7125664931944431,0.004727668606954636,9160.0,Peru,PER,PER,20210115
0.6149470647392464,0.004417980843684203,12142.0,Philippines,PHL,PHL,20210115
0.7160524231688221,0.004018018233422159,12614.0,Poland,POL,POL,20210115
0.8184611352320795,0.0032581619575175647,14243.0,Portugal,PRT,PRT,20210115
0.8331391230176912,0.005880406221079249,4113.0,"Puerto Rico, U.S.",PRI,PRI,20210115
0.7569595266536397,0.01967349081817226,478.0,Qatar,QAT,QAT,20210115
0.7157656838996318,0.00444061356767497,10323.0,Romania,ROU,ROU,20210115
0.4435155947415228,0.004687770364172483,11219.0,Russia,RUS,RUS,20210115
0.7154590500816069,0.008837477342291953,2605.0,Saudi Arabia,SAU,SAU,20210115
0.4903656765333164,0.028760386880146725,309.0,Senegal,SEN,SEN,20210115
0.5781713440881198,0.008662922710293647,3257.0,Serbia,SRB,SRB,20210115
0.7380738054693432,0.012263145239626749,1312.0,Singapore,SGP,SGP,20210115
0.7615614640419313,0.006022433543227715,5000.0,Slovakia,SVK,SVK,20210115
0.6721265513557609,0.010957173576456057,1853.0,Slovenia,SVN,SVN,20210115
0.5950918735240269,0.0050527012208902355,9429.0,South Africa,ZAF,ZAF,20210115
0.7731360197030479,0.005529736928565125,5731.0,South Korea,KOR,KOR,20210115
0.8289030391435375,0.002385990645470084,24959.0,Spain,ESP,ESP,20210115
0.7591812754737446,0.013608072634650274,992.0,Sri Lanka,LKA,LKA,20210115
0.6494031448918813,0.01227722441954058,1512.0,Sudan,SDN,SDN,20210115
0.8513855488590526,0.0022633375505802977,24918.0,Sweden,SWE,SWE,20210115
0.6651139505170218,0.006094320789316789,6007.0,Switzerland,CHE,CHE,20210115
0.6223863549335246,0.004074540684603514,14226.0,Taiwan,TWN,TWN,20210115
0.6089188655381748,0.025501703546987043,368.0,Tanzania,TZA,TZA,20210115
0.8232530702504364,0.002511442670477161,23098.0,Thailand,THA,THA,20210115
0.4638148899595538,0.008781720862804609,3234.0,Tunisia,TUN,TUN,20210115
0.6201075002756349,0.004468538269780648,11747.0,Turkey,TUR,TUR,20210115
0.47522043201086,0.00444243699260249,12706.0,Ukraine,UKR,UKR,20210115
0.7630599453294636,0.008482906836518759,2515.0,United Arab Emirates,ARE,ARE,20210115
0.8848546192970026,0.0019640118746050267,26434.0,United Kingdom,GBR,GBR,20210115
0.6101061450301432,0.0066351268036990005,5388.0,Uruguay,URY,URY,20210115
0.44460961284868616,0.018583978887228483,717.0,Uzbekistan,UZB,UZB,20210115
0.6824601096993854,0.005926633289694889,6201.0,Venezuela,VEN,VEN,20210115
0.8180208409312341,0.0035418706735114687,11888.0,Vietnam,VNM,VNM,20210115
0.5370679788851249,0.022911631514001,504.0,Yemen,YEM,YEM,20210115
0.7160834589364901,0.015514947741428494,860.0,Afghanistan,AFG,AFG,20210116
0.6533049922357034,0.020010247081580952,583.0,Albania,ALB,ALB,20210116
0.3556177268773346,0.009534384424129062,2534.0,Algeria,DZA,DZA,20210116
0.685430630056905,0.0232331902313103,396.0,Angola,AGO,AGO,20210116
0.7027358339748344,0.003085923417292421,21928.0,Argentina,ARG,ARG,20210116
0.3342508420440724,0.026675017839088547,316.0,Armenia,ARM,ARM,20210116
0.7775142364780107,0.0036085393617692335,13455.0,Australia,AUS,AUS,20210116
0.7204097641752284,0.005715892919699564,6425.0,Austria,AUT,AUT,20210116
0.41321231915137335,0.01890628211861036,681.0,Azerbaijan,AZE,AZE,20210116
0.7627416329736977,0.0073537422370385346,3357.0,Bangladesh,BGD,BGD,20210116
0.4327046711226816,0.011021447805563479,2061.0,Belarus,BLR,BLR,20210116
0.7783368321254407,0.005233126364477706,6364.0,Belgium,BEL,BEL,20210116
0.5248675394559867,0.03872628691338053,170.0,Benin,BEN,BEN,20210116
0.6904790365033509,0.006004428359620351,6087.0,Bolivia,BOL,BOL,20210116
0.5951826152548274,0.015327495977027981,1048.0,Bosnia and Herzegovina,BIH,BIH,20210116
0.7983756943220989,0.0012320223592475288,106089.0,Brazil,BRA,BRA,20210116
0.4738851336076124,0.008604267983936808,3388.0,Bulgaria,BGR,BGR,20210116
0.5020627968632924,0.029994433572653783,280.0,Burkina Faso,BFA,BFA,20210116
0.7502124647529785,0.02291477979486816,365.0,Cambodia,KHM,KHM,20210116
0.3962377882747097,0.02508122640426553,387.0,Cameroon,CMR,CMR,20210116
0.7918291297874094,0.002789434558201537,21226.0,Canada,CAN,CAN,20210116
0.7191144808605763,0.004399951410491261,10431.0,Chile,CHL,CHL,20210116
0.7396374077903005,0.002920644404264993,22579.0,Colombia,COL,COL,20210116
0.8374798227141697,0.0060493710253897645,3740.0,Costa Rica,CRI,CRI,20210116
0.5798629380208209,0.018078069938068708,733.0,C̫te d'Ivoire,CIV,CIV,20210116
0.6427259360509252,0.008817697621250668,2985.0,Croatia,HRV,HRV,20210116
0.6829089585021054,0.005120811888164613,8263.0,Czech Republic,CZE,CZE,20210116
0.4759158628505508,0.032778237302949265,236.0,Democratic Republic of the Congo,COD,COD,20210116
0.9042979125627626,0.002692688252297427,12002.0,Denmark,DNK,DNK,20210116
0.616141602183279,0.008739165205330366,3131.0,Dominican Republic,DOM,DOM,20210116
0.6500588691601964,0.005514719801427253,7529.0,Ecuador,ECU,ECU,20210116
0.6123234122937354,0.004953785451379471,9680.0,Egypt,EGY,EGY,20210116
0.7621715191413101,0.0072700388455408434,3451.0,El Salvador,SLV,SLV,20210116
0.7716217075889735,0.016720433799980467,634.0,Ethiopia,ETH,ETH,20210116
0.8526619769516789,0.006591288337879907,2912.0,Finland,FIN,FIN,20210116
0.6470447914797418,0.0025240998183750853,35922.0,France,FRA,FRA,20210116
0.7589217113364687,0.0021723122995038232,38789.0,Germany,DEU,DEU,20210116
0.5923116912161905,0.014014509825881129,1232.0,Ghana,GHA,GHA,20210116
0.7484221759098558,0.0056966076397127405,5813.0,Greece,GRC,GRC,20210116
0.7706515210410381,0.007662194213005447,3030.0,Guatemala,GTM,GTM,20210116
0.6893534296988425,0.03795371121513022,157.0,Guinea,GIN,GIN,20210116
0.3880322255039354,0.02811020619089364,307.0,Haiti,HTI,HTI,20210116
0.7639712060355284,0.008225135247738323,2657.0,Honduras,HND,HND,20210116
0.6503608672919682,0.012147897530491088,1555.0,Hong Kong,HKG,HKG,20210116
0.7024249296911907,0.003981620220130557,13141.0,Hungary,HUN,HUN,20210116
0.6896076013549051,0.003187204660379989,21070.0,India,IND,IND,20210116
0.6994214351778623,0.003499250973892471,17046.0,Indonesia,IDN,IDN,20210116
0.5381001807511404,0.008297799190795173,3593.0,Iraq,IRQ,IRQ,20210116
0.8607796508577742,0.004218704839766216,6764.0,Ireland,IRL,IRL,20210116
0.8118364444695106,0.004485136469232084,7865.0,Israel,ISR,ISR,20210116
0.8765785762182521,0.0016442132943219284,40044.0,Italy,ITA,ITA,20210116
0.7204526053965022,0.0016889448365585414,70639.0,Japan,JPN,JPN,20210116
0.4166063384855715,0.010169020643223312,2352.0,Jordan,JOR,JOR,20210116
0.3265495344384867,0.013741776642910744,1155.0,Kazakhstan,KAZ,KAZ,20210116
0.7374739052253912,0.007989556215728236,3039.0,Kenya,KEN,KEN,20210116
0.7077229838725015,0.020189384088401145,515.0,Kuwait,KWT,KWT,20210116
0.4178405547687413,0.023248452942644004,460.0,Kyrgyzstan,KGZ,KGZ,20210116
0.7572786376165113,0.02532949381483146,267.0,Laos,LAO,LAO,20210116
0.5653116902063637,0.010959663755926946,2122.0,Lebanon,LBN,LBN,20210116
0.6258628483871556,0.01158442181143157,1755.0,Libya,LBY,LBY,20210116
0.4563435872767276,0.03889533704103633,161.0,Madagascar,MDG,MDG,20210116
0.7181955055126139,0.004950572384889819,8280.0,Malaysia,MYS,MYS,20210116
0.6177327214458884,0.026836514250556068,336.0,Mali,MLI,MLI,20210116
0.6442697638897257,0.048407086566146736,115.0,Mauritania,MRT,MRT,20210116
0.8484957044266106,0.0013130275719000256,74404.0,Mexico,MEX,MEX,20210116
0.48755645362214,0.016723782086011715,897.0,Moldova,MDA,MDA,20210116
0.6276218028045665,0.011258815232468305,1849.0,Morocco,MAR,MAR,20210116
0.6913255875033674,0.016634247421872674,774.0,Mozambique,MOZ,MOZ,20210116
0.8543811209444929,0.007496458429324566,2213.0,Myanmar,MMR,MMR,20210116
0.7500269567752021,0.009923193835664623,1914.0,Nepal,NPL,NPL,20210116
0.8231835791470237,0.003003286562711359,16171.0,Netherlands,NLD,NLD,20210116
0.7500532125037667,0.006336673475710943,4704.0,New Zealand,NZL,NZL,20210116
0.7760586255773904,0.009363458318775723,1987.0,Nicaragua,NIC,NIC,20210116
0.6420152800657135,0.006900127473390839,4836.0,Nigeria,NGA,NGA,20210116
0.8416077744102581,0.003659119130358218,10021.0,Norway,NOR,NOR,20210116
0.7397701929761906,0.026720773106138674,273.0,Oman,OMN,OMN,20210116
0.6578897795195314,0.0076399454034379215,3860.0,Pakistan,PAK,PAK,20210116
0.5343616429912245,0.016111537848101876,995.0,Palestine,PSE,PSE,20210116
0.7397923396150904,0.009659221326621913,2115.0,Panama,PAN,PAN,20210116
0.6268992710145883,0.010916445845839057,1962.0,Paraguay,PRY,PRY,20210116
0.7173531429181857,0.00470268904263004,9176.0,Peru,PER,PER,20210116
0.6178935806840243,0.0044270649648931945,12049.0,Philippines,PHL,PHL,20210116
0.7164631002396246,0.004046952128097828,12418.0,Poland,POL,POL,20210116
0.8235341401934169,0.0032230641127802546,14205.0,Portugal,PRT,PRT,20210116
0.8362758168917679,0.005874845528518351,4056.0,"Puerto Rico, U.S.",PRI,PRI,20210116
0.7444202333224437,0.01996533908635213,477.0,Qatar,QAT,QAT,20210116
0.725186886360712,0.0043910719333275896,10310.0,Romania,ROU,ROU,20210116
0.4387969665377711,0.004745526846193154,10915.0,Russia,RUS,RUS,20210116
0.7144756261302815,0.008997275166563122,2514.0,Saudi Arabia,SAU,SAU,20210116
0.4813517659912088,0.028373718569109318,318.0,Senegal,SEN,SEN,20210116
0.5754538317855645,0.008555556258948478,3344.0,Serbia,SRB,SRB,20210116
0.7498607142734569,0.012085153877415286,1309.0,Singapore,SGP,SGP,20210116
0.7631615913154012,0.006053780977888309,4927.0,Slovakia,SVK,SVK,20210116
0.6842447680808934,0.010889022099763215,1839.0,Slovenia,SVN,SVN,20210116
0.6000522087453423,0.005113027707017434,9176.0,South Africa,ZAF,ZAF,20210116
0.7767279819515303,0.005574769063494418,5569.0,South Korea,KOR,KOR,20210116
0.8334281339371243,0.0023549989932296965,25084.0,Spain,ESP,ESP,20210116
0.7649488729331421,0.013491365553715957,989.0,Sri Lanka,LKA,LKA,20210116
0.6358008813403159,0.012484945863607173,1485.0,Sudan,SDN,SDN,20210116
0.8515440998107862,0.002275828444873465,24618.0,Sweden,SWE,SWE,20210116
0.6597547211395111,0.006157289907726327,5922.0,Switzerland,CHE,CHE,20210116
0.6291945196611339,0.004035812311281207,14341.0,Taiwan,TWN,TWN,20210116
0.6165017878668755,0.02569140053139737,361.0,Tanzania,TZA,TZA,20210116
0.8220311839961209,0.0025787422140876397,22005.0,Thailand,THA,THA,20210116
0.4688473388000519,0.008704333161457908,3283.0,Tunisia,TUN,TUN,20210116
0.6365068518499029,0.0044764046995525155,11468.0,Turkey,TUR,TUR,20210116
0.4710248991625957,0.0044618258525554256,12566.0,Ukraine,UKR,UKR,20210116
0.7683917423428206,0.008429449548932549,2505.0,United Arab Emirates,ARE,ARE,20210116
0.8866938683786318,0.0019621034702219536,26114.0,United Kingdom,GBR,GBR,20210116
0.6200023827329905,0.006709015919677792,5216.0,Uruguay,URY,URY,20210116
0.4348291521099759,0.018772739831685467,701.0,Uzbekistan,UZB,UZB,20210116
0.6825980040916911,0.0060373287472051005,5974.0,Venezuela,VEN,VEN,20210116
0.8190651910304393,0.0035598818571417994,11716.0,Vietnam,VNM,VNM,20210116
0.5380037978895732,0.022972375654135683,504.0,Yemen,YEM,YEM,20210116
0.7310945656641339,0.01533448490686123,846.0,Afghanistan,AFG,AFG,20210117
0.6544622192410233,0.020224538754903185,570.0,Albania,ALB,ALB,20210117
0.3529079614781184,0.009432954300340213,2580.0,Algeria,DZA,DZA,20210117
0.701452644575143,0.023186798935100183,383.0,Angola,AGO,AGO,20210117
0.7058683986273473,0.003109183614631619,21477.0,Argentina,ARG,ARG,20210117
0.3541409303891353,0.027499922436100444,307.0,Armenia,ARM,ARM,20210117
0.7736870852162466,0.003672310464743693,13098.0,Australia,AUS,AUS,20210117
0.7197346851168671,0.005623208741281522,6517.0,Austria,AUT,AUT,20210117
0.42171011957815263,0.01919247772172361,667.0,Azerbaijan,AZE,AZE,20210117
0.7574088662996253,0.0074020291988177375,3359.0,Bangladesh,BGD,BGD,20210117
0.42135231339441664,0.011184364379227216,1986.0,Belarus,BLR,BLR,20210117
0.7756835167660603,0.005270606848673432,6341.0,Belgium,BEL,BEL,20210117
0.5389717485844451,0.03686754636556373,186.0,Benin,BEN,BEN,20210117
0.6926026852287949,0.005984573180408203,6066.0,Bolivia,BOL,BOL,20210117
0.5866837667293884,0.015599130014500022,1038.0,Bosnia and Herzegovina,BIH,BIH,20210117
0.8015372982578112,0.001222535068129492,106459.0,Brazil,BRA,BRA,20210117
0.4716099927824788,0.008507518992224062,3459.0,Bulgaria,BGR,BGR,20210117
0.5009714171861072,0.03015131569258512,274.0,Burkina Faso,BFA,BFA,20210117
0.7696635834841482,0.022440068946607085,364.0,Cambodia,KHM,KHM,20210117
0.3892024740832779,0.0250451069834736,385.0,Cameroon,CMR,CMR,20210117
0.7951152046389867,0.0027923355167253504,20935.0,Canada,CAN,CAN,20210117
0.7217281114735401,0.004393173152560822,10407.0,Chile,CHL,CHL,20210117
0.7437435684724728,0.002931785990161884,22163.0,Colombia,COL,COL,20210117
0.8418384526919255,0.006058061552603854,3689.0,Costa Rica,CRI,CRI,20210117
0.5875410418855772,0.018242321814954016,725.0,C̫te d'Ivoire,CIV,CIV,20210117
0.6335736960265554,0.00897382418112257,2891.0,Croatia,HRV,HRV,20210117
0.6843484997585674,0.005184308554801262,8038.0,Czech Republic,CZE,CZE,20210117
0.4906042193661958,0.03069656125884941,269.0,Democratic Republic of the Congo,COD,COD,20210117
0.9102405529546396,0.002642778506952033,11784.0,Denmark,DNK,DNK,20210117
0.6132436746824755,0.008865767364178694,3047.0,Dominican Republic,DOM,DOM,20210117
0.6483288029440389,0.00554881603181781,7457.0,Ecuador,ECU,ECU,20210117
0.6068805670265687,0.005047447769750193,9367.0,Egypt,EGY,EGY,20210117
0.7687398039132991,0.00728444104607388,3368.0,El Salvador,SLV,SLV,20210117
0.7672221340451333,0.016829381104011762,633.0,Ethiopia,ETH,ETH,20210117
0.8576396913812749,0.006550780044059215,2874.0,Finland,FIN,FIN,20210117
0.6484904475195227,0.002533261950283552,35627.0,France,FRA,FRA,20210117
0.759384047463862,0.0021801375577945805,38462.0,Germany,DEU,DEU,20210117
0.5775289263715537,0.014014023611903959,1245.0,Ghana,GHA,GHA,20210117
0.7528179367460431,0.0057351546046743715,5667.0,Greece,GRC,GRC,20210117
0.7709655335675277,0.0076881367051601125,2992.0,Guatemala,GTM,GTM,20210117
0.6810376475788846,0.03828573255576675,158.0,Guinea,GIN,GIN,20210117
0.3818081419974536,0.02875682795257018,292.0,Haiti,HTI,HTI,20210117
0.7679542837149599,0.008240356801321997,2618.0,Honduras,HND,HND,20210117
0.6535975595088764,0.012277193294565015,1517.0,Hong Kong,HKG,HKG,20210117
0.7144061699908648,0.003952036046268911,13012.0,Hungary,HUN,HUN,20210117
0.6930660950347511,0.003193270325522148,20863.0,India,IND,IND,20210117
0.7096856193254159,0.003495214151508777,16742.0,Indonesia,IDN,IDN,20210117
0.5384026946006518,0.008310115069836796,3583.0,Iraq,IRQ,IRQ,20210117
0.8609839788149958,0.004284424483184278,6693.0,Ireland,IRL,IRL,20210117
0.8087206124990542,0.004483103377937546,7806.0,Israel,ISR,ISR,20210117
0.8758290510496449,0.0016594088137239275,39508.0,Italy,ITA,ITA,20210117
0.7196653998616869,0.0017073404422356946,69281.0,Japan,JPN,JPN,20210117
0.4324961963359386,0.010299124573074369,2346.0,Jordan,JOR,JOR,20210117
0.3240500293680483,0.013593619360614359,1177.0,Kazakhstan,KAZ,KAZ,20210117
0.7323312251666357,0.00815346100923545,2954.0,Kenya,KEN,KEN,20210117
0.7124230030157469,0.019744795593128785,533.0,Kuwait,KWT,KWT,20210117
0.4287739884051413,0.023409606638799627,457.0,Kyrgyzstan,KGZ,KGZ,20210117
0.7523838102833328,0.026039774141847227,256.0,Laos,LAO,LAO,20210117
0.5661685930867872,0.010969884293535523,2117.0,Lebanon,LBN,LBN,20210117
0.6268280133723967,0.011719198747800716,1707.0,Libya,LBY,LBY,20210117
0.4769139068515024,0.039342122782822536,159.0,Madagascar,MDG,MDG,20210117
0.7172678498238231,0.004974107318155511,8219.0,Malaysia,MYS,MYS,20210117
0.6166053613515152,0.027345647646945286,322.0,Mali,MLI,MLI,20210117
0.6429209014974296,0.049161005624615485,112.0,Mauritania,MRT,MRT,20210117
0.8540896174995509,0.0012948499607740355,74181.0,Mexico,MEX,MEX,20210117
0.4818237662928519,0.01677058198557522,890.0,Moldova,MDA,MDA,20210117
0.6326919241792114,0.011425796214302952,1788.0,Morocco,MAR,MAR,20210117
0.6905625594302255,0.016283326617459258,809.0,Mozambique,MOZ,MOZ,20210117
0.8433730902540872,0.00777450927906878,2199.0,Myanmar,MMR,MMR,20210117
0.7579091845086836,0.00990054703770248,1880.0,Nepal,NPL,NPL,20210117
0.8221489652579809,0.003026499026517913,15994.0,Netherlands,NLD,NLD,20210117
0.7516359820068704,0.0063422173745078395,4673.0,New Zealand,NZL,NZL,20210117
0.7793495318810294,0.009386493170422734,1955.0,Nicaragua,NIC,NIC,20210117
0.628639934631736,0.007009185668522567,4770.0,Nigeria,NGA,NGA,20210117
0.8368324315016838,0.0037295004331940134,9879.0,Norway,NOR,NOR,20210117
0.7546815517719282,0.025786401766877784,281.0,Oman,OMN,OMN,20210117
0.657198570668853,0.007628163598008844,3876.0,Pakistan,PAK,PAK,20210117
0.5479701488759767,0.016445216881264938,957.0,Palestine,PSE,PSE,20210117
0.7415318834058742,0.009848697870912184,2043.0,Panama,PAN,PAN,20210117
0.6143005721928549,0.011045151887327362,1936.0,Paraguay,PRY,PRY,20210117
0.7198960373170618,0.004683569478025613,9216.0,Peru,PER,PER,20210117
0.6193925361197046,0.004445729943877246,11932.0,Philippines,PHL,PHL,20210117
0.7220205561736337,0.004042696506187936,12291.0,Poland,POL,POL,20210117
0.8307935564603949,0.0031556436065853623,14267.0,Portugal,PRT,PRT,20210117
0.8407805866367134,0.005833109583706488,4032.0,"Puerto Rico, U.S.",PRI,PRI,20210117
0.7528389333234919,0.019734251400603992,477.0,Qatar,QAT,QAT,20210117
0.7380705369939642,0.0043388050646788676,10248.0,Romania,ROU,ROU,20210117
0.4333930537491888,0.004790646343167595,10676.0,Russia,RUS,RUS,20210117
0.7000491857377629,0.009267854938852307,2444.0,Saudi Arabia,SAU,SAU,20210117
0.5043942958179297,0.029164281054265082,301.0,Senegal,SEN,SEN,20210117
0.5708924438418381,0.008513433664628112,3385.0,Serbia,SRB,SRB,20210117
0.7550416552740659,0.01199870321921664,1316.0,Singapore,SGP,SGP,20210117
0.76332380841929,0.006126436308472587,4808.0,Slovakia,SVK,SVK,20210117
0.6848384885687061,0.01080798222790292,1873.0,Slovenia,SVN,SVN,20210117
0.6045951538238523,0.005160807432188766,8975.0,South Africa,ZAF,ZAF,20210117
0.7641980010169637,0.005727041015830915,5501.0,South Korea,KOR,KOR,20210117
0.8423618448461996,0.002305484366221762,25073.0,Spain,ESP,ESP,20210117
0.7627246525762537,0.01359628034608993,985.0,Sri Lanka,LKA,LKA,20210117
0.6464998565536392,0.012524020931459807,1451.0,Sudan,SDN,SDN,20210117
0.8566544904421274,0.002245495074125188,24514.0,Sweden,SWE,SWE,20210117
0.6669828371506205,0.0061836654931121905,5862.0,Switzerland,CHE,CHE,20210117
0.6239638774977206,0.004012751080600564,14585.0,Taiwan,TWN,TWN,20210117
0.6153400822728397,0.025844420262400282,357.0,Tanzania,TZA,TZA,20210117
0.8180557761640868,0.002670941719624216,20846.0,Thailand,THA,THA,20210117
0.4708759905110113,0.008704190252943502,3286.0,Tunisia,TUN,TUN,20210117
0.6494229851327937,0.0044478186654696,11497.0,Turkey,TUR,TUR,20210117
0.4725957951643857,0.004496294469069804,12367.0,Ukraine,UKR,UKR,20210117
0.7665752094004858,0.00849600921388642,2487.0,United Arab Emirates,ARE,ARE,20210117
0.8865921395358277,0.001976172629513364,25762.0,United Kingdom,GBR,GBR,20210117
0.6345222826235486,0.006702797380109336,5136.0,Uruguay,URY,URY,20210117
0.43995598898662186,0.018827190882220464,698.0,Uzbekistan,UZB,UZB,20210117
0.685220054884317,0.006119193151546758,5796.0,Venezuela,VEN,VEN,20210117
0.8118134511543946,0.0036232772582181906,11640.0,Vietnam,VNM,VNM,20210117
0.5532524313644721,0.023099367815051317,480.0,Yemen,YEM,YEM,20210117
0.7276023476934755,0.015235722244378318,853.0,Afghanistan,AFG,AFG,20210118
0.6265659268778864,0.02039075087594327,560.0,Albania,ALB,ALB,20210118
0.36141561704264696,0.0093788050014872,2634.0,Algeria,DZA,DZA,20210118
0.694669260086351,0.022808020306160942,400.0,Angola,AGO,AGO,20210118
0.7093045291147693,0.003146507971071227,20839.0,Argentina,ARG,ARG,20210118
0.3983913156221123,0.028228648011995493,305.0,Armenia,ARM,ARM,20210118
0.7676882132520576,0.003747577557717767,12804.0,Australia,AUS,AUS,20210118
