smoothed_pct_hes_sideeffects,smoothed_hes_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.50414,0.011417,1925.0,Nigeria,NGA,NGA,20210214
0.58687,0.010811,2079.0,Norway,NOR,NOR,20210214
0.543684,0.045186,121.0,Oman,OMN,OMN,20210214
0.388951,0.01212,1626.0,Pakistan,PAK,PAK,20210214
0.592931,0.024269,429.0,Palestine,PSE,PSE,20210214
0.511072,0.021347,553.0,Panama,PAN,PAN,20210214
0.482773,0.016712,903.0,Paraguay,PRY,PRY,20210214
0.586952,0.007322,4538.0,Peru,PER,PER,20210214
0.677039,0.00596,6176.0,Philippines,PHL,PHL,20210214
0.54527,0.00769,4192.0,Poland,POL,POL,20210214
0.426654,0.007477,4409.0,Portugal,PRT,PRT,20210214
0.602373,0.016805,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.506588,0.035075,209.0,Qatar,QAT,QAT,20210214
0.440237,0.008811,3183.0,Romania,ROU,ROU,20210214
0.451392,0.006652,5657.0,Russia,RUS,RUS,20210214
0.45394,0.014146,1246.0,Saudi Arabia,SAU,SAU,20210214
0.615443,0.041879,133.0,Senegal,SEN,SEN,20210214
0.379387,0.012603,1489.0,Serbia,SRB,SRB,20210214
0.622387,0.022376,473.0,Singapore,SGP,SGP,20210214
0.489015,0.01296,1496.0,Slovakia,SVK,SVK,20210214
0.466963,0.018623,717.0,Slovenia,SVN,SVN,20210214
0.514527,0.008961,3116.0,South Africa,ZAF,ZAF,20210214
0.656279,0.009569,2478.0,South Korea,KOR,KOR,20210214
0.492329,0.006048,6846.0,Spain,ESP,ESP,20210214
0.472079,0.023753,448.0,Sri Lanka,LKA,LKA,20210214
0.49498,0.021983,531.0,Sudan,SDN,SDN,20210214
0.565357,0.00726,4678.0,Sweden,SWE,SWE,20210214
0.466273,0.010453,2304.0,Switzerland,CHE,CHE,20210214
0.567026,0.005253,8956.0,Taiwan,TWN,TWN,20210214
0.385875,0.025387,380.0,Tanzania,TZA,TZA,20210214
0.567627,0.006611,5663.0,Thailand,THA,THA,20210214
0.604093,0.012679,1511.0,Tunisia,TUN,TUN,20210214
0.476392,0.006976,5131.0,Turkey,TUR,TUR,20210214
0.522175,0.006015,6933.0,Ukraine,UKR,UKR,20210214
0.520594,0.020651,613.0,United Arab Emirates,ARE,ARE,20210214
0.472734,0.007846,4064.0,United Kingdom,GBR,GBR,20210214
0.542781,0.011329,1936.0,Uruguay,URY,URY,20210214
0.450628,0.024602,425.0,Uzbekistan,UZB,UZB,20210214
0.615071,0.009737,2515.0,Venezuela,VEN,VEN,20210214
0.382505,0.00476,10397.0,Vietnam,VNM,VNM,20210214
0.422045,0.031536,269.0,Yemen,YEM,YEM,20210214
0.383547,0.024632,380.0,Afghanistan,AFG,AFG,20210215
0.46173,0.026985,349.0,Albania,ALB,ALB,20210215
0.503306,0.011927,1767.0,Algeria,DZA,DZA,20210215
0.482492,0.034171,216.0,Angola,AGO,AGO,20210215
0.478818,0.005478,8322.0,Argentina,ARG,ARG,20210215
0.512608,0.037768,171.0,Armenia,ARM,ARM,20210215
0.55339,0.007604,4825.0,Australia,AUS,AUS,20210215
0.494809,0.010991,2074.0,Austria,AUT,AUT,20210215
0.494507,0.02723,348.0,Azerbaijan,AZE,AZE,20210215
0.401678,0.013096,1437.0,Bangladesh,BGD,BGD,20210215
0.503735,0.015686,1042.0,Belarus,BLR,BLR,20210215
0.548614,0.010457,2269.0,Belgium,BEL,BEL,20210215
0.547853,0.01069,2190.0,Bolivia,BOL,BOL,20210215
0.453929,0.021733,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.49989,0.003502,20395.0,Brazil,BRA,BRA,20210215
0.453296,0.010844,2118.0,Bulgaria,BGR,BGR,20210215
0.521508,0.042222,149.0,Burkina Faso,BFA,BFA,20210215
0.526965,0.040285,152.0,Cambodia,KHM,KHM,20210215
0.54156,0.027124,334.0,Cameroon,CMR,CMR,20210215
0.540314,0.006208,6470.0,Canada,CAN,CAN,20210215
0.564332,0.008978,3066.0,Chile,CHL,CHL,20210215
0.614576,0.005707,7302.0,Colombia,COL,COL,20210215
0.530974,0.016135,954.0,Costa Rica,CRI,CRI,20210215
0.600089,0.025682,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.443595,0.01413,1244.0,Croatia,HRV,HRV,20210215
0.465854,0.00797,3924.0,Czech Republic,CZE,CZE,20210215
0.42948,0.037049,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.536231,0.012674,1559.0,Denmark,DNK,DNK,20210215
0.59175,0.01448,1275.0,Dominican Republic,DOM,DOM,20210215
0.58401,0.008499,3393.0,Ecuador,ECU,ECU,20210215
0.569049,0.007721,4152.0,Egypt,EGY,EGY,20210215
0.637026,0.013036,1383.0,El Salvador,SLV,SLV,20210215
0.437864,0.025871,391.0,Ethiopia,ETH,ETH,20210215
0.536659,0.019166,686.0,Finland,FIN,FIN,20210215
0.520345,0.003808,17235.0,France,FRA,FRA,20210215
0.523663,0.004367,13089.0,Germany,DEU,DEU,20210215
0.621421,0.014952,1062.0,Ghana,GHA,GHA,20210215
0.573483,0.009097,2968.0,Greece,GRC,GRC,20210215
0.55407,0.013634,1332.0,Guatemala,GTM,GTM,20210215
0.611774,0.037638,157.0,Haiti,HTI,HTI,20210215
0.599396,0.014737,1106.0,Honduras,HND,HND,20210215
0.58972,0.017091,837.0,Hong Kong,HKG,HKG,20210215
0.493851,0.007354,4626.0,Hungary,HUN,HUN,20210215
0.359471,0.004691,10478.0,India,IND,IND,20210215
0.503392,0.006059,6823.0,Indonesia,IDN,IDN,20210215
0.509101,0.010368,2336.0,Iraq,IRQ,IRQ,20210215
0.571838,0.015295,1054.0,Ireland,IRL,IRL,20210215
0.510552,0.01827,804.0,Israel,ISR,ISR,20210215
0.457549,0.004946,10166.0,Italy,ITA,ITA,20210215
0.592089,0.002528,37872.0,Japan,JPN,JPN,20210215
0.514772,0.014058,1254.0,Jordan,JOR,JOR,20210215
0.467554,0.017732,811.0,Kazakhstan,KAZ,KAZ,20210215
0.548527,0.01414,1244.0,Kenya,KEN,KEN,20210215
0.479751,0.030258,273.0,Kuwait,KWT,KWT,20210215
0.323428,0.029214,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.491915,0.048658,108.0,Laos,LAO,LAO,20210215
0.556791,0.0184,735.0,Lebanon,LBN,LBN,20210215
0.465526,0.018826,717.0,Libya,LBY,LBY,20210215
0.570916,0.008999,3037.0,Malaysia,MYS,MYS,20210215
0.564309,0.041628,133.0,Mali,MLI,MLI,20210215
0.572774,0.003554,19373.0,Mexico,MEX,MEX,20210215
0.519163,0.021925,560.0,Moldova,MDA,MDA,20210215
0.460636,0.019653,674.0,Morocco,MAR,MAR,20210215
0.500099,0.022261,517.0,Mozambique,MOZ,MOZ,20210215
0.22316,0.029127,227.0,Myanmar,MMR,MMR,20210215
0.326452,0.015839,922.0,Nepal,NPL,NPL,20210215
0.461204,0.008148,3748.0,Netherlands,NLD,NLD,20210215
0.497536,0.01061,2225.0,New Zealand,NZL,NZL,20210215
0.571435,0.018296,726.0,Nicaragua,NIC,NIC,20210215
0.491978,0.011378,1942.0,Nigeria,NGA,NGA,20210215
0.578986,0.010734,2117.0,Norway,NOR,NOR,20210215
0.568283,0.045854,116.0,Oman,OMN,OMN,20210215
0.402097,0.011966,1678.0,Pakistan,PAK,PAK,20210215
0.595934,0.023658,435.0,Palestine,PSE,PSE,20210215
0.509703,0.020622,593.0,Panama,PAN,PAN,20210215
0.509923,0.016468,934.0,Paraguay,PRY,PRY,20210215
0.584084,0.007321,4545.0,Peru,PER,PER,20210215
0.676809,0.005888,6333.0,Philippines,PHL,PHL,20210215
0.544163,0.00761,4281.0,Poland,POL,POL,20210215
0.428543,0.007444,4453.0,Portugal,PRT,PRT,20210215
0.597466,0.016818,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.520569,0.034104,222.0,Qatar,QAT,QAT,20210215
0.436484,0.008617,3326.0,Romania,ROU,ROU,20210215
0.450855,0.006549,5833.0,Russia,RUS,RUS,20210215
0.448522,0.013847,1297.0,Saudi Arabia,SAU,SAU,20210215
0.606719,0.041618,139.0,Senegal,SEN,SEN,20210215
0.361977,0.012225,1545.0,Serbia,SRB,SRB,20210215
0.618519,0.022151,490.0,Singapore,SGP,SGP,20210215
0.482578,0.012807,1528.0,Slovakia,SVK,SVK,20210215
0.468306,0.018937,693.0,Slovenia,SVN,SVN,20210215
0.508451,0.00894,3133.0,South Africa,ZAF,ZAF,20210215
0.644062,0.009439,2587.0,South Korea,KOR,KOR,20210215
0.489255,0.00601,6929.0,Spain,ESP,ESP,20210215
0.462817,0.023159,469.0,Sri Lanka,LKA,LKA,20210215
0.482839,0.021605,550.0,Sudan,SDN,SDN,20210215
0.565895,0.007192,4767.0,Sweden,SWE,SWE,20210215
0.476409,0.01034,2361.0,Switzerland,CHE,CHE,20210215
0.565074,0.005131,9369.0,Taiwan,TWN,TWN,20210215
0.380202,0.024702,400.0,Tanzania,TZA,TZA,20210215
0.562723,0.006538,5800.0,Thailand,THA,THA,20210215
0.599831,0.012505,1559.0,Tunisia,TUN,TUN,20210215
0.468943,0.006924,5194.0,Turkey,TUR,TUR,20210215
0.523024,0.005931,7121.0,Ukraine,UKR,UKR,20210215
0.491597,0.020614,619.0,United Arab Emirates,ARE,ARE,20210215
0.474961,0.007811,4103.0,United Kingdom,GBR,GBR,20210215
0.553753,0.011217,1963.0,Uruguay,URY,URY,20210215
0.445075,0.024527,421.0,Uzbekistan,UZB,UZB,20210215
0.611009,0.0096,2595.0,Venezuela,VEN,VEN,20210215
0.387973,0.004656,10915.0,Vietnam,VNM,VNM,20210215
0.389734,0.031189,281.0,Yemen,YEM,YEM,20210215
0.326456,0.023865,378.0,Afghanistan,AFG,AFG,20210216
0.472474,0.027145,352.0,Albania,ALB,ALB,20210216
0.49965,0.011912,1768.0,Algeria,DZA,DZA,20210216
0.469529,0.03389,220.0,Angola,AGO,AGO,20210216
0.477986,0.005408,8537.0,Argentina,ARG,ARG,20210216
0.541302,0.037743,176.0,Armenia,ARM,ARM,20210216
0.554876,0.007063,4990.0,Australia,AUS,AUS,20210216
0.493877,0.010823,2139.0,Austria,AUT,AUT,20210216
0.485079,0.026259,370.0,Azerbaijan,AZE,AZE,20210216
0.402274,0.012918,1471.0,Bangladesh,BGD,BGD,20210216
0.498795,0.015459,1081.0,Belarus,BLR,BLR,20210216
0.54128,0.010359,2320.0,Belgium,BEL,BEL,20210216
0.540063,0.010671,2191.0,Bolivia,BOL,BOL,20210216
0.462926,0.021604,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.49836,0.003448,21034.0,Brazil,BRA,BRA,20210216
0.452106,0.010643,2191.0,Bulgaria,BGR,BGR,20210216
0.523871,0.042488,148.0,Burkina Faso,BFA,BFA,20210216
0.530925,0.038084,166.0,Cambodia,KHM,KHM,20210216
0.535126,0.026916,340.0,Cameroon,CMR,CMR,20210216
0.537196,0.006141,6614.0,Canada,CAN,CAN,20210216
0.564162,0.008979,3059.0,Chile,CHL,CHL,20210216
0.606402,0.005731,7299.0,Colombia,COL,COL,20210216
0.523538,0.015966,978.0,Costa Rica,CRI,CRI,20210216
0.614501,0.024817,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.439803,0.013992,1266.0,Croatia,HRV,HRV,20210216
0.46669,0.007855,4041.0,Czech Republic,CZE,CZE,20210216
0.406467,0.036243,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.541959,0.01246,1611.0,Denmark,DNK,DNK,20210216
0.597889,0.0141,1330.0,Dominican Republic,DOM,DOM,20210216
0.580412,0.008392,3486.0,Ecuador,ECU,ECU,20210216
0.566798,0.007581,4307.0,Egypt,EGY,EGY,20210216
0.637694,0.012934,1402.0,El Salvador,SLV,SLV,20210216
0.428901,0.026343,379.0,Ethiopia,ETH,ETH,20210216
0.532963,0.018892,708.0,Finland,FIN,FIN,20210216
0.521708,0.00383,17626.0,France,FRA,FRA,20210216
0.529324,0.00431,13412.0,Germany,DEU,DEU,20210216
0.622241,0.014886,1065.0,Ghana,GHA,GHA,20210216
0.581415,0.009067,2970.0,Greece,GRC,GRC,20210216
0.559399,0.013629,1333.0,Guatemala,GTM,GTM,20210216
0.610695,0.036697,166.0,Haiti,HTI,HTI,20210216
0.593647,0.014962,1079.0,Honduras,HND,HND,20210216
0.597655,0.016693,870.0,Hong Kong,HKG,HKG,20210216
0.492187,0.007238,4786.0,Hungary,HUN,HUN,20210216
0.362194,0.004664,10635.0,India,IND,IND,20210216
0.493045,0.005986,7006.0,Indonesia,IDN,IDN,20210216
0.526819,0.010048,2467.0,Iraq,IRQ,IRQ,20210216
0.553912,0.015458,1045.0,Ireland,IRL,IRL,20210216
0.4874,0.018068,818.0,Israel,ISR,ISR,20210216
0.458998,0.004859,10566.0,Italy,ITA,ITA,20210216
0.588812,0.002508,38529.0,Japan,JPN,JPN,20210216
0.514922,0.013831,1297.0,Jordan,JOR,JOR,20210216
0.471455,0.01755,836.0,Kazakhstan,KAZ,KAZ,20210216
0.551399,0.014011,1268.0,Kenya,KEN,KEN,20210216
0.469133,0.030775,264.0,Kuwait,KWT,KWT,20210216
0.349448,0.029472,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.513658,0.048646,106.0,Laos,LAO,LAO,20210216
0.55074,0.018958,694.0,Lebanon,LBN,LBN,20210216
0.476686,0.018867,712.0,Libya,LBY,LBY,20210216
0.631491,0.047384,102.0,Madagascar,MDG,MDG,20210216
0.557795,0.008946,3079.0,Malaysia,MYS,MYS,20210216
0.508608,0.044965,123.0,Mali,MLI,MLI,20210216
0.569738,0.003547,19467.0,Mexico,MEX,MEX,20210216
0.50921,0.021644,574.0,Moldova,MDA,MDA,20210216
0.467212,0.019537,682.0,Morocco,MAR,MAR,20210216
0.504088,0.022213,518.0,Mozambique,MOZ,MOZ,20210216
0.241867,0.02898,241.0,Myanmar,MMR,MMR,20210216
0.332183,0.015605,954.0,Nepal,NPL,NPL,20210216
0.458549,0.008037,3856.0,Netherlands,NLD,NLD,20210216
0.501084,0.010345,2418.0,New Zealand,NZL,NZL,20210216
0.577879,0.018212,726.0,Nicaragua,NIC,NIC,20210216
0.502263,0.01139,1939.0,Nigeria,NGA,NGA,20210216
0.583514,0.010666,2135.0,Norway,NOR,NOR,20210216
0.549709,0.046689,113.0,Oman,OMN,OMN,20210216
0.42012,0.011853,1745.0,Pakistan,PAK,PAK,20210216
0.579598,0.023484,446.0,Palestine,PSE,PSE,20210216
0.516802,0.01996,632.0,Panama,PAN,PAN,20210216
0.522258,0.016174,971.0,Paraguay,PRY,PRY,20210216
0.583897,0.007261,4627.0,Peru,PER,PER,20210216
0.67953,0.005781,6541.0,Philippines,PHL,PHL,20210216
0.543113,0.00751,4399.0,Poland,POL,POL,20210216
0.432563,0.007331,4579.0,Portugal,PRT,PRT,20210216
0.585803,0.016575,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.533005,0.033688,226.0,Qatar,QAT,QAT,20210216
0.435129,0.00857,3360.0,Romania,ROU,ROU,20210216
0.444892,0.006492,5910.0,Russia,RUS,RUS,20210216
0.438743,0.013629,1331.0,Saudi Arabia,SAU,SAU,20210216
0.635548,0.041313,139.0,Senegal,SEN,SEN,20210216
0.364734,0.012202,1555.0,Serbia,SRB,SRB,20210216
0.640125,0.021632,504.0,Singapore,SGP,SGP,20210216
0.481361,0.012678,1560.0,Slovakia,SVK,SVK,20210216
0.453345,0.0192,675.0,Slovenia,SVN,SVN,20210216
0.506979,0.008823,3220.0,South Africa,ZAF,ZAF,20210216
0.645418,0.009316,2675.0,South Korea,KOR,KOR,20210216
0.488913,0.00595,7070.0,Spain,ESP,ESP,20210216
0.480791,0.022624,489.0,Sri Lanka,LKA,LKA,20210216
0.463543,0.021441,555.0,Sudan,SDN,SDN,20210216
0.560212,0.007155,4828.0,Sweden,SWE,SWE,20210216
0.476171,0.010356,2350.0,Switzerland,CHE,CHE,20210216
0.562329,0.005008,9848.0,Taiwan,TWN,TWN,20210216
0.380132,0.024699,399.0,Tanzania,TZA,TZA,20210216
0.554686,0.006508,5873.0,Thailand,THA,THA,20210216
0.583444,0.012702,1540.0,Tunisia,TUN,TUN,20210216
0.469822,0.006822,5354.0,Turkey,TUR,TUR,20210216
0.519826,0.005841,7338.0,Ukraine,UKR,UKR,20210216
0.509583,0.020328,628.0,United Arab Emirates,ARE,ARE,20210216
0.474689,0.007754,4151.0,United Kingdom,GBR,GBR,20210216
0.563417,0.011089,2002.0,Uruguay,URY,URY,20210216
0.453005,0.02442,425.0,Uzbekistan,UZB,UZB,20210216
0.607602,0.009478,2672.0,Venezuela,VEN,VEN,20210216
0.396078,0.004499,11765.0,Vietnam,VNM,VNM,20210216
0.398809,0.031469,289.0,Yemen,YEM,YEM,20210216
0.338307,0.024019,397.0,Afghanistan,AFG,AFG,20210217
0.464474,0.026,385.0,Albania,ALB,ALB,20210217
0.500661,0.011861,1783.0,Algeria,DZA,DZA,20210217
0.484826,0.033464,227.0,Angola,AGO,AGO,20210217
0.478717,0.005325,8808.0,Argentina,ARG,ARG,20210217
0.523811,0.037308,184.0,Armenia,ARM,ARM,20210217
0.547772,0.007051,5033.0,Australia,AUS,AUS,20210217
0.498777,0.010708,2182.0,Austria,AUT,AUT,20210217
0.470113,0.026104,373.0,Azerbaijan,AZE,AZE,20210217
0.425758,0.013006,1468.0,Bangladesh,BGD,BGD,20210217
0.505138,0.015153,1113.0,Belarus,BLR,BLR,20210217
0.53283,0.010279,2369.0,Belgium,BEL,BEL,20210217
0.549419,0.010613,2219.0,Bolivia,BOL,BOL,20210217
0.440088,0.021282,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.494476,0.003386,21833.0,Brazil,BRA,BRA,20210217
0.445789,0.010502,2244.0,Bulgaria,BGR,BGR,20210217
0.499789,0.041929,151.0,Burkina Faso,BFA,BFA,20210217
0.535358,0.037342,173.0,Cambodia,KHM,KHM,20210217
0.541841,0.026629,356.0,Cameroon,CMR,CMR,20210217
0.534114,0.006091,6728.0,Canada,CAN,CAN,20210217
0.557205,0.008993,3059.0,Chile,CHL,CHL,20210217
0.604909,0.005722,7329.0,Colombia,COL,COL,20210217
0.509443,0.015777,1010.0,Costa Rica,CRI,CRI,20210217
0.628383,0.023669,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.437214,0.013954,1275.0,Croatia,HRV,HRV,20210217
0.464422,0.007724,4175.0,Czech Republic,CZE,CZE,20210217
0.437719,0.035307,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.540644,0.012392,1628.0,Denmark,DNK,DNK,20210217
0.624835,0.013967,1320.0,Dominican Republic,DOM,DOM,20210217
0.580782,0.008087,3753.0,Ecuador,ECU,ECU,20210217
0.568799,0.007485,4400.0,Egypt,EGY,EGY,20210217
0.645387,0.012708,1440.0,El Salvador,SLV,SLV,20210217
0.403118,0.026065,383.0,Ethiopia,ETH,ETH,20210217
0.53029,0.018859,710.0,Finland,FIN,FIN,20210217
0.523121,0.003781,18068.0,France,FRA,FRA,20210217
0.534334,0.004244,13807.0,Germany,DEU,DEU,20210217
0.622594,0.014896,1067.0,Ghana,GHA,GHA,20210217
0.582178,0.008994,3017.0,Greece,GRC,GRC,20210217
0.569394,0.013496,1367.0,Guatemala,GTM,GTM,20210217
0.613981,0.035143,181.0,Haiti,HTI,HTI,20210217
0.58646,0.015104,1070.0,Honduras,HND,HND,20210217
0.611528,0.016401,897.0,Hong Kong,HKG,HKG,20210217
0.48948,0.00715,4903.0,Hungary,HUN,HUN,20210217
0.357345,0.004581,10955.0,India,IND,IND,20210217
0.490989,0.005926,7144.0,Indonesia,IDN,IDN,20210217
0.51337,0.009743,2631.0,Iraq,IRQ,IRQ,20210217
0.546116,0.015147,1089.0,Ireland,IRL,IRL,20210217
0.482701,0.018048,819.0,Israel,ISR,ISR,20210217
0.452934,0.004782,10886.0,Italy,ITA,ITA,20210217
0.587445,0.002511,38462.0,Japan,JPN,JPN,20210217
0.501087,0.013749,1312.0,Jordan,JOR,JOR,20210217
0.466405,0.017229,858.0,Kazakhstan,KAZ,KAZ,20210217
0.556642,0.013842,1293.0,Kenya,KEN,KEN,20210217
0.46781,0.032221,272.0,Kuwait,KWT,KWT,20210217
0.370993,0.028613,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.555096,0.047764,109.0,Laos,LAO,LAO,20210217
0.539797,0.019482,665.0,Lebanon,LBN,LBN,20210217
0.473009,0.018759,718.0,Libya,LBY,LBY,20210217
0.647734,0.045311,109.0,Madagascar,MDG,MDG,20210217
0.557635,0.0089,3115.0,Malaysia,MYS,MYS,20210217
0.499423,0.045361,126.0,Mali,MLI,MLI,20210217
0.565818,0.003545,19549.0,Mexico,MEX,MEX,20210217
0.50065,0.021311,594.0,Moldova,MDA,MDA,20210217
0.45861,0.019185,698.0,Morocco,MAR,MAR,20210217
0.501113,0.021921,530.0,Mozambique,MOZ,MOZ,20210217
0.252364,0.029426,241.0,Myanmar,MMR,MMR,20210217
0.345169,0.01571,954.0,Nepal,NPL,NPL,20210217
0.454434,0.007874,4010.0,Netherlands,NLD,NLD,20210217
0.503938,0.010097,2535.0,New Zealand,NZL,NZL,20210217
0.584794,0.01788,750.0,Nicaragua,NIC,NIC,20210217
0.502646,0.011342,1960.0,Nigeria,NGA,NGA,20210217
0.581658,0.0107,2119.0,Norway,NOR,NOR,20210217
0.509548,0.043612,123.0,Oman,OMN,OMN,20210217
0.424756,0.011652,1812.0,Pakistan,PAK,PAK,20210217
0.560728,0.023517,445.0,Palestine,PSE,PSE,20210217
0.52218,0.019719,646.0,Panama,PAN,PAN,20210217
0.521982,0.016052,986.0,Paraguay,PRY,PRY,20210217
0.577016,0.007226,4694.0,Peru,PER,PER,20210217
0.679924,0.00568,6773.0,Philippines,PHL,PHL,20210217
0.5408,0.007359,4585.0,Poland,POL,POL,20210217
0.428159,0.007243,4677.0,Portugal,PRT,PRT,20210217
0.563525,0.016425,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.575904,0.033826,224.0,Qatar,QAT,QAT,20210217
0.437972,0.008473,3445.0,Romania,ROU,ROU,20210217
0.448517,0.006383,6085.0,Russia,RUS,RUS,20210217
0.45491,0.013652,1341.0,Saudi Arabia,SAU,SAU,20210217
0.639311,0.04023,144.0,Senegal,SEN,SEN,20210217
0.366709,0.012057,1596.0,Serbia,SRB,SRB,20210217
0.631443,0.021769,502.0,Singapore,SGP,SGP,20210217
0.478099,0.012282,1661.0,Slovakia,SVK,SVK,20210217
0.447059,0.018718,709.0,Slovenia,SVN,SVN,20210217
0.502803,0.008756,3271.0,South Africa,ZAF,ZAF,20210217
0.654525,0.009145,2732.0,South Korea,KOR,KOR,20210217
0.488285,0.005922,7138.0,Spain,ESP,ESP,20210217
0.449679,0.022673,491.0,Sri Lanka,LKA,LKA,20210217
0.473253,0.021477,561.0,Sudan,SDN,SDN,20210217
0.558865,0.007078,4939.0,Sweden,SWE,SWE,20210217
0.484136,0.010288,2382.0,Switzerland,CHE,CHE,20210217
0.571557,0.004913,10151.0,Taiwan,TWN,TWN,20210217
0.394223,0.024361,414.0,Tanzania,TZA,TZA,20210217
0.564999,0.006387,6046.0,Thailand,THA,THA,20210217
0.574988,0.01273,1542.0,Tunisia,TUN,TUN,20210217
0.478084,0.00676,5460.0,Turkey,TUR,TUR,20210217
0.508335,0.005757,7579.0,Ukraine,UKR,UKR,20210217
0.520091,0.019964,652.0,United Arab Emirates,ARE,ARE,20210217
0.471943,0.007636,4294.0,United Kingdom,GBR,GBR,20210217
0.564427,0.010926,2059.0,Uruguay,URY,URY,20210217
0.449502,0.024311,441.0,Uzbekistan,UZB,UZB,20210217
0.612902,0.009337,2736.0,Venezuela,VEN,VEN,20210217
0.389996,0.004338,12611.0,Vietnam,VNM,VNM,20210217
0.398576,0.031978,282.0,Yemen,YEM,YEM,20210217
0.360475,0.026113,389.0,Afghanistan,AFG,AFG,20210218
0.468684,0.025477,396.0,Albania,ALB,ALB,20210218
0.498413,0.011713,1825.0,Algeria,DZA,DZA,20210218
0.516486,0.031972,242.0,Angola,AGO,AGO,20210218
0.481501,0.005265,9015.0,Argentina,ARG,ARG,20210218
0.520961,0.038432,197.0,Armenia,ARM,ARM,20210218
0.54721,0.007021,5072.0,Australia,AUS,AUS,20210218
0.494471,0.010555,2276.0,Austria,AUT,AUT,20210218
0.464962,0.026315,368.0,Azerbaijan,AZE,AZE,20210218
0.423569,0.012998,1473.0,Bangladesh,BGD,BGD,20210218
0.504664,0.014921,1150.0,Belarus,BLR,BLR,20210218
0.533893,0.010174,2418.0,Belgium,BEL,BEL,20210218
0.556907,0.01059,2227.0,Bolivia,BOL,BOL,20210218
0.444471,0.021279,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.495919,0.003334,22534.0,Brazil,BRA,BRA,20210218
0.449899,0.010402,2289.0,Bulgaria,BGR,BGR,20210218
0.526512,0.041185,154.0,Burkina Faso,BFA,BFA,20210218
0.495394,0.037457,181.0,Cambodia,KHM,KHM,20210218
0.565714,0.026521,360.0,Cameroon,CMR,CMR,20210218
0.534426,0.006016,6892.0,Canada,CAN,CAN,20210218
0.561931,0.008924,3103.0,Chile,CHL,CHL,20210218
0.603555,0.005705,7387.0,Colombia,COL,COL,20210218
0.520979,0.015555,1037.0,Costa Rica,CRI,CRI,20210218
0.661989,0.023395,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.437584,0.013964,1273.0,Croatia,HRV,HRV,20210218
0.458268,0.007608,4296.0,Czech Republic,CZE,CZE,20210218
0.443842,0.035335,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.553281,0.012112,1697.0,Denmark,DNK,DNK,20210218
0.625395,0.013352,1313.0,Dominican Republic,DOM,DOM,20210218
0.57675,0.007869,3966.0,Ecuador,ECU,ECU,20210218
0.565775,0.007351,4566.0,Egypt,EGY,EGY,20210218
0.635802,0.012762,1435.0,El Salvador,SLV,SLV,20210218
0.437848,0.026245,384.0,Ethiopia,ETH,ETH,20210218
0.548158,0.018415,738.0,Finland,FIN,FIN,20210218
0.524648,0.003719,18652.0,France,FRA,FRA,20210218
0.534559,0.004179,14233.0,Germany,DEU,DEU,20210218
0.621973,0.0148,1082.0,Ghana,GHA,GHA,20210218
0.577209,0.008872,3109.0,Greece,GRC,GRC,20210218
0.564268,0.013549,1356.0,Guatemala,GTM,GTM,20210218
0.461852,0.045448,100.0,Guinea,GIN,GIN,20210218
0.630012,0.033864,191.0,Haiti,HTI,HTI,20210218
0.593665,0.014966,1084.0,Honduras,HND,HND,20210218
0.607748,0.01588,960.0,Hong Kong,HKG,HKG,20210218
0.497538,0.007,5118.0,Hungary,HUN,HUN,20210218
0.353636,0.004551,11055.0,India,IND,IND,20210218
0.490164,0.005866,7293.0,Indonesia,IDN,IDN,20210218
0.512377,0.00957,2728.0,Iraq,IRQ,IRQ,20210218
0.536403,0.014854,1136.0,Ireland,IRL,IRL,20210218
0.473373,0.018168,814.0,Israel,ISR,ISR,20210218
0.455648,0.004694,11314.0,Italy,ITA,ITA,20210218
0.586501,0.00251,38533.0,Japan,JPN,JPN,20210218
0.516001,0.013751,1317.0,Jordan,JOR,JOR,20210218
0.457399,0.017025,878.0,Kazakhstan,KAZ,KAZ,20210218
0.553965,0.013739,1314.0,Kenya,KEN,KEN,20210218
0.457992,0.031935,277.0,Kuwait,KWT,KWT,20210218
0.402273,0.028842,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.571837,0.046273,116.0,Laos,LAO,LAO,20210218
0.531217,0.019442,672.0,Lebanon,LBN,LBN,20210218
0.489517,0.018691,725.0,Libya,LBY,LBY,20210218
