smoothed_pct_hes_otherpeople,smoothed_hes_otherpeople_se,sample_size,country,iso_code,gid_0,survey_date
0.423288,0.045839,121.0,Oman,OMN,OMN,20210214
0.400204,0.012149,1626.0,Pakistan,PAK,PAK,20210214
0.289508,0.022416,429.0,Palestine,PSE,PSE,20210214
0.324159,0.020011,553.0,Panama,PAN,PAN,20210214
0.337173,0.015878,903.0,Paraguay,PRY,PRY,20210214
0.321505,0.006942,4538.0,Peru,PER,PER,20210214
0.300616,0.005846,6176.0,Philippines,PHL,PHL,20210214
0.338911,0.007317,4192.0,Poland,POL,POL,20210214
0.609798,0.007363,4409.0,Portugal,PRT,PRT,20210214
0.3406,0.016305,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.334957,0.033448,209.0,Qatar,QAT,QAT,20210214
0.318393,0.008262,3183.0,Romania,ROU,ROU,20210214
0.158192,0.004855,5657.0,Russia,RUS,RUS,20210214
0.286144,0.012909,1246.0,Saudi Arabia,SAU,SAU,20210214
0.351925,0.041021,133.0,Senegal,SEN,SEN,20210214
0.284225,0.011722,1489.0,Serbia,SRB,SRB,20210214
0.39569,0.022996,473.0,Singapore,SGP,SGP,20210214
0.336467,0.012218,1496.0,Slovakia,SVK,SVK,20210214
0.407099,0.018335,717.0,Slovenia,SVN,SVN,20210214
0.281059,0.008068,3116.0,South Africa,ZAF,ZAF,20210214
0.322859,0.009421,2478.0,South Korea,KOR,KOR,20210214
0.482194,0.006047,6846.0,Spain,ESP,ESP,20210214
0.298003,0.021514,448.0,Sri Lanka,LKA,LKA,20210214
0.281038,0.019648,531.0,Sudan,SDN,SDN,20210214
0.486577,0.007326,4678.0,Sweden,SWE,SWE,20210214
0.471749,0.010409,2304.0,Switzerland,CHE,CHE,20210214
0.484394,0.005301,8956.0,Taiwan,TWN,TWN,20210214
0.190749,0.019871,380.0,Tanzania,TZA,TZA,20210214
0.477501,0.006659,5663.0,Thailand,THA,THA,20210214
0.308713,0.012049,1511.0,Tunisia,TUN,TUN,20210214
0.285496,0.006314,5131.0,Turkey,TUR,TUR,20210214
0.192764,0.004747,6933.0,Ukraine,UKR,UKR,20210214
0.254841,0.017497,613.0,United Arab Emirates,ARE,ARE,20210214
0.452451,0.007813,4064.0,United Kingdom,GBR,GBR,20210214
0.299473,0.010438,1936.0,Uruguay,URY,URY,20210214
0.222106,0.020676,425.0,Uzbekistan,UZB,UZB,20210214
0.297165,0.009136,2515.0,Venezuela,VEN,VEN,20210214
0.486166,0.0049,10397.0,Vietnam,VNM,VNM,20210214
0.301573,0.029428,269.0,Yemen,YEM,YEM,20210214
0.346217,0.024269,380.0,Afghanistan,AFG,AFG,20210215
0.299387,0.024994,349.0,Albania,ALB,ALB,20210215
0.294787,0.010808,1767.0,Algeria,DZA,DZA,20210215
0.408463,0.033714,216.0,Angola,AGO,AGO,20210215
0.392107,0.005353,8322.0,Argentina,ARG,ARG,20210215
0.195398,0.03051,171.0,Armenia,ARM,ARM,20210215
0.375048,0.007402,4825.0,Australia,AUS,AUS,20210215
0.370569,0.01061,2074.0,Austria,AUT,AUT,20210215
0.258669,0.023882,348.0,Azerbaijan,AZE,AZE,20210215
0.33501,0.01258,1437.0,Bangladesh,BGD,BGD,20210215
0.141052,0.010993,1042.0,Belarus,BLR,BLR,20210215
0.36119,0.010108,2269.0,Belgium,BEL,BEL,20210215
0.359445,0.010328,2190.0,Bolivia,BOL,BOL,20210215
0.313544,0.020243,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.389583,0.003415,20395.0,Brazil,BRA,BRA,20210215
0.278637,0.009747,2118.0,Bulgaria,BGR,BGR,20210215
0.276404,0.03712,149.0,Burkina Faso,BFA,BFA,20210215
0.37196,0.038003,152.0,Cambodia,KHM,KHM,20210215
0.25426,0.02403,334.0,Cameroon,CMR,CMR,20210215
0.420431,0.006146,6470.0,Canada,CAN,CAN,20210215
0.354169,0.00866,3066.0,Chile,CHL,CHL,20210215
0.355933,0.005613,7302.0,Colombia,COL,COL,20210215
0.406599,0.015908,954.0,Costa Rica,CRI,CRI,20210215
0.302156,0.024111,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.410132,0.013978,1244.0,Croatia,HRV,HRV,20210215
0.45713,0.00795,3924.0,Czech Republic,CZE,CZE,20210215
0.252124,0.031996,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.466793,0.012687,1559.0,Denmark,DNK,DNK,20210215
0.321639,0.013773,1275.0,Dominican Republic,DOM,DOM,20210215
0.372419,0.008343,3393.0,Ecuador,ECU,ECU,20210215
0.231378,0.006576,4152.0,Egypt,EGY,EGY,20210215
0.356752,0.012979,1383.0,El Salvador,SLV,SLV,20210215
0.248047,0.022562,391.0,Ethiopia,ETH,ETH,20210215
0.429335,0.019048,686.0,Finland,FIN,FIN,20210215
0.44616,0.003788,17235.0,France,FRA,FRA,20210215
0.404717,0.004293,13089.0,Germany,DEU,DEU,20210215
0.193167,0.012163,1062.0,Ghana,GHA,GHA,20210215
0.355607,0.008803,2968.0,Greece,GRC,GRC,20210215
0.371715,0.013173,1332.0,Guatemala,GTM,GTM,20210215
0.381307,0.039761,157.0,Haiti,HTI,HTI,20210215
0.360709,0.014463,1106.0,Honduras,HND,HND,20210215
0.312528,0.016133,837.0,Hong Kong,HKG,HKG,20210215
0.24447,0.006317,4626.0,Hungary,HUN,HUN,20210215
0.390797,0.004767,10478.0,India,IND,IND,20210215
0.311691,0.00561,6823.0,Indonesia,IDN,IDN,20210215
0.253031,0.00902,2336.0,Iraq,IRQ,IRQ,20210215
0.360971,0.014826,1054.0,Ireland,IRL,IRL,20210215
0.192492,0.014445,804.0,Israel,ISR,ISR,20210215
0.343811,0.004717,10166.0,Italy,ITA,ITA,20210215
0.311358,0.002381,37872.0,Japan,JPN,JPN,20210215
0.25102,0.012272,1254.0,Jordan,JOR,JOR,20210215
0.17366,0.013399,811.0,Kazakhstan,KAZ,KAZ,20210215
0.178127,0.010857,1244.0,Kenya,KEN,KEN,20210215
0.296368,0.028039,273.0,Kuwait,KWT,KWT,20210215
0.265976,0.02719,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.508468,0.047617,108.0,Laos,LAO,LAO,20210215
0.307464,0.017005,735.0,Lebanon,LBN,LBN,20210215
0.334007,0.01774,717.0,Libya,LBY,LBY,20210215
0.410495,0.008938,3037.0,Malaysia,MYS,MYS,20210215
0.396253,0.042882,133.0,Mali,MLI,MLI,20210215
0.425636,0.003553,19373.0,Mexico,MEX,MEX,20210215
0.280962,0.019817,560.0,Moldova,MDA,MDA,20210215
0.362177,0.019075,674.0,Morocco,MAR,MAR,20210215
0.367064,0.021483,517.0,Mozambique,MOZ,MOZ,20210215
0.487921,0.034653,227.0,Myanmar,MMR,MMR,20210215
0.354607,0.015966,922.0,Nepal,NPL,NPL,20210215
0.400747,0.008009,3748.0,Netherlands,NLD,NLD,20210215
0.417604,0.01045,2225.0,New Zealand,NZL,NZL,20210215
0.327885,0.017459,726.0,Nicaragua,NIC,NIC,20210215
0.201036,0.009102,1942.0,Nigeria,NGA,NGA,20210215
0.505241,0.01081,2117.0,Norway,NOR,NOR,20210215
0.423756,0.046818,116.0,Oman,OMN,OMN,20210215
0.390946,0.011906,1678.0,Pakistan,PAK,PAK,20210215
0.294052,0.021871,435.0,Palestine,PSE,PSE,20210215
0.328369,0.019362,593.0,Panama,PAN,PAN,20210215
0.336185,0.015581,934.0,Paraguay,PRY,PRY,20210215
0.330414,0.006987,4545.0,Peru,PER,PER,20210215
0.304419,0.005792,6333.0,Philippines,PHL,PHL,20210215
0.33858,0.007237,4281.0,Poland,POL,POL,20210215
0.605837,0.007341,4453.0,Portugal,PRT,PRT,20210215
0.327269,0.016129,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.349426,0.032672,222.0,Qatar,QAT,QAT,20210215
0.312355,0.008048,3326.0,Romania,ROU,ROU,20210215
0.152668,0.004717,5833.0,Russia,RUS,RUS,20210215
0.297409,0.012794,1297.0,Saudi Arabia,SAU,SAU,20210215
0.306219,0.038382,139.0,Senegal,SEN,SEN,20210215
0.291156,0.011582,1545.0,Serbia,SRB,SRB,20210215
0.398904,0.022662,490.0,Singapore,SGP,SGP,20210215
0.333379,0.012076,1528.0,Slovakia,SVK,SVK,20210215
0.427974,0.018732,693.0,Slovenia,SVN,SVN,20210215
0.273952,0.00798,3133.0,South Africa,ZAF,ZAF,20210215
0.328231,0.009259,2587.0,South Korea,KOR,KOR,20210215
0.480578,0.006008,6929.0,Spain,ESP,ESP,20210215
0.320364,0.021534,469.0,Sri Lanka,LKA,LKA,20210215
0.287162,0.019483,550.0,Sudan,SDN,SDN,20210215
0.48739,0.007258,4767.0,Sweden,SWE,SWE,20210215
0.464174,0.010287,2361.0,Switzerland,CHE,CHE,20210215
0.480755,0.005175,9369.0,Taiwan,TWN,TWN,20210215
0.185579,0.019199,400.0,Tanzania,TZA,TZA,20210215
0.477442,0.006578,5800.0,Thailand,THA,THA,20210215
0.308827,0.011858,1559.0,Tunisia,TUN,TUN,20210215
0.290669,0.006305,5194.0,Turkey,TUR,TUR,20210215
0.191201,0.004666,7121.0,Ukraine,UKR,UKR,20210215
0.267761,0.01767,619.0,United Arab Emirates,ARE,ARE,20210215
0.461347,0.007797,4103.0,United Kingdom,GBR,GBR,20210215
0.300876,0.010375,1963.0,Uruguay,URY,URY,20210215
0.255688,0.021508,421.0,Uzbekistan,UZB,UZB,20210215
0.294163,0.008973,2595.0,Venezuela,VEN,VEN,20210215
0.481685,0.004781,10915.0,Vietnam,VNM,VNM,20210215
0.260825,0.027179,281.0,Yemen,YEM,YEM,20210215
0.368207,0.024469,378.0,Afghanistan,AFG,AFG,20210216
0.31212,0.025305,352.0,Albania,ALB,ALB,20210216
0.280345,0.010671,1768.0,Algeria,DZA,DZA,20210216
0.406283,0.033285,220.0,Angola,AGO,AGO,20210216
0.401053,0.005303,8537.0,Argentina,ARG,ARG,20210216
0.205277,0.030587,176.0,Armenia,ARM,ARM,20210216
0.372312,0.00687,4990.0,Australia,AUS,AUS,20210216
0.375564,0.010471,2139.0,Austria,AUT,AUT,20210216
0.248795,0.022755,370.0,Azerbaijan,AZE,AZE,20210216
0.360455,0.012603,1471.0,Bangladesh,BGD,BGD,20210216
0.14641,0.010957,1081.0,Belarus,BLR,BLR,20210216
0.368839,0.010035,2320.0,Belgium,BEL,BEL,20210216
0.355328,0.010264,2191.0,Bolivia,BOL,BOL,20210216
0.31926,0.020189,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.387546,0.00336,21034.0,Brazil,BRA,BRA,20210216
0.280061,0.009583,2191.0,Bulgaria,BGR,BGR,20210216
0.262157,0.036896,148.0,Burkina Faso,BFA,BFA,20210216
0.388352,0.036397,166.0,Cambodia,KHM,KHM,20210216
0.233574,0.02326,340.0,Cameroon,CMR,CMR,20210216
0.41765,0.006072,6614.0,Canada,CAN,CAN,20210216
0.361541,0.008703,3059.0,Chile,CHL,CHL,20210216
0.361033,0.00563,7299.0,Colombia,COL,COL,20210216
0.416449,0.015773,978.0,Costa Rica,CRI,CRI,20210216
0.29998,0.023549,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.419084,0.013913,1266.0,Croatia,HRV,HRV,20210216
0.456082,0.007832,4041.0,Czech Republic,CZE,CZE,20210216
0.280009,0.031844,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.463311,0.012475,1611.0,Denmark,DNK,DNK,20210216
0.336703,0.01365,1330.0,Dominican Republic,DOM,DOM,20210216
0.372221,0.008227,3486.0,Ecuador,ECU,ECU,20210216
0.233536,0.006473,4307.0,Egypt,EGY,EGY,20210216
0.372323,0.013026,1402.0,El Salvador,SLV,SLV,20210216
0.236889,0.022638,379.0,Ethiopia,ETH,ETH,20210216
0.45214,0.018815,708.0,Finland,FIN,FIN,20210216
0.444271,0.003809,17626.0,France,FRA,FRA,20210216
0.402032,0.004237,13412.0,Germany,DEU,DEU,20210216
0.192823,0.012087,1065.0,Ghana,GHA,GHA,20210216
0.350227,0.008774,2970.0,Greece,GRC,GRC,20210216
0.369538,0.013162,1333.0,Guatemala,GTM,GTM,20210216
0.362361,0.038267,166.0,Haiti,HTI,HTI,20210216
0.344983,0.014533,1079.0,Honduras,HND,HND,20210216
0.329821,0.016089,870.0,Hong Kong,HKG,HKG,20210216
0.245463,0.00622,4786.0,Hungary,HUN,HUN,20210216
0.38988,0.00473,10635.0,India,IND,IND,20210216
0.310441,0.005537,7006.0,Indonesia,IDN,IDN,20210216
0.24069,0.008611,2467.0,Iraq,IRQ,IRQ,20210216
0.372573,0.015031,1045.0,Ireland,IRL,IRL,20210216
0.197172,0.014417,818.0,Israel,ISR,ISR,20210216
0.344451,0.004634,10566.0,Italy,ITA,ITA,20210216
0.312595,0.002363,38529.0,Japan,JPN,JPN,20210216
0.271811,0.012354,1297.0,Jordan,JOR,JOR,20210216
0.15844,0.012731,836.0,Kazakhstan,KAZ,KAZ,20210216
0.182208,0.010858,1268.0,Kenya,KEN,KEN,20210216
0.316717,0.028939,264.0,Kuwait,KWT,KWT,20210216
0.253602,0.026322,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.515703,0.048219,106.0,Laos,LAO,LAO,20210216
0.3149,0.017637,694.0,Lebanon,LBN,LBN,20210216
0.327558,0.017692,712.0,Libya,LBY,LBY,20210216
0.298146,0.045854,102.0,Madagascar,MDG,MDG,20210216
0.41252,0.008889,3079.0,Malaysia,MYS,MYS,20210216
0.383543,0.044843,123.0,Mali,MLI,MLI,20210216
0.430772,0.003548,19467.0,Mexico,MEX,MEX,20210216
0.265734,0.019188,574.0,Moldova,MDA,MDA,20210216
0.354682,0.0189,682.0,Morocco,MAR,MAR,20210216
0.345942,0.021195,518.0,Mozambique,MOZ,MOZ,20210216
0.4937,0.034026,241.0,Myanmar,MMR,MMR,20210216
0.351819,0.015675,954.0,Nepal,NPL,NPL,20210216
0.388494,0.007855,3856.0,Netherlands,NLD,NLD,20210216
0.414958,0.010176,2418.0,New Zealand,NZL,NZL,20210216
0.333123,0.017542,726.0,Nicaragua,NIC,NIC,20210216
0.19729,0.009045,1939.0,Nigeria,NGA,NGA,20210216
0.504424,0.010761,2135.0,Norway,NOR,NOR,20210216
0.438096,0.047853,113.0,Oman,OMN,OMN,20210216
0.402282,0.011747,1745.0,Pakistan,PAK,PAK,20210216
0.289242,0.021534,446.0,Palestine,PSE,PSE,20210216
0.325762,0.018703,632.0,Panama,PAN,PAN,20210216
0.320387,0.015046,971.0,Paraguay,PRY,PRY,20210216
0.335979,0.006961,4627.0,Peru,PER,PER,20210216
0.300079,0.005673,6541.0,Philippines,PHL,PHL,20210216
0.341385,0.007155,4399.0,Poland,POL,POL,20210216
0.604803,0.007226,4579.0,Portugal,PRT,PRT,20210216
0.335772,0.015943,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.322305,0.031452,226.0,Qatar,QAT,QAT,20210216
0.317013,0.008037,3360.0,Romania,ROU,ROU,20210216
0.148413,0.00463,5910.0,Russia,RUS,RUS,20210216
0.289396,0.012529,1331.0,Saudi Arabia,SAU,SAU,20210216
0.377876,0.040378,139.0,Senegal,SEN,SEN,20210216
0.298697,0.011619,1555.0,Serbia,SRB,SRB,20210216
0.387085,0.022214,504.0,Singapore,SGP,SGP,20210216
0.329547,0.011917,1560.0,Slovakia,SVK,SVK,20210216
0.395493,0.018652,675.0,Slovenia,SVN,SVN,20210216
0.268276,0.007819,3220.0,South Africa,ZAF,ZAF,20210216
0.326709,0.009136,2675.0,South Korea,KOR,KOR,20210216
0.47718,0.005944,7070.0,Spain,ESP,ESP,20210216
0.320362,0.021101,489.0,Sri Lanka,LKA,LKA,20210216
0.314595,0.019708,555.0,Sudan,SDN,SDN,20210216
0.492617,0.007212,4828.0,Sweden,SWE,SWE,20210216
0.456722,0.010303,2350.0,Switzerland,CHE,CHE,20210216
0.478863,0.005045,9848.0,Taiwan,TWN,TWN,20210216
0.169197,0.018526,399.0,Tanzania,TZA,TZA,20210216
0.474741,0.006534,5873.0,Thailand,THA,THA,20210216
0.310747,0.011927,1540.0,Tunisia,TUN,TUN,20210216
0.290457,0.006209,5354.0,Turkey,TUR,TUR,20210216
0.198225,0.004655,7338.0,Ukraine,UKR,UKR,20210216
0.285468,0.018068,628.0,United Arab Emirates,ARE,ARE,20210216
0.456846,0.007731,4151.0,United Kingdom,GBR,GBR,20210216
0.303005,0.010308,2002.0,Uruguay,URY,URY,20210216
0.256879,0.021329,425.0,Uzbekistan,UZB,UZB,20210216
0.294911,0.008852,2672.0,Venezuela,VEN,VEN,20210216
0.472387,0.0046,11765.0,Vietnam,VNM,VNM,20210216
0.256931,0.027098,289.0,Yemen,YEM,YEM,20210216
0.376292,0.024496,397.0,Afghanistan,AFG,AFG,20210217
0.315521,0.02432,385.0,Albania,ALB,ALB,20210217
0.291631,0.01078,1783.0,Algeria,DZA,DZA,20210217
0.41051,0.0329,227.0,Angola,AGO,AGO,20210217
0.403416,0.005226,8808.0,Argentina,ARG,ARG,20210217
0.206574,0.030005,184.0,Armenia,ARM,ARM,20210217
0.368805,0.006837,5033.0,Australia,AUS,AUS,20210217
0.36811,0.010322,2182.0,Austria,AUT,AUT,20210217
0.228309,0.021812,373.0,Azerbaijan,AZE,AZE,20210217
0.36803,0.012646,1468.0,Bangladesh,BGD,BGD,20210217
0.138377,0.010462,1113.0,Belarus,BLR,BLR,20210217
0.379166,0.009978,2369.0,Belgium,BEL,BEL,20210217
0.34402,0.010134,2219.0,Bolivia,BOL,BOL,20210217
0.324363,0.020153,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.389955,0.003303,21833.0,Brazil,BRA,BRA,20210217
0.281059,0.009478,2244.0,Bulgaria,BGR,BGR,20210217
0.285046,0.037387,151.0,Burkina Faso,BFA,BFA,20210217
0.383877,0.035653,173.0,Cambodia,KHM,KHM,20210217
0.237874,0.023031,356.0,Cameroon,CMR,CMR,20210217
0.423915,0.006028,6728.0,Canada,CAN,CAN,20210217
0.36488,0.008721,3059.0,Chile,CHL,CHL,20210217
0.369391,0.005644,7329.0,Colombia,COL,COL,20210217
0.418965,0.015551,1010.0,Costa Rica,CRI,CRI,20210217
0.310276,0.022629,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.422335,0.013888,1275.0,Croatia,HRV,HRV,20210217
0.456359,0.007704,4175.0,Czech Republic,CZE,CZE,20210217
0.301104,0.031844,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.463691,0.012407,1628.0,Denmark,DNK,DNK,20210217
0.341266,0.013752,1320.0,Dominican Republic,DOM,DOM,20210217
0.373909,0.007935,3753.0,Ecuador,ECU,ECU,20210217
0.229072,0.006352,4400.0,Egypt,EGY,EGY,20210217
0.378074,0.012899,1440.0,El Salvador,SLV,SLV,20210217
0.240236,0.022703,383.0,Ethiopia,ETH,ETH,20210217
0.46702,0.018873,710.0,Finland,FIN,FIN,20210217
0.445289,0.003761,18068.0,France,FRA,FRA,20210217
0.40306,0.004178,13807.0,Germany,DEU,DEU,20210217
0.195472,0.012151,1067.0,Ghana,GHA,GHA,20210217
0.352969,0.008722,3017.0,Greece,GRC,GRC,20210217
0.394973,0.013261,1367.0,Guatemala,GTM,GTM,20210217
0.378774,0.036733,181.0,Haiti,HTI,HTI,20210217
0.342325,0.014561,1070.0,Honduras,HND,HND,20210217
0.318451,0.015686,897.0,Hong Kong,HKG,HKG,20210217
0.250505,0.006186,4903.0,Hungary,HUN,HUN,20210217
0.394481,0.004674,10955.0,India,IND,IND,20210217
0.307055,0.005467,7144.0,Indonesia,IDN,IDN,20210217
0.245746,0.008408,2631.0,Iraq,IRQ,IRQ,20210217
0.354185,0.014493,1089.0,Ireland,IRL,IRL,20210217
0.209753,0.014742,819.0,Israel,ISR,ISR,20210217
0.349071,0.004579,10886.0,Italy,ITA,ITA,20210217
0.311778,0.002363,38462.0,Japan,JPN,JPN,20210217
0.281735,0.012392,1312.0,Jordan,JOR,JOR,20210217
0.145364,0.012161,858.0,Kazakhstan,KAZ,KAZ,20210217
0.179017,0.010683,1293.0,Kenya,KEN,KEN,20210217
0.313682,0.030373,272.0,Kuwait,KWT,KWT,20210217
0.22591,0.024162,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.506334,0.047299,109.0,Laos,LAO,LAO,20210217
0.307074,0.017947,665.0,Lebanon,LBN,LBN,20210217
0.32081,0.017488,718.0,Libya,LBY,LBY,20210217
0.263076,0.042479,109.0,Madagascar,MDG,MDG,20210217
0.410095,0.008833,3115.0,Malaysia,MYS,MYS,20210217
0.399245,0.045293,126.0,Mali,MLI,MLI,20210217
0.434184,0.003544,19549.0,Mexico,MEX,MEX,20210217
0.260668,0.018706,594.0,Moldova,MDA,MDA,20210217
0.359604,0.018662,698.0,Morocco,MAR,MAR,20210217
0.350102,0.020938,530.0,Mozambique,MOZ,MOZ,20210217
0.491657,0.034045,241.0,Myanmar,MMR,MMR,20210217
0.359753,0.015596,954.0,Nepal,NPL,NPL,20210217
0.384415,0.007687,4010.0,Netherlands,NLD,NLD,20210217
0.413627,0.009933,2535.0,New Zealand,NZL,NZL,20210217
0.336076,0.017288,750.0,Nicaragua,NIC,NIC,20210217
0.20274,0.009107,1960.0,Nigeria,NGA,NGA,20210217
0.530223,0.010807,2119.0,Norway,NOR,NOR,20210217
0.433001,0.045694,123.0,Oman,OMN,OMN,20210217
0.405452,0.011551,1812.0,Pakistan,PAK,PAK,20210217
0.283845,0.021414,445.0,Palestine,PSE,PSE,20210217
0.352185,0.018877,646.0,Panama,PAN,PAN,20210217
0.319326,0.014919,986.0,Paraguay,PRY,PRY,20210217
0.345691,0.00695,4694.0,Peru,PER,PER,20210217
0.295445,0.00555,6773.0,Philippines,PHL,PHL,20210217
0.333907,0.006965,4585.0,Poland,POL,POL,20210217
0.607413,0.007141,4677.0,Portugal,PRT,PRT,20210217
0.331285,0.015618,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.344209,0.031971,224.0,Qatar,QAT,QAT,20210217
0.316519,0.007938,3445.0,Romania,ROU,ROU,20210217
0.154724,0.004638,6085.0,Russia,RUS,RUS,20210217
0.299618,0.012648,1341.0,Saudi Arabia,SAU,SAU,20210217
0.349935,0.038218,144.0,Senegal,SEN,SEN,20210217
0.299478,0.011477,1596.0,Serbia,SRB,SRB,20210217
0.364091,0.021901,502.0,Singapore,SGP,SGP,20210217
0.334987,0.0116,1661.0,Slovakia,SVK,SVK,20210217
0.390389,0.018162,709.0,Slovenia,SVN,SVN,20210217
0.267778,0.007752,3271.0,South Africa,ZAF,ZAF,20210217
0.3346,0.009098,2732.0,South Korea,KOR,KOR,20210217
0.479959,0.005917,7138.0,Spain,ESP,ESP,20210217
0.336397,0.021319,491.0,Sri Lanka,LKA,LKA,20210217
0.335426,0.02014,561.0,Sudan,SDN,SDN,20210217
0.494182,0.00713,4939.0,Sweden,SWE,SWE,20210217
0.447721,0.010227,2382.0,Switzerland,CHE,CHE,20210217
0.479906,0.00497,10151.0,Taiwan,TWN,TWN,20210217
0.157465,0.017779,414.0,Tanzania,TZA,TZA,20210217
0.476058,0.006436,6046.0,Thailand,THA,THA,20210217
0.312932,0.011927,1542.0,Tunisia,TUN,TUN,20210217
0.285414,0.006114,5460.0,Turkey,TUR,TUR,20210217
0.19784,0.004577,7579.0,Ukraine,UKR,UKR,20210217
0.276062,0.017569,652.0,United Arab Emirates,ARE,ARE,20210217
0.460678,0.007615,4294.0,United Kingdom,GBR,GBR,20210217
0.294062,0.010064,2059.0,Uruguay,URY,URY,20210217
0.239784,0.020671,441.0,Uzbekistan,UZB,UZB,20210217
0.292466,0.008717,2736.0,Venezuela,VEN,VEN,20210217
0.475382,0.004444,12611.0,Vietnam,VNM,VNM,20210217
0.260398,0.027673,282.0,Yemen,YEM,YEM,20210217
0.402925,0.026549,389.0,Afghanistan,AFG,AFG,20210218
0.313228,0.023768,396.0,Albania,ALB,ALB,20210218
0.306793,0.01082,1825.0,Algeria,DZA,DZA,20210218
0.404824,0.031805,242.0,Angola,AGO,AGO,20210218
0.408388,0.005174,9015.0,Argentina,ARG,ARG,20210218
0.188533,0.030339,197.0,Armenia,ARM,ARM,20210218
0.362213,0.006784,5072.0,Australia,AUS,AUS,20210218
0.364905,0.010158,2276.0,Austria,AUT,AUT,20210218
0.221582,0.021669,368.0,Azerbaijan,AZE,AZE,20210218
0.38758,0.012857,1473.0,Bangladesh,BGD,BGD,20210218
0.141078,0.010397,1150.0,Belarus,BLR,BLR,20210218
0.384193,0.009905,2418.0,Belgium,BEL,BEL,20210218
0.343668,0.010115,2227.0,Bolivia,BOL,BOL,20210218
0.33377,0.020315,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.394129,0.003258,22534.0,Brazil,BRA,BRA,20210218
0.277935,0.00935,2289.0,Bulgaria,BGR,BGR,20210218
0.330184,0.038166,154.0,Burkina Faso,BFA,BFA,20210218
0.362895,0.034496,181.0,Cambodia,KHM,KHM,20210218
0.234521,0.022789,360.0,Cameroon,CMR,CMR,20210218
0.427492,0.005959,6892.0,Canada,CAN,CAN,20210218
0.36824,0.008671,3103.0,Chile,CHL,CHL,20210218
0.369149,0.005623,7387.0,Colombia,COL,COL,20210218
0.427726,0.015388,1037.0,Costa Rica,CRI,CRI,20210218
0.307218,0.022725,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.429907,0.013903,1273.0,Croatia,HRV,HRV,20210218
0.461061,0.007604,4296.0,Czech Republic,CZE,CZE,20210218
0.298649,0.031617,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.457045,0.012144,1697.0,Denmark,DNK,DNK,20210218
0.341413,0.013112,1313.0,Dominican Republic,DOM,DOM,20210218
0.382825,0.007736,3966.0,Ecuador,ECU,ECU,20210218
0.233265,0.006276,4566.0,Egypt,EGY,EGY,20210218
0.374911,0.012879,1435.0,El Salvador,SLV,SLV,20210218
0.241345,0.022734,384.0,Ethiopia,ETH,ETH,20210218
0.448793,0.018355,738.0,Finland,FIN,FIN,20210218
0.446691,0.003702,18652.0,France,FRA,FRA,20210218
0.40235,0.004112,14233.0,Germany,DEU,DEU,20210218
0.193356,0.012013,1082.0,Ghana,GHA,GHA,20210218
0.351859,0.008588,3109.0,Greece,GRC,GRC,20210218
0.385508,0.013183,1356.0,Guatemala,GTM,GTM,20210218
0.41869,0.049757,100.0,Guinea,GIN,GIN,20210218
0.379802,0.035818,191.0,Haiti,HTI,HTI,20210218
0.354344,0.014603,1084.0,Honduras,HND,HND,20210218
0.316375,0.015128,960.0,Hong Kong,HKG,HKG,20210218
0.250776,0.00606,5118.0,Hungary,HUN,HUN,20210218
0.39647,0.004656,11055.0,India,IND,IND,20210218
0.307843,0.005414,7293.0,Indonesia,IDN,IDN,20210218
0.248607,0.008287,2728.0,Iraq,IRQ,IRQ,20210218
0.345994,0.014119,1136.0,Ireland,IRL,IRL,20210218
0.201112,0.014597,814.0,Israel,ISR,ISR,20210218
0.349786,0.004494,11314.0,Italy,ITA,ITA,20210218
0.311719,0.00236,38533.0,Japan,JPN,JPN,20210218
0.29447,0.012587,1317.0,Jordan,JOR,JOR,20210218
0.142297,0.011904,878.0,Kazakhstan,KAZ,KAZ,20210218
0.180599,0.010632,1314.0,Kenya,KEN,KEN,20210218
0.321951,0.030193,277.0,Kuwait,KWT,KWT,20210218
0.19492,0.022689,296.0,Kyrgyzstan,KGZ,KGZ,20210218
0.482239,0.045318,116.0,Laos,LAO,LAO,20210218
0.312712,0.018016,672.0,Lebanon,LBN,LBN,20210218
0.320001,0.017429,725.0,Libya,LBY,LBY,20210218
0.25951,0.041748,112.0,Madagascar,MDG,MDG,20210218
0.40036,0.008761,3136.0,Malaysia,MYS,MYS,20210218
