smoothed_sideeffects,smoothed_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.335839,0.00641,5439.0,Austria,AUT,AUT,20210217
0.638053,0.022738,451.0,Azerbaijan,AZE,AZE,20210217
0.544438,0.008434,3501.0,Bangladesh,BGD,BGD,20210217
0.773875,0.011632,1333.0,Belarus,BLR,BLR,20210217
0.391839,0.006757,5226.0,Belgium,BEL,BEL,20210217
0.573062,0.043629,131.0,Benin,BEN,BEN,20210217
0.680547,0.007706,3670.0,Bolivia,BOL,BOL,20210217
0.516949,0.018016,781.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.353996,0.001759,73907.0,Brazil,BRA,BRA,20210217
0.529185,0.008592,3377.0,Bulgaria,BGR,BGR,20210217
0.601734,0.036022,203.0,Burkina Faso,BFA,BFA,20210217
0.717081,0.028254,261.0,Cambodia,KHM,KHM,20210217
0.718161,0.021931,435.0,Cameroon,CMR,CMR,20210217
0.396182,0.003752,17727.0,Canada,CAN,CAN,20210217
0.515695,0.005118,9545.0,Chile,CHL,CHL,20210217
0.664298,0.003899,14715.0,Colombia,COL,COL,20210217
0.511933,0.009926,2541.0,Costa Rica,CRI,CRI,20210217
0.639456,0.020265,575.0,C̫te d'Ivoire,CIV,CIV,20210217
0.4016,0.010518,2175.0,Croatia,HRV,HRV,20210217
0.280804,0.005193,7498.0,Czech Republic,CZE,CZE,20210217
0.718259,0.029056,259.0,Democratic Republic of the Congo,COD,COD,20210217
0.254828,0.004726,8500.0,Denmark,DNK,DNK,20210217
0.717222,0.010377,2093.0,Dominican Republic,DOM,DOM,20210217
0.706023,0.005644,6550.0,Ecuador,ECU,ECU,20210217
0.683525,0.005892,6252.0,Egypt,EGY,EGY,20210217
0.697578,0.008944,2644.0,El Salvador,SLV,SLV,20210217
0.659569,0.017478,745.0,Ethiopia,ETH,ETH,20210217
0.295848,0.009046,2538.0,Finland,FIN,FIN,20210217
0.487296,0.002885,30595.0,France,FRA,FRA,20210217
0.369851,0.00268,32482.0,Germany,DEU,DEU,20210217
0.838537,0.009256,1590.0,Ghana,GHA,GHA,20210217
0.429957,0.006054,6694.0,Greece,GRC,GRC,20210217
0.680147,0.009354,2519.0,Guatemala,GTM,GTM,20210217
0.540872,0.040026,154.0,Guinea,GIN,GIN,20210217
0.665949,0.032704,209.0,Haiti,HTI,HTI,20210217
0.706048,0.010163,2020.0,Honduras,HND,HND,20210217
0.589505,0.013508,1335.0,Hong Kong,HKG,HKG,20210217
0.422245,0.004541,11860.0,Hungary,HUN,HUN,20210217
0.483589,0.003426,21295.0,India,IND,IND,20210217
0.507442,0.004505,12365.0,Indonesia,IDN,IDN,20210217
0.621566,0.007657,4023.0,Iraq,IRQ,IRQ,20210217
0.404217,0.007689,4186.0,Ireland,IRL,IRL,20210217
0.280254,0.005115,7865.0,Israel,ISR,ISR,20210217
0.483882,0.0027,34302.0,Italy,ITA,ITA,20210217
0.746132,0.001843,55752.0,Japan,JPN,JPN,20210217
0.606594,0.010992,1966.0,Jordan,JOR,JOR,20210217
0.720192,0.014446,987.0,Kazakhstan,KAZ,KAZ,20210217
0.782458,0.008547,2332.0,Kenya,KEN,KEN,20210217
0.508784,0.022812,531.0,Kuwait,KWT,KWT,20210217
0.635534,0.02689,323.0,Kyrgyzstan,KGZ,KGZ,20210217
0.650412,0.038629,166.0,Laos,LAO,LAO,20210217
0.60171,0.013348,1378.0,Lebanon,LBN,LBN,20210217
0.579077,0.013972,1255.0,Libya,LBY,LBY,20210217
0.742821,0.036381,143.0,Madagascar,MDG,MDG,20210217
0.713284,0.00627,5219.0,Malaysia,MYS,MYS,20210217
0.588887,0.035245,198.0,Mali,MLI,MLI,20210217
0.604574,0.002008,59283.0,Mexico,MEX,MEX,20210217
0.717675,0.017034,752.0,Moldova,MDA,MDA,20210217
0.385897,0.011926,1690.0,Morocco,MAR,MAR,20210217
0.859753,0.012749,762.0,Mozambique,MOZ,MOZ,20210217
0.450938,0.022232,524.0,Myanmar,MMR,MMR,20210217
0.599465,0.012191,1620.0,Nepal,NPL,NPL,20210217
0.305225,0.00438,11072.0,Netherlands,NLD,NLD,20210217
0.455311,0.007051,4991.0,New Zealand,NZL,NZL,20210217
0.690701,0.012762,1313.0,Nicaragua,NIC,NIC,20210217
0.764135,0.00737,3319.0,Nigeria,NGA,NGA,20210217
0.19852,0.004443,8076.0,Norway,NOR,NOR,20210217
0.481562,0.032543,243.0,Oman,OMN,OMN,20210217
0.605099,0.0088,3099.0,Pakistan,PAK,PAK,20210217
0.632934,0.018805,674.0,Palestine,PSE,PSE,20210217
0.613711,0.013453,1314.0,Panama,PAN,PAN,20210217
0.590468,0.012589,1553.0,Paraguay,PRY,PRY,20210217
0.633002,0.004807,10082.0,Peru,PER,PER,20210217
0.823714,0.003882,9682.0,Philippines,PHL,PHL,20210217
0.502506,0.005046,9822.0,Poland,POL,POL,20210217
0.589697,0.004445,12266.0,Portugal,PRT,PRT,20210217
0.515075,0.008312,3627.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.530356,0.023945,526.0,Qatar,QAT,QAT,20210217
0.472887,0.005501,8275.0,Romania,ROU,ROU,20210217
0.604454,0.00516,8975.0,Russia,RUS,RUS,20210217
0.537717,0.009709,2670.0,Saudi Arabia,SAU,SAU,20210217
0.586451,0.034187,197.0,Senegal,SEN,SEN,20210217
0.340172,0.008468,3132.0,Serbia,SRB,SRB,20210217
0.530892,0.015043,1123.0,Singapore,SGP,SGP,20210217
0.310901,0.007463,3851.0,Slovakia,SVK,SVK,20210217
0.494564,0.013394,1392.0,Slovenia,SVN,SVN,20210217
0.70728,0.006162,5463.0,South Africa,ZAF,ZAF,20210217
0.615906,0.007168,4653.0,South Korea,KOR,KOR,20210217
0.529134,0.003496,20417.0,Spain,ESP,ESP,20210217
0.731519,0.013894,1014.0,Sri Lanka,LKA,LKA,20210217
0.591016,0.015093,1066.0,Sudan,SDN,SDN,20210217
0.329157,0.003362,19531.0,Sweden,SWE,SWE,20210217
0.400129,0.007128,4761.0,Switzerland,CHE,CHE,20210217
0.57028,0.004338,13042.0,Taiwan,TWN,TWN,20210217
0.656784,0.019009,648.0,Tanzania,TZA,TZA,20210217
0.605249,0.00508,9290.0,Thailand,THA,THA,20210217
0.654386,0.010839,1935.0,Tunisia,TUN,TUN,20210217
0.638634,0.00469,10507.0,Turkey,TUR,TUR,20210217
0.760976,0.004468,9151.0,Ukraine,UKR,UKR,20210217
0.413917,0.009887,2518.0,United Arab Emirates,ARE,ARE,20210217
0.263487,0.003026,21223.0,United Kingdom,GBR,GBR,20210217
0.672693,0.008204,3282.0,Uruguay,URY,URY,20210217
0.683089,0.02082,515.0,Uzbekistan,UZB,UZB,20210217
0.731372,0.006578,4557.0,Venezuela,VEN,VEN,20210217
0.433494,0.00321,23839.0,Vietnam,VNM,VNM,20210217
0.481892,0.025627,431.0,Yemen,YEM,YEM,20210217
0.5893,0.019915,668.0,Afghanistan,AFG,AFG,20210218
0.554811,0.022415,559.0,Albania,ALB,ALB,20210218
0.562057,0.010423,2270.0,Algeria,DZA,DZA,20210218
0.721673,0.024272,345.0,Angola,AGO,AGO,20210218
0.579325,0.003681,17991.0,Argentina,ARG,ARG,20210218
0.659657,0.03486,223.0,Armenia,ARM,ARM,20210218
0.444819,0.004833,10607.0,Australia,AUS,AUS,20210218
0.339626,0.006373,5545.0,Austria,AUT,AUT,20210218
0.647146,0.022654,446.0,Azerbaijan,AZE,AZE,20210218
0.537087,0.008367,3557.0,Bangladesh,BGD,BGD,20210218
0.783987,0.011306,1365.0,Belarus,BLR,BLR,20210218
0.395599,0.006754,5250.0,Belgium,BEL,BEL,20210218
0.613929,0.042864,133.0,Benin,BEN,BEN,20210218
0.685115,0.007697,3657.0,Bolivia,BOL,BOL,20210218
0.501223,0.017966,779.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.351558,0.001732,76013.0,Brazil,BRA,BRA,20210218
0.521791,0.008555,3415.0,Bulgaria,BGR,BGR,20210218
0.609467,0.035116,207.0,Burkina Faso,BFA,BFA,20210218
0.738816,0.026969,271.0,Cambodia,KHM,KHM,20210218
0.719156,0.021968,431.0,Cameroon,CMR,CMR,20210218
0.396792,0.00372,18034.0,Canada,CAN,CAN,20210218
0.517375,0.005077,9696.0,Chile,CHL,CHL,20210218
0.66179,0.003896,14820.0,Colombia,COL,COL,20210218
0.513273,0.009874,2569.0,Costa Rica,CRI,CRI,20210218
0.650604,0.020201,581.0,C̫te d'Ivoire,CIV,CIV,20210218
0.405727,0.010628,2136.0,Croatia,HRV,HRV,20210218
0.278198,0.005119,7672.0,Czech Republic,CZE,CZE,20210218
0.700059,0.0297,258.0,Democratic Republic of the Congo,COD,COD,20210218
0.258203,0.004684,8723.0,Denmark,DNK,DNK,20210218
0.715763,0.009849,2108.0,Dominican Republic,DOM,DOM,20210218
0.703971,0.005517,6875.0,Ecuador,ECU,ECU,20210218
0.685288,0.005815,6404.0,Egypt,EGY,EGY,20210218
0.700837,0.008956,2638.0,El Salvador,SLV,SLV,20210218
0.670904,0.017339,745.0,Ethiopia,ETH,ETH,20210218
0.304399,0.009045,2574.0,Finland,FIN,FIN,20210218
0.48919,0.002862,31083.0,France,FRA,FRA,20210218
0.369961,0.002663,32889.0,Germany,DEU,DEU,20210218
0.833282,0.009287,1615.0,Ghana,GHA,GHA,20210218
0.429597,0.006022,6766.0,Greece,GRC,GRC,20210218
0.680816,0.009327,2514.0,Guatemala,GTM,GTM,20210218
0.556265,0.038102,171.0,Guinea,GIN,GIN,20210218
0.697628,0.030899,222.0,Haiti,HTI,HTI,20210218
0.700452,0.010169,2038.0,Honduras,HND,HND,20210218
0.59502,0.013191,1392.0,Hong Kong,HKG,HKG,20210218
0.429282,0.0045,12139.0,Hungary,HUN,HUN,20210218
0.483193,0.003414,21435.0,India,IND,IND,20210218
0.503634,0.004479,12515.0,Indonesia,IDN,IDN,20210218
0.612087,0.007518,4204.0,Iraq,IRQ,IRQ,20210218
0.40108,0.007649,4216.0,Ireland,IRL,IRL,20210218
0.275252,0.00504,8013.0,Israel,ISR,ISR,20210218
0.482134,0.002674,34957.0,Italy,ITA,ITA,20210218
0.738812,0.001861,55682.0,Japan,JPN,JPN,20210218
0.616445,0.010972,1957.0,Jordan,JOR,JOR,20210218
0.72493,0.014331,991.0,Kazakhstan,KAZ,KAZ,20210218
0.793318,0.008342,2363.0,Kenya,KEN,KEN,20210218
0.531092,0.022484,539.0,Kuwait,KWT,KWT,20210218
0.660236,0.026517,324.0,Kyrgyzstan,KGZ,KGZ,20210218
0.645693,0.03794,177.0,Laos,LAO,LAO,20210218
0.601827,0.013276,1393.0,Lebanon,LBN,LBN,20210218
0.587695,0.013841,1275.0,Libya,LBY,LBY,20210218
0.744175,0.036037,145.0,Madagascar,MDG,MDG,20210218
0.70823,0.00629,5233.0,Malaysia,MYS,MYS,20210218
0.606805,0.035633,194.0,Mali,MLI,MLI,20210218
0.600398,0.002009,59441.0,Mexico,MEX,MEX,20210218
0.710932,0.017163,753.0,Moldova,MDA,MDA,20210218
0.387826,0.011844,1713.0,Morocco,MAR,MAR,20210218
0.851929,0.013154,753.0,Mozambique,MOZ,MOZ,20210218
0.430407,0.021337,536.0,Myanmar,MMR,MMR,20210218
0.594078,0.012142,1642.0,Nepal,NPL,NPL,20210218
0.303517,0.004327,11307.0,Netherlands,NLD,NLD,20210218
0.455553,0.006948,5140.0,New Zealand,NZL,NZL,20210218
0.708044,0.012544,1314.0,Nicaragua,NIC,NIC,20210218
0.766801,0.007339,3325.0,Nigeria,NGA,NGA,20210218
0.196799,0.004414,8126.0,Norway,NOR,NOR,20210218
0.478217,0.032207,248.0,Oman,OMN,OMN,20210218
0.602273,0.008795,3095.0,Pakistan,PAK,PAK,20210218
0.629505,0.018714,691.0,Palestine,PSE,PSE,20210218
0.610046,0.01339,1335.0,Panama,PAN,PAN,20210218
0.585357,0.012525,1576.0,Paraguay,PRY,PRY,20210218
0.628247,0.004804,10138.0,Peru,PER,PER,20210218
0.820181,0.003887,9789.0,Philippines,PHL,PHL,20210218
0.502561,0.004996,10018.0,Poland,POL,POL,20210218
0.590215,0.004437,12305.0,Portugal,PRT,PRT,20210218
0.523584,0.008277,3645.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.51693,0.023145,559.0,Qatar,QAT,QAT,20210218
0.469294,0.005468,8368.0,Romania,ROU,ROU,20210218
0.596554,0.005133,9140.0,Russia,RUS,RUS,20210218
0.52849,0.009781,2644.0,Saudi Arabia,SAU,SAU,20210218
0.590915,0.034077,197.0,Senegal,SEN,SEN,20210218
0.348254,0.008385,3230.0,Serbia,SRB,SRB,20210218
0.536238,0.014823,1142.0,Singapore,SGP,SGP,20210218
0.313606,0.007419,3917.0,Slovakia,SVK,SVK,20210218
0.492275,0.013362,1398.0,Slovenia,SVN,SVN,20210218
0.710017,0.006059,5630.0,South Africa,ZAF,ZAF,20210218
0.616842,0.007124,4681.0,South Korea,KOR,KOR,20210218
0.528344,0.003491,20490.0,Spain,ESP,ESP,20210218
0.727776,0.014135,1020.0,Sri Lanka,LKA,LKA,20210218
0.593562,0.014811,1105.0,Sudan,SDN,SDN,20210218
0.328658,0.003327,19940.0,Sweden,SWE,SWE,20210218
0.396499,0.007012,4885.0,Switzerland,CHE,CHE,20210218
0.567477,0.004278,13414.0,Taiwan,TWN,TWN,20210218
0.66848,0.018412,676.0,Tanzania,TZA,TZA,20210218
0.602739,0.005065,9371.0,Thailand,THA,THA,20210218
0.65795,0.010664,1964.0,Tunisia,TUN,TUN,20210218
0.635721,0.004636,10797.0,Turkey,TUR,TUR,20210218
0.763571,0.004411,9294.0,Ukraine,UKR,UKR,20210218
0.415843,0.009997,2487.0,United Arab Emirates,ARE,ARE,20210218
0.259177,0.002982,21612.0,United Kingdom,GBR,GBR,20210218
0.67224,0.008246,3255.0,Uruguay,URY,URY,20210218
0.678089,0.020993,519.0,Uzbekistan,UZB,UZB,20210218
0.72641,0.006561,4639.0,Venezuela,VEN,VEN,20210218
0.436101,0.003114,25366.0,Vietnam,VNM,VNM,20210218
0.488614,0.025544,431.0,Yemen,YEM,YEM,20210218
0.587505,0.020444,633.0,Afghanistan,AFG,AFG,20210219
0.567824,0.022843,541.0,Albania,ALB,ALB,20210219
0.559712,0.01061,2194.0,Algeria,DZA,DZA,20210219
0.714441,0.025248,331.0,Angola,AGO,AGO,20210219
0.576495,0.003771,17168.0,Argentina,ARG,ARG,20210219
0.639418,0.037802,202.0,Armenia,ARM,ARM,20210219
0.443812,0.005105,9501.0,Australia,AUS,AUS,20210219
0.350479,0.006613,5225.0,Austria,AUT,AUT,20210219
0.629719,0.022832,449.0,Azerbaijan,AZE,AZE,20210219
0.539953,0.008556,3392.0,Bangladesh,BGD,BGD,20210219
0.794479,0.01099,1364.0,Belarus,BLR,BLR,20210219
0.393509,0.006939,4964.0,Belgium,BEL,BEL,20210219
0.62234,0.043519,129.0,Benin,BEN,BEN,20210219
0.684186,0.00794,3439.0,Bolivia,BOL,BOL,20210219
0.499934,0.018356,747.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.351359,0.001752,74273.0,Brazil,BRA,BRA,20210219
0.525705,0.008779,3238.0,Bulgaria,BGR,BGR,20210219
0.607184,0.035585,198.0,Burkina Faso,BFA,BFA,20210219
0.711474,0.028424,267.0,Cambodia,KHM,KHM,20210219
0.721761,0.022298,414.0,Cameroon,CMR,CMR,20210219
0.398522,0.003839,17004.0,Canada,CAN,CAN,20210219
0.512179,0.005243,9108.0,Chile,CHL,CHL,20210219
0.658958,0.004019,13961.0,Colombia,COL,COL,20210219
0.506418,0.010148,2433.0,Costa Rica,CRI,CRI,20210219
0.635069,0.020943,553.0,C̫te d'Ivoire,CIV,CIV,20210219
0.414443,0.011061,1990.0,Croatia,HRV,HRV,20210219
0.275168,0.005188,7422.0,Czech Republic,CZE,CZE,20210219
0.678752,0.031593,232.0,Democratic Republic of the Congo,COD,COD,20210219
0.258997,0.004784,8381.0,Denmark,DNK,DNK,20210219
0.70137,0.010105,2052.0,Dominican Republic,DOM,DOM,20210219
0.704897,0.005614,6628.0,Ecuador,ECU,ECU,20210219
0.691039,0.005872,6230.0,Egypt,EGY,EGY,20210219
0.692588,0.009297,2480.0,El Salvador,SLV,SLV,20210219
0.66144,0.017797,712.0,Ethiopia,ETH,ETH,20210219
0.317053,0.009376,2464.0,Finland,FIN,FIN,20210219
0.489933,0.002938,29526.0,France,FRA,FRA,20210219
0.371828,0.002718,31630.0,Germany,DEU,DEU,20210219
0.832408,0.009528,1545.0,Ghana,GHA,GHA,20210219
0.425945,0.006197,6373.0,Greece,GRC,GRC,20210219
0.681575,0.009612,2361.0,Guatemala,GTM,GTM,20210219
0.537459,0.038829,165.0,Guinea,GIN,GIN,20210219
0.71886,0.030971,221.0,Haiti,HTI,HTI,20210219
0.687355,0.010535,1951.0,Honduras,HND,HND,20210219
0.590625,0.013655,1305.0,Hong Kong,HKG,HKG,20210219
0.430508,0.004589,11675.0,Hungary,HUN,HUN,20210219
0.485307,0.003458,20910.0,India,IND,IND,20210219
0.499331,0.004613,11806.0,Indonesia,IDN,IDN,20210219
0.601328,0.007577,4194.0,Iraq,IRQ,IRQ,20210219
0.401051,0.007871,3988.0,Ireland,IRL,IRL,20210219
0.271949,0.005063,7745.0,Israel,ISR,ISR,20210219
0.483673,0.002731,33545.0,Italy,ITA,ITA,20210219
0.728882,0.001923,53410.0,Japan,JPN,JPN,20210219
0.603186,0.011277,1900.0,Jordan,JOR,JOR,20210219
0.717866,0.014437,993.0,Kazakhstan,KAZ,KAZ,20210219
0.798539,0.008257,2366.0,Kenya,KEN,KEN,20210219
0.530294,0.023299,505.0,Kuwait,KWT,KWT,20210219
0.665383,0.027034,310.0,Kyrgyzstan,KGZ,KGZ,20210219
0.616257,0.040216,162.0,Laos,LAO,LAO,20210219
0.60276,0.013593,1308.0,Lebanon,LBN,LBN,20210219
0.6032,0.014258,1185.0,Libya,LBY,LBY,20210219
0.729111,0.03714,142.0,Madagascar,MDG,MDG,20210219
0.709356,0.006447,4965.0,Malaysia,MYS,MYS,20210219
0.582616,0.03676,186.0,Mali,MLI,MLI,20210219
0.595334,0.002079,55737.0,Mexico,MEX,MEX,20210219
0.726385,0.017106,736.0,Moldova,MDA,MDA,20210219
0.38746,0.011804,1725.0,Morocco,MAR,MAR,20210219
0.857427,0.013413,702.0,Mozambique,MOZ,MOZ,20210219
0.459292,0.022142,504.0,Myanmar,MMR,MMR,20210219
0.604407,0.012426,1570.0,Nepal,NPL,NPL,20210219
0.307402,0.004405,10982.0,Netherlands,NLD,NLD,20210219
0.458376,0.007021,5040.0,New Zealand,NZL,NZL,20210219
0.708076,0.012976,1228.0,Nicaragua,NIC,NIC,20210219
0.762593,0.007453,3252.0,Nigeria,NGA,NGA,20210219
0.193371,0.00451,7698.0,Norway,NOR,NOR,20210219
0.500162,0.033588,232.0,Oman,OMN,OMN,20210219
0.59838,0.008935,3004.0,Pakistan,PAK,PAK,20210219
0.630862,0.018809,681.0,Palestine,PSE,PSE,20210219
0.625868,0.013296,1334.0,Panama,PAN,PAN,20210219
0.564045,0.012817,1514.0,Paraguay,PRY,PRY,20210219
0.626265,0.004934,9620.0,Peru,PER,PER,20210219
0.814681,0.004055,9216.0,Philippines,PHL,PHL,20210219
0.503346,0.005087,9665.0,Poland,POL,POL,20210219
0.589593,0.00457,11609.0,Portugal,PRT,PRT,20210219
0.51678,0.008451,3500.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.516639,0.0224,530.0,Qatar,QAT,QAT,20210219
0.47016,0.005617,7923.0,Romania,ROU,ROU,20210219
0.60176,0.005136,9073.0,Russia,RUS,RUS,20210219
0.523232,0.009981,2544.0,Saudi Arabia,SAU,SAU,20210219
0.578015,0.033021,216.0,Senegal,SEN,SEN,20210219
0.339318,0.008552,3070.0,Serbia,SRB,SRB,20210219
0.532404,0.015106,1113.0,Singapore,SGP,SGP,20210219
0.311889,0.007508,3814.0,Slovakia,SVK,SVK,20210219
0.498271,0.013683,1331.0,Slovenia,SVN,SVN,20210219
0.707262,0.006131,5522.0,South Africa,ZAF,ZAF,20210219
0.613115,0.007319,4451.0,South Korea,KOR,KOR,20210219
0.529689,0.003587,19391.0,Spain,ESP,ESP,20210219
0.717735,0.014566,989.0,Sri Lanka,LKA,LKA,20210219
0.584201,0.014943,1089.0,Sudan,SDN,SDN,20210219
0.330321,0.003377,19396.0,Sweden,SWE,SWE,20210219
0.39165,0.007162,4661.0,Switzerland,CHE,CHE,20210219
0.563936,0.004359,12946.0,Taiwan,TWN,TWN,20210219
0.664459,0.018376,666.0,Tanzania,TZA,TZA,20210219
0.595819,0.005262,8732.0,Thailand,THA,THA,20210219
0.650964,0.011008,1866.0,Tunisia,TUN,TUN,20210219
0.63573,0.00467,10645.0,Turkey,TUR,TUR,20210219
0.765537,0.004478,8982.0,Ukraine,UKR,UKR,20210219
0.418322,0.010334,2354.0,United Arab Emirates,ARE,ARE,20210219
0.258743,0.003052,20613.0,United Kingdom,GBR,GBR,20210219
0.664792,0.008555,3053.0,Uruguay,URY,URY,20210219
0.658877,0.021555,506.0,Uzbekistan,UZB,UZB,20210219
0.730807,0.006684,4421.0,Venezuela,VEN,VEN,20210219
0.436603,0.003123,25226.0,Vietnam,VNM,VNM,20210219
0.475383,0.025556,428.0,Yemen,YEM,YEM,20210219
0.586622,0.021253,586.0,Afghanistan,AFG,AFG,20210220
0.547167,0.02231,525.0,Albania,ALB,ALB,20210220
0.565387,0.010803,2110.0,Algeria,DZA,DZA,20210220
0.723483,0.025413,319.0,Angola,AGO,AGO,20210220
0.575986,0.003825,16688.0,Argentina,ARG,ARG,20210220
0.641146,0.037215,207.0,Armenia,ARM,ARM,20210220
0.44209,0.005366,8950.0,Australia,AUS,AUS,20210220
0.356504,0.006771,5021.0,Austria,AUT,AUT,20210220
0.639613,0.022945,442.0,Azerbaijan,AZE,AZE,20210220
0.545932,0.008548,3380.0,Bangladesh,BGD,BGD,20210220
0.801843,0.01105,1304.0,Belarus,BLR,BLR,20210220
0.388899,0.007064,4770.0,Belgium,BEL,BEL,20210220
0.621033,0.042241,137.0,Benin,BEN,BEN,20210220
0.671213,0.0081,3382.0,Bolivia,BOL,BOL,20210220
0.481988,0.019038,701.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.349596,0.001758,73648.0,Brazil,BRA,BRA,20210220
0.522502,0.008928,3128.0,Bulgaria,BGR,BGR,20210220
0.645072,0.035552,191.0,Burkina Faso,BFA,BFA,20210220
0.690313,0.027949,280.0,Cambodia,KHM,KHM,20210220
0.710676,0.022604,415.0,Cameroon,CMR,CMR,20210220
0.397005,0.003804,16570.0,Canada,CAN,CAN,20210220
0.509421,0.005335,8800.0,Chile,CHL,CHL,20210220
0.650111,0.004122,13436.0,Colombia,COL,COL,20210220
0.502794,0.010275,2375.0,Costa Rica,CRI,CRI,20210220
0.638667,0.020863,556.0,C̫te d'Ivoire,CIV,CIV,20210220
0.414232,0.011488,1847.0,Croatia,HRV,HRV,20210220
0.27237,0.005242,7217.0,Czech Republic,CZE,CZE,20210220
0.648617,0.033941,226.0,Democratic Republic of the Congo,COD,COD,20210220
0.263541,0.004882,8141.0,Denmark,DNK,DNK,20210220
0.69003,0.010329,2048.0,Dominican Republic,DOM,DOM,20210220
0.708053,0.005591,6620.0,Ecuador,ECU,ECU,20210220
0.688937,0.006027,5946.0,Egypt,EGY,EGY,20210220
0.683075,0.009433,2455.0,El Salvador,SLV,SLV,20210220
0.688142,0.017969,680.0,Ethiopia,ETH,ETH,20210220
0.305368,0.009477,2364.0,Finland,FIN,FIN,20210220
0.491535,0.002988,28572.0,France,FRA,FRA,20210220
0.371854,0.002761,30637.0,Germany,DEU,DEU,20210220
0.824063,0.009889,1500.0,Ghana,GHA,GHA,20210220
0.422426,0.006315,6123.0,Greece,GRC,GRC,20210220
0.682181,0.009761,2285.0,Guatemala,GTM,GTM,20210220
0.505522,0.039076,171.0,Guinea,GIN,GIN,20210220
0.707542,0.030474,229.0,Haiti,HTI,HTI,20210220
0.681796,0.010818,1872.0,Honduras,HND,HND,20210220
0.592643,0.013767,1283.0,Hong Kong,HKG,HKG,20210220
0.432298,0.004617,11551.0,Hungary,HUN,HUN,20210220
0.484007,0.003482,20624.0,India,IND,IND,20210220
0.493464,0.004696,11380.0,Indonesia,IDN,IDN,20210220
0.592061,0.007608,4172.0,Iraq,IRQ,IRQ,20210220
0.400879,0.007959,3901.0,Ireland,IRL,IRL,20210220
0.268039,0.005171,7362.0,Israel,ISR,ISR,20210220
0.483239,0.002761,32811.0,Italy,ITA,ITA,20210220
0.718983,0.001995,50738.0,Japan,JPN,JPN,20210220
0.617052,0.011187,1906.0,Jordan,JOR,JOR,20210220
0.723076,0.014746,964.0,Kazakhstan,KAZ,KAZ,20210220
0.808657,0.008113,2366.0,Kenya,KEN,KEN,20210220
0.556225,0.023634,484.0,Kuwait,KWT,KWT,20210220
0.662739,0.027948,293.0,Kyrgyzstan,KGZ,KGZ,20210220
0.570687,0.042112,155.0,Laos,LAO,LAO,20210220
0.589823,0.01391,1262.0,Lebanon,LBN,LBN,20210220
0.603158,0.014556,1137.0,Libya,LBY,LBY,20210220
0.731253,0.038209,134.0,Madagascar,MDG,MDG,20210220
0.702557,0.006683,4686.0,Malaysia,MYS,MYS,20210220
0.566893,0.037748,181.0,Mali,MLI,MLI,20210220
0.589724,0.002107,54493.0,Mexico,MEX,MEX,20210220
0.728536,0.017406,709.0,Moldova,MDA,MDA,20210220
0.38831,0.011879,1704.0,Morocco,MAR,MAR,20210220
0.845432,0.014073,663.0,Mozambique,MOZ,MOZ,20210220
0.428623,0.02338,468.0,Myanmar,MMR,MMR,20210220
0.595264,0.012565,1548.0,Nepal,NPL,NPL,20210220
0.312675,0.004471,10762.0,Netherlands,NLD,NLD,20210220
0.459129,0.00708,4959.0,New Zealand,NZL,NZL,20210220
0.701666,0.013431,1165.0,Nicaragua,NIC,NIC,20210220
0.764324,0.007531,3166.0,Nigeria,NGA,NGA,20210220
0.19655,0.004612,7454.0,Norway,NOR,NOR,20210220
0.492128,0.035144,213.0,Oman,OMN,OMN,20210220
0.594357,0.00909,2909.0,Pakistan,PAK,PAK,20210220
0.629317,0.018924,679.0,Palestine,PSE,PSE,20210220
0.610845,0.013234,1358.0,Panama,PAN,PAN,20210220
0.547679,0.012993,1497.0,Paraguay,PRY,PRY,20210220
0.626888,0.005022,9281.0,Peru,PER,PER,20210220
0.814708,0.004044,9261.0,Philippines,PHL,PHL,20210220
0.50522,0.005169,9362.0,Poland,POL,POL,20210220
0.5914,0.004635,11246.0,Portugal,PRT,PRT,20210220
0.526752,0.008536,3416.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.502887,0.022804,513.0,Qatar,QAT,QAT,20210220
0.470403,0.005702,7690.0,Romania,ROU,ROU,20210220
0.608004,0.005212,8773.0,Russia,RUS,RUS,20210220
0.523314,0.010166,2462.0,Saudi Arabia,SAU,SAU,20210220
0.573413,0.033319,213.0,Senegal,SEN,SEN,20210220
0.342414,0.008638,3017.0,Serbia,SRB,SRB,20210220
0.535908,0.015515,1054.0,Singapore,SGP,SGP,20210220
0.311681,0.007541,3780.0,Slovakia,SVK,SVK,20210220
0.51834,0.013823,1303.0,Slovenia,SVN,SVN,20210220
0.695224,0.006266,5388.0,South Africa,ZAF,ZAF,20210220
0.6047,0.007598,4155.0,South Korea,KOR,KOR,20210220
0.528452,0.003662,18607.0,Spain,ESP,ESP,20210220
0.720652,0.014687,968.0,Sri Lanka,LKA,LKA,20210220
0.56082,0.015397,1037.0,Sudan,SDN,SDN,20210220
