pct_trust_doctors,trust_doctors_se,pct_trust_doctors_unw,trust_doctors_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.666457,0.010373,0.710403,0.010782,1913.0,Taiwan,TWN,TWN,20210213
0.553207,0.013643,0.569803,0.013699,1318.0,Thailand,THA,THA,20210213
0.445116,0.029058,0.508418,0.028886,297.0,Tunisia,TUN,TUN,20210213
0.552599,0.012744,0.571239,0.012804,1509.0,Turkey,TUR,TUR,20210213
0.322745,0.013304,0.322267,0.013309,1235.0,Ukraine,UKR,UKR,20210213
0.637998,0.035193,0.685714,0.036433,175.0,United Arab Emirates,ARE,ARE,20210213
0.652415,0.009778,0.656634,0.009807,2359.0,United Kingdom,GBR,GBR,20210213
0.571944,0.023175,0.596882,0.023377,449.0,Uruguay,URY,URY,20210213
0.705224,0.019611,0.729572,0.02013,514.0,Venezuela,VEN,VEN,20210213
0.606651,0.009015,0.624957,0.009096,2885.0,Vietnam,VNM,VNM,20210213
0.34524,0.03038,0.40458,0.029429,262.0,Algeria,DZA,DZA,20210214
0.711827,0.01013,0.728357,0.010315,1929.0,Argentina,ARG,ARG,20210214
0.64664,0.012673,0.644258,0.012654,1428.0,Australia,AUS,AUS,20210214
0.53961,0.018691,0.551481,0.018732,709.0,Austria,AUT,AUT,20210214
0.665551,0.027025,0.633229,0.026457,319.0,Bangladesh,BGD,BGD,20210214
0.380895,0.034656,0.336898,0.035606,187.0,Belarus,BLR,BLR,20210214
0.506575,0.019314,0.520896,0.019329,670.0,Belgium,BEL,BEL,20210214
0.682455,0.021686,0.69469,0.021921,452.0,Bolivia,BOL,BOL,20210214
0.494294,0.05,0.45,0.050249,100.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.784242,0.00434,0.796882,0.004437,8596.0,Brazil,BRA,BRA,20210214
0.452268,0.024282,0.496471,0.024171,425.0,Bulgaria,BGR,BGR,20210214
0.606814,0.010418,0.608379,0.010426,2196.0,Canada,CAN,CAN,20210214
0.736165,0.013679,0.749254,0.013909,1005.0,Chile,CHL,CHL,20210214
0.703439,0.010612,0.730286,0.010921,1750.0,Colombia,COL,COL,20210214
0.720167,0.026884,0.738806,0.027473,268.0,Costa Rica,CRI,CRI,20210214
0.458147,0.031196,0.447059,0.031263,255.0,Croatia,HRV,HRV,20210214
0.488364,0.016606,0.487321,0.016607,907.0,Czech Republic,CZE,CZE,20210214
0.563533,0.015235,0.540616,0.015162,1071.0,Denmark,DNK,DNK,20210214
0.626482,0.031917,0.633188,0.032036,229.0,Dominican Republic,DOM,DOM,20210214
0.669901,0.017283,0.699291,0.017723,705.0,Ecuador,ECU,ECU,20210214
0.506698,0.018265,0.510667,0.018268,750.0,Egypt,EGY,EGY,20210214
0.736913,0.026292,0.711409,0.025549,298.0,El Salvador,SLV,SLV,20210214
0.560377,0.04507,0.701923,0.048906,104.0,Ethiopia,ETH,ETH,20210214
0.591914,0.026646,0.60355,0.026773,338.0,Finland,FIN,FIN,20210214
0.483347,0.00797,0.486274,0.007968,3934.0,France,FRA,FRA,20210214
0.536724,0.007669,0.52464,0.007658,4241.0,Germany,DEU,DEU,20210214
0.602133,0.036116,0.6,0.036083,185.0,Ghana,GHA,GHA,20210214
0.702805,0.015084,0.710497,0.0152,905.0,Greece,GRC,GRC,20210214
0.66293,0.026516,0.697674,0.027292,301.0,Guatemala,GTM,GTM,20210214
0.708784,0.031284,0.7109,0.031351,211.0,Honduras,HND,HND,20210214
0.575654,0.039441,0.575949,0.039445,158.0,Hong Kong,HKG,HKG,20210214
0.5819,0.012527,0.624749,0.012761,1495.0,Hungary,HUN,HUN,20210214
0.625954,0.009796,0.639351,0.009871,2404.0,India,IND,IND,20210214
0.45178,0.012779,0.469201,0.012744,1526.0,Indonesia,IDN,IDN,20210214
0.42696,0.022473,0.5,0.022232,496.0,Iraq,IRQ,IRQ,20210214
0.734035,0.019631,0.71028,0.019121,535.0,Ireland,IRL,IRL,20210214
0.419657,0.039244,0.401274,0.039512,157.0,Israel,ISR,ISR,20210214
0.744243,0.00695,0.741683,0.006927,3968.0,Italy,ITA,ITA,20210214
0.647233,0.005386,0.646529,0.005384,7879.0,Japan,JPN,JPN,20210214
0.408694,0.033104,0.464912,0.032628,228.0,Jordan,JOR,JOR,20210214
0.247992,0.040672,0.252174,0.040446,115.0,Kazakhstan,KAZ,KAZ,20210214
0.650164,0.029001,0.692913,0.029984,254.0,Kenya,KEN,KEN,20210214
0.663345,0.035149,0.693642,0.036033,173.0,Lebanon,LBN,LBN,20210214
0.585454,0.03697,0.589888,0.037029,178.0,Libya,LBY,LBY,20210214
0.632836,0.018582,0.650986,0.018792,659.0,Malaysia,MYS,MYS,20210214
0.818748,0.004472,0.833766,0.004628,6930.0,Mexico,MEX,MEX,20210214
0.699645,0.035055,0.650538,0.033703,186.0,Morocco,MAR,MAR,20210214
0.573756,0.038358,0.565476,0.038268,168.0,Nepal,NPL,NPL,20210214
0.470556,0.013103,0.470386,0.013103,1452.0,Netherlands,NLD,NLD,20210214
0.607104,0.015951,0.607676,0.015955,938.0,New Zealand,NZL,NZL,20210214
0.697794,0.04213,0.682927,0.041575,123.0,Nicaragua,NIC,NIC,20210214
0.628292,0.027091,0.623053,0.027015,321.0,Nigeria,NGA,NGA,20210214
0.547162,0.015526,0.541222,0.01551,1031.0,Norway,NOR,NOR,20210214
0.590364,0.025322,0.645251,0.026027,358.0,Pakistan,PAK,PAK,20210214
0.560185,0.04762,0.598131,0.048211,107.0,Palestine,PSE,PSE,20210214
0.812607,0.032267,0.78882,0.03085,161.0,Panama,PAN,PAN,20210214
0.698268,0.037503,0.666667,0.036517,159.0,Paraguay,PRY,PRY,20210214
0.694992,0.013522,0.723949,0.013926,1094.0,Peru,PER,PER,20210214
0.585525,0.013742,0.635179,0.014064,1228.0,Philippines,PHL,PHL,20210214
0.514944,0.014699,0.525541,0.014712,1155.0,Poland,POL,POL,20210214
0.707229,0.011638,0.714191,0.011722,1508.0,Portugal,PRT,PRT,20210214
0.714221,0.027717,0.710037,0.027597,269.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.502816,0.01683,0.513024,0.016836,883.0,Romania,ROU,ROU,20210214
0.356363,0.015369,0.347555,0.015457,961.0,Russia,RUS,RUS,20210214
0.646963,0.028609,0.629371,0.028309,286.0,Saudi Arabia,SAU,SAU,20210214
0.442167,0.029274,0.451724,0.029214,290.0,Serbia,SRB,SRB,20210214
0.699065,0.039629,0.669014,0.038627,142.0,Singapore,SGP,SGP,20210214
0.501426,0.023649,0.533632,0.023702,446.0,Slovakia,SVK,SVK,20210214
0.541929,0.037267,0.497238,0.037137,181.0,Slovenia,SVN,SVN,20210214
0.638633,0.018774,0.648148,0.018886,648.0,South Africa,ZAF,ZAF,20210214
0.642571,0.017575,0.676056,0.017998,710.0,South Korea,KOR,KOR,20210214
0.772834,0.00802,0.77894,0.008098,2678.0,Spain,ESP,ESP,20210214
0.689801,0.041349,0.690476,0.041374,126.0,Sri Lanka,LKA,LKA,20210214
0.576991,0.041782,0.585714,0.041904,140.0,Sudan,SDN,SDN,20210214
0.656314,0.009658,0.637611,0.009543,2478.0,Sweden,SWE,SWE,20210214
0.50672,0.020289,0.511513,0.020293,608.0,Switzerland,CHE,CHE,20210214
0.712456,0.01063,0.728311,0.010817,1752.0,Taiwan,TWN,TWN,20210214
0.59582,0.014365,0.601032,0.014396,1163.0,Thailand,THA,THA,20210214
0.537068,0.034572,0.485714,0.034491,210.0,Tunisia,TUN,TUN,20210214
0.533806,0.013779,0.556495,0.013836,1301.0,Turkey,TUR,TUR,20210214
0.334329,0.014331,0.330241,0.014375,1078.0,Ukraine,UKR,UKR,20210214
0.602908,0.043172,0.587786,0.042914,131.0,United Arab Emirates,ARE,ARE,20210214
0.634972,0.010291,0.6421,0.010335,2171.0,United Kingdom,GBR,GBR,20210214
0.654254,0.025142,0.641096,0.024929,365.0,Uruguay,URY,URY,20210214
0.718802,0.020206,0.74359,0.020804,468.0,Venezuela,VEN,VEN,20210214
0.6402,0.009086,0.638541,0.009077,2797.0,Vietnam,VNM,VNM,20210214
0.385022,0.030439,0.420455,0.030005,264.0,Algeria,DZA,DZA,20210215
0.721004,0.009206,0.73721,0.009381,2287.0,Argentina,ARG,ARG,20210215
0.596085,0.012733,0.608844,0.012802,1470.0,Australia,AUS,AUS,20210215
0.531675,0.019023,0.526087,0.01901,690.0,Austria,AUT,AUT,20210215
0.638546,0.025567,0.600543,0.025078,368.0,Bangladesh,BGD,BGD,20210215
0.306146,0.036979,0.335366,0.0361,164.0,Belarus,BLR,BLR,20210215
0.553811,0.018997,0.562225,0.019035,683.0,Belgium,BEL,BEL,20210215
0.644485,0.021074,0.677485,0.02158,493.0,Bolivia,BOL,BOL,20210215
0.786812,0.004049,0.800905,0.004152,9729.0,Brazil,BRA,BRA,20210215
0.550886,0.025148,0.538071,0.025091,394.0,Bulgaria,BGR,BGR,20210215
0.597574,0.009879,0.605801,0.009913,2448.0,Canada,CAN,CAN,20210215
0.711402,0.013814,0.720644,0.01395,1056.0,Chile,CHL,CHL,20210215
0.736554,0.009731,0.750379,0.009905,1979.0,Colombia,COL,COL,20210215
0.729319,0.024536,0.733129,0.024646,326.0,Costa Rica,CRI,CRI,20210215
0.429448,0.031286,0.462745,0.031059,255.0,Croatia,HRV,HRV,20210215
0.513566,0.016252,0.511088,0.01625,947.0,Czech Republic,CZE,CZE,20210215
0.549542,0.014804,0.538326,0.014775,1135.0,Denmark,DNK,DNK,20210215
0.660101,0.028045,0.663158,0.028107,285.0,Dominican Republic,DOM,DOM,20210215
0.660548,0.016262,0.682095,0.016536,821.0,Ecuador,ECU,ECU,20210215
0.512021,0.017044,0.54386,0.017105,855.0,Egypt,EGY,EGY,20210215
0.726673,0.023981,0.74772,0.024608,329.0,El Salvador,SLV,SLV,20210215
0.594186,0.025885,0.597222,0.025917,360.0,Finland,FIN,FIN,20210215
0.488336,0.007915,0.479046,0.007919,3985.0,France,FRA,FRA,20210215
0.532742,0.007811,0.520528,0.0078,4092.0,Germany,DEU,DEU,20210215
0.557366,0.032172,0.594017,0.03254,234.0,Ghana,GHA,GHA,20210215
0.709989,0.015955,0.709877,0.015954,810.0,Greece,GRC,GRC,20210215
0.712408,0.023654,0.703209,0.023437,374.0,Guatemala,GTM,GTM,20210215
0.813336,0.025468,0.755245,0.02308,286.0,Honduras,HND,HND,20210215
0.573579,0.036195,0.594595,0.036459,185.0,Hong Kong,HKG,HKG,20210215
0.567202,0.012711,0.604321,0.012879,1481.0,Hungary,HUN,HUN,20210215
0.651844,0.009481,0.648404,0.00946,2537.0,India,IND,IND,20210215
0.440692,0.012624,0.467051,0.012562,1563.0,Indonesia,IDN,IDN,20210215
0.494751,0.021357,0.543119,0.021436,545.0,Iraq,IRQ,IRQ,20210215
0.680037,0.01953,0.700544,0.01989,551.0,Ireland,IRL,IRL,20210215
0.564916,0.039645,0.540881,0.039441,159.0,Israel,ISR,ISR,20210215
0.763534,0.006581,0.763114,0.006577,4175.0,Italy,ITA,ITA,20210215
0.648009,0.005628,0.648375,0.00563,7198.0,Japan,JPN,JPN,20210215
0.449283,0.030248,0.514599,0.030105,274.0,Jordan,JOR,JOR,20210215
0.199108,0.040926,0.215686,0.039735,102.0,Kazakhstan,KAZ,KAZ,20210215
0.671426,0.025872,0.702875,0.026591,313.0,Kenya,KEN,KEN,20210215
0.654846,0.03282,0.702564,0.034133,195.0,Lebanon,LBN,LBN,20210215
0.521793,0.040146,0.558442,0.040384,154.0,Libya,LBY,LBY,20210215
0.578012,0.017958,0.608108,0.018168,740.0,Malaysia,MYS,MYS,20210215
0.812332,0.004306,0.826565,0.004441,7732.0,Mexico,MEX,MEX,20210215
0.569246,0.038445,0.578313,0.03855,166.0,Morocco,MAR,MAR,20210215
0.623324,0.035958,0.626374,0.036017,182.0,Nepal,NPL,NPL,20210215
0.482839,0.013049,0.467532,0.013069,1463.0,Netherlands,NLD,NLD,20210215
0.588916,0.016846,0.588993,0.016847,854.0,New Zealand,NZL,NZL,20210215
0.688048,0.037228,0.694805,0.037455,154.0,Nicaragua,NIC,NIC,20210215
0.656083,0.024037,0.641604,0.02381,399.0,Nigeria,NGA,NGA,20210215
0.574052,0.015573,0.562008,0.015521,1016.0,Norway,NOR,NOR,20210215
0.641119,0.024064,0.649746,0.024196,394.0,Pakistan,PAK,PAK,20210215
0.675276,0.0348,0.668478,0.034616,184.0,Panama,PAN,PAN,20210215
0.631315,0.032134,0.679245,0.033213,212.0,Paraguay,PRY,PRY,20210215
0.736516,0.011963,0.755418,0.01226,1292.0,Peru,PER,PER,20210215
0.566065,0.013527,0.618125,0.013799,1291.0,Philippines,PHL,PHL,20210215
0.495328,0.014632,0.511986,0.014636,1168.0,Poland,POL,POL,20210215
0.726872,0.011494,0.738714,0.011657,1462.0,Portugal,PRT,PRT,20210215
0.703588,0.02504,0.709091,0.025177,330.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.530262,0.016607,0.538803,0.016627,902.0,Romania,ROU,ROU,20210215
0.310265,0.014877,0.332669,0.014607,1004.0,Russia,RUS,RUS,20210215
0.501441,0.027016,0.557522,0.027196,339.0,Saudi Arabia,SAU,SAU,20210215
0.459016,0.027248,0.464286,0.027226,336.0,Serbia,SRB,SRB,20210215
0.690148,0.037611,0.690789,0.037632,152.0,Singapore,SGP,SGP,20210215
0.51393,0.022979,0.536017,0.02303,472.0,Slovakia,SVK,SVK,20210215
0.537924,0.040633,0.526316,0.040572,152.0,Slovenia,SVN,SVN,20210215
0.597308,0.017499,0.633729,0.017814,759.0,South Africa,ZAF,ZAF,20210215
0.624351,0.019352,0.626198,0.019372,626.0,South Korea,KOR,KOR,20210215
0.771381,0.008102,0.784329,0.008272,2578.0,Spain,ESP,ESP,20210215
0.606432,0.040928,0.709677,0.04405,124.0,Sri Lanka,LKA,LKA,20210215
0.642048,0.040732,0.626761,0.040373,142.0,Sudan,SDN,SDN,20210215
0.628318,0.009627,0.624901,0.00961,2530.0,Sweden,SWE,SWE,20210215
0.475539,0.020063,0.493569,0.02004,622.0,Switzerland,CHE,CHE,20210215
0.647821,0.010603,0.706392,0.01112,1846.0,Taiwan,TWN,TWN,20210215
0.607212,0.013722,0.628525,0.013869,1241.0,Thailand,THA,THA,20210215
0.480313,0.029986,0.494624,0.029965,279.0,Tunisia,TUN,TUN,20210215
0.551727,0.014764,0.551056,0.014762,1136.0,Turkey,TUR,TUR,20210215
0.334617,0.013481,0.320833,0.013627,1200.0,Ukraine,UKR,UKR,20210215
0.5936,0.037734,0.616766,0.038121,167.0,United Arab Emirates,ARE,ARE,20210215
0.639196,0.010632,0.639706,0.010635,2040.0,United Kingdom,GBR,GBR,20210215
0.655653,0.022207,0.673378,0.022499,447.0,Uruguay,URY,URY,20210215
0.722128,0.018049,0.711569,0.017847,631.0,Venezuela,VEN,VEN,20210215
0.637724,0.008059,0.634378,0.008043,3572.0,Vietnam,VNM,VNM,20210215
0.435061,0.030292,0.417293,0.030455,266.0,Algeria,DZA,DZA,20210216
0.733981,0.008706,0.749697,0.00888,2477.0,Argentina,ARG,ARG,20210216
0.611718,0.012527,0.61753,0.012563,1506.0,Australia,AUS,AUS,20210216
0.50979,0.020029,0.521669,0.020044,623.0,Austria,AUT,AUT,20210216
0.638424,0.026397,0.636637,0.026369,333.0,Bangladesh,BGD,BGD,20210216
0.253801,0.033844,0.253012,0.033879,166.0,Belarus,BLR,BLR,20210216
0.501734,0.0194,0.509774,0.019404,665.0,Belgium,BEL,BEL,20210216
0.654229,0.021988,0.673246,0.022297,456.0,Bolivia,BOL,BOL,20210216
0.779599,0.004061,0.79415,0.004163,9915.0,Brazil,BRA,BRA,20210216
0.560951,0.025313,0.567708,0.025358,384.0,Bulgaria,BGR,BGR,20210216
0.589672,0.010208,0.593696,0.010223,2316.0,Canada,CAN,CAN,20210216
0.725666,0.013929,0.740666,0.01418,991.0,Chile,CHL,CHL,20210216
0.718919,0.009922,0.74355,0.010214,1938.0,Colombia,COL,COL,20210216
0.716284,0.023563,0.737143,0.024131,350.0,Costa Rica,CRI,CRI,20210216
0.423416,0.03114,0.439216,0.031003,255.0,Croatia,HRV,HRV,20210216
0.494928,0.016797,0.493799,0.016797,887.0,Czech Republic,CZE,CZE,20210216
0.573977,0.015198,0.546555,0.015096,1074.0,Denmark,DNK,DNK,20210216
0.65103,0.027753,0.665517,0.028038,290.0,Dominican Republic,DOM,DOM,20210216
0.66939,0.014793,0.694845,0.015112,970.0,Ecuador,ECU,ECU,20210216
0.545109,0.017397,0.524848,0.017347,825.0,Egypt,EGY,EGY,20210216
0.733486,0.023905,0.739645,0.024085,338.0,El Salvador,SLV,SLV,20210216
0.664947,0.027046,0.654839,0.026852,310.0,Finland,FIN,FIN,20210216
0.49016,0.008166,0.489594,0.008167,3748.0,France,FRA,FRA,20210216
0.525735,0.007979,0.5158,0.007972,3924.0,Germany,DEU,DEU,20210216
0.555591,0.034683,0.597015,0.035136,201.0,Ghana,GHA,GHA,20210216
0.68028,0.017287,0.677596,0.017249,732.0,Greece,GRC,GRC,20210216
0.683445,0.024798,0.723926,0.025801,326.0,Guatemala,GTM,GTM,20210216
0.694749,0.029016,0.713115,0.029542,244.0,Honduras,HND,HND,20210216
0.679213,0.034459,0.64433,0.033599,194.0,Hong Kong,HKG,HKG,20210216
0.565727,0.012939,0.607719,0.013135,1425.0,Hungary,HUN,HUN,20210216
0.613574,0.009581,0.6364,0.009698,2522.0,India,IND,IND,20210216
0.473753,0.013076,0.470508,0.013081,1458.0,Indonesia,IDN,IDN,20210216
0.474869,0.021312,0.474545,0.021313,550.0,Iraq,IRQ,IRQ,20210216
0.721863,0.019939,0.728916,0.020099,498.0,Ireland,IRL,IRL,20210216
0.376038,0.038747,0.39375,0.038415,160.0,Israel,ISR,ISR,20210216
0.744998,0.006623,0.743956,0.006615,4343.0,Italy,ITA,ITA,20210216
0.630676,0.005625,0.640786,0.005658,7277.0,Japan,JPN,JPN,20210216
0.430278,0.03036,0.485294,0.030076,272.0,Jordan,JOR,JOR,20210216
0.322109,0.039484,0.282443,0.040984,131.0,Kazakhstan,KAZ,KAZ,20210216
0.692322,0.026816,0.688963,0.026736,299.0,Kenya,KEN,KEN,20210216
0.640492,0.04033,0.631944,0.040128,144.0,Lebanon,LBN,LBN,20210216
0.556735,0.04246,0.569343,0.042598,137.0,Libya,LBY,LBY,20210216
0.631007,0.018096,0.661314,0.01845,685.0,Malaysia,MYS,MYS,20210216
0.807962,0.004287,0.824261,0.004437,7881.0,Mexico,MEX,MEX,20210216
0.579227,0.036856,0.60452,0.037213,177.0,Morocco,MAR,MAR,20210216
0.645586,0.034104,0.596154,0.033247,208.0,Nepal,NPL,NPL,20210216
0.469271,0.013079,0.469458,0.013079,1457.0,Netherlands,NLD,NLD,20210216
0.600555,0.01755,0.597187,0.017526,782.0,New Zealand,NZL,NZL,20210216
0.730138,0.033573,0.724719,0.033365,178.0,Nicaragua,NIC,NIC,20210216
0.611373,0.023148,0.64186,0.023534,430.0,Nigeria,NGA,NGA,20210216
0.560974,0.01513,0.537259,0.015059,1087.0,Norway,NOR,NOR,20210216
0.644925,0.024158,0.614251,0.023749,407.0,Pakistan,PAK,PAK,20210216
0.72089,0.03337,0.737143,0.034005,175.0,Panama,PAN,PAN,20210216
0.675413,0.031811,0.659193,0.031425,223.0,Paraguay,PRY,PRY,20210216
0.729614,0.01216,0.724112,0.012084,1352.0,Peru,PER,PER,20210216
0.582732,0.013215,0.62,0.013426,1350.0,Philippines,PHL,PHL,20210216
0.497704,0.014599,0.514919,0.014605,1173.0,Poland,POL,POL,20210216
0.716528,0.011133,0.714199,0.011105,1648.0,Portugal,PRT,PRT,20210216
0.819719,0.021225,0.79558,0.020233,362.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.520587,0.017594,0.541719,0.017641,803.0,Romania,ROU,ROU,20210216
0.338923,0.01573,0.352113,0.015589,923.0,Russia,RUS,RUS,20210216
0.606645,0.027335,0.611285,0.027393,319.0,Saudi Arabia,SAU,SAU,20210216
0.430666,0.02851,0.454248,0.028353,306.0,Serbia,SRB,SRB,20210216
0.647354,0.042029,0.636364,0.041745,132.0,Singapore,SGP,SGP,20210216
0.541447,0.023464,0.5625,0.023568,448.0,Slovakia,SVK,SVK,20210216
0.463349,0.039992,0.477707,0.039924,157.0,Slovenia,SVN,SVN,20210216
0.579347,0.017688,0.595331,0.01779,771.0,South Africa,ZAF,ZAF,20210216
0.605695,0.020267,0.610345,0.02031,580.0,South Korea,KOR,KOR,20210216
0.794684,0.008029,0.790354,0.007968,2571.0,Spain,ESP,ESP,20210216
0.711779,0.039312,0.695652,0.038697,138.0,Sri Lanka,LKA,LKA,20210216
0.58946,0.045077,0.578512,0.044907,121.0,Sudan,SDN,SDN,20210216
0.622794,0.009685,0.620223,0.009672,2512.0,Sweden,SWE,SWE,20210216
0.533591,0.022165,0.543478,0.022199,506.0,Switzerland,CHE,CHE,20210216
0.67342,0.0099,0.731306,0.010473,2006.0,Taiwan,TWN,TWN,20210216
0.579141,0.014277,0.576314,0.014264,1199.0,Thailand,THA,THA,20210216
0.471673,0.03442,0.495283,0.034366,212.0,Tunisia,TUN,TUN,20210216
0.567504,0.014189,0.583609,0.01426,1208.0,Turkey,TUR,TUR,20210216
0.323864,0.013686,0.316017,0.013775,1155.0,Ukraine,UKR,UKR,20210216
0.594506,0.03995,0.61745,0.040359,149.0,United Arab Emirates,ARE,ARE,20210216
0.642962,0.010498,0.634981,0.010448,2104.0,United Kingdom,GBR,GBR,20210216
0.708146,0.022015,0.706294,0.021975,429.0,Uruguay,URY,URY,20210216
0.714637,0.017455,0.747182,0.018136,621.0,Venezuela,VEN,VEN,20210216
0.619706,0.007748,0.630021,0.007791,3884.0,Vietnam,VNM,VNM,20210216
0.461828,0.031967,0.459016,0.031981,244.0,Algeria,DZA,DZA,20210217
0.736752,0.008879,0.742175,0.008939,2428.0,Argentina,ARG,ARG,20210217
0.630699,0.013559,0.626374,0.013527,1274.0,Australia,AUS,AUS,20210217
0.541645,0.019368,0.549168,0.019395,661.0,Austria,AUT,AUT,20210217
0.590902,0.026598,0.593567,0.026625,342.0,Bangladesh,BGD,BGD,20210217
0.34416,0.034564,0.289017,0.036226,173.0,Belarus,BLR,BLR,20210217
0.533859,0.019657,0.548287,0.019703,642.0,Belgium,BEL,BEL,20210217
0.670032,0.020677,0.689243,0.021007,502.0,Bolivia,BOL,BOL,20210217
0.784774,0.004035,0.802072,0.004162,9751.0,Brazil,BRA,BRA,20210217
0.496455,0.024201,0.522248,0.024224,427.0,Bulgaria,BGR,BGR,20210217
0.605225,0.010117,0.60963,0.010137,2326.0,Canada,CAN,CAN,20210217
0.742492,0.014596,0.747463,0.01469,887.0,Chile,CHL,CHL,20210217
0.719574,0.010239,0.730954,0.010371,1877.0,Colombia,COL,COL,20210217
0.746963,0.022765,0.744565,0.022694,368.0,Costa Rica,CRI,CRI,20210217
0.47908,0.031113,0.465116,0.031162,258.0,Croatia,HRV,HRV,20210217
0.522581,0.016475,0.528836,0.016486,919.0,Czech Republic,CZE,CZE,20210217
0.572968,0.014708,0.550218,0.014625,1145.0,Denmark,DNK,DNK,20210217
0.654896,0.029306,0.655303,0.029315,264.0,Dominican Republic,DOM,DOM,20210217
0.697169,0.013502,0.716592,0.013767,1115.0,Ecuador,ECU,ECU,20210217
0.510204,0.01796,0.536269,0.018003,772.0,Egypt,EGY,EGY,20210217
0.751111,0.023453,0.718157,0.022539,369.0,El Salvador,SLV,SLV,20210217
0.661139,0.02685,0.656051,0.026754,314.0,Finland,FIN,FIN,20210217
0.474877,0.008182,0.475309,0.008182,3726.0,France,FRA,FRA,20210217
0.519196,0.007823,0.504895,0.007817,4086.0,Germany,DEU,DEU,20210217
0.573179,0.033478,0.575342,0.0335,219.0,Ghana,GHA,GHA,20210217
0.652068,0.016688,0.680307,0.017044,782.0,Greece,GRC,GRC,20210217
0.733147,0.02492,0.710843,0.024312,332.0,Guatemala,GTM,GTM,20210217
0.801454,0.025889,0.76779,0.024458,267.0,Honduras,HND,HND,20210217
0.578091,0.037143,0.612717,0.037657,173.0,Hong Kong,HKG,HKG,20210217
0.55024,0.012975,0.585992,0.013105,1442.0,Hungary,HUN,HUN,20210217
0.611565,0.00922,0.628686,0.009301,2747.0,India,IND,IND,20210217
0.438016,0.012892,0.453083,0.012849,1492.0,Indonesia,IDN,IDN,20210217
0.498279,0.021633,0.51028,0.021637,535.0,Iraq,IRQ,IRQ,20210217
0.696948,0.020616,0.708419,0.020847,487.0,Ireland,IRL,IRL,20210217
0.449577,0.041872,0.432624,0.042042,141.0,Israel,ISR,ISR,20210217
0.747723,0.006578,0.749539,0.006593,4340.0,Italy,ITA,ITA,20210217
0.653665,0.005727,0.649805,0.005712,6939.0,Japan,JPN,JPN,20210217
0.327182,0.033926,0.422535,0.032224,213.0,Jordan,JOR,JOR,20210217
0.262548,0.040406,0.285714,0.039356,126.0,Kazakhstan,KAZ,KAZ,20210217
0.66653,0.026343,0.677215,0.026563,316.0,Kenya,KEN,KEN,20210217
0.720205,0.036522,0.714286,0.036291,154.0,Lebanon,LBN,LBN,20210217
0.470685,0.041224,0.486486,0.041168,148.0,Libya,LBY,LBY,20210217
0.587962,0.01937,0.587326,0.019365,647.0,Malaysia,MYS,MYS,20210217
0.79963,0.004367,0.816907,0.00452,7843.0,Mexico,MEX,MEX,20210217
0.65216,0.03534,0.601036,0.034373,193.0,Morocco,MAR,MAR,20210217
0.607505,0.046075,0.610619,0.046141,113.0,Mozambique,MOZ,MOZ,20210217
0.514871,0.037048,0.575419,0.03746,179.0,Nepal,NPL,NPL,20210217
0.458562,0.012806,0.467413,0.012789,1519.0,Netherlands,NLD,NLD,20210217
0.585141,0.018794,0.599119,0.018894,681.0,New Zealand,NZL,NZL,20210217
0.654021,0.036974,0.660606,0.037145,165.0,Nicaragua,NIC,NIC,20210217
0.634401,0.023361,0.658596,0.023727,413.0,Nigeria,NGA,NGA,20210217
0.561365,0.016045,0.548287,0.015999,963.0,Norway,NOR,NOR,20210217
0.600117,0.024798,0.612403,0.024934,387.0,Pakistan,PAK,PAK,20210217
0.711783,0.032903,0.734807,0.03376,181.0,Panama,PAN,PAN,20210217
0.60348,0.032597,0.657277,0.033597,213.0,Paraguay,PRY,PRY,20210217
0.717703,0.011907,0.73827,0.012192,1364.0,Peru,PER,PER,20210217
0.576707,0.013051,0.625727,0.013324,1376.0,Philippines,PHL,PHL,20210217
0.44832,0.01441,0.471274,0.014356,1201.0,Poland,POL,POL,20210217
0.713825,0.011708,0.71962,0.01178,1473.0,Portugal,PRT,PRT,20210217
0.731635,0.024641,0.698276,0.023787,348.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.492085,0.017913,0.49359,0.017912,780.0,Romania,ROU,ROU,20210217
0.327675,0.014953,0.340299,0.014813,1005.0,Russia,RUS,RUS,20210217
0.583649,0.02813,0.579288,0.028089,309.0,Saudi Arabia,SAU,SAU,20210217
0.462704,0.029211,0.47099,0.029179,293.0,Serbia,SRB,SRB,20210217
0.598729,0.043913,0.636364,0.044745,121.0,Singapore,SGP,SGP,20210217
0.545386,0.022519,0.544898,0.022517,490.0,Slovakia,SVK,SVK,20210217
0.526445,0.035703,0.51269,0.035664,197.0,Slovenia,SVN,SVN,20210217
0.584215,0.018161,0.599451,0.018266,729.0,South Africa,ZAF,ZAF,20210217
0.574331,0.020524,0.595113,0.020674,573.0,South Korea,KOR,KOR,20210217
0.78905,0.00803,0.789229,0.008032,2581.0,Spain,ESP,ESP,20210217
0.693994,0.040818,0.731092,0.042423,119.0,Sri Lanka,LKA,LKA,20210217
0.585527,0.04457,0.616667,0.045159,120.0,Sudan,SDN,SDN,20210217
