percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.387896,0.019956,0.400662,0.019843,604.0,Bangladesh,BGD,BGD,20200806
0.694809,0.028882,0.709677,0.0293,248.0,Belarus,BLR,BLR,20200806
0.398908,0.018307,0.442334,0.01805,737.0,Belgium,BEL,BEL,20200806
0.4187,0.016261,0.44492,0.016143,935.0,Bolivia,BOL,BOL,20200806
0.475159,0.037448,0.519553,0.03743,179.0,Bosnia and Herzegovina,BIH,BIH,20200806
0.536538,0.004677,0.546193,0.004684,11333.0,Brazil,BRA,BRA,20200806
0.597268,0.024727,0.604592,0.024803,392.0,Bulgaria,BGR,BGR,20200806
0.440062,0.01126,0.471007,0.011198,1966.0,Canada,CAN,CAN,20200806
0.425035,0.013083,0.417722,0.013114,1422.0,Chile,CHL,CHL,20200806
0.413412,0.008995,0.444481,0.008914,3053.0,Colombia,COL,COL,20200806
0.39401,0.017043,0.411976,0.01692,835.0,Costa Rica,CRI,CRI,20200806
0.498469,0.025527,0.520833,0.025549,384.0,Croatia,HRV,HRV,20200806
0.651435,0.015814,0.682814,0.016193,867.0,Czech Republic,CZE,CZE,20200806
0.639924,0.011381,0.645727,0.011423,1767.0,Denmark,DNK,DNK,20200806
0.454995,0.01999,0.484026,0.019919,626.0,Dominican Republic,DOM,DOM,20200806
0.44648,0.013109,0.429573,0.013165,1427.0,Ecuador,ECU,ECU,20200806
0.638942,0.014513,0.666667,0.014787,1056.0,Egypt,EGY,EGY,20200806
0.333698,0.017596,0.373844,0.01715,757.0,El Salvador,SLV,SLV,20200806
0.598178,0.015917,0.608927,0.015991,941.0,Finland,FIN,FIN,20200806
0.55243,0.008173,0.573301,0.008217,3663.0,France,FRA,FRA,20200806
0.569562,0.007654,0.609102,0.007767,4065.0,Germany,DEU,DEU,20200806
0.435513,0.038316,0.479532,0.038028,171.0,Ghana,GHA,GHA,20200806
0.599346,0.014297,0.627074,0.014488,1145.0,Greece,GRC,GRC,20200806
0.36555,0.017384,0.416149,0.016984,805.0,Guatemala,GTM,GTM,20200806
0.333264,0.024145,0.365915,0.023628,399.0,Honduras,HND,HND,20200806
0.236744,0.020532,0.283644,0.019362,483.0,Hong Kong,HKG,HKG,20200806
0.704185,0.012779,0.703994,0.012777,1277.0,Hungary,HUN,HUN,20200806
0.211468,0.005646,0.226827,0.005506,5502.0,India,IND,IND,20200806
0.396356,0.010478,0.410431,0.010419,2205.0,Indonesia,IDN,IDN,20200806
0.443828,0.018305,0.462988,0.018239,743.0,Iraq,IRQ,IRQ,20200806
0.437914,0.01785,0.444588,0.017822,776.0,Ireland,IRL,IRL,20200806
0.577664,0.016505,0.569367,0.016464,901.0,Israel,ISR,ISR,20200806
0.569339,0.006995,0.595006,0.007056,4926.0,Italy,ITA,ITA,20200806
0.32765,0.005262,0.327424,0.005263,7953.0,Japan,JPN,JPN,20200806
0.585518,0.027254,0.626582,0.027757,316.0,Jordan,JOR,JOR,20200806
0.502438,0.027525,0.527273,0.027566,330.0,Kazakhstan,KAZ,KAZ,20200806
0.375605,0.021479,0.39499,0.021278,519.0,Kenya,KEN,KEN,20200806
0.384313,0.047212,0.349515,0.048164,103.0,Kuwait,KWT,KWT,20200806
0.577511,0.044034,0.587302,0.044181,126.0,Kyrgyzstan,KGZ,KGZ,20200806
0.506275,0.041785,0.545455,0.041956,143.0,Lebanon,LBN,LBN,20200806
0.603695,0.025259,0.623306,0.025498,369.0,Libya,LBY,LBY,20200806
0.265086,0.014027,0.286538,0.013693,1040.0,Malaysia,MYS,MYS,20200806
0.452701,0.005122,0.477182,0.005104,9510.0,Mexico,MEX,MEX,20200806
0.486239,0.037875,0.48,0.037891,175.0,Moldova,MDA,MDA,20200806
0.40385,0.024024,0.490783,0.02358,434.0,Morocco,MAR,MAR,20200806
0.415609,0.047769,0.440367,0.047422,109.0,Mozambique,MOZ,MOZ,20200806
0.295297,0.030025,0.334677,0.029026,248.0,Myanmar,MMR,MMR,20200806
0.290976,0.019964,0.321168,0.019421,548.0,Nepal,NPL,NPL,20200806
0.465091,0.011358,0.4409,0.01141,1912.0,Netherlands,NLD,NLD,20200806
0.742025,0.017892,0.751712,0.01812,584.0,New Zealand,NZL,NZL,20200806
0.551677,0.025784,0.563342,0.025855,371.0,Nicaragua,NIC,NIC,20200806
0.534835,0.021916,0.526923,0.021894,520.0,Nigeria,NGA,NGA,20200806
0.546947,0.013923,0.545313,0.013919,1280.0,Norway,NOR,NOR,20200806
0.521833,0.020736,0.5637,0.020886,573.0,Pakistan,PAK,PAK,20200806
0.723905,0.040224,0.686567,0.038765,134.0,Palestine,PSE,PSE,20200806
0.357047,0.027935,0.367893,0.027755,299.0,Panama,PAN,PAN,20200806
0.431711,0.025843,0.485333,0.025612,375.0,Paraguay,PRY,PRY,20200806
0.389693,0.011789,0.397332,0.011749,1724.0,Peru,PER,PER,20200806
0.251398,0.009085,0.23034,0.00936,2149.0,Philippines,PHL,PHL,20200806
0.698622,0.010102,0.709199,0.010207,2022.0,Poland,POL,POL,20200806
0.5015,0.012698,0.537265,0.012733,1543.0,Portugal,PRT,PRT,20200806
0.46132,0.018427,0.427978,0.018565,722.0,"Puerto Rico, U.S.",PRI,PRI,20200806
0.583873,0.011747,0.596562,0.011803,1745.0,Romania,ROU,ROU,20200806
0.671882,0.012677,0.676449,0.012723,1363.0,Russia,RUS,RUS,20200806
0.363804,0.02456,0.437653,0.023818,409.0,Saudi Arabia,SAU,SAU,20200806
0.495674,0.021832,0.526718,0.021863,524.0,Serbia,SRB,SRB,20200806
0.38877,0.034712,0.418719,0.034298,203.0,Singapore,SGP,SGP,20200806
0.675959,0.024987,0.690962,0.025307,343.0,Slovakia,SVK,SVK,20200806
0.546998,0.038294,0.571429,0.03852,168.0,Slovenia,SVN,SVN,20200806
0.411419,0.014807,0.41086,0.01481,1105.0,South Africa,ZAF,ZAF,20200806
0.408904,0.020663,0.426829,0.020538,574.0,South Korea,KOR,KOR,20200806
0.481828,0.008787,0.517465,0.008786,3235.0,Spain,ESP,ESP,20200806
0.259386,0.043642,0.303571,0.041601,112.0,Sri Lanka,LKA,LKA,20200806
0.739945,0.035705,0.726115,0.035121,157.0,Sudan,SDN,SDN,20200806
0.528903,0.010303,0.515293,0.01029,2354.0,Sweden,SWE,SWE,20200806
0.584922,0.018201,0.599174,0.0183,726.0,Switzerland,CHE,CHE,20200806
0.425375,0.010895,0.44129,0.010848,2078.0,Taiwan,TWN,TWN,20200806
0.230291,0.010801,0.251085,0.010486,1613.0,Thailand,THA,THA,20200806
0.570716,0.025422,0.597855,0.025663,373.0,Tunisia,TUN,TUN,20200806
0.370287,0.009079,0.418754,0.008886,2954.0,Turkey,TUR,TUR,20200806
0.696039,0.00998,0.692703,0.00995,2138.0,Ukraine,UKR,UKR,20200806
0.309306,0.027606,0.361842,0.026553,304.0,United Arab Emirates,ARE,ARE,20200806
0.401522,0.009761,0.432286,0.009658,2577.0,United Kingdom,GBR,GBR,20200806
0.625276,0.019839,0.646048,0.020082,582.0,Uruguay,URY,URY,20200806
0.412023,0.04868,0.423077,0.048498,104.0,Uzbekistan,UZB,UZB,20200806
0.382095,0.017034,0.408873,0.016835,834.0,Venezuela,VEN,VEN,20200806
0.438706,0.007434,0.460187,0.007401,4496.0,Vietnam,VNM,VNM,20200806
0.649391,0.04762,0.598131,0.046346,107.0,Afghanistan,AFG,AFG,20200807
0.457632,0.042646,0.528986,0.042564,138.0,Albania,ALB,ALB,20200807
0.422435,0.021116,0.454219,0.020948,557.0,Algeria,DZA,DZA,20200807
0.392713,0.008436,0.393262,0.008434,3354.0,Argentina,ARG,ARG,20200807
0.427917,0.011093,0.443946,0.011047,2007.0,Australia,AUS,AUS,20200807
0.601455,0.020257,0.621951,0.020453,574.0,Austria,AUT,AUT,20200807
0.364564,0.021098,0.413919,0.020617,546.0,Bangladesh,BGD,BGD,20200807
0.705056,0.03051,0.694323,0.030201,229.0,Belarus,BLR,BLR,20200807
0.447212,0.018784,0.464589,0.018726,706.0,Belgium,BEL,BEL,20200807
0.389109,0.01503,0.401878,0.014947,1065.0,Bolivia,BOL,BOL,20200807
0.471374,0.037582,0.5,0.037521,178.0,Bosnia and Herzegovina,BIH,BIH,20200807
0.524155,0.004788,0.539491,0.004797,10838.0,Brazil,BRA,BRA,20200807
0.570178,0.02501,0.595855,0.02523,386.0,Bulgaria,BGR,BGR,20200807
0.432909,0.01162,0.470206,0.011535,1846.0,Canada,CAN,CAN,20200807
0.407951,0.013696,0.409302,0.013689,1290.0,Chile,CHL,CHL,20200807
0.371414,0.008728,0.413815,0.008563,3185.0,Colombia,COL,COL,20200807
0.377433,0.017906,0.399199,0.017724,749.0,Costa Rica,CRI,CRI,20200807
0.468591,0.02811,0.48265,0.028072,317.0,Croatia,HRV,HRV,20200807
0.713605,0.016206,0.718547,0.016292,771.0,Czech Republic,CZE,CZE,20200807
0.667093,0.011748,0.678684,0.011856,1581.0,Denmark,DNK,DNK,20200807
0.426361,0.021011,0.456483,0.020861,563.0,Dominican Republic,DOM,DOM,20200807
0.444968,0.0131,0.463448,0.013055,1450.0,Ecuador,ECU,ECU,20200807
0.612596,0.014492,0.640839,0.014715,1097.0,Egypt,EGY,EGY,20200807
0.377324,0.018088,0.425134,0.017735,748.0,El Salvador,SLV,SLV,20200807
0.353406,0.044641,0.378151,0.044006,119.0,Ethiopia,ETH,ETH,20200807
0.609912,0.017706,0.592737,0.017578,771.0,Finland,FIN,FIN,20200807
0.581531,0.008343,0.589876,0.008367,3477.0,France,FRA,FRA,20200807
0.576469,0.007768,0.614053,0.007885,3928.0,Germany,DEU,DEU,20200807
0.474706,0.037855,0.474286,0.037856,175.0,Ghana,GHA,GHA,20200807
0.560033,0.014609,0.592756,0.01476,1132.0,Greece,GRC,GRC,20200807
0.380028,0.018164,0.417344,0.01788,738.0,Guatemala,GTM,GTM,20200807
0.389684,0.024199,0.3867,0.024233,406.0,Honduras,HND,HND,20200807
0.269377,0.020902,0.315152,0.01996,495.0,Hong Kong,HKG,HKG,20200807
0.683835,0.013308,0.686113,0.013334,1217.0,Hungary,HUN,HUN,20200807
0.221203,0.005772,0.244637,0.005573,5547.0,India,IND,IND,20200807
0.378002,0.010557,0.381492,0.010539,2118.0,Indonesia,IDN,IDN,20200807
0.378918,0.018395,0.436813,0.017992,728.0,Iraq,IRQ,IRQ,20200807
0.445909,0.017664,0.45603,0.017629,796.0,Ireland,IRL,IRL,20200807
0.56893,0.017039,0.585424,0.017128,837.0,Israel,ISR,ISR,20200807
0.563497,0.007083,0.604954,0.007186,4764.0,Italy,ITA,ITA,20200807
0.325044,0.005092,0.324344,0.005095,8454.0,Japan,JPN,JPN,20200807
0.621035,0.02503,0.614776,0.024952,379.0,Jordan,JOR,JOR,20200807
0.602334,0.028849,0.572881,0.028543,295.0,Kazakhstan,KAZ,KAZ,20200807
0.367908,0.02036,0.384615,0.020181,572.0,Kenya,KEN,KEN,20200807
0.641331,0.04348,0.675214,0.044531,117.0,Kyrgyzstan,KGZ,KGZ,20200807
0.491564,0.040131,0.480769,0.040155,156.0,Lebanon,LBN,LBN,20200807
0.596488,0.025319,0.623978,0.025644,367.0,Libya,LBY,LBY,20200807
0.269054,0.0137,0.290909,0.013377,1100.0,Malaysia,MYS,MYS,20200807
0.441595,0.005251,0.474179,0.005222,9043.0,Mexico,MEX,MEX,20200807
0.617938,0.038049,0.612121,0.037942,165.0,Moldova,MDA,MDA,20200807
0.506937,0.024896,0.514851,0.024904,404.0,Morocco,MAR,MAR,20200807
0.338772,0.031872,0.384615,0.031006,234.0,Myanmar,MMR,MMR,20200807
0.233541,0.020864,0.332681,0.018734,511.0,Nepal,NPL,NPL,20200807
0.459744,0.011608,0.435926,0.011666,1826.0,Netherlands,NLD,NLD,20200807
0.771108,0.018728,0.7751,0.018845,498.0,New Zealand,NZL,NZL,20200807
0.55073,0.025728,0.549333,0.025721,375.0,Nicaragua,NIC,NIC,20200807
0.46772,0.022209,0.52071,0.022181,507.0,Nigeria,NGA,NGA,20200807
0.553998,0.014663,0.519793,0.014588,1162.0,Norway,NOR,NOR,20200807
0.534843,0.020119,0.559016,0.020212,610.0,Pakistan,PAK,PAK,20200807
0.624,0.039536,0.693431,0.041535,137.0,Palestine,PSE,PSE,20200807
0.379879,0.030025,0.386364,0.029928,264.0,Panama,PAN,PAN,20200807
0.472373,0.025511,0.509091,0.025477,385.0,Paraguay,PRY,PRY,20200807
0.38923,0.011915,0.383923,0.011946,1667.0,Peru,PER,PER,20200807
0.234925,0.009294,0.21993,0.009513,1987.0,Philippines,PHL,PHL,20200807
0.673695,0.010426,0.698658,0.010653,1938.0,Poland,POL,POL,20200807
0.51371,0.013006,0.53637,0.013036,1471.0,Portugal,PRT,PRT,20200807
0.45133,0.01868,0.411511,0.01889,695.0,"Puerto Rico, U.S.",PRI,PRI,20200807
0.580719,0.012244,0.599875,0.012332,1602.0,Romania,ROU,ROU,20200807
0.639125,0.013307,0.660095,0.013492,1268.0,Russia,RUS,RUS,20200807
0.397429,0.022757,0.38913,0.022842,460.0,Saudi Arabia,SAU,SAU,20200807
0.539771,0.022061,0.557087,0.022135,508.0,Serbia,SRB,SRB,20200807
0.434973,0.034683,0.402985,0.035055,201.0,Singapore,SGP,SGP,20200807
0.68841,0.025337,0.69697,0.025534,330.0,Slovakia,SVK,SVK,20200807
0.455208,0.042681,0.452555,0.042702,137.0,Slovenia,SVN,SVN,20200807
0.416021,0.015285,0.420498,0.015262,1044.0,South Africa,ZAF,ZAF,20200807
0.408776,0.020856,0.441901,0.020646,568.0,South Korea,KOR,KOR,20200807
0.493523,0.008873,0.520656,0.00888,3171.0,Spain,ESP,ESP,20200807
0.46126,0.041957,0.457746,0.041981,142.0,Sri Lanka,LKA,LKA,20200807
0.75407,0.031648,0.769663,0.032369,178.0,Sudan,SDN,SDN,20200807
0.556601,0.010804,0.520804,0.010744,2139.0,Sweden,SWE,SWE,20200807
0.635652,0.01911,0.621705,0.018964,645.0,Switzerland,CHE,CHE,20200807
0.436056,0.010952,0.452081,0.010913,2066.0,Taiwan,TWN,TWN,20200807
0.21978,0.010868,0.241956,0.010508,1554.0,Thailand,THA,THA,20200807
0.640817,0.02528,0.684366,0.026096,339.0,Tunisia,TUN,TUN,20200807
0.381607,0.009646,0.421213,0.009491,2621.0,Turkey,TUR,TUR,20200807
0.710721,0.010049,0.716344,0.010109,2013.0,Ukraine,UKR,UKR,20200807
0.330868,0.02765,0.426791,0.026303,321.0,United Arab Emirates,ARE,ARE,20200807
0.408419,0.010482,0.429404,0.010409,2231.0,United Kingdom,GBR,GBR,20200807
0.583383,0.0194,0.570552,0.019322,652.0,Uruguay,URY,URY,20200807
0.448636,0.017127,0.450888,0.01712,845.0,Venezuela,VEN,VEN,20200807
0.44688,0.00766,0.468551,0.007632,4245.0,Vietnam,VNM,VNM,20200807
0.478181,0.044368,0.5,0.044326,128.0,Albania,ALB,ALB,20200808
0.441282,0.022318,0.462,0.022228,500.0,Algeria,DZA,DZA,20200808
0.417303,0.008888,0.428065,0.008858,3100.0,Argentina,ARG,ARG,20200808
0.445727,0.01151,0.456777,0.011485,1874.0,Australia,AUS,AUS,20200808
0.629039,0.020047,0.636049,0.020128,577.0,Austria,AUT,AUT,20200808
0.385275,0.023308,0.418708,0.022993,449.0,Bangladesh,BGD,BGD,20200808
0.705797,0.029892,0.713043,0.030112,230.0,Belarus,BLR,BLR,20200808
0.45479,0.018227,0.487384,0.018158,753.0,Belgium,BEL,BEL,20200808
0.416343,0.0164,0.412417,0.016423,902.0,Bolivia,BOL,BOL,20200808
0.497097,0.042253,0.542857,0.042409,140.0,Bosnia and Herzegovina,BIH,BIH,20200808
0.549344,0.004915,0.558875,0.004925,10208.0,Brazil,BRA,BRA,20200808
0.635727,0.024318,0.63038,0.024244,395.0,Bulgaria,BGR,BGR,20200808
0.483104,0.011908,0.504535,0.011901,1764.0,Canada,CAN,CAN,20200808
0.430376,0.013625,0.423252,0.013654,1316.0,Chile,CHL,CHL,20200808
0.391552,0.009476,0.423529,0.009361,2720.0,Colombia,COL,COL,20200808
0.427041,0.018189,0.423545,0.018208,739.0,Costa Rica,CRI,CRI,20200808
0.413908,0.027274,0.492582,0.02687,337.0,Croatia,HRV,HRV,20200808
0.71165,0.016323,0.71114,0.016314,772.0,Czech Republic,CZE,CZE,20200808
0.663001,0.010835,0.692181,0.011095,1816.0,Denmark,DNK,DNK,20200808
0.467969,0.020294,0.479407,0.020269,607.0,Dominican Republic,DOM,DOM,20200808
0.459762,0.013623,0.498516,0.013579,1348.0,Ecuador,ECU,ECU,20200808
0.671218,0.014738,0.685801,0.014915,993.0,Egypt,EGY,EGY,20200808
0.400517,0.01958,0.440994,0.019324,644.0,El Salvador,SLV,SLV,20200808
0.349403,0.045352,0.393162,0.044268,117.0,Ethiopia,ETH,ETH,20200808
0.625904,0.018012,0.610354,0.017873,734.0,Finland,FIN,FIN,20200808
0.567375,0.008173,0.596117,0.008253,3605.0,France,FRA,FRA,20200808
0.595879,0.00738,0.626338,0.007486,4298.0,Germany,DEU,DEU,20200808
0.427173,0.039522,0.509317,0.039107,161.0,Ghana,GHA,GHA,20200808
0.59135,0.013639,0.61811,0.0138,1270.0,Greece,GRC,GRC,20200808
0.378016,0.017334,0.447816,0.016902,824.0,Guatemala,GTM,GTM,20200808
0.453414,0.025914,0.460916,0.025881,371.0,Honduras,HND,HND,20200808
0.308042,0.022585,0.309524,0.022555,420.0,Hong Kong,HKG,HKG,20200808
0.726904,0.012611,0.713287,0.012424,1287.0,Hungary,HUN,HUN,20200808
0.214145,0.00569,0.232735,0.005523,5517.0,India,IND,IND,20200808
0.364014,0.010983,0.397281,0.010799,1986.0,Indonesia,IDN,IDN,20200808
0.464302,0.018324,0.456757,0.018346,740.0,Iraq,IRQ,IRQ,20200808
0.459701,0.01839,0.491892,0.018333,740.0,Ireland,IRL,IRL,20200808
0.583602,0.015953,0.589286,0.015985,952.0,Israel,ISR,ISR,20200808
0.574631,0.006818,0.609647,0.006909,5121.0,Italy,ITA,ITA,20200808
0.306829,0.005014,0.309331,0.005003,8499.0,Japan,JPN,JPN,20200808
0.517329,0.02566,0.521053,0.025668,380.0,Jordan,JOR,JOR,20200808
0.592784,0.029972,0.554348,0.029627,276.0,Kazakhstan,KAZ,KAZ,20200808
0.409186,0.022333,0.432049,0.022167,493.0,Kenya,KEN,KEN,20200808
0.425394,0.050161,0.47,0.049689,100.0,Kuwait,KWT,KWT,20200808
0.624401,0.046126,0.642202,0.0466,109.0,Kyrgyzstan,KGZ,KGZ,20200808
0.452136,0.041933,0.482517,0.041766,143.0,Lebanon,LBN,LBN,20200808
0.589304,0.025999,0.577348,0.025893,362.0,Libya,LBY,LBY,20200808
0.296918,0.014103,0.316176,0.013858,1088.0,Malaysia,MYS,MYS,20200808
0.469903,0.005475,0.487524,0.005467,8336.0,Mexico,MEX,MEX,20200808
0.597822,0.040242,0.593333,0.04017,150.0,Moldova,MDA,MDA,20200808
0.449047,0.024707,0.469438,0.024625,409.0,Morocco,MAR,MAR,20200808
0.297994,0.032608,0.333333,0.031637,210.0,Myanmar,MMR,MMR,20200808
0.275457,0.020917,0.322,0.019999,500.0,Nepal,NPL,NPL,20200808
0.449151,0.011266,0.431748,0.011313,1934.0,Netherlands,NLD,NLD,20200808
0.70149,0.019983,0.720792,0.020383,505.0,New Zealand,NZL,NZL,20200808
0.595355,0.027238,0.590214,0.027184,327.0,Nicaragua,NIC,NIC,20200808
0.553673,0.022254,0.562249,0.022298,498.0,Nigeria,NGA,NGA,20200808
0.530362,0.014461,0.51087,0.014437,1196.0,Norway,NOR,NOR,20200808
0.530307,0.020245,0.540362,0.020274,607.0,Pakistan,PAK,PAK,20200808
0.71704,0.039801,0.709924,0.039506,131.0,Palestine,PSE,PSE,20200808
0.327157,0.027364,0.352941,0.026865,306.0,Panama,PAN,PAN,20200808
0.470752,0.027768,0.469136,0.027773,324.0,Paraguay,PRY,PRY,20200808
0.378314,0.0121,0.385423,0.012057,1619.0,Peru,PER,PER,20200808
0.287529,0.010118,0.250953,0.010563,1837.0,Philippines,PHL,PHL,20200808
0.677268,0.010036,0.705426,0.010293,2064.0,Poland,POL,POL,20200808
0.548698,0.01264,0.56901,0.012701,1536.0,Portugal,PRT,PRT,20200808
0.411245,0.018693,0.426534,0.018598,701.0,"Puerto Rico, U.S.",PRI,PRI,20200808
0.305105,0.045477,0.307692,0.04537,104.0,Qatar,QAT,QAT,20200808
0.547121,0.011963,0.575527,0.012048,1708.0,Romania,ROU,ROU,20200808
0.624656,0.013908,0.636591,0.014001,1197.0,Russia,RUS,RUS,20200808
0.337459,0.024432,0.394015,0.023642,401.0,Saudi Arabia,SAU,SAU,20200808
0.571723,0.023832,0.568129,0.023807,433.0,Serbia,SRB,SRB,20200808
0.422814,0.034642,0.436893,0.034503,206.0,Singapore,SGP,SGP,20200808
0.697826,0.024504,0.722388,0.025126,335.0,Slovakia,SVK,SVK,20200808
0.511219,0.038348,0.502924,0.038339,171.0,Slovenia,SVN,SVN,20200808
0.425523,0.015765,0.429585,0.015746,987.0,South Africa,ZAF,ZAF,20200808
0.434985,0.020972,0.467372,0.020838,567.0,South Korea,KOR,KOR,20200808
0.490489,0.008666,0.524383,0.008675,3322.0,Spain,ESP,ESP,20200808
0.358236,0.041504,0.426573,0.040237,143.0,Sri Lanka,LKA,LKA,20200808
0.723232,0.03563,0.746667,0.036653,150.0,Sudan,SDN,SDN,20200808
0.536845,0.010529,0.517976,0.010508,2253.0,Sweden,SWE,SWE,20200808
0.638886,0.017139,0.631778,0.017068,793.0,Switzerland,CHE,CHE,20200808
0.41778,0.011183,0.45,0.011087,1980.0,Taiwan,TWN,TWN,20200808
0.22465,0.010738,0.240051,0.010493,1583.0,Thailand,THA,THA,20200808
0.528101,0.028909,0.600694,0.029467,288.0,Tunisia,TUN,TUN,20200808
0.366773,0.009858,0.413696,0.009646,2497.0,Turkey,TUR,TUR,20200808
0.715289,0.010401,0.708748,0.010331,1909.0,Ukraine,UKR,UKR,20200808
0.349186,0.028313,0.387205,0.027708,297.0,United Arab Emirates,ARE,ARE,20200808
0.439596,0.010268,0.453656,0.010236,2352.0,United Kingdom,GBR,GBR,20200808
0.614123,0.021375,0.593573,0.021185,529.0,Uruguay,URY,URY,20200808
0.430293,0.046827,0.433628,0.046784,113.0,Uzbekistan,UZB,UZB,20200808
0.476242,0.016994,0.472222,0.017001,864.0,Venezuela,VEN,VEN,20200808
0.424569,0.008428,0.446711,0.008379,3481.0,Vietnam,VNM,VNM,20200808
0.60824,0.046971,0.571429,0.046333,112.0,Afghanistan,AFG,AFG,20200809
0.57042,0.045455,0.545455,0.045189,121.0,Albania,ALB,ALB,20200809
0.399777,0.023101,0.457082,0.022716,466.0,Algeria,DZA,DZA,20200809
0.422103,0.008487,0.418171,0.008498,3379.0,Argentina,ARG,ARG,20200809
0.456635,0.01108,0.457736,0.011077,2023.0,Australia,AUS,AUS,20200809
0.619905,0.018578,0.649017,0.018895,661.0,Austria,AUT,AUT,20200809
0.469507,0.025808,0.446237,0.02591,372.0,Bangladesh,BGD,BGD,20200809
0.452807,0.017749,0.486146,0.017676,794.0,Belgium,BEL,BEL,20200809
0.333894,0.015257,0.338525,0.015205,963.0,Bolivia,BOL,BOL,20200809
0.492315,0.037709,0.563218,0.03801,174.0,Bosnia and Herzegovina,BIH,BIH,20200809
0.574041,0.004768,0.584964,0.004785,10681.0,Brazil,BRA,BRA,20200809
0.515834,0.024301,0.556086,0.024444,419.0,Bulgaria,BGR,BGR,20200809
0.480264,0.011001,0.518411,0.011,2064.0,Canada,CAN,CAN,20200809
0.441201,0.012581,0.427279,0.012628,1547.0,Chile,CHL,CHL,20200809
0.411139,0.008903,0.430511,0.008847,3094.0,Colombia,COL,COL,20200809
0.369439,0.017694,0.387352,0.017531,759.0,Costa Rica,CRI,CRI,20200809
0.37405,0.025551,0.443272,0.024888,379.0,Croatia,HRV,HRV,20200809
0.731158,0.014465,0.737581,0.014578,926.0,Czech Republic,CZE,CZE,20200809
0.693744,0.010406,0.693483,0.010404,1964.0,Denmark,DNK,DNK,20200809
0.476404,0.020811,0.489619,0.020792,578.0,Dominican Republic,DOM,DOM,20200809
0.48975,0.013084,0.493498,0.013083,1461.0,Ecuador,ECU,ECU,20200809
0.633937,0.014549,0.643318,0.014631,1085.0,Egypt,EGY,EGY,20200809
0.405392,0.017651,0.435443,0.017479,790.0,El Salvador,SLV,SLV,20200809
0.379808,0.045779,0.405172,0.045258,116.0,Ethiopia,ETH,ETH,20200809
0.588305,0.015989,0.604701,0.016095,936.0,Finland,FIN,FIN,20200809
0.577525,0.007984,0.602875,0.00806,3757.0,France,FRA,FRA,20200809
0.610899,0.006949,0.638093,0.00705,4783.0,Germany,DEU,DEU,20200809
0.558265,0.03904,0.567901,0.039137,162.0,Ghana,GHA,GHA,20200809
0.572008,0.014053,0.602142,0.014207,1214.0,Greece,GRC,GRC,20200809
0.410955,0.017272,0.475508,0.017016,837.0,Guatemala,GTM,GTM,20200809
0.469865,0.024905,0.429293,0.025112,396.0,Honduras,HND,HND,20200809
0.262906,0.020697,0.300813,0.019866,492.0,Hong Kong,HKG,HKG,20200809
0.69472,0.012299,0.703114,0.012397,1381.0,Hungary,HUN,HUN,20200809
0.190675,0.005498,0.218982,0.005223,5658.0,India,IND,IND,20200809
0.371036,0.010444,0.380952,0.010389,2163.0,Indonesia,IDN,IDN,20200809
0.366681,0.018673,0.473464,0.018022,716.0,Iraq,IRQ,IRQ,20200809
0.467796,0.017558,0.516646,0.017532,811.0,Ireland,IRL,IRL,20200809
0.585529,0.016008,0.596809,0.016076,940.0,Israel,ISR,ISR,20200809
0.573107,0.00676,0.620803,0.006891,5153.0,Italy,ITA,ITA,20200809
0.292186,0.004791,0.279891,0.004853,8782.0,Japan,JPN,JPN,20200809
0.560371,0.023904,0.569767,0.023964,430.0,Jordan,JOR,JOR,20200809
0.587122,0.027515,0.556575,0.027269,327.0,Kazakhstan,KAZ,KAZ,20200809
0.369566,0.021237,0.406716,0.020868,536.0,Kenya,KEN,KEN,20200809
0.588392,0.04697,0.585586,0.046922,111.0,Kyrgyzstan,KGZ,KGZ,20200809
0.505272,0.038695,0.554217,0.038923,166.0,Lebanon,LBN,LBN,20200809
0.631606,0.026086,0.650746,0.026394,335.0,Libya,LBY,LBY,20200809
0.291734,0.013862,0.3219,0.013487,1137.0,Malaysia,MYS,MYS,20200809
0.47708,0.005163,0.514621,0.00516,9370.0,Mexico,MEX,MEX,20200809
0.575341,0.036269,0.589189,0.03644,185.0,Moldova,MDA,MDA,20200809
0.474393,0.024845,0.502463,0.024813,406.0,Morocco,MAR,MAR,20200809
0.363057,0.032054,0.362832,0.032059,226.0,Myanmar,MMR,MMR,20200809
0.264216,0.019173,0.297012,0.0185,569.0,Nepal,NPL,NPL,20200809
0.467625,0.010927,0.447876,0.010964,2072.0,Netherlands,NLD,NLD,20200809
0.710301,0.020429,0.714286,0.020514,490.0,New Zealand,NZL,NZL,20200809
0.584978,0.027693,0.591772,0.027762,316.0,Nicaragua,NIC,NIC,20200809
0.49377,0.023173,0.529032,0.02321,465.0,Nigeria,NGA,NGA,20200809
0.57462,0.013249,0.57276,0.013242,1395.0,Norway,NOR,NOR,20200809
0.484338,0.019845,0.51811,0.019848,635.0,Pakistan,PAK,PAK,20200809
0.642215,0.042889,0.648,0.043047,125.0,Palestine,PSE,PSE,20200809
0.32035,0.025115,0.314869,0.025231,343.0,Panama,PAN,PAN,20200809
0.547538,0.023643,0.511161,0.023542,448.0,Paraguay,PRY,PRY,20200809
0.39138,0.011616,0.410256,0.011526,1794.0,Peru,PER,PER,20200809
