smoothed_trust_politicians,smoothed_trust_politicians_se,sample_size,country,iso_code,gid_0,survey_date
0.16783,0.0202,337.0,Cameroon,CMR,CMR,20210213
0.107611,0.002518,15890.0,Canada,CAN,CAN,20210213
0.096545,0.003496,7194.0,Chile,CHL,CHL,20210213
0.088205,0.002469,13248.0,Colombia,COL,COL,20210213
0.118806,0.006958,2170.0,Costa Rica,CRI,CRI,20210213
0.215389,0.019484,464.0,C̫te d'Ivoire,CIV,CIV,20210213
0.035899,0.004255,1933.0,Croatia,HRV,HRV,20210213
0.068838,0.003286,5952.0,Czech Republic,CZE,CZE,20210213
0.155983,0.027336,223.0,Democratic Republic of the Congo,COD,COD,20210213
0.148845,0.004207,7169.0,Denmark,DNK,DNK,20210213
0.099277,0.007762,1647.0,Dominican Republic,DOM,DOM,20210213
0.073479,0.003585,5327.0,Ecuador,ECU,ECU,20210213
0.152812,0.004979,5241.0,Egypt,EGY,EGY,20210213
0.085321,0.005729,2399.0,El Salvador,SLV,SLV,20210213
0.176864,0.015258,650.0,Ethiopia,ETH,ETH,20210213
0.150128,0.007565,2236.0,Finland,FIN,FIN,20210213
0.089263,0.001749,26745.0,France,FRA,FRA,20210213
0.091538,0.001705,28607.0,Germany,DEU,DEU,20210213
0.130203,0.008789,1494.0,Ghana,GHA,GHA,20210213
0.06006,0.003178,5620.0,Greece,GRC,GRC,20210213
0.117774,0.007005,2146.0,Guatemala,GTM,GTM,20210213
0.243731,0.035094,152.0,Haiti,HTI,HTI,20210213
0.065144,0.005757,1855.0,Honduras,HND,HND,20210213
0.097913,0.008804,1152.0,Hong Kong,HKG,HKG,20210213
0.054432,0.00231,9682.0,Hungary,HUN,HUN,20210213
0.182925,0.002882,18001.0,India,IND,IND,20210213
0.23987,0.004255,10092.0,Indonesia,IDN,IDN,20210213
0.149557,0.006529,3011.0,Iraq,IRQ,IRQ,20210213
0.12206,0.005396,3685.0,Ireland,IRL,IRL,20210213
0.076697,0.007717,1172.0,Israel,ISR,ISR,20210213
0.117474,0.001929,27895.0,Italy,ITA,ITA,20210213
0.109312,0.001351,53433.0,Japan,JPN,JPN,20210213
0.118111,0.008223,1561.0,Jordan,JOR,JOR,20210213
0.062034,0.008481,833.0,Kazakhstan,KAZ,KAZ,20210213
0.11453,0.007251,1944.0,Kenya,KEN,KEN,20210213
0.157376,0.017183,449.0,Kuwait,KWT,KWT,20210213
0.05907,0.014448,274.0,Kyrgyzstan,KGZ,KGZ,20210213
0.157014,0.030907,140.0,Laos,LAO,LAO,20210213
0.09657,0.008267,1292.0,Lebanon,LBN,LBN,20210213
0.168033,0.011109,1149.0,Libya,LBY,LBY,20210213
0.116763,0.031753,103.0,Madagascar,MDG,MDG,20210213
0.190923,0.005641,4867.0,Malaysia,MYS,MYS,20210213
0.271384,0.032937,189.0,Mali,MLI,MLI,20210213
0.110884,0.001332,55568.0,Mexico,MEX,MEX,20210213
0.038612,0.007855,616.0,Moldova,MDA,MDA,20210213
0.180437,0.011027,1248.0,Morocco,MAR,MAR,20210213
0.224757,0.017011,617.0,Mozambique,MOZ,MOZ,20210213
0.324981,0.02286,449.0,Myanmar,MMR,MMR,20210213
0.160183,0.010043,1360.0,Nepal,NPL,NPL,20210213
0.074198,0.002641,9855.0,Netherlands,NLD,NLD,20210213
0.138951,0.00581,3549.0,New Zealand,NZL,NZL,20210213
0.102481,0.008972,1142.0,Nicaragua,NIC,NIC,20210213
0.143472,0.006431,2957.0,Nigeria,NGA,NGA,20210213
0.116384,0.00372,7421.0,Norway,NOR,NOR,20210213
0.096429,0.021004,196.0,Oman,OMN,OMN,20210213
0.165172,0.007173,2722.0,Pakistan,PAK,PAK,20210213
0.133732,0.015104,545.0,Palestine,PSE,PSE,20210213
0.086914,0.008545,1093.0,Panama,PAN,PAN,20210213
0.071205,0.006917,1372.0,Paraguay,PRY,PRY,20210213
0.111266,0.003311,9000.0,Peru,PER,PER,20210213
0.15272,0.003832,8880.0,Philippines,PHL,PHL,20210213
0.06598,0.002835,7681.0,Poland,POL,POL,20210213
0.146235,0.003422,10714.0,Portugal,PRT,PRT,20210213
0.169624,0.007563,2471.0,"Puerto Rico, U.S.",PRI,PRI,20210213
0.158208,0.018867,440.0,Qatar,QAT,QAT,20210213
0.065296,0.003282,5657.0,Romania,ROU,ROU,20210213
0.040077,0.002435,6521.0,Russia,RUS,RUS,20210213
0.19772,0.008636,2162.0,Saudi Arabia,SAU,SAU,20210213
0.264831,0.035815,153.0,Senegal,SEN,SEN,20210213
0.045402,0.004631,2027.0,Serbia,SRB,SRB,20210213
0.215788,0.014093,872.0,Singapore,SGP,SGP,20210213
0.099172,0.005314,3164.0,Slovakia,SVK,SVK,20210213
0.073469,0.007457,1229.0,Slovenia,SVN,SVN,20210213
0.117499,0.00449,5148.0,South Africa,ZAF,ZAF,20210213
0.116374,0.00515,3928.0,South Korea,KOR,KOR,20210213
0.105421,0.002261,18458.0,Spain,ESP,ESP,20210213
0.106134,0.01097,791.0,Sri Lanka,LKA,LKA,20210213
0.140441,0.011436,936.0,Sudan,SDN,SDN,20210213
0.156583,0.002758,17388.0,Sweden,SWE,SWE,20210213
0.081715,0.004206,4286.0,Switzerland,CHE,CHE,20210213
0.087931,0.002665,11304.0,Taiwan,TWN,TWN,20210213
0.089238,0.013562,454.0,Tanzania,TZA,TZA,20210213
0.102727,0.003276,8643.0,Thailand,THA,THA,20210213
0.208694,0.009802,1783.0,Tunisia,TUN,TUN,20210213
0.091557,0.003245,7906.0,Turkey,TUR,TUR,20210213
0.032137,0.002022,7626.0,Ukraine,UKR,UKR,20210213
0.197413,0.012121,1111.0,United Arab Emirates,ARE,ARE,20210213
0.122605,0.002613,15779.0,United Kingdom,GBR,GBR,20210213
0.106712,0.005841,2809.0,Uruguay,URY,URY,20210213
0.086635,0.01294,468.0,Uzbekistan,UZB,UZB,20210213
0.09406,0.004918,3525.0,Venezuela,VEN,VEN,20210213
0.345155,0.003495,18521.0,Vietnam,VNM,VNM,20210213
0.126389,0.016918,377.0,Yemen,YEM,YEM,20210213
0.16247,0.016202,553.0,Afghanistan,AFG,AFG,20210214
0.124821,0.01524,500.0,Albania,ALB,ALB,20210214
0.164069,0.008699,1831.0,Algeria,DZA,DZA,20210214
0.164912,0.024638,244.0,Angola,AGO,AGO,20210214
0.103626,0.002513,14744.0,Argentina,ARG,ARG,20210214
0.062632,0.018672,163.0,Armenia,ARM,ARM,20210214
0.103324,0.003038,10052.0,Australia,AUS,AUS,20210214
0.078433,0.003897,4772.0,Austria,AUT,AUT,20210214
0.092334,0.015463,353.0,Azerbaijan,AZE,AZE,20210214
0.188983,0.008009,2416.0,Bangladesh,BGD,BGD,20210214
0.028154,0.004899,1150.0,Belarus,BLR,BLR,20210214
0.073896,0.003839,4636.0,Belgium,BEL,BEL,20210214
0.192585,0.039404,108.0,Benin,BEN,BEN,20210214
0.08361,0.00486,3359.0,Bolivia,BOL,BOL,20210214
0.058772,0.008929,707.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.146855,0.001449,59703.0,Brazil,BRA,BRA,20210214
0.068415,0.004874,2687.0,Bulgaria,BGR,BGR,20210214
0.212033,0.033948,171.0,Burkina Faso,BFA,BFA,20210214
0.116852,0.022513,205.0,Cambodia,KHM,KHM,20210214
0.163616,0.020035,332.0,Cameroon,CMR,CMR,20210214
0.10586,0.002496,15901.0,Canada,CAN,CAN,20210214
0.097244,0.003499,7214.0,Chile,CHL,CHL,20210214
0.092139,0.002525,13137.0,Colombia,COL,COL,20210214
0.113758,0.006869,2152.0,Costa Rica,CRI,CRI,20210214
0.218184,0.019222,475.0,C̫te d'Ivoire,CIV,CIV,20210214
0.034968,0.004237,1911.0,Croatia,HRV,HRV,20210214
0.070399,0.003296,6037.0,Czech Republic,CZE,CZE,20210214
0.18615,0.030111,210.0,Democratic Republic of the Congo,COD,COD,20210214
0.149357,0.004193,7221.0,Denmark,DNK,DNK,20210214
0.105848,0.008,1653.0,Dominican Republic,DOM,DOM,20210214
0.075547,0.003618,5369.0,Ecuador,ECU,ECU,20210214
0.146267,0.004842,5311.0,Egypt,EGY,EGY,20210214
0.085041,0.005763,2364.0,El Salvador,SLV,SLV,20210214
0.174776,0.014883,676.0,Ethiopia,ETH,ETH,20210214
0.149312,0.007477,2279.0,Finland,FIN,FIN,20210214
0.089672,0.001752,26783.0,France,FRA,FRA,20210214
0.091276,0.001699,28742.0,Germany,DEU,DEU,20210214
0.12425,0.008651,1487.0,Ghana,GHA,GHA,20210214
0.058689,0.003118,5711.0,Greece,GRC,GRC,20210214
0.112919,0.006921,2176.0,Guatemala,GTM,GTM,20210214
0.215011,0.044818,101.0,Guinea,GIN,GIN,20210214
0.218747,0.032661,156.0,Haiti,HTI,HTI,20210214
0.062085,0.005698,1804.0,Honduras,HND,HND,20210214
0.098893,0.008806,1164.0,Hong Kong,HKG,HKG,20210214
0.056438,0.002337,9786.0,Hungary,HUN,HUN,20210214
0.185584,0.002893,18049.0,India,IND,IND,20210214
0.243356,0.004234,10292.0,Indonesia,IDN,IDN,20210214
0.154661,0.006478,3129.0,Iraq,IRQ,IRQ,20210214
0.122276,0.005467,3681.0,Ireland,IRL,IRL,20210214
0.081636,0.008073,1134.0,Israel,ISR,ISR,20210214
0.119106,0.001942,27856.0,Italy,ITA,ITA,20210214
0.108497,0.001337,54223.0,Japan,JPN,JPN,20210214
0.116224,0.008086,1590.0,Jordan,JOR,JOR,20210214
0.064727,0.008632,830.0,Kazakhstan,KAZ,KAZ,20210214
0.122882,0.007466,1939.0,Kenya,KEN,KEN,20210214
0.174554,0.01803,442.0,Kuwait,KWT,KWT,20210214
0.069757,0.015917,264.0,Kyrgyzstan,KGZ,KGZ,20210214
0.194063,0.034062,142.0,Laos,LAO,LAO,20210214
0.088036,0.007896,1297.0,Lebanon,LBN,LBN,20210214
0.174863,0.011138,1178.0,Libya,LBY,LBY,20210214
0.118351,0.031229,109.0,Madagascar,MDG,MDG,20210214
0.191315,0.005639,4875.0,Malaysia,MYS,MYS,20210214
0.313621,0.034892,186.0,Mali,MLI,MLI,20210214
0.111263,0.001341,55006.0,Mexico,MEX,MEX,20210214
0.044043,0.008255,630.0,Moldova,MDA,MDA,20210214
0.190077,0.011146,1260.0,Morocco,MAR,MAR,20210214
0.228315,0.017261,608.0,Mozambique,MOZ,MOZ,20210214
0.311295,0.022689,441.0,Myanmar,MMR,MMR,20210214
0.160167,0.010099,1352.0,Nepal,NPL,NPL,20210214
0.074123,0.002617,10033.0,Netherlands,NLD,NLD,20210214
0.138605,0.005506,3942.0,New Zealand,NZL,NZL,20210214
0.097711,0.008915,1113.0,Nicaragua,NIC,NIC,20210214
0.145618,0.006566,2878.0,Nigeria,NGA,NGA,20210214
0.119137,0.003777,7373.0,Norway,NOR,NOR,20210214
0.101922,0.021295,202.0,Oman,OMN,OMN,20210214
0.157464,0.007037,2699.0,Pakistan,PAK,PAK,20210214
0.13451,0.014587,578.0,Palestine,PSE,PSE,20210214
0.091759,0.008814,1067.0,Panama,PAN,PAN,20210214
0.084743,0.007658,1346.0,Paraguay,PRY,PRY,20210214
0.109563,0.003312,8853.0,Peru,PER,PER,20210214
0.148812,0.003781,8921.0,Philippines,PHL,PHL,20210214
0.06528,0.002816,7704.0,Poland,POL,POL,20210214
0.148143,0.003452,10627.0,Portugal,PRT,PRT,20210214
0.17129,0.007746,2380.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.147816,0.018415,433.0,Qatar,QAT,QAT,20210214
0.067397,0.003293,5785.0,Romania,ROU,ROU,20210214
0.042038,0.002495,6535.0,Russia,RUS,RUS,20210214
0.196537,0.008622,2157.0,Saudi Arabia,SAU,SAU,20210214
0.288173,0.03746,146.0,Senegal,SEN,SEN,20210214
0.044482,0.004579,2036.0,Serbia,SRB,SRB,20210214
0.210552,0.013755,897.0,Singapore,SGP,SGP,20210214
0.104033,0.005489,3096.0,Slovakia,SVK,SVK,20210214
0.075203,0.007526,1234.0,Slovenia,SVN,SVN,20210214
0.11744,0.00453,5057.0,South Africa,ZAF,ZAF,20210214
0.117207,0.005012,4168.0,South Korea,KOR,KOR,20210214
0.106443,0.002277,18341.0,Spain,ESP,ESP,20210214
0.10493,0.010749,814.0,Sri Lanka,LKA,LKA,20210214
0.151622,0.011649,954.0,Sudan,SDN,SDN,20210214
0.153976,0.002743,17351.0,Sweden,SWE,SWE,20210214
0.082581,0.004241,4256.0,Switzerland,CHE,CHE,20210214
0.088815,0.002661,11468.0,Taiwan,TWN,TWN,20210214
0.100554,0.014038,454.0,Tanzania,TZA,TZA,20210214
0.10129,0.003259,8598.0,Thailand,THA,THA,20210214
0.202279,0.009967,1689.0,Tunisia,TUN,TUN,20210214
0.091446,0.003215,8039.0,Turkey,TUR,TUR,20210214
0.031021,0.001982,7645.0,Ukraine,UKR,UKR,20210214
0.188804,0.011832,1115.0,United Arab Emirates,ARE,ARE,20210214
0.122495,0.002627,15600.0,United Kingdom,GBR,GBR,20210214
0.109381,0.005933,2785.0,Uruguay,URY,URY,20210214
0.085914,0.013118,460.0,Uzbekistan,UZB,UZB,20210214
0.092266,0.004901,3485.0,Venezuela,VEN,VEN,20210214
0.349749,0.003481,18780.0,Vietnam,VNM,VNM,20210214
0.121923,0.016807,369.0,Yemen,YEM,YEM,20210214
0.166573,0.01601,571.0,Afghanistan,AFG,AFG,20210215
0.131481,0.015468,500.0,Albania,ALB,ALB,20210215
0.170849,0.008811,1858.0,Algeria,DZA,DZA,20210215
0.176357,0.025032,240.0,Angola,AGO,AGO,20210215
0.103792,0.002508,14817.0,Argentina,ARG,ARG,20210215
0.045583,0.016919,160.0,Armenia,ARM,ARM,20210215
0.10364,0.003013,10260.0,Australia,AUS,AUS,20210215
0.077629,0.003837,4865.0,Austria,AUT,AUT,20210215
0.109434,0.017113,342.0,Azerbaijan,AZE,AZE,20210215
0.190652,0.008008,2436.0,Bangladesh,BGD,BGD,20210215
0.030135,0.004992,1162.0,Belarus,BLR,BLR,20210215
0.074184,0.00383,4674.0,Belgium,BEL,BEL,20210215
0.21208,0.041752,106.0,Benin,BEN,BEN,20210215
0.088134,0.004975,3359.0,Bolivia,BOL,BOL,20210215
0.054614,0.00863,700.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.14597,0.001429,61068.0,Brazil,BRA,BRA,20210215
0.071471,0.004996,2666.0,Bulgaria,BGR,BGR,20210215
0.215198,0.033983,169.0,Burkina Faso,BFA,BFA,20210215
0.133331,0.023383,215.0,Cambodia,KHM,KHM,20210215
0.133037,0.01841,335.0,Cameroon,CMR,CMR,20210215
0.104279,0.002448,16291.0,Canada,CAN,CAN,20210215
0.098263,0.003514,7216.0,Chile,CHL,CHL,20210215
0.095804,0.002567,13167.0,Colombia,COL,COL,20210215
0.11925,0.00695,2179.0,Costa Rica,CRI,CRI,20210215
0.240978,0.020178,474.0,C̫te d'Ivoire,CIV,CIV,20210215
0.025985,0.00365,1913.0,Croatia,HRV,HRV,20210215
0.071868,0.003283,6204.0,Czech Republic,CZE,CZE,20210215
0.199654,0.031485,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.147123,0.004113,7410.0,Denmark,DNK,DNK,20210215
0.113413,0.008142,1696.0,Dominican Republic,DOM,DOM,20210215
0.076615,0.003601,5489.0,Ecuador,ECU,ECU,20210215
0.137543,0.004646,5482.0,Egypt,EGY,EGY,20210215
0.085584,0.005786,2364.0,El Salvador,SLV,SLV,20210215
0.163561,0.014298,679.0,Ethiopia,ETH,ETH,20210215
0.149858,0.007408,2339.0,Finland,FIN,FIN,20210215
0.08855,0.001734,27036.0,France,FRA,FRA,20210215
0.088984,0.001669,29121.0,Germany,DEU,DEU,20210215
0.128801,0.008738,1488.0,Ghana,GHA,GHA,20210215
0.06098,0.003164,5752.0,Greece,GRC,GRC,20210215
0.109487,0.006701,2259.0,Guatemala,GTM,GTM,20210215
0.215055,0.043024,110.0,Guinea,GIN,GIN,20210215
0.213868,0.031924,162.0,Haiti,HTI,HTI,20210215
0.057938,0.005525,1806.0,Honduras,HND,HND,20210215
0.098336,0.008652,1203.0,Hong Kong,HKG,HKG,20210215
0.057395,0.002349,9842.0,Hungary,HUN,HUN,20210215
0.18717,0.002886,18242.0,India,IND,IND,20210215
0.243257,0.004185,10529.0,Indonesia,IDN,IDN,20210215
0.144689,0.006173,3279.0,Iraq,IRQ,IRQ,20210215
0.121336,0.005419,3722.0,Ireland,IRL,IRL,20210215
0.087814,0.008373,1132.0,Israel,ISR,ISR,20210215
0.122199,0.001951,28218.0,Italy,ITA,ITA,20210215
0.108066,0.001328,54750.0,Japan,JPN,JPN,20210215
0.114645,0.007849,1670.0,Jordan,JOR,JOR,20210215
0.061621,0.008567,820.0,Kazakhstan,KAZ,KAZ,20210215
0.127163,0.007443,2013.0,Kenya,KEN,KEN,20210215
0.182838,0.018207,446.0,Kuwait,KWT,KWT,20210215
0.083992,0.017612,264.0,Kyrgyzstan,KGZ,KGZ,20210215
0.171647,0.031152,148.0,Laos,LAO,LAO,20210215
0.085033,0.007673,1336.0,Lebanon,LBN,LBN,20210215
0.176002,0.011242,1163.0,Libya,LBY,LBY,20210215
0.120934,0.03105,118.0,Madagascar,MDG,MDG,20210215
0.185179,0.005528,4950.0,Malaysia,MYS,MYS,20210215
0.307989,0.036177,175.0,Mali,MLI,MLI,20210215
0.110107,0.001336,54945.0,Mexico,MEX,MEX,20210215
0.040446,0.008143,640.0,Moldova,MDA,MDA,20210215
0.190558,0.011273,1225.0,Morocco,MAR,MAR,20210215
0.219381,0.017211,585.0,Mozambique,MOZ,MOZ,20210215
0.305315,0.022751,438.0,Myanmar,MMR,MMR,20210215
0.151093,0.009899,1343.0,Nepal,NPL,NPL,20210215
0.075232,0.002626,10101.0,Netherlands,NLD,NLD,20210215
0.134313,0.0052,4303.0,New Zealand,NZL,NZL,20210215
0.093446,0.008712,1118.0,Nicaragua,NIC,NIC,20210215
0.146089,0.006556,2891.0,Nigeria,NGA,NGA,20210215
0.120112,0.003793,7359.0,Norway,NOR,NOR,20210215
0.132133,0.023838,201.0,Oman,OMN,OMN,20210215
0.148298,0.006844,2708.0,Pakistan,PAK,PAK,20210215
0.143383,0.014683,582.0,Palestine,PSE,PSE,20210215
0.090881,0.008658,1099.0,Panama,PAN,PAN,20210215
0.084095,0.0076,1360.0,Paraguay,PRY,PRY,20210215
0.112853,0.00335,8890.0,Peru,PER,PER,20210215
0.145268,0.00372,9019.0,Philippines,PHL,PHL,20210215
0.065732,0.002801,7840.0,Poland,POL,POL,20210215
0.152829,0.003496,10621.0,Portugal,PRT,PRT,20210215
0.169607,0.007753,2355.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.145703,0.018184,442.0,Qatar,QAT,QAT,20210215
0.067635,0.003266,5917.0,Romania,ROU,ROU,20210215
0.043076,0.0025,6672.0,Russia,RUS,RUS,20210215
0.188985,0.008354,2221.0,Saudi Arabia,SAU,SAU,20210215
0.295343,0.038388,147.0,Senegal,SEN,SEN,20210215
0.047406,0.00463,2118.0,Serbia,SRB,SRB,20210215
0.197687,0.013122,940.0,Singapore,SGP,SGP,20210215
0.100576,0.005379,3135.0,Slovakia,SVK,SVK,20210215
0.070541,0.007468,1183.0,Slovenia,SVN,SVN,20210215
0.112563,0.004446,5061.0,South Africa,ZAF,ZAF,20210215
0.117992,0.004935,4325.0,South Korea,KOR,KOR,20210215
0.107111,0.002282,18370.0,Spain,ESP,ESP,20210215
0.100613,0.010454,836.0,Sri Lanka,LKA,LKA,20210215
0.145883,0.011419,962.0,Sudan,SDN,SDN,20210215
0.155662,0.002745,17468.0,Sweden,SWE,SWE,20210215
0.083292,0.00424,4292.0,Switzerland,CHE,CHE,20210215
0.08502,0.002563,11863.0,Taiwan,TWN,TWN,20210215
0.116994,0.014462,488.0,Tanzania,TZA,TZA,20210215
0.098233,0.0032,8681.0,Thailand,THA,THA,20210215
0.183426,0.00956,1690.0,Tunisia,TUN,TUN,20210215
0.08787,0.003148,8119.0,Turkey,TUR,TUR,20210215
0.029762,0.001933,7746.0,Ukraine,UKR,UKR,20210215
0.180456,0.011588,1119.0,United Arab Emirates,ARE,ARE,20210215
0.124406,0.002655,15476.0,United Kingdom,GBR,GBR,20210215
0.112834,0.005988,2811.0,Uruguay,URY,URY,20210215
0.090818,0.013787,456.0,Uzbekistan,UZB,UZB,20210215
0.091811,0.004828,3577.0,Venezuela,VEN,VEN,20210215
0.350529,0.003423,19449.0,Vietnam,VNM,VNM,20210215
0.134352,0.017658,385.0,Yemen,YEM,YEM,20210215
0.156831,0.015482,575.0,Afghanistan,AFG,AFG,20210216
0.143125,0.016025,495.0,Albania,ALB,ALB,20210216
0.170902,0.008853,1842.0,Algeria,DZA,DZA,20210216
0.20165,0.025533,246.0,Angola,AGO,AGO,20210216
0.101203,0.002452,15167.0,Argentina,ARG,ARG,20210216
0.042603,0.016072,164.0,Armenia,ARM,ARM,20210216
0.103816,0.002985,10474.0,Australia,AUS,AUS,20210216
0.077335,0.003841,4840.0,Austria,AUT,AUT,20210216
0.117115,0.017297,358.0,Azerbaijan,AZE,AZE,20210216
0.195143,0.008012,2458.0,Bangladesh,BGD,BGD,20210216
0.031574,0.005041,1187.0,Belarus,BLR,BLR,20210216
0.076575,0.003865,4737.0,Belgium,BEL,BEL,20210216
0.234492,0.042049,111.0,Benin,BEN,BEN,20210216
0.091545,0.005076,3305.0,Bolivia,BOL,BOL,20210216
0.051799,0.008331,704.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.145526,0.001407,62782.0,Brazil,BRA,BRA,20210216
0.065848,0.00478,2704.0,Bulgaria,BGR,BGR,20210216
0.22642,0.034298,170.0,Burkina Faso,BFA,BFA,20210216
0.156199,0.024092,230.0,Cambodia,KHM,KHM,20210216
0.145352,0.019026,339.0,Cameroon,CMR,CMR,20210216
0.106791,0.002459,16501.0,Canada,CAN,CAN,20210216
0.09844,0.003508,7240.0,Chile,CHL,CHL,20210216
0.095513,0.002561,13179.0,Colombia,COL,COL,20210216
0.120082,0.006922,2217.0,Costa Rica,CRI,CRI,20210216
0.242232,0.020069,483.0,C̫te d'Ivoire,CIV,CIV,20210216
0.030364,0.003933,1924.0,Croatia,HRV,HRV,20210216
0.069671,0.003214,6287.0,Czech Republic,CZE,CZE,20210216
0.199424,0.030229,212.0,Democratic Republic of the Congo,COD,COD,20210216
0.146795,0.004082,7509.0,Denmark,DNK,DNK,20210216
0.114407,0.007983,1769.0,Dominican Republic,DOM,DOM,20210216
0.079654,0.003622,5609.0,Ecuador,ECU,ECU,20210216
0.139507,0.004611,5630.0,Egypt,EGY,EGY,20210216
0.091896,0.005948,2381.0,El Salvador,SLV,SLV,20210216
0.16373,0.014341,677.0,Ethiopia,ETH,ETH,20210216
0.155031,0.007467,2363.0,Finland,FIN,FIN,20210216
0.087642,0.001744,27045.0,France,FRA,FRA,20210216
0.087961,0.001653,29348.0,Germany,DEU,DEU,20210216
0.128579,0.008749,1475.0,Ghana,GHA,GHA,20210216
0.061652,0.003204,5654.0,Greece,GRC,GRC,20210216
0.105678,0.006607,2257.0,Guatemala,GTM,GTM,20210216
0.177789,0.04139,108.0,Guinea,GIN,GIN,20210216
0.224069,0.032837,164.0,Haiti,HTI,HTI,20210216
0.059395,0.005613,1784.0,Honduras,HND,HND,20210216
0.095435,0.00837,1246.0,Hong Kong,HKG,HKG,20210216
0.056824,0.002335,9907.0,Hungary,HUN,HUN,20210216
0.187843,0.002885,18294.0,India,IND,IND,20210216
0.246425,0.004177,10661.0,Indonesia,IDN,IDN,20210216
0.131385,0.005777,3464.0,Iraq,IRQ,IRQ,20210216
0.12698,0.005523,3742.0,Ireland,IRL,IRL,20210216
0.092827,0.008636,1128.0,Israel,ISR,ISR,20210216
0.121578,0.00193,28735.0,Italy,ITA,ITA,20210216
0.109785,0.001328,55514.0,Japan,JPN,JPN,20210216
0.119994,0.007859,1722.0,Jordan,JOR,JOR,20210216
0.075544,0.009182,834.0,Kazakhstan,KAZ,KAZ,20210216
0.12733,0.007373,2057.0,Kenya,KEN,KEN,20210216
0.201994,0.019127,442.0,Kuwait,KWT,KWT,20210216
0.088707,0.01824,262.0,Kyrgyzstan,KGZ,KGZ,20210216
0.182578,0.032363,146.0,Laos,LAO,LAO,20210216
0.090434,0.007979,1314.0,Lebanon,LBN,LBN,20210216
0.1636,0.010987,1147.0,Libya,LBY,LBY,20210216
0.126845,0.0314,121.0,Madagascar,MDG,MDG,20210216
0.185842,0.005519,4980.0,Malaysia,MYS,MYS,20210216
0.277424,0.035875,160.0,Mali,MLI,MLI,20210216
0.112104,0.001345,55024.0,Mexico,MEX,MEX,20210216
0.044685,0.008602,635.0,Moldova,MDA,MDA,20210216
0.190678,0.011255,1231.0,Morocco,MAR,MAR,20210216
0.205503,0.016881,578.0,Mozambique,MOZ,MOZ,20210216
0.302359,0.022389,450.0,Myanmar,MMR,MMR,20210216
0.153488,0.009837,1374.0,Nepal,NPL,NPL,20210216
0.075515,0.002619,10193.0,Netherlands,NLD,NLD,20210216
0.133717,0.004988,4661.0,New Zealand,NZL,NZL,20210216
0.102722,0.009035,1130.0,Nicaragua,NIC,NIC,20210216
0.145256,0.006527,2906.0,Nigeria,NGA,NGA,20210216
0.120669,0.003779,7446.0,Norway,NOR,NOR,20210216
0.13528,0.024321,199.0,Oman,OMN,OMN,20210216
0.147627,0.006806,2728.0,Pakistan,PAK,PAK,20210216
0.14012,0.014412,598.0,Palestine,PSE,PSE,20210216
0.086425,0.008351,1125.0,Panama,PAN,PAN,20210216
0.079722,0.007282,1408.0,Paraguay,PRY,PRY,20210216
0.112187,0.003339,8919.0,Peru,PER,PER,20210216
0.143434,0.003661,9212.0,Philippines,PHL,PHL,20210216
0.068673,0.002832,7981.0,Poland,POL,POL,20210216
0.159046,0.003525,10754.0,Portugal,PRT,PRT,20210216
0.169929,0.007776,2363.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.144945,0.017949,453.0,Qatar,QAT,QAT,20210216
0.066346,0.003236,5916.0,Romania,ROU,ROU,20210216
0.045736,0.002564,6670.0,Russia,RUS,RUS,20210216
0.187317,0.008238,2266.0,Saudi Arabia,SAU,SAU,20210216
0.274893,0.03684,149.0,Senegal,SEN,SEN,20210216
0.044435,0.004515,2108.0,Serbia,SRB,SRB,20210216
0.182916,0.012499,960.0,Singapore,SGP,SGP,20210216
0.099468,0.005299,3196.0,Slovakia,SVK,SVK,20210216
0.069011,0.007443,1167.0,Slovenia,SVN,SVN,20210216
0.112474,0.004421,5111.0,South Africa,ZAF,ZAF,20210216
0.116296,0.004852,4415.0,South Korea,KOR,KOR,20210216
0.107304,0.002282,18402.0,Spain,ESP,ESP,20210216
0.103027,0.010392,857.0,Sri Lanka,LKA,LKA,20210216
0.156112,0.011667,964.0,Sudan,SDN,SDN,20210216
0.156868,0.002744,17598.0,Sweden,SWE,SWE,20210216
0.086072,0.004337,4215.0,Switzerland,CHE,CHE,20210216
0.08768,0.00255,12322.0,Taiwan,TWN,TWN,20210216
0.122791,0.014554,496.0,Tanzania,TZA,TZA,20210216
0.099185,0.003207,8716.0,Thailand,THA,THA,20210216
0.179733,0.009574,1657.0,Tunisia,TUN,TUN,20210216
0.08862,0.003119,8333.0,Turkey,TUR,TUR,20210216
0.031005,0.001958,7888.0,Ukraine,UKR,UKR,20210216
0.17143,0.011278,1124.0,United Arab Emirates,ARE,ARE,20210216
0.127535,0.002682,15479.0,United Kingdom,GBR,GBR,20210216
0.113994,0.005958,2864.0,Uruguay,URY,URY,20210216
0.082476,0.013329,451.0,Uzbekistan,UZB,UZB,20210216
0.092757,0.004802,3657.0,Venezuela,VEN,VEN,20210216
0.349769,0.00332,20643.0,Vietnam,VNM,VNM,20210216
