smoothed_hesitant_sideeffects,smoothed_hesitant_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.179762,0.00548,4921.0,Belgium,BEL,BEL,20210206
0.500287,0.045277,123.0,Benin,BEN,BEN,20210206
0.217426,0.00664,3878.0,Bolivia,BOL,BOL,20210206
0.263962,0.016815,713.0,Bosnia and Herzegovina,BIH,BIH,20210206
0.124264,0.001311,63294.0,Brazil,BRA,BRA,20210206
0.362046,0.009101,2801.0,Bulgaria,BGR,BGR,20210206
0.409705,0.034013,198.0,Burkina Faso,BFA,BFA,20210206
0.232925,0.029896,220.0,Cambodia,KHM,KHM,20210206
0.510964,0.027367,350.0,Cameroon,CMR,CMR,20210206
0.153779,0.00297,14844.0,Canada,CAN,CAN,20210206
0.196082,0.004462,7911.0,Chile,CHL,CHL,20210206
0.191643,0.003316,14096.0,Colombia,COL,COL,20210206
0.121285,0.006883,2293.0,Costa Rica,CRI,CRI,20210206
0.374518,0.02165,513.0,C̫te d'Ivoire,CIV,CIV,20210206
0.230711,0.010023,1788.0,Croatia,HRV,HRV,20210206
0.191823,0.005202,5752.0,Czech Republic,CZE,CZE,20210206
0.567454,0.033207,222.0,Democratic Republic of the Congo,COD,COD,20210206
0.042974,0.002345,7511.0,Denmark,DNK,DNK,20210206
0.278995,0.010602,1805.0,Dominican Republic,DOM,DOM,20210206
0.248136,0.006126,5082.0,Ecuador,ECU,ECU,20210206
0.328484,0.006395,5411.0,Egypt,EGY,EGY,20210206
0.172031,0.008021,2219.0,El Salvador,SLV,SLV,20210206
0.219656,0.015497,705.0,Ethiopia,ETH,ETH,20210206
0.088522,0.005994,2233.0,Finland,FIN,FIN,20210206
0.295096,0.002707,28423.0,France,FRA,FRA,20210206
0.190477,0.002332,28397.0,Germany,DEU,DEU,20210206
0.323947,0.01226,1546.0,Ghana,GHA,GHA,20210206
0.186311,0.005125,5813.0,Greece,GRC,GRC,20210206
0.196184,0.008156,2354.0,Guatemala,GTM,GTM,20210206
0.279916,0.042338,124.0,Guinea,GIN,GIN,20210206
0.491844,0.03836,180.0,Haiti,HTI,HTI,20210206
0.157373,0.008158,1992.0,Honduras,HND,HND,20210206
0.306698,0.013652,1169.0,Hong Kong,HKG,HKG,20210206
0.205717,0.004133,9568.0,Hungary,HUN,HUN,20210206
0.164918,0.002799,17624.0,India,IND,IND,20210206
0.170741,0.003763,10001.0,Indonesia,IDN,IDN,20210206
0.284933,0.008351,2938.0,Iraq,IRQ,IRQ,20210206
0.110039,0.00508,3826.0,Ireland,IRL,IRL,20210206
0.297584,0.013012,1301.0,Israel,ISR,ISR,20210206
0.108508,0.001923,26228.0,Italy,ITA,ITA,20210206
0.193167,0.001793,48525.0,Japan,JPN,JPN,20210206
0.320941,0.011795,1637.0,Jordan,JOR,JOR,20210206
0.507387,0.016857,916.0,Kazakhstan,KAZ,KAZ,20210206
0.286894,0.009609,2213.0,Kenya,KEN,KEN,20210206
0.227878,0.020397,431.0,Kuwait,KWT,KWT,20210206
0.444375,0.029999,306.0,Kyrgyzstan,KGZ,KGZ,20210206
0.077475,0.020638,164.0,Laos,LAO,LAO,20210206
0.294057,0.012748,1335.0,Lebanon,LBN,LBN,20210206
0.197243,0.011501,1190.0,Libya,LBY,LBY,20210206
0.37241,0.037583,160.0,Madagascar,MDG,MDG,20210206
0.197587,0.005681,4982.0,Malaysia,MYS,MYS,20210206
0.341914,0.039498,157.0,Mali,MLI,MLI,20210206
0.091181,0.0012,57619.0,Mexico,MEX,MEX,20210206
0.423339,0.020738,612.0,Moldova,MDA,MDA,20210206
0.149552,0.009269,1484.0,Morocco,MAR,MAR,20210206
0.226255,0.015142,772.0,Mozambique,MOZ,MOZ,20210206
0.088148,0.011147,634.0,Myanmar,MMR,MMR,20210206
0.186463,0.010933,1320.0,Nepal,NPL,NPL,20210206
0.135798,0.003515,9498.0,Netherlands,NLD,NLD,20210206
0.184867,0.006651,3404.0,New Zealand,NZL,NZL,20210206
0.197356,0.011233,1255.0,Nicaragua,NIC,NIC,20210206
0.287066,0.007764,3412.0,Nigeria,NGA,NGA,20210206
0.087102,0.003255,7528.0,Norway,NOR,NOR,20210206
0.157694,0.026159,198.0,Oman,OMN,OMN,20210206
0.192486,0.007333,2902.0,Pakistan,PAK,PAK,20210206
0.318224,0.019144,601.0,Palestine,PSE,PSE,20210206
0.166537,0.010917,1185.0,Panama,PAN,PAN,20210206
0.268071,0.011773,1413.0,Paraguay,PRY,PRY,20210206
0.202163,0.004249,8951.0,Peru,PER,PER,20210206
0.332849,0.005218,8201.0,Philippines,PHL,PHL,20210206
0.247553,0.004836,7998.0,Poland,POL,POL,20210206
0.123817,0.003023,11853.0,Portugal,PRT,PRT,20210206
0.126163,0.005842,3251.0,"Puerto Rico, U.S.",PRI,PRI,20210206
0.111959,0.016367,431.0,Qatar,QAT,QAT,20210206
0.230948,0.00539,6131.0,Romania,ROU,ROU,20210206
0.452251,0.006291,6289.0,Russia,RUS,RUS,20210206
0.206318,0.008729,2183.0,Saudi Arabia,SAU,SAU,20210206
0.483067,0.033963,218.0,Senegal,SEN,SEN,20210206
0.245521,0.008403,2624.0,Serbia,SRB,SRB,20210206
0.150358,0.012685,799.0,Singapore,SGP,SGP,20210206
0.206172,0.007122,3223.0,Slovakia,SVK,SVK,20210206
0.254496,0.011709,1396.0,Slovenia,SVN,SVN,20210206
0.283992,0.006143,5382.0,South Africa,ZAF,ZAF,20210206
0.213877,0.006767,3741.0,South Korea,KOR,KOR,20210206
0.101439,0.002167,19443.0,Spain,ESP,ESP,20210206
0.180873,0.012987,900.0,Sri Lanka,LKA,LKA,20210206
0.245512,0.013003,1080.0,Sudan,SDN,SDN,20210206
0.094404,0.002238,17075.0,Sweden,SWE,SWE,20210206
0.251784,0.006681,4233.0,Switzerland,CHE,CHE,20210206
0.234451,0.003961,11460.0,Taiwan,TWN,TWN,20210206
0.307642,0.020048,524.0,Tanzania,TZA,TZA,20210206
0.169105,0.003865,9425.0,Thailand,THA,THA,20210206
0.39858,0.010979,2003.0,Tunisia,TUN,TUN,20210206
0.257286,0.004828,8208.0,Turkey,TUR,TUR,20210206
0.431977,0.00558,7908.0,Ukraine,UKR,UKR,20210206
0.210847,0.01275,1116.0,United Arab Emirates,ARE,ARE,20210206
0.082538,0.002137,16648.0,United Kingdom,GBR,GBR,20210206
0.264432,0.007643,3342.0,Uruguay,URY,URY,20210206
0.377441,0.022139,472.0,Uzbekistan,UZB,UZB,20210206
0.277511,0.006857,4284.0,Venezuela,VEN,VEN,20210206
0.085786,0.001816,23743.0,Vietnam,VNM,VNM,20210206
0.217211,0.020584,411.0,Yemen,YEM,YEM,20210206
0.158028,0.016503,529.0,Afghanistan,AFG,AFG,20210207
0.270562,0.024125,470.0,Albania,ALB,ALB,20210207
0.401993,0.011057,1968.0,Algeria,DZA,DZA,20210207
0.273633,0.025356,327.0,Angola,AGO,AGO,20210207
0.198916,0.003216,15385.0,Argentina,ARG,ARG,20210207
0.405619,0.037016,175.0,Armenia,ARM,ARM,20210207
0.184636,0.004048,9208.0,Australia,AUS,AUS,20210207
0.210143,0.006002,4634.0,Austria,AUT,AUT,20210207
0.443145,0.024929,399.0,Azerbaijan,AZE,AZE,20210207
0.229038,0.008681,2351.0,Bangladesh,BGD,BGD,20210207
0.453369,0.014595,1188.0,Belarus,BLR,BLR,20210207
0.171966,0.005434,4825.0,Belgium,BEL,BEL,20210207
0.494884,0.044855,123.0,Benin,BEN,BEN,20210207
0.20145,0.006573,3748.0,Bolivia,BOL,BOL,20210207
0.26617,0.017004,708.0,Bosnia and Herzegovina,BIH,BIH,20210207
0.121672,0.001319,61371.0,Brazil,BRA,BRA,20210207
0.358556,0.009025,2837.0,Bulgaria,BGR,BGR,20210207
0.415391,0.035678,179.0,Burkina Faso,BFA,BFA,20210207
0.218247,0.03028,202.0,Cambodia,KHM,KHM,20210207
0.509293,0.027492,348.0,Cameroon,CMR,CMR,20210207
0.153296,0.002978,14719.0,Canada,CAN,CAN,20210207
0.187424,0.004447,7696.0,Chile,CHL,CHL,20210207
0.18993,0.003328,13898.0,Colombia,COL,COL,20210207
0.115729,0.006799,2260.0,Costa Rica,CRI,CRI,20210207
0.382243,0.022176,506.0,C̫te d'Ivoire,CIV,CIV,20210207
0.223856,0.009997,1763.0,Croatia,HRV,HRV,20210207
0.190222,0.005153,5801.0,Czech Republic,CZE,CZE,20210207
0.553984,0.033438,223.0,Democratic Republic of the Congo,COD,COD,20210207
0.044365,0.002394,7445.0,Denmark,DNK,DNK,20210207
0.292979,0.010962,1729.0,Dominican Republic,DOM,DOM,20210207
0.241602,0.006091,5055.0,Ecuador,ECU,ECU,20210207
0.336411,0.006507,5289.0,Egypt,EGY,EGY,20210207
0.177606,0.00803,2265.0,El Salvador,SLV,SLV,20210207
0.230842,0.015993,678.0,Ethiopia,ETH,ETH,20210207
0.096167,0.00628,2204.0,Finland,FIN,FIN,20210207
0.290807,0.002725,27795.0,France,FRA,FRA,20210207
0.192273,0.002347,28231.0,Germany,DEU,DEU,20210207
0.325175,0.012296,1529.0,Ghana,GHA,GHA,20210207
0.179244,0.005058,5798.0,Greece,GRC,GRC,20210207
0.206967,0.008472,2323.0,Guatemala,GTM,GTM,20210207
0.286717,0.044678,115.0,Guinea,GIN,GIN,20210207
0.476336,0.039178,175.0,Haiti,HTI,HTI,20210207
0.159459,0.00825,1977.0,Honduras,HND,HND,20210207
0.302794,0.01386,1129.0,Hong Kong,HKG,HKG,20210207
0.203038,0.004138,9461.0,Hungary,HUN,HUN,20210207
0.166453,0.002826,17414.0,India,IND,IND,20210207
0.170368,0.003783,9879.0,Indonesia,IDN,IDN,20210207
0.281421,0.008287,2958.0,Iraq,IRQ,IRQ,20210207
0.108932,0.005116,3740.0,Ireland,IRL,IRL,20210207
0.307412,0.013325,1263.0,Israel,ISR,ISR,20210207
0.108028,0.001926,26031.0,Italy,ITA,ITA,20210207
0.192258,0.001796,48159.0,Japan,JPN,JPN,20210207
0.33242,0.011824,1638.0,Jordan,JOR,JOR,20210207
0.499678,0.016817,912.0,Kazakhstan,KAZ,KAZ,20210207
0.288286,0.00973,2164.0,Kenya,KEN,KEN,20210207
0.230605,0.020409,436.0,Kuwait,KWT,KWT,20210207
0.434611,0.030314,296.0,Kyrgyzstan,KGZ,KGZ,20210207
0.100837,0.0239,164.0,Laos,LAO,LAO,20210207
0.290991,0.012811,1313.0,Lebanon,LBN,LBN,20210207
0.197131,0.011578,1172.0,Libya,LBY,LBY,20210207
0.352044,0.037429,150.0,Madagascar,MDG,MDG,20210207
0.190806,0.005702,4814.0,Malaysia,MYS,MYS,20210207
0.335734,0.038077,167.0,Mali,MLI,MLI,20210207
0.090129,0.0012,57028.0,Mexico,MEX,MEX,20210207
0.40731,0.020488,617.0,Moldova,MDA,MDA,20210207
0.146428,0.009342,1440.0,Morocco,MAR,MAR,20210207
0.235098,0.015284,778.0,Mozambique,MOZ,MOZ,20210207
0.116832,0.014141,506.0,Myanmar,MMR,MMR,20210207
0.178883,0.010849,1308.0,Nepal,NPL,NPL,20210207
0.136475,0.003543,9392.0,Netherlands,NLD,NLD,20210207
0.173131,0.006513,3381.0,New Zealand,NZL,NZL,20210207
0.193888,0.011081,1273.0,Nicaragua,NIC,NIC,20210207
0.297425,0.00798,3288.0,Nigeria,NGA,NGA,20210207
0.085947,0.003249,7461.0,Norway,NOR,NOR,20210207
0.155923,0.026288,194.0,Oman,OMN,OMN,20210207
0.193485,0.007407,2851.0,Pakistan,PAK,PAK,20210207
0.32429,0.019175,607.0,Palestine,PSE,PSE,20210207
0.176888,0.011123,1193.0,Panama,PAN,PAN,20210207
0.260465,0.011619,1426.0,Paraguay,PRY,PRY,20210207
0.20021,0.004226,8977.0,Peru,PER,PER,20210207
0.328843,0.005198,8214.0,Philippines,PHL,PHL,20210207
0.247232,0.004833,7997.0,Poland,POL,POL,20210207
0.119272,0.003016,11552.0,Portugal,PRT,PRT,20210207
0.129594,0.00603,3120.0,"Puerto Rico, U.S.",PRI,PRI,20210207
0.100996,0.01597,423.0,Qatar,QAT,QAT,20210207
0.237915,0.00551,5983.0,Romania,ROU,ROU,20210207
0.446782,0.006266,6337.0,Russia,RUS,RUS,20210207
0.202992,0.008592,2232.0,Saudi Arabia,SAU,SAU,20210207
0.485477,0.034083,215.0,Senegal,SEN,SEN,20210207
0.257959,0.008766,2497.0,Serbia,SRB,SRB,20210207
0.144158,0.01255,789.0,Singapore,SGP,SGP,20210207
0.200894,0.006956,3311.0,Slovakia,SVK,SVK,20210207
0.251329,0.011815,1357.0,Slovenia,SVN,SVN,20210207
0.274798,0.006134,5310.0,South Africa,ZAF,ZAF,20210207
0.214498,0.006864,3643.0,South Korea,KOR,KOR,20210207
0.102067,0.002193,19081.0,Spain,ESP,ESP,20210207
0.183839,0.013254,879.0,Sri Lanka,LKA,LKA,20210207
0.244616,0.013106,1059.0,Sudan,SDN,SDN,20210207
0.095395,0.002246,17120.0,Sweden,SWE,SWE,20210207
0.258989,0.006786,4181.0,Switzerland,CHE,CHE,20210207
0.23609,0.004041,11070.0,Taiwan,TWN,TWN,20210207
0.317453,0.020432,509.0,Tanzania,TZA,TZA,20210207
0.170474,0.003943,9131.0,Thailand,THA,THA,20210207
0.397556,0.010917,2019.0,Tunisia,TUN,TUN,20210207
0.254933,0.004828,8155.0,Turkey,TUR,TUR,20210207
0.432534,0.005593,7885.0,Ukraine,UKR,UKR,20210207
0.21138,0.013002,1080.0,United Arab Emirates,ARE,ARE,20210207
0.082131,0.002148,16417.0,United Kingdom,GBR,GBR,20210207
0.262221,0.00778,3210.0,Uruguay,URY,URY,20210207
0.363707,0.022619,457.0,Uzbekistan,UZB,UZB,20210207
0.279785,0.006926,4220.0,Venezuela,VEN,VEN,20210207
0.082214,0.001832,22395.0,Vietnam,VNM,VNM,20210207
0.190256,0.018734,428.0,Yemen,YEM,YEM,20210207
0.157745,0.016117,554.0,Afghanistan,AFG,AFG,20210208
0.298944,0.024328,487.0,Albania,ALB,ALB,20210208
0.401739,0.010961,2001.0,Algeria,DZA,DZA,20210208
0.257978,0.024773,331.0,Angola,AGO,AGO,20210208
0.193906,0.003145,15808.0,Argentina,ARG,ARG,20210208
0.416416,0.036041,185.0,Armenia,ARM,ARM,20210208
0.180968,0.003973,9393.0,Australia,AUS,AUS,20210208
0.210856,0.005989,4658.0,Austria,AUT,AUT,20210208
0.443058,0.024231,424.0,Azerbaijan,AZE,AZE,20210208
0.232074,0.008579,2436.0,Bangladesh,BGD,BGD,20210208
0.451675,0.01445,1225.0,Belarus,BLR,BLR,20210208
0.170258,0.005409,4828.0,Belgium,BEL,BEL,20210208
0.476878,0.042681,128.0,Benin,BEN,BEN,20210208
0.202522,0.006561,3767.0,Bolivia,BOL,BOL,20210208
0.254433,0.016482,719.0,Bosnia and Herzegovina,BIH,BIH,20210208
0.119157,0.001304,61660.0,Brazil,BRA,BRA,20210208
0.358104,0.00886,2930.0,Bulgaria,BGR,BGR,20210208
0.382987,0.035614,178.0,Burkina Faso,BFA,BFA,20210208
0.206226,0.029464,206.0,Cambodia,KHM,KHM,20210208
0.503598,0.027024,366.0,Cameroon,CMR,CMR,20210208
0.150254,0.002914,15104.0,Canada,CAN,CAN,20210208
0.179408,0.004323,7890.0,Chile,CHL,CHL,20210208
0.184717,0.003238,14368.0,Colombia,COL,COL,20210208
0.112656,0.00667,2303.0,Costa Rica,CRI,CRI,20210208
0.359328,0.021206,528.0,C̫te d'Ivoire,CIV,CIV,20210208
0.225117,0.009977,1775.0,Croatia,HRV,HRV,20210208
0.189383,0.005111,5878.0,Czech Republic,CZE,CZE,20210208
0.56439,0.03381,218.0,Democratic Republic of the Congo,COD,COD,20210208
0.044487,0.002394,7482.0,Denmark,DNK,DNK,20210208
0.292316,0.010771,1788.0,Dominican Republic,DOM,DOM,20210208
0.243093,0.006016,5198.0,Ecuador,ECU,ECU,20210208
0.33452,0.006466,5333.0,Egypt,EGY,EGY,20210208
0.170835,0.007761,2353.0,El Salvador,SLV,SLV,20210208
0.237425,0.016008,700.0,Ethiopia,ETH,ETH,20210208
0.095865,0.00622,2240.0,Finland,FIN,FIN,20210208
0.284123,0.002703,27854.0,France,FRA,FRA,20210208
0.192883,0.002337,28563.0,Germany,DEU,DEU,20210208
0.339642,0.012334,1555.0,Ghana,GHA,GHA,20210208
0.177228,0.00499,5904.0,Greece,GRC,GRC,20210208
0.209175,0.008429,2365.0,Guatemala,GTM,GTM,20210208
0.232817,0.043649,111.0,Guinea,GIN,GIN,20210208
0.450004,0.037597,185.0,Haiti,HTI,HTI,20210208
0.161024,0.008145,2045.0,Honduras,HND,HND,20210208
0.298947,0.013667,1156.0,Hong Kong,HKG,HKG,20210208
0.199862,0.004078,9628.0,Hungary,HUN,HUN,20210208
0.163696,0.002755,18069.0,India,IND,IND,20210208
0.168201,0.003709,10184.0,Indonesia,IDN,IDN,20210208
0.277049,0.008188,2996.0,Iraq,IRQ,IRQ,20210208
0.107856,0.005096,3736.0,Ireland,IRL,IRL,20210208
0.311428,0.013342,1268.0,Israel,ISR,ISR,20210208
0.10666,0.001894,26631.0,Italy,ITA,ITA,20210208
0.19209,0.001763,49962.0,Japan,JPN,JPN,20210208
0.342658,0.011697,1661.0,Jordan,JOR,JOR,20210208
0.492936,0.016439,952.0,Kazakhstan,KAZ,KAZ,20210208
0.294191,0.009771,2179.0,Kenya,KEN,KEN,20210208
0.219633,0.019729,452.0,Kuwait,KWT,KWT,20210208
0.42096,0.029447,311.0,Kyrgyzstan,KGZ,KGZ,20210208
0.112341,0.025091,164.0,Laos,LAO,LAO,20210208
0.28464,0.012636,1332.0,Lebanon,LBN,LBN,20210208
0.173997,0.011098,1191.0,Libya,LBY,LBY,20210208
0.375428,0.038917,143.0,Madagascar,MDG,MDG,20210208
0.187733,0.005595,4919.0,Malaysia,MYS,MYS,20210208
0.349054,0.035971,182.0,Mali,MLI,MLI,20210208
0.08751,0.00117,58477.0,Mexico,MEX,MEX,20210208
0.408105,0.020391,625.0,Moldova,MDA,MDA,20210208
0.131133,0.008817,1464.0,Morocco,MAR,MAR,20210208
0.238097,0.01539,776.0,Mozambique,MOZ,MOZ,20210208
0.120233,0.014227,508.0,Myanmar,MMR,MMR,20210208
0.19338,0.010948,1359.0,Nepal,NPL,NPL,20210208
0.138426,0.00353,9578.0,Netherlands,NLD,NLD,20210208
0.171893,0.006344,3550.0,New Zealand,NZL,NZL,20210208
0.186299,0.010726,1307.0,Nicaragua,NIC,NIC,20210208
0.309782,0.008054,3306.0,Nigeria,NGA,NGA,20210208
0.081923,0.003175,7497.0,Norway,NOR,NOR,20210208
0.165414,0.026413,204.0,Oman,OMN,OMN,20210208
0.189172,0.007326,2903.0,Pakistan,PAK,PAK,20210208
0.340354,0.019749,602.0,Palestine,PSE,PSE,20210208
0.173246,0.010924,1211.0,Panama,PAN,PAN,20210208
0.257681,0.01156,1434.0,Paraguay,PRY,PRY,20210208
0.199961,0.004168,9217.0,Peru,PER,PER,20210208
0.330763,0.0051,8562.0,Philippines,PHL,PHL,20210208
0.24619,0.004812,8053.0,Poland,POL,POL,20210208
0.115541,0.002986,11487.0,Portugal,PRT,PRT,20210208
0.128053,0.006031,3084.0,"Puerto Rico, U.S.",PRI,PRI,20210208
0.096148,0.015446,432.0,Qatar,QAT,QAT,20210208
0.236821,0.005483,6024.0,Romania,ROU,ROU,20210208
0.438216,0.006134,6583.0,Russia,RUS,RUS,20210208
0.203322,0.008484,2307.0,Saudi Arabia,SAU,SAU,20210208
0.469822,0.034652,211.0,Senegal,SEN,SEN,20210208
0.261171,0.008917,2430.0,Serbia,SRB,SRB,20210208
0.152758,0.012696,813.0,Singapore,SGP,SGP,20210208
0.198602,0.006882,3354.0,Slovakia,SVK,SVK,20210208
0.252973,0.011703,1389.0,Slovenia,SVN,SVN,20210208
0.278985,0.006131,5357.0,South Africa,ZAF,ZAF,20210208
0.211358,0.006776,3700.0,South Korea,KOR,KOR,20210208
0.103099,0.002194,19231.0,Spain,ESP,ESP,20210208
0.188859,0.013114,902.0,Sri Lanka,LKA,LKA,20210208
0.230954,0.012874,1067.0,Sudan,SDN,SDN,20210208
0.096127,0.002231,17446.0,Sweden,SWE,SWE,20210208
0.255493,0.00669,4257.0,Switzerland,CHE,CHE,20210208
0.23594,0.004023,11192.0,Taiwan,TWN,TWN,20210208
0.346839,0.021293,504.0,Tanzania,TZA,TZA,20210208
0.167228,0.003867,9345.0,Thailand,THA,THA,20210208
0.395476,0.010791,2057.0,Tunisia,TUN,TUN,20210208
0.258554,0.004798,8351.0,Turkey,TUR,TUR,20210208
0.428391,0.005528,8074.0,Ukraine,UKR,UKR,20210208
0.219964,0.012926,1105.0,United Arab Emirates,ARE,ARE,20210208
0.083523,0.002163,16436.0,United Kingdom,GBR,GBR,20210208
0.268176,0.007756,3275.0,Uruguay,URY,URY,20210208
0.363631,0.022189,478.0,Uzbekistan,UZB,UZB,20210208
0.272082,0.006823,4289.0,Venezuela,VEN,VEN,20210208
0.078741,0.00179,22543.0,Vietnam,VNM,VNM,20210208
0.204881,0.019202,431.0,Yemen,YEM,YEM,20210208
0.117362,0.013974,567.0,Afghanistan,AFG,AFG,20210209
0.273014,0.022869,514.0,Albania,ALB,ALB,20210209
0.390655,0.010579,2124.0,Algeria,DZA,DZA,20210209
0.259368,0.024633,337.0,Angola,AGO,AGO,20210209
0.190892,0.003097,16114.0,Argentina,ARG,ARG,20210209
0.432886,0.03526,195.0,Armenia,ARM,ARM,20210209
0.180644,0.004154,9592.0,Australia,AUS,AUS,20210209
0.203989,0.005839,4792.0,Austria,AUT,AUT,20210209
0.451722,0.024025,439.0,Azerbaijan,AZE,AZE,20210209
0.210146,0.008194,2491.0,Bangladesh,BGD,BGD,20210209
0.45984,0.014094,1292.0,Belarus,BLR,BLR,20210209
0.170092,0.005419,4812.0,Belgium,BEL,BEL,20210209
0.482362,0.04126,138.0,Benin,BEN,BEN,20210209
0.201919,0.006502,3845.0,Bolivia,BOL,BOL,20210209
0.256169,0.016093,763.0,Bosnia and Herzegovina,BIH,BIH,20210209
0.115718,0.001269,63444.0,Brazil,BRA,BRA,20210209
0.354413,0.008828,2950.0,Bulgaria,BGR,BGR,20210209
0.457859,0.037312,186.0,Burkina Faso,BFA,BFA,20210209
0.187608,0.028854,203.0,Cambodia,KHM,KHM,20210209
0.497913,0.026218,387.0,Cameroon,CMR,CMR,20210209
0.151774,0.002906,15259.0,Canada,CAN,CAN,20210209
0.178669,0.004304,7943.0,Chile,CHL,CHL,20210209
0.184323,0.003193,14748.0,Colombia,COL,COL,20210209
0.122683,0.006929,2294.0,Costa Rica,CRI,CRI,20210209
0.357017,0.020951,540.0,C̫te d'Ivoire,CIV,CIV,20210209
0.226838,0.009894,1804.0,Croatia,HRV,HRV,20210209
0.186601,0.005021,6021.0,Czech Republic,CZE,CZE,20210209
0.587755,0.032563,238.0,Democratic Republic of the Congo,COD,COD,20210209
0.046264,0.002427,7537.0,Denmark,DNK,DNK,20210209
0.293259,0.010694,1817.0,Dominican Republic,DOM,DOM,20210209
0.244385,0.005915,5390.0,Ecuador,ECU,ECU,20210209
0.335474,0.006394,5459.0,Egypt,EGY,EGY,20210209
0.164507,0.007588,2390.0,El Salvador,SLV,SLV,20210209
0.245533,0.015851,729.0,Ethiopia,ETH,ETH,20210209
0.097662,0.006252,2262.0,Finland,FIN,FIN,20210209
0.281222,0.002676,28235.0,France,FRA,FRA,20210209
0.193023,0.002318,29019.0,Germany,DEU,DEU,20210209
0.335375,0.011938,1648.0,Ghana,GHA,GHA,20210209
0.177028,0.004959,5944.0,Greece,GRC,GRC,20210209
0.203829,0.00824,2417.0,Guatemala,GTM,GTM,20210209
0.227776,0.040761,127.0,Guinea,GIN,GIN,20210209
0.453998,0.036231,199.0,Haiti,HTI,HTI,20210209
0.166056,0.008182,2087.0,Honduras,HND,HND,20210209
0.300568,0.013356,1210.0,Hong Kong,HKG,HKG,20210209
0.199098,0.004016,9901.0,Hungary,HUN,HUN,20210209
0.164063,0.002691,18957.0,India,IND,IND,20210209
0.165577,0.00363,10485.0,Indonesia,IDN,IDN,20210209
0.27957,0.008047,3123.0,Iraq,IRQ,IRQ,20210209
0.114543,0.005216,3762.0,Ireland,IRL,IRL,20210209
0.3089,0.012735,1315.0,Israel,ISR,ISR,20210209
0.10637,0.00187,27181.0,Italy,ITA,ITA,20210209
0.190256,0.001715,52410.0,Japan,JPN,JPN,20210209
0.347313,0.011582,1709.0,Jordan,JOR,JOR,20210209
0.489588,0.016031,1000.0,Kazakhstan,KAZ,KAZ,20210209
0.293897,0.009641,2237.0,Kenya,KEN,KEN,20210209
0.209573,0.018573,485.0,Kuwait,KWT,KWT,20210209
0.429433,0.028388,336.0,Kyrgyzstan,KGZ,KGZ,20210209
0.111746,0.02517,168.0,Laos,LAO,LAO,20210209
0.29246,0.012664,1347.0,Lebanon,LBN,LBN,20210209
0.181199,0.011135,1229.0,Libya,LBY,LBY,20210209
0.373769,0.040388,129.0,Madagascar,MDG,MDG,20210209
0.18885,0.005538,5044.0,Malaysia,MYS,MYS,20210209
0.348647,0.033669,207.0,Mali,MLI,MLI,20210209
0.088208,0.001173,58521.0,Mexico,MEX,MEX,20210209
0.403292,0.019518,674.0,Moldova,MDA,MDA,20210209
0.136865,0.008898,1510.0,Morocco,MAR,MAR,20210209
0.223693,0.014694,811.0,Mozambique,MOZ,MOZ,20210209
0.131769,0.015947,437.0,Myanmar,MMR,MMR,20210209
0.201184,0.011,1384.0,Nepal,NPL,NPL,20210209
0.137847,0.003486,9794.0,Netherlands,NLD,NLD,20210209
0.172474,0.006377,3524.0,New Zealand,NZL,NZL,20210209
0.194898,0.010904,1311.0,Nicaragua,NIC,NIC,20210209
0.307188,0.007862,3447.0,Nigeria,NGA,NGA,20210209
0.079729,0.003121,7540.0,Norway,NOR,NOR,20210209
0.168694,0.026314,209.0,Oman,OMN,OMN,20210209
0.203308,0.007357,3012.0,Pakistan,PAK,PAK,20210209
0.35191,0.019459,623.0,Palestine,PSE,PSE,20210209
0.172538,0.010866,1224.0,Panama,PAN,PAN,20210209
0.264921,0.011607,1455.0,Paraguay,PRY,PRY,20210209
0.192732,0.004036,9563.0,Peru,PER,PER,20210209
0.331506,0.005054,8684.0,Philippines,PHL,PHL,20210209
0.243831,0.004763,8161.0,Poland,POL,POL,20210209
0.1161,0.002978,11582.0,Portugal,PRT,PRT,20210209
0.129847,0.006097,3054.0,"Puerto Rico, U.S.",PRI,PRI,20210209
0.119405,0.01638,447.0,Qatar,QAT,QAT,20210209
0.240819,0.005519,6008.0,Romania,ROU,ROU,20210209
0.44091,0.005915,7078.0,Russia,RUS,RUS,20210209
0.204428,0.008357,2380.0,Saudi Arabia,SAU,SAU,20210209
0.458394,0.033787,219.0,Senegal,SEN,SEN,20210209
0.26859,0.008912,2477.0,Serbia,SRB,SRB,20210209
0.153576,0.012496,842.0,Singapore,SGP,SGP,20210209
0.19558,0.006843,3359.0,Slovakia,SVK,SVK,20210209
0.269497,0.01194,1391.0,Slovenia,SVN,SVN,20210209
0.282524,0.006064,5519.0,South Africa,ZAF,ZAF,20210209
0.216179,0.006644,3881.0,South Korea,KOR,KOR,20210209
0.102945,0.002176,19496.0,Spain,ESP,ESP,20210209
0.188471,0.012927,925.0,Sri Lanka,LKA,LKA,20210209
0.238095,0.012973,1085.0,Sudan,SDN,SDN,20210209
0.096714,0.002207,17943.0,Sweden,SWE,SWE,20210209
0.25376,0.006583,4377.0,Switzerland,CHE,CHE,20210209
0.232225,0.003923,11632.0,Taiwan,TWN,TWN,20210209
0.352569,0.020936,525.0,Tanzania,TZA,TZA,20210209
