percent_ili,ili_se,percent_ili_unw,ili_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.005306,0.006684,0.005435,0.00542,184.0,Bosnia and Herzegovina,BIH,BIH,20210111
0.022097,0.001479,0.020002,0.001074,16998.0,Brazil,BRA,BRA,20210111
0.012058,0.006242,0.010593,0.004712,472.0,Bulgaria,BGR,BGR,20210111
0.005126,0.001688,0.006173,0.001376,3240.0,Canada,CAN,CAN,20210111
0.016424,0.003668,0.011439,0.002609,1661.0,Chile,CHL,CHL,20210111
0.033489,0.00406,0.034338,0.002948,3815.0,Colombia,COL,COL,20210111
0.020428,0.007511,0.014423,0.004773,624.0,Costa Rica,CRI,CRI,20210111
0.0,0.0,0.0,0.0,134.0,C̫te d'Ivoire,CIV,CIV,20210111
0.039095,0.011832,0.025641,0.007306,468.0,Croatia,HRV,HRV,20210111
0.017152,0.003855,0.020167,0.003707,1438.0,Czech Republic,CZE,CZE,20210111
0.011563,0.003339,0.009756,0.002288,1845.0,Denmark,DNK,DNK,20210111
0.033499,0.009206,0.041199,0.008601,534.0,Dominican Republic,DOM,DOM,20210111
0.042657,0.007398,0.039398,0.005207,1396.0,Ecuador,ECU,ECU,20210111
0.036924,0.006861,0.036152,0.004621,1632.0,Egypt,EGY,EGY,20210111
0.054669,0.012774,0.052101,0.009111,595.0,El Salvador,SLV,SLV,20210111
0.034745,0.017818,0.033333,0.016387,120.0,Ethiopia,ETH,ETH,20210111
0.01946,0.008418,0.010504,0.004673,476.0,Finland,FIN,FIN,20210111
0.007768,0.001433,0.007028,0.001121,5549.0,France,FRA,FRA,20210111
0.002989,0.00097,0.003207,0.000755,5612.0,Germany,DEU,DEU,20210111
0.05424,0.018343,0.057692,0.016167,208.0,Ghana,GHA,GHA,20210111
0.006669,0.003517,0.004577,0.002283,874.0,Greece,GRC,GRC,20210111
0.03372,0.012356,0.027723,0.007306,505.0,Guatemala,GTM,GTM,20210111
0.021101,0.010295,0.034707,0.008525,461.0,Honduras,HND,HND,20210111
0.003598,0.004629,0.003861,0.003854,259.0,Hong Kong,HKG,HKG,20210111
0.007622,0.00226,0.008228,0.001987,2066.0,Hungary,HUN,HUN,20210111
0.020836,0.002893,0.01979,0.002376,3436.0,India,IND,IND,20210111
0.033846,0.004173,0.035041,0.003343,3025.0,Indonesia,IDN,IDN,20210111
0.051131,0.013732,0.044961,0.008159,645.0,Iraq,IRQ,IRQ,20210111
0.018105,0.004925,0.016083,0.003869,1057.0,Ireland,IRL,IRL,20210111
0.021654,0.005753,0.011209,0.002979,1249.0,Israel,ISR,ISR,20210111
0.004168,0.001111,0.004545,0.000873,5940.0,Italy,ITA,ITA,20210111
0.006373,0.00113,0.00636,0.000769,10692.0,Japan,JPN,JPN,20210111
0.037284,0.014188,0.036939,0.009688,379.0,Jordan,JOR,JOR,20210111
0.040291,0.016194,0.034286,0.013755,175.0,Kazakhstan,KAZ,KAZ,20210111
0.021509,0.007713,0.031955,0.007625,532.0,Kenya,KEN,KEN,20210111
0.032988,0.011859,0.030471,0.009046,361.0,Lebanon,LBN,LBN,20210111
0.043309,0.015104,0.04717,0.011888,318.0,Libya,LBY,LBY,20210111
0.020708,0.005151,0.016875,0.003489,1363.0,Malaysia,MYS,MYS,20210111
0.028475,0.002106,0.027302,0.001465,12380.0,Mexico,MEX,MEX,20210111
0.02394,0.014224,0.029197,0.014384,137.0,Moldova,MDA,MDA,20210111
0.021591,0.010951,0.020231,0.007569,346.0,Morocco,MAR,MAR,20210111
0.014262,0.01282,0.030534,0.015032,131.0,Mozambique,MOZ,MOZ,20210111
0.020678,0.008959,0.024631,0.007692,406.0,Myanmar,MMR,MMR,20210111
0.006503,0.00615,0.012945,0.00643,309.0,Nepal,NPL,NPL,20210111
0.010258,0.00243,0.008751,0.001858,2514.0,Netherlands,NLD,NLD,20210111
0.009245,0.003799,0.009358,0.003521,748.0,New Zealand,NZL,NZL,20210111
0.045317,0.012249,0.044693,0.010921,358.0,Nicaragua,NIC,NIC,20210111
0.102592,0.015224,0.079951,0.009512,813.0,Nigeria,NGA,NGA,20210111
0.007411,0.002795,0.008,0.0023,1500.0,Norway,NOR,NOR,20210111
0.053216,0.010469,0.046687,0.008187,664.0,Pakistan,PAK,PAK,20210111
0.054494,0.02245,0.055556,0.017997,162.0,Palestine,PSE,PSE,20210111
0.057812,0.016953,0.033333,0.009461,360.0,Panama,PAN,PAN,20210111
0.060114,0.01853,0.039326,0.010302,356.0,Paraguay,PRY,PRY,20210111
0.045935,0.00708,0.039919,0.005092,1478.0,Peru,PER,PER,20210111
0.011792,0.003494,0.011733,0.002487,1875.0,Philippines,PHL,PHL,20210111
0.020625,0.003694,0.021771,0.003246,2021.0,Poland,POL,POL,20210111
0.003349,0.001853,0.003737,0.001319,2141.0,Portugal,PRT,PRT,20210111
0.020024,0.007448,0.010417,0.003917,672.0,"Puerto Rico, U.S.",PRI,PRI,20210111
0.007324,0.002693,0.00848,0.002342,1533.0,Romania,ROU,ROU,20210111
0.050221,0.007399,0.046954,0.005001,1789.0,Russia,RUS,RUS,20210111
0.022775,0.010718,0.022059,0.007271,408.0,Saudi Arabia,SAU,SAU,20210111
0.03895,0.010731,0.034404,0.008729,436.0,Serbia,SRB,SRB,20210111
0.005864,0.006756,0.005319,0.005305,188.0,Singapore,SGP,SGP,20210111
0.014175,0.00636,0.015152,0.004534,726.0,Slovakia,SVK,SVK,20210111
0.014474,0.008944,0.014286,0.007092,280.0,Slovenia,SVN,SVN,20210111
0.054339,0.006691,0.052875,0.005753,1513.0,South Africa,ZAF,ZAF,20210111
0.005111,0.003414,0.005656,0.002522,884.0,South Korea,KOR,KOR,20210111
0.008404,0.00188,0.008592,0.001537,3608.0,Spain,ESP,ESP,20210111
0.001399,0.003919,0.006452,0.006431,155.0,Sri Lanka,LKA,LKA,20210111
0.054079,0.018126,0.050725,0.013208,276.0,Sudan,SDN,SDN,20210111
0.015744,0.002701,0.015317,0.001979,3852.0,Sweden,SWE,SWE,20210111
0.005475,0.002625,0.007284,0.002743,961.0,Switzerland,CHE,CHE,20210111
0.005208,0.002286,0.004861,0.001534,2057.0,Taiwan,TWN,TWN,20210111
0.016575,0.003039,0.018117,0.00221,3643.0,Thailand,THA,THA,20210111
0.063134,0.016262,0.047872,0.00899,564.0,Tunisia,TUN,TUN,20210111
0.008016,0.003224,0.009659,0.002482,1553.0,Turkey,TUR,TUR,20210111
0.041172,0.006216,0.043586,0.004544,2019.0,Ukraine,UKR,UKR,20210111
0.010832,0.00795,0.016807,0.006803,357.0,United Arab Emirates,ARE,ARE,20210111
0.011707,0.002046,0.012108,0.001719,4047.0,United Kingdom,GBR,GBR,20210111
0.012516,0.000568,0.01125,0.000537,46740.0,United States of America,USA,USA,20210111
0.001431,0.001733,0.00116,0.001159,862.0,Uruguay,URY,URY,20210111
0.025447,0.015601,0.016393,0.011497,122.0,Uzbekistan,UZB,UZB,20210111
0.029715,0.006993,0.025694,0.005072,973.0,Venezuela,VEN,VEN,20210111
0.0135,0.004016,0.015472,0.002803,1939.0,Vietnam,VNM,VNM,20210111
0.12117,0.035251,0.1,0.021764,190.0,Afghanistan,AFG,AFG,20210112
0.02691,0.022334,0.029412,0.016729,102.0,Albania,ALB,ALB,20210112
0.072186,0.016018,0.057522,0.010952,452.0,Algeria,DZA,DZA,20210112
0.016559,0.002851,0.015715,0.002065,3627.0,Argentina,ARG,ARG,20210112
0.010732,0.002728,0.012535,0.002397,2154.0,Australia,AUS,AUS,20210112
0.014365,0.004576,0.008457,0.002977,946.0,Austria,AUT,AUT,20210112
0.006419,0.008938,0.008403,0.008368,119.0,Azerbaijan,AZE,AZE,20210112
0.081382,0.013969,0.068471,0.010078,628.0,Bangladesh,BGD,BGD,20210112
0.054205,0.014496,0.059155,0.012521,355.0,Belarus,BLR,BLR,20210112
0.003413,0.0022,0.005097,0.002274,981.0,Belgium,BEL,BEL,20210112
0.087407,0.011895,0.091434,0.008942,1039.0,Bolivia,BOL,BOL,20210112
0.006863,0.008697,0.006757,0.006734,148.0,Bosnia and Herzegovina,BIH,BIH,20210112
0.022729,0.001492,0.020756,0.001101,16766.0,Brazil,BRA,BRA,20210112
0.006109,0.004566,0.008621,0.004292,464.0,Bulgaria,BGR,BGR,20210112
0.005884,0.00177,0.006742,0.001466,3115.0,Canada,CAN,CAN,20210112
0.009682,0.002848,0.011772,0.002685,1614.0,Chile,CHL,CHL,20210112
0.039022,0.004586,0.030204,0.002823,3675.0,Colombia,COL,COL,20210112
0.020592,0.00705,0.01952,0.005361,666.0,Costa Rica,CRI,CRI,20210112
0.017431,0.013414,0.006993,0.006969,143.0,C̫te d'Ivoire,CIV,CIV,20210112
0.015218,0.007422,0.019868,0.006556,453.0,Croatia,HRV,HRV,20210112
0.008521,0.002916,0.011655,0.002992,1287.0,Czech Republic,CZE,CZE,20210112
0.010508,0.002814,0.007123,0.001969,1825.0,Denmark,DNK,DNK,20210112
0.032432,0.008562,0.041431,0.008648,531.0,Dominican Republic,DOM,DOM,20210112
0.037918,0.006808,0.034091,0.004995,1320.0,Ecuador,ECU,ECU,20210112
0.033589,0.007028,0.029683,0.004359,1516.0,Egypt,EGY,EGY,20210112
0.029942,0.009553,0.034483,0.007576,580.0,El Salvador,SLV,SLV,20210112
0.040157,0.020042,0.037383,0.018339,107.0,Ethiopia,ETH,ETH,20210112
0.006412,0.005361,0.006787,0.003905,442.0,Finland,FIN,FIN,20210112
0.010224,0.001706,0.008829,0.001243,5663.0,France,FRA,FRA,20210112
0.005423,0.001296,0.005921,0.001028,5573.0,Germany,DEU,DEU,20210112
0.051551,0.017681,0.04,0.013064,225.0,Ghana,GHA,GHA,20210112
0.004833,0.003236,0.003505,0.00202,856.0,Greece,GRC,GRC,20210112
0.021324,0.009961,0.019685,0.006163,508.0,Guatemala,GTM,GTM,20210112
0.041504,0.01393,0.04038,0.009594,421.0,Honduras,HND,HND,20210112
0.0,0.0,0.0,0.0,236.0,Hong Kong,HKG,HKG,20210112
0.008208,0.002338,0.005952,0.001713,2016.0,Hungary,HUN,HUN,20210112
0.022799,0.003051,0.020957,0.002411,3531.0,India,IND,IND,20210112
0.025507,0.003702,0.027999,0.003067,2893.0,Indonesia,IDN,IDN,20210112
0.040575,0.013456,0.04902,0.008728,612.0,Iraq,IRQ,IRQ,20210112
0.010065,0.003537,0.007512,0.002646,1065.0,Ireland,IRL,IRL,20210112
0.021758,0.005496,0.012469,0.003199,1203.0,Israel,ISR,ISR,20210112
0.007638,0.00147,0.006677,0.001052,5991.0,Italy,ITA,ITA,20210112
0.006648,0.001183,0.004896,0.000698,10008.0,Japan,JPN,JPN,20210112
0.015962,0.009254,0.021798,0.007622,367.0,Jordan,JOR,JOR,20210112
0.026377,0.012388,0.030151,0.012122,199.0,Kazakhstan,KAZ,KAZ,20210112
0.031445,0.009507,0.035647,0.008031,533.0,Kenya,KEN,KEN,20210112
0.029909,0.011009,0.032353,0.009596,340.0,Lebanon,LBN,LBN,20210112
0.025825,0.012878,0.027682,0.009651,289.0,Libya,LBY,LBY,20210112
0.006418,0.00311,0.006299,0.00222,1270.0,Malaysia,MYS,MYS,20210112
0.027339,0.00209,0.027253,0.001473,12219.0,Mexico,MEX,MEX,20210112
0.006047,0.006812,0.006135,0.006116,163.0,Moldova,MDA,MDA,20210112
0.024809,0.010793,0.022346,0.007812,358.0,Morocco,MAR,MAR,20210112
0.036433,0.01828,0.046512,0.018541,129.0,Mozambique,MOZ,MOZ,20210112
0.031155,0.011682,0.034121,0.009301,381.0,Myanmar,MMR,MMR,20210112
0.030532,0.013752,0.03367,0.010467,297.0,Nepal,NPL,NPL,20210112
0.008873,0.002094,0.008932,0.001896,2463.0,Netherlands,NLD,NLD,20210112
0.011473,0.004714,0.008357,0.003397,718.0,New Zealand,NZL,NZL,20210112
0.047573,0.011848,0.049861,0.011456,361.0,Nicaragua,NIC,NIC,20210112
0.072523,0.013704,0.07,0.009021,800.0,Nigeria,NGA,NGA,20210112
0.017323,0.004731,0.013405,0.002977,1492.0,Norway,NOR,NOR,20210112
0.050926,0.010291,0.049475,0.008397,667.0,Pakistan,PAK,PAK,20210112
0.01724,0.011783,0.029762,0.01311,168.0,Palestine,PSE,PSE,20210112
0.022935,0.009392,0.026163,0.008606,344.0,Panama,PAN,PAN,20210112
0.025019,0.012588,0.024922,0.008701,321.0,Paraguay,PRY,PRY,20210112
0.041923,0.006616,0.041165,0.005,1579.0,Peru,PER,PER,20210112
0.012169,0.003617,0.013465,0.002623,1931.0,Philippines,PHL,PHL,20210112
0.017282,0.003434,0.01794,0.003005,1951.0,Poland,POL,POL,20210112
0.008201,0.002844,0.007759,0.001875,2191.0,Portugal,PRT,PRT,20210112
0.013201,0.006167,0.017107,0.005114,643.0,"Puerto Rico, U.S.",PRI,PRI,20210112
0.004116,0.001878,0.00496,0.001749,1613.0,Romania,ROU,ROU,20210112
0.038026,0.006627,0.040346,0.004724,1735.0,Russia,RUS,RUS,20210112
0.012948,0.007995,0.015075,0.006108,398.0,Saudi Arabia,SAU,SAU,20210112
0.013876,0.005783,0.014199,0.005328,493.0,Serbia,SRB,SRB,20210112
0.008108,0.007028,0.009569,0.006734,209.0,Singapore,SGP,SGP,20210112
0.026319,0.006569,0.025641,0.00566,780.0,Slovakia,SVK,SVK,20210112
0.005972,0.005333,0.008439,0.005942,237.0,Slovenia,SVN,SVN,20210112
0.067677,0.007359,0.058862,0.006053,1512.0,South Africa,ZAF,ZAF,20210112
0.000902,0.001482,0.002304,0.001627,868.0,South Korea,KOR,KOR,20210112
0.01005,0.002048,0.009664,0.001603,3725.0,Spain,ESP,ESP,20210112
0.020732,0.014796,0.028571,0.01408,140.0,Sri Lanka,LKA,LKA,20210112
0.060864,0.019228,0.070111,0.01551,271.0,Sudan,SDN,SDN,20210112
0.018804,0.00292,0.018016,0.002181,3719.0,Sweden,SWE,SWE,20210112
0.003944,0.002405,0.005663,0.002525,883.0,Switzerland,CHE,CHE,20210112
0.001427,0.001143,0.003017,0.001139,2320.0,Taiwan,TWN,TWN,20210112
0.01616,0.003095,0.017354,0.002203,3515.0,Thailand,THA,THA,20210112
0.054989,0.015924,0.059932,0.009822,584.0,Tunisia,TUN,TUN,20210112
0.013075,0.003766,0.012422,0.002632,1771.0,Turkey,TUR,TUR,20210112
0.031637,0.00578,0.03542,0.004071,2061.0,Ukraine,UKR,UKR,20210112
0.01261,0.007748,0.017903,0.006706,391.0,United Arab Emirates,ARE,ARE,20210112
0.012216,0.002208,0.014437,0.001915,3879.0,United Kingdom,GBR,GBR,20210112
0.013679,0.000708,0.011867,0.000594,45803.0,United States of America,USA,USA,20210112
0.005051,0.003452,0.007735,0.002912,905.0,Uruguay,URY,URY,20210112
0.020952,0.01393,0.015873,0.011134,126.0,Uzbekistan,UZB,UZB,20210112
0.019967,0.005927,0.02588,0.005109,966.0,Venezuela,VEN,VEN,20210112
0.010166,0.00345,0.014364,0.002648,2019.0,Vietnam,VNM,VNM,20210112
0.140361,0.036229,0.125683,0.024505,183.0,Afghanistan,AFG,AFG,20210113
0.152207,0.053458,0.084906,0.027074,106.0,Albania,ALB,ALB,20210113
0.027356,0.010638,0.026726,0.007611,449.0,Algeria,DZA,DZA,20210113
0.023043,0.003573,0.015549,0.002099,3473.0,Argentina,ARG,ARG,20210113
0.007926,0.002261,0.010116,0.002251,1977.0,Australia,AUS,AUS,20210113
0.005627,0.002937,0.005297,0.002362,944.0,Austria,AUT,AUT,20210113
0.044948,0.010754,0.043062,0.008107,627.0,Bangladesh,BGD,BGD,20210113
0.04797,0.014555,0.057878,0.013241,311.0,Belarus,BLR,BLR,20210113
0.006517,0.00286,0.008032,0.002828,996.0,Belgium,BEL,BEL,20210113
0.078992,0.012038,0.085595,0.009039,958.0,Bolivia,BOL,BOL,20210113
0.006279,0.008674,0.013158,0.009243,152.0,Bosnia and Herzegovina,BIH,BIH,20210113
0.022418,0.001527,0.022684,0.001164,16355.0,Brazil,BRA,BRA,20210113
0.024836,0.009562,0.008969,0.004464,446.0,Bulgaria,BGR,BGR,20210113
0.005955,0.001741,0.004998,0.001246,3201.0,Canada,CAN,CAN,20210113
0.007548,0.00252,0.007656,0.002115,1698.0,Chile,CHL,CHL,20210113
0.033399,0.004138,0.03179,0.00293,3586.0,Colombia,COL,COL,20210113
0.038884,0.010058,0.035772,0.007489,615.0,Costa Rica,CRI,CRI,20210113
0.045755,0.021848,0.046512,0.018541,129.0,C̫te d'Ivoire,CIV,CIV,20210113
0.01216,0.006454,0.011364,0.005053,440.0,Croatia,HRV,HRV,20210113
0.021678,0.004711,0.016342,0.003537,1285.0,Czech Republic,CZE,CZE,20210113
0.004564,0.002059,0.004752,0.00158,1894.0,Denmark,DNK,DNK,20210113
0.041852,0.011267,0.042596,0.009095,493.0,Dominican Republic,DOM,DOM,20210113
0.046016,0.007575,0.045714,0.005968,1225.0,Ecuador,ECU,ECU,20210113
0.019457,0.005222,0.024778,0.003918,1574.0,Egypt,EGY,EGY,20210113
0.036158,0.010604,0.034608,0.007801,549.0,El Salvador,SLV,SLV,20210113
0.012611,0.006725,0.013761,0.005579,436.0,Finland,FIN,FIN,20210113
0.011246,0.001773,0.008453,0.001241,5442.0,France,FRA,FRA,20210113
0.005136,0.001244,0.006182,0.001042,5662.0,Germany,DEU,DEU,20210113
0.053554,0.018429,0.054726,0.016043,201.0,Ghana,GHA,GHA,20210113
0.003116,0.002505,0.002364,0.00167,846.0,Greece,GRC,GRC,20210113
0.013471,0.008787,0.021277,0.006656,470.0,Guatemala,GTM,GTM,20210113
0.053386,0.016254,0.051919,0.010541,443.0,Honduras,HND,HND,20210113
0.002658,0.003777,0.00463,0.004619,216.0,Hong Kong,HKG,HKG,20210113
0.008858,0.002578,0.005799,0.001743,1897.0,Hungary,HUN,HUN,20210113
0.021181,0.002938,0.022403,0.002524,3437.0,India,IND,IND,20210113
0.029365,0.00395,0.032225,0.003253,2948.0,Indonesia,IDN,IDN,20210113
0.06883,0.017544,0.053782,0.009248,595.0,Iraq,IRQ,IRQ,20210113
0.016819,0.004636,0.016615,0.004119,963.0,Ireland,IRL,IRL,20210113
0.016512,0.005082,0.011245,0.002988,1245.0,Israel,ISR,ISR,20210113
0.004074,0.001075,0.004213,0.000841,5934.0,Italy,ITA,ITA,20210113
0.00562,0.001071,0.00641,0.000793,10140.0,Japan,JPN,JPN,20210113
0.034182,0.014046,0.03599,0.009444,389.0,Jordan,JOR,JOR,20210113
0.025371,0.013114,0.02907,0.01281,172.0,Kazakhstan,KAZ,KAZ,20210113
0.038359,0.010786,0.040984,0.008974,488.0,Kenya,KEN,KEN,20210113
0.061132,0.01559,0.05136,0.012132,331.0,Lebanon,LBN,LBN,20210113
0.020861,0.010837,0.032787,0.010197,305.0,Libya,LBY,LBY,20210113
0.012001,0.004223,0.015504,0.00344,1290.0,Malaysia,MYS,MYS,20210113
0.035916,0.00244,0.030637,0.001592,11718.0,Mexico,MEX,MEX,20210113
0.02999,0.017238,0.030534,0.015032,131.0,Moldova,MDA,MDA,20210113
0.037086,0.014845,0.035971,0.011169,278.0,Morocco,MAR,MAR,20210113
0.068969,0.023549,0.06,0.019391,150.0,Mozambique,MOZ,MOZ,20210113
0.023702,0.009884,0.02514,0.008274,358.0,Myanmar,MMR,MMR,20210113
0.021453,0.011488,0.039286,0.01161,280.0,Nepal,NPL,NPL,20210113
0.01637,0.003048,0.009213,0.001955,2388.0,Netherlands,NLD,NLD,20210113
0.008456,0.004268,0.010234,0.003848,684.0,New Zealand,NZL,NZL,20210113
0.05026,0.012682,0.052174,0.011972,345.0,Nicaragua,NIC,NIC,20210113
0.083568,0.013046,0.060364,0.008038,878.0,Nigeria,NGA,NGA,20210113
0.01068,0.003237,0.00915,0.002434,1530.0,Norway,NOR,NOR,20210113
0.043591,0.009426,0.048961,0.008312,674.0,Pakistan,PAK,PAK,20210113
0.042424,0.024296,0.035211,0.015467,142.0,Palestine,PSE,PSE,20210113
0.058303,0.015662,0.050445,0.011922,337.0,Panama,PAN,PAN,20210113
0.030396,0.012486,0.025937,0.008533,347.0,Paraguay,PRY,PRY,20210113
0.056571,0.007836,0.050383,0.005524,1568.0,Peru,PER,PER,20210113
0.014378,0.003871,0.012012,0.002437,1998.0,Philippines,PHL,PHL,20210113
0.014074,0.003198,0.014362,0.002744,1880.0,Poland,POL,POL,20210113
0.005428,0.002203,0.00625,0.001728,2080.0,Portugal,PRT,PRT,20210113
0.003106,0.003548,0.003017,0.00213,663.0,"Puerto Rico, U.S.",PRI,PRI,20210113
0.010263,0.003007,0.007042,0.002116,1562.0,Romania,ROU,ROU,20210113
0.030711,0.006102,0.034048,0.004554,1586.0,Russia,RUS,RUS,20210113
0.012396,0.007247,0.014963,0.006063,401.0,Saudi Arabia,SAU,SAU,20210113
0.01538,0.006368,0.01996,0.006249,501.0,Serbia,SRB,SRB,20210113
0.0,0.0,0.0,0.0,218.0,Singapore,SGP,SGP,20210113
0.021249,0.005889,0.014647,0.004384,751.0,Slovakia,SVK,SVK,20210113
0.0,0.0,0.0,0.0,302.0,Slovenia,SVN,SVN,20210113
0.056456,0.006832,0.047525,0.005466,1515.0,South Africa,ZAF,ZAF,20210113
0.00885,0.0046,0.008547,0.003217,819.0,South Korea,KOR,KOR,20210113
0.010428,0.002031,0.011021,0.001691,3811.0,Spain,ESP,ESP,20210113
0.002411,0.004702,0.005917,0.0059,169.0,Sri Lanka,LKA,LKA,20210113
0.072007,0.020561,0.064378,0.016078,233.0,Sudan,SDN,SDN,20210113
0.017754,0.003135,0.014024,0.001931,3708.0,Sweden,SWE,SWE,20210113
0.004218,0.002549,0.004673,0.002331,856.0,Switzerland,CHE,CHE,20210113
0.003381,0.001834,0.003709,0.001309,2157.0,Taiwan,TWN,TWN,20210113
0.013136,0.002705,0.013475,0.001952,3488.0,Thailand,THA,THA,20210113
0.053684,0.015545,0.055866,0.009911,537.0,Tunisia,TUN,TUN,20210113
0.006691,0.002806,0.007563,0.00209,1719.0,Turkey,TUR,TUR,20210113
0.046379,0.007112,0.046584,0.004795,1932.0,Ukraine,UKR,UKR,20210113
0.02259,0.01039,0.029777,0.008467,403.0,United Arab Emirates,ARE,ARE,20210113
0.014257,0.002284,0.016492,0.002013,4002.0,United Kingdom,GBR,GBR,20210113
0.013478,0.000694,0.011854,0.000581,46215.0,United States of America,USA,USA,20210113
0.003075,0.002854,0.006313,0.002814,792.0,Uruguay,URY,URY,20210113
0.037967,0.01816,0.033898,0.016659,118.0,Uzbekistan,UZB,UZB,20210113
0.026542,0.007088,0.023933,0.00493,961.0,Venezuela,VEN,VEN,20210113
0.020932,0.004751,0.015856,0.002872,1892.0,Vietnam,VNM,VNM,20210113
0.137653,0.037263,0.10559,0.02422,161.0,Afghanistan,AFG,AFG,20210114
0.021343,0.016917,0.018868,0.013215,106.0,Albania,ALB,ALB,20210114
0.042967,0.0139,0.048565,0.0101,453.0,Algeria,DZA,DZA,20210114
0.018217,0.003033,0.016119,0.002196,3288.0,Argentina,ARG,ARG,20210114
0.008985,0.002771,0.008813,0.002128,1929.0,Australia,AUS,AUS,20210114
0.004076,0.00236,0.004137,0.002064,967.0,Austria,AUT,AUT,20210114
0.009637,0.011053,0.018692,0.013093,107.0,Azerbaijan,AZE,AZE,20210114
0.052951,0.012505,0.045627,0.009099,526.0,Bangladesh,BGD,BGD,20210114
0.045707,0.014865,0.059006,0.013131,322.0,Belarus,BLR,BLR,20210114
0.006717,0.003219,0.00616,0.002507,974.0,Belgium,BEL,BEL,20210114
0.075516,0.013495,0.083168,0.008689,1010.0,Bolivia,BOL,BOL,20210114
0.004737,0.006969,0.005618,0.005602,178.0,Bosnia and Herzegovina,BIH,BIH,20210114
0.023409,0.001561,0.020564,0.001102,16582.0,Brazil,BRA,BRA,20210114
0.013443,0.006124,0.014337,0.005032,558.0,Bulgaria,BGR,BGR,20210114
0.004006,0.001442,0.003503,0.001054,3140.0,Canada,CAN,CAN,20210114
0.02551,0.005241,0.011628,0.002652,1634.0,Chile,CHL,CHL,20210114
0.037604,0.004492,0.031452,0.002992,3402.0,Colombia,COL,COL,20210114
0.034369,0.010845,0.02243,0.006402,535.0,Costa Rica,CRI,CRI,20210114
0.041656,0.02382,0.040984,0.017949,122.0,C̫te d'Ivoire,CIV,CIV,20210114
0.017484,0.007913,0.013605,0.005516,441.0,Croatia,HRV,HRV,20210114
0.011499,0.00342,0.011447,0.003042,1223.0,Czech Republic,CZE,CZE,20210114
0.005442,0.002216,0.005269,0.001752,1708.0,Denmark,DNK,DNK,20210114
0.045348,0.010874,0.046185,0.009405,498.0,Dominican Republic,DOM,DOM,20210114
0.034563,0.006956,0.031056,0.005167,1127.0,Ecuador,ECU,ECU,20210114
0.029804,0.006776,0.027595,0.004199,1522.0,Egypt,EGY,EGY,20210114
0.047413,0.013265,0.039548,0.008458,531.0,El Salvador,SLV,SLV,20210114
0.041884,0.019774,0.054054,0.021463,111.0,Ethiopia,ETH,ETH,20210114
0.009097,0.006239,0.007426,0.004271,404.0,Finland,FIN,FIN,20210114
0.00927,0.001568,0.009312,0.001285,5584.0,France,FRA,FRA,20210114
0.004223,0.001149,0.005341,0.000973,5617.0,Germany,DEU,DEU,20210114
0.068869,0.0222,0.063107,0.016941,206.0,Ghana,GHA,GHA,20210114
0.007799,0.003994,0.007203,0.00293,833.0,Greece,GRC,GRC,20210114
0.026781,0.011915,0.022088,0.006586,498.0,Guatemala,GTM,GTM,20210114
0.042371,0.012622,0.04829,0.009616,497.0,Honduras,HND,HND,20210114
0.003141,0.004301,0.00463,0.004619,216.0,Hong Kong,HKG,HKG,20210114
0.007326,0.002325,0.006166,0.001775,1946.0,Hungary,HUN,HUN,20210114
0.020401,0.002994,0.018136,0.00236,3198.0,India,IND,IND,20210114
0.026898,0.003826,0.027653,0.003049,2893.0,Indonesia,IDN,IDN,20210114
0.029623,0.011045,0.043697,0.00838,595.0,Iraq,IRQ,IRQ,20210114
0.017401,0.00481,0.016244,0.004028,985.0,Ireland,IRL,IRL,20210114
0.016469,0.004883,0.008525,0.002684,1173.0,Israel,ISR,ISR,20210114
0.0047,0.001164,0.003934,0.000837,5592.0,Italy,ITA,ITA,20210114
0.007547,0.00125,0.00534,0.000725,10112.0,Japan,JPN,JPN,20210114
0.017538,0.010557,0.019499,0.007298,359.0,Jordan,JOR,JOR,20210114
0.038633,0.015408,0.041237,0.014276,194.0,Kazakhstan,KAZ,KAZ,20210114
0.042971,0.012179,0.032823,0.008335,457.0,Kenya,KEN,KEN,20210114
0.016009,0.009868,0.024845,0.008674,322.0,Lebanon,LBN,LBN,20210114
0.069508,0.020589,0.051661,0.013445,271.0,Libya,LBY,LBY,20210114
0.016761,0.004994,0.016224,0.003431,1356.0,Malaysia,MYS,MYS,20210114
0.03513,0.002519,0.030885,0.001635,11203.0,Mexico,MEX,MEX,20210114
0.028029,0.015852,0.034247,0.015051,146.0,Moldova,MDA,MDA,20210114
0.037062,0.014471,0.033557,0.010432,298.0,Morocco,MAR,MAR,20210114
0.0509,0.020498,0.050955,0.01755,157.0,Mozambique,MOZ,MOZ,20210114
0.029395,0.010662,0.030588,0.008353,425.0,Myanmar,MMR,MMR,20210114
0.016369,0.010215,0.016556,0.007343,302.0,Nepal,NPL,NPL,20210114
0.009003,0.002244,0.007877,0.0018,2412.0,Netherlands,NLD,NLD,20210114
0.006502,0.003675,0.008559,0.003479,701.0,New Zealand,NZL,NZL,20210114
0.034585,0.010871,0.03537,0.010474,311.0,Nicaragua,NIC,NIC,20210114
0.095832,0.014803,0.082635,0.009528,835.0,Nigeria,NGA,NGA,20210114
0.007693,0.002646,0.005195,0.001832,1540.0,Norway,NOR,NOR,20210114
