smoothed_vu,smoothed_vu_se,sample_size_vu,country,iso_code,gid_0,survey_date
0.492583,0.00932,2879.0,Tunisia,TUN,TUN,20210128
0.657043,0.004873,9501.0,Turkey,TUR,TUR,20210128
0.437116,0.004879,10356.0,Ukraine,UKR,UKR,20210128
0.778123,0.008749,2327.0,United Arab Emirates,ARE,ARE,20210128
0.888084,0.002198,20585.0,United Kingdom,GBR,GBR,20210128
0.667259,0.007012,4602.0,Uruguay,URY,URY,20210128
0.457431,0.019813,642.0,Uzbekistan,UZB,UZB,20210128
0.686299,0.006487,5133.0,Venezuela,VEN,VEN,20210128
0.79453,0.003283,15210.0,Vietnam,VNM,VNM,20210128
0.518143,0.024004,479.0,Yemen,YEM,YEM,20210128
0.655698,0.01839,699.0,Afghanistan,AFG,AFG,20210129
0.661765,0.022399,550.0,Albania,ALB,ALB,20210129
0.331681,0.009736,2372.0,Algeria,DZA,DZA,20210129
0.746627,0.021724,405.0,Angola,AGO,AGO,20210129
0.723888,0.003291,18482.0,Argentina,ARG,ARG,20210129
0.50452,0.034496,225.0,Armenia,ARM,ARM,20210129
0.767457,0.004205,10148.0,Australia,AUS,AUS,20210129
0.739699,0.005813,5702.0,Austria,AUT,AUT,20210129
0.434137,0.022604,507.0,Azerbaijan,AZE,AZE,20210129
0.607216,0.008435,3368.0,Bangladesh,BGD,BGD,20210129
0.402151,0.013141,1417.0,Belarus,BLR,BLR,20210129
0.766665,0.005577,5757.0,Belgium,BEL,BEL,20210129
0.513919,0.042147,150.0,Benin,BEN,BEN,20210129
0.707069,0.006287,5288.0,Bolivia,BOL,BOL,20210129
0.601447,0.016901,857.0,Bosnia and Herzegovina,BIH,BIH,20210129
0.820631,0.001313,85404.0,Brazil,BRA,BRA,20210129
0.493738,0.008629,3364.0,Bulgaria,BGR,BGR,20210129
0.511851,0.032195,263.0,Burkina Faso,BFA,BFA,20210129
0.730985,0.026068,296.0,Cambodia,KHM,KHM,20210129
0.392185,0.023,469.0,Cameroon,CMR,CMR,20210129
0.799593,0.00313,18107.0,Canada,CAN,CAN,20210129
0.740693,0.004351,10157.0,Chile,CHL,CHL,20210129
0.773289,0.003043,18998.0,Colombia,COL,COL,20210129
0.834312,0.006976,2857.0,Costa Rica,CRI,CRI,20210129
0.529351,0.0183,738.0,C̫te d'Ivoire,CIV,CIV,20210129
0.568176,0.010724,2129.0,Croatia,HRV,HRV,20210129
0.64953,0.005871,6606.0,Czech Republic,CZE,CZE,20210129
0.428917,0.030598,272.0,Democratic Republic of the Congo,COD,COD,20210129
0.914963,0.002926,9048.0,Denmark,DNK,DNK,20210129
0.659027,0.00985,2360.0,Dominican Republic,DOM,DOM,20210129
0.692024,0.005907,6139.0,Ecuador,ECU,ECU,20210129
0.568539,0.006106,6604.0,Egypt,EGY,EGY,20210129
0.790848,0.007704,2805.0,El Salvador,SLV,SLV,20210129
0.674337,0.016411,825.0,Ethiopia,ETH,ETH,20210129
0.849391,0.007124,2581.0,Finland,FIN,FIN,20210129
0.628373,0.002602,34600.0,France,FRA,FRA,20210129
0.764989,0.002324,33314.0,Germany,DEU,DEU,20210129
0.593806,0.011508,1861.0,Ghana,GHA,GHA,20210129
0.757483,0.005964,5201.0,Greece,GRC,GRC,20210129
0.763264,0.008301,2691.0,Guatemala,GTM,GTM,20210129
0.622472,0.038061,182.0,Guinea,GIN,GIN,20210129
0.439855,0.028845,299.0,Haiti,HTI,HTI,20210129
0.803069,0.008173,2383.0,Honduras,HND,HND,20210129
0.598906,0.012685,1500.0,Hong Kong,HKG,HKG,20210129
0.714152,0.004292,11091.0,Hungary,HUN,HUN,20210129
0.702706,0.003039,22638.0,India,IND,IND,20210129
0.731303,0.003852,13271.0,Indonesia,IDN,IDN,20210129
0.536315,0.009277,2898.0,Iraq,IRQ,IRQ,20210129
0.868351,0.004916,4758.0,Ireland,IRL,IRL,20210129
0.617817,0.010817,2012.0,Israel,ISR,ISR,20210129
0.863835,0.001938,31337.0,Italy,ITA,ITA,20210129
0.761456,0.001729,60690.0,Japan,JPN,JPN,20210129
0.468083,0.011689,1852.0,Jordan,JOR,JOR,20210129
0.314308,0.01384,1160.0,Kazakhstan,KAZ,KAZ,20210129
0.730297,0.008591,2678.0,Kenya,KEN,KEN,20210129
0.652862,0.022255,459.0,Kuwait,KWT,KWT,20210129
0.409404,0.024297,417.0,Kyrgyzstan,KGZ,KGZ,20210129
0.792625,0.024769,274.0,Laos,LAO,LAO,20210129
0.59707,0.012011,1689.0,Lebanon,LBN,LBN,20210129
0.632349,0.012767,1447.0,Libya,LBY,LBY,20210129
0.458368,0.038647,159.0,Madagascar,MDG,MDG,20210129
0.703271,0.005354,7290.0,Malaysia,MYS,MYS,20210129
0.573512,0.030092,295.0,Mali,MLI,MLI,20210129
0.875504,0.001226,72594.0,Mexico,MEX,MEX,20210129
0.468097,0.019003,697.0,Moldova,MDA,MDA,20210129
0.685025,0.011,1812.0,Morocco,MAR,MAR,20210129
0.721192,0.015459,852.0,Mozambique,MOZ,MOZ,20210129
0.873245,0.007142,2187.0,Myanmar,MMR,MMR,20210129
0.728593,0.010596,1781.0,Nepal,NPL,NPL,20210129
0.819919,0.00342,12643.0,Netherlands,NLD,NLD,20210129
0.759651,0.005995,5087.0,New Zealand,NZL,NZL,20210129
0.78182,0.010276,1620.0,Nicaragua,NIC,NIC,20210129
0.586482,0.007334,4504.0,Nigeria,NGA,NGA,20210129
0.851416,0.003647,9520.0,Norway,NOR,NOR,20210129
0.692153,0.031681,212.0,Oman,OMN,OMN,20210129
0.651622,0.007359,4207.0,Pakistan,PAK,PAK,20210129
0.499623,0.018182,764.0,Palestine,PSE,PSE,20210129
0.793913,0.010376,1537.0,Panama,PAN,PAN,20210129
0.618171,0.011671,1767.0,Paraguay,PRY,PRY,20210129
0.734798,0.00435,10327.0,Peru,PER,PER,20210129
0.590596,0.004845,10288.0,Philippines,PHL,PHL,20210129
0.683278,0.004687,9875.0,Poland,POL,POL,20210129
0.842632,0.00292,15570.0,Portugal,PRT,PRT,20210129
0.863956,0.005258,4264.0,"Puerto Rico, U.S.",PRI,PRI,20210129
0.729566,0.02082,472.0,Qatar,QAT,QAT,20210129
0.720538,0.005147,7640.0,Romania,ROU,ROU,20210129
0.377066,0.005423,8014.0,Russia,RUS,RUS,20210129
0.713885,0.010692,1787.0,Saudi Arabia,SAU,SAU,20210129
0.532852,0.029766,278.0,Senegal,SEN,SEN,20210129
0.648526,0.008283,3317.0,Serbia,SRB,SRB,20210129
0.802687,0.011807,1192.0,Singapore,SGP,SGP,20210129
0.748745,0.007112,3726.0,Slovakia,SVK,SVK,20210129
0.689422,0.011163,1730.0,Slovenia,SVN,SVN,20210129
0.608587,0.005704,7337.0,South Africa,ZAF,ZAF,20210129
0.735052,0.006266,4968.0,South Korea,KOR,KOR,20210129
0.861184,0.002212,24439.0,Spain,ESP,ESP,20210129
0.693258,0.014008,1085.0,Sri Lanka,LKA,LKA,20210129
0.640639,0.014761,1061.0,Sudan,SDN,SDN,20210129
0.862969,0.002387,20775.0,Sweden,SWE,SWE,20210129
0.670237,0.006506,5230.0,Switzerland,CHE,CHE,20210129
0.675644,0.003706,16024.0,Taiwan,TWN,TWN,20210129
0.616557,0.018326,688.0,Tanzania,TZA,TZA,20210129
0.747375,0.003624,14401.0,Thailand,THA,THA,20210129
0.48047,0.009499,2767.0,Tunisia,TUN,TUN,20210129
0.659497,0.004893,9403.0,Turkey,TUR,TUR,20210129
0.44016,0.004956,10048.0,Ukraine,UKR,UKR,20210129
0.768092,0.009251,2163.0,United Arab Emirates,ARE,ARE,20210129
0.887413,0.002227,20168.0,United Kingdom,GBR,GBR,20210129
0.674674,0.007004,4515.0,Uruguay,URY,URY,20210129
0.456803,0.020151,621.0,Uzbekistan,UZB,UZB,20210129
0.694307,0.006575,4944.0,Venezuela,VEN,VEN,20210129
0.801771,0.003016,17579.0,Vietnam,VNM,VNM,20210129
0.502025,0.024116,478.0,Yemen,YEM,YEM,20210129
0.662482,0.018448,702.0,Afghanistan,AFG,AFG,20210130
0.682618,0.022702,513.0,Albania,ALB,ALB,20210130
0.333153,0.009917,2294.0,Algeria,DZA,DZA,20210130
0.720095,0.022829,382.0,Angola,AGO,AGO,20210130
0.725857,0.003302,18277.0,Argentina,ARG,ARG,20210130
0.510347,0.033948,232.0,Armenia,ARM,ARM,20210130
0.768576,0.004227,10012.0,Australia,AUS,AUS,20210130
0.740666,0.005863,5614.0,Austria,AUT,AUT,20210130
0.431181,0.023149,493.0,Azerbaijan,AZE,AZE,20210130
0.615054,0.008649,3248.0,Bangladesh,BGD,BGD,20210130
0.401877,0.012996,1448.0,Belarus,BLR,BLR,20210130
0.769346,0.005591,5680.0,Belgium,BEL,BEL,20210130
0.482481,0.042907,142.0,Benin,BEN,BEN,20210130
0.715181,0.006332,5117.0,Bolivia,BOL,BOL,20210130
0.591227,0.016997,849.0,Bosnia and Herzegovina,BIH,BIH,20210130
0.822708,0.001323,83354.0,Brazil,BRA,BRA,20210130
0.502925,0.008668,3338.0,Bulgaria,BGR,BGR,20210130
0.505384,0.032656,254.0,Burkina Faso,BFA,BFA,20210130
0.722316,0.026047,299.0,Cambodia,KHM,KHM,20210130
0.382266,0.023245,457.0,Cameroon,CMR,CMR,20210130
0.798604,0.003164,17831.0,Canada,CAN,CAN,20210130
0.74209,0.004375,10013.0,Chile,CHL,CHL,20210130
0.771335,0.003104,18416.0,Colombia,COL,COL,20210130
0.8338,0.007014,2834.0,Costa Rica,CRI,CRI,20210130
0.523449,0.018785,703.0,C̫te d'Ivoire,CIV,CIV,20210130
0.563725,0.010844,2088.0,Croatia,HRV,HRV,20210130
0.641219,0.005927,6566.0,Czech Republic,CZE,CZE,20210130
0.44689,0.030714,266.0,Democratic Republic of the Congo,COD,COD,20210130
0.91588,0.002953,8793.0,Denmark,DNK,DNK,20210130
0.659737,0.010034,2273.0,Dominican Republic,DOM,DOM,20210130
0.695363,0.005985,5943.0,Ecuador,ECU,ECU,20210130
0.566598,0.006176,6463.0,Egypt,EGY,EGY,20210130
0.79383,0.007783,2719.0,El Salvador,SLV,SLV,20210130
0.676562,0.016486,817.0,Ethiopia,ETH,ETH,20210130
0.839739,0.007384,2541.0,Finland,FIN,FIN,20210130
0.626541,0.002625,34105.0,France,FRA,FRA,20210130
0.763363,0.002348,32805.0,Germany,DEU,DEU,20210130
0.593314,0.011571,1844.0,Ghana,GHA,GHA,20210130
0.756882,0.005931,5269.0,Greece,GRC,GRC,20210130
0.745494,0.008661,2622.0,Guatemala,GTM,GTM,20210130
0.644463,0.037879,178.0,Guinea,GIN,GIN,20210130
0.434801,0.029762,281.0,Haiti,HTI,HTI,20210130
0.796094,0.008374,2334.0,Honduras,HND,HND,20210130
0.598248,0.012983,1433.0,Hong Kong,HKG,HKG,20210130
0.71149,0.004351,10858.0,Hungary,HUN,HUN,20210130
0.705736,0.003057,22225.0,India,IND,IND,20210130
0.734742,0.003891,12897.0,Indonesia,IDN,IDN,20210130
0.551542,0.009288,2882.0,Iraq,IRQ,IRQ,20210130
0.871711,0.004942,4610.0,Ireland,IRL,IRL,20210130
0.597365,0.011052,1961.0,Israel,ISR,ISR,20210130
0.864555,0.001961,30458.0,Italy,ITA,ITA,20210130
0.768574,0.001737,58834.0,Japan,JPN,JPN,20210130
0.476323,0.011809,1828.0,Jordan,JOR,JOR,20210130
0.31388,0.013888,1155.0,Kazakhstan,KAZ,KAZ,20210130
0.727438,0.008666,2648.0,Kenya,KEN,KEN,20210130
0.659885,0.022482,447.0,Kuwait,KWT,KWT,20210130
0.399765,0.024636,402.0,Kyrgyzstan,KGZ,KGZ,20210130
0.799821,0.02516,260.0,Laos,LAO,LAO,20210130
0.59961,0.012087,1662.0,Lebanon,LBN,LBN,20210130
0.651496,0.01288,1410.0,Libya,LBY,LBY,20210130
0.46945,0.038685,160.0,Madagascar,MDG,MDG,20210130
0.700211,0.005448,7087.0,Malaysia,MYS,MYS,20210130
0.601076,0.030583,281.0,Mali,MLI,MLI,20210130
0.87526,0.001242,70933.0,Mexico,MEX,MEX,20210130
0.472721,0.019033,691.0,Moldova,MDA,MDA,20210130
0.694331,0.010878,1811.0,Morocco,MAR,MAR,20210130
0.723419,0.015487,845.0,Mozambique,MOZ,MOZ,20210130
0.867717,0.007424,2103.0,Myanmar,MMR,MMR,20210130
0.718054,0.01085,1732.0,Nepal,NPL,NPL,20210130
0.81968,0.003518,11961.0,Netherlands,NLD,NLD,20210130
0.762693,0.006032,4985.0,New Zealand,NZL,NZL,20210130
0.782949,0.010369,1585.0,Nicaragua,NIC,NIC,20210130
0.594275,0.007408,4385.0,Nigeria,NGA,NGA,20210130
0.849521,0.00373,9174.0,Norway,NOR,NOR,20210130
0.745894,0.029904,211.0,Oman,OMN,OMN,20210130
0.652516,0.007498,4047.0,Pakistan,PAK,PAK,20210130
0.500658,0.018197,763.0,Palestine,PSE,PSE,20210130
0.800279,0.010546,1499.0,Panama,PAN,PAN,20210130
0.624156,0.011638,1767.0,Paraguay,PRY,PRY,20210130
0.738007,0.004374,10127.0,Peru,PER,PER,20210130
0.588105,0.00489,10119.0,Philippines,PHL,PHL,20210130
0.682109,0.004749,9647.0,Poland,POL,POL,20210130
0.843002,0.002975,15038.0,Portugal,PRT,PRT,20210130
0.858516,0.005374,4208.0,"Puerto Rico, U.S.",PRI,PRI,20210130
0.748756,0.020895,445.0,Qatar,QAT,QAT,20210130
0.718187,0.00522,7449.0,Romania,ROU,ROU,20210130
0.378728,0.005464,7909.0,Russia,RUS,RUS,20210130
0.702504,0.011017,1730.0,Saudi Arabia,SAU,SAU,20210130
0.556342,0.030626,262.0,Senegal,SEN,SEN,20210130
0.649216,0.008294,3296.0,Serbia,SRB,SRB,20210130
0.815792,0.011615,1169.0,Singapore,SGP,SGP,20210130
0.744772,0.007341,3530.0,Slovakia,SVK,SVK,20210130
0.681778,0.011406,1672.0,Slovenia,SVN,SVN,20210130
0.608357,0.005776,7156.0,South Africa,ZAF,ZAF,20210130
0.747164,0.006282,4798.0,South Korea,KOR,KOR,20210130
0.86057,0.00225,23711.0,Spain,ESP,ESP,20210130
0.697262,0.013948,1084.0,Sri Lanka,LKA,LKA,20210130
0.653654,0.014924,1024.0,Sudan,SDN,SDN,20210130
0.862594,0.002421,20248.0,Sweden,SWE,SWE,20210130
0.672085,0.006567,5115.0,Switzerland,CHE,CHE,20210130
0.68305,0.00372,15692.0,Taiwan,TWN,TWN,20210130
0.599559,0.018542,691.0,Tanzania,TZA,TZA,20210130
0.753275,0.003657,13947.0,Thailand,THA,THA,20210130
0.489563,0.009729,2622.0,Tunisia,TUN,TUN,20210130
0.666448,0.004872,9392.0,Turkey,TUR,TUR,20210130
0.450177,0.005027,9821.0,Ukraine,UKR,UKR,20210130
0.762728,0.009653,1968.0,United Arab Emirates,ARE,ARE,20210130
0.89008,0.00223,19677.0,United Kingdom,GBR,GBR,20210130
0.680759,0.007082,4382.0,Uruguay,URY,URY,20210130
0.46854,0.020641,594.0,Uzbekistan,UZB,UZB,20210130
0.698594,0.006585,4878.0,Venezuela,VEN,VEN,20210130
0.805271,0.00281,19986.0,Vietnam,VNM,VNM,20210130
0.503189,0.024,469.0,Yemen,YEM,YEM,20210130
0.707433,0.018572,655.0,Afghanistan,AFG,AFG,20210201
0.667974,0.023028,515.0,Albania,ALB,ALB,20210201
0.350001,0.010407,2122.0,Algeria,DZA,DZA,20210201
0.669123,0.025083,362.0,Angola,AGO,AGO,20210201
0.725055,0.00341,17172.0,Argentina,ARG,ARG,20210201
0.45681,0.034521,217.0,Armenia,ARM,ARM,20210201
0.771469,0.004312,9530.0,Australia,AUS,AUS,20210201
0.732422,0.006112,5293.0,Austria,AUT,AUT,20210201
0.420798,0.023231,473.0,Azerbaijan,AZE,AZE,20210201
0.639174,0.008964,2953.0,Bangladesh,BGD,BGD,20210201
0.389897,0.013211,1385.0,Belarus,BLR,BLR,20210201
0.764095,0.00575,5462.0,Belgium,BEL,BEL,20210201
0.444508,0.043182,144.0,Benin,BEN,BEN,20210201
0.715992,0.006559,4747.0,Bolivia,BOL,BOL,20210201
0.577034,0.017804,797.0,Bosnia and Herzegovina,BIH,BIH,20210201
0.826788,0.001367,76606.0,Brazil,BRA,BRA,20210201
0.492609,0.009012,3094.0,Bulgaria,BGR,BGR,20210201
0.480136,0.033518,239.0,Burkina Faso,BFA,BFA,20210201
0.715632,0.02738,281.0,Cambodia,KHM,KHM,20210201
0.394396,0.02476,409.0,Cameroon,CMR,CMR,20210201
0.786312,0.003381,16497.0,Canada,CAN,CAN,20210201
0.743989,0.004563,9165.0,Chile,CHL,CHL,20210201
0.765432,0.003289,16663.0,Colombia,COL,COL,20210201
0.833313,0.007334,2601.0,Costa Rica,CRI,CRI,20210201
0.509587,0.019913,643.0,C̫te d'Ivoire,CIV,CIV,20210201
0.569517,0.011165,1967.0,Croatia,HRV,HRV,20210201
0.639959,0.0061,6224.0,Czech Republic,CZE,CZE,20210201
0.426083,0.03066,261.0,Democratic Republic of the Congo,COD,COD,20210201
0.912123,0.003132,8150.0,Denmark,DNK,DNK,20210201
0.675387,0.010311,2103.0,Dominican Republic,DOM,DOM,20210201
0.692538,0.006381,5261.0,Ecuador,ECU,ECU,20210201
0.573342,0.006345,6125.0,Egypt,EGY,EGY,20210201
0.786742,0.008205,2501.0,El Salvador,SLV,SLV,20210201
0.705518,0.016497,768.0,Ethiopia,ETH,ETH,20210201
0.842033,0.007464,2380.0,Finland,FIN,FIN,20210201
0.623379,0.002698,32405.0,France,FRA,FRA,20210201
0.765274,0.002421,30656.0,Germany,DEU,DEU,20210201
0.602312,0.011763,1779.0,Ghana,GHA,GHA,20210201
0.746858,0.005925,5405.0,Greece,GRC,GRC,20210201
0.758108,0.008811,2455.0,Guatemala,GTM,GTM,20210201
0.59516,0.040731,162.0,Guinea,GIN,GIN,20210201
0.378965,0.031484,235.0,Haiti,HTI,HTI,20210201
0.799211,0.008596,2199.0,Honduras,HND,HND,20210201
0.595695,0.013539,1320.0,Hong Kong,HKG,HKG,20210201
0.710408,0.004462,10350.0,Hungary,HUN,HUN,20210201
0.711685,0.00316,20557.0,India,IND,IND,20210201
0.743355,0.004021,11812.0,Indonesia,IDN,IDN,20210201
0.544709,0.009372,2852.0,Iraq,IRQ,IRQ,20210201
0.868928,0.005151,4324.0,Ireland,IRL,IRL,20210201
0.568715,0.011774,1771.0,Israel,ISR,ISR,20210201
0.864693,0.002021,28663.0,Italy,ITA,ITA,20210201
0.781133,0.001781,53924.0,Japan,JPN,JPN,20210201
0.480194,0.012313,1724.0,Jordan,JOR,JOR,20210201
0.315603,0.01457,1047.0,Kazakhstan,KAZ,KAZ,20210201
0.7116,0.009169,2441.0,Kenya,KEN,KEN,20210201
0.656086,0.023144,424.0,Kuwait,KWT,KWT,20210201
0.389692,0.026083,364.0,Kyrgyzstan,KGZ,KGZ,20210201
0.783244,0.027924,225.0,Laos,LAO,LAO,20210201
0.597173,0.012794,1494.0,Lebanon,LBN,LBN,20210201
0.6458,0.013242,1327.0,Libya,LBY,LBY,20210201
0.559814,0.040688,158.0,Madagascar,MDG,MDG,20210201
0.713649,0.005683,6369.0,Malaysia,MYS,MYS,20210201
0.580853,0.032098,255.0,Mali,MLI,MLI,20210201
0.875893,0.001299,64553.0,Mexico,MEX,MEX,20210201
0.451155,0.019908,637.0,Moldova,MDA,MDA,20210201
0.688893,0.011059,1768.0,Morocco,MAR,MAR,20210201
0.727172,0.015853,805.0,Mozambique,MOZ,MOZ,20210201
0.867066,0.008156,1764.0,Myanmar,MMR,MMR,20210201
0.726428,0.01119,1611.0,Nepal,NPL,NPL,20210201
0.822618,0.003744,10422.0,Netherlands,NLD,NLD,20210201
0.747853,0.00669,4217.0,New Zealand,NZL,NZL,20210201
0.785649,0.010906,1424.0,Nicaragua,NIC,NIC,20210201
0.620086,0.007617,4047.0,Nigeria,NGA,NGA,20210201
0.848397,0.003871,8584.0,Norway,NOR,NOR,20210201
0.775991,0.029665,198.0,Oman,OMN,OMN,20210201
0.660874,0.007834,3680.0,Pakistan,PAK,PAK,20210201
0.491213,0.018955,702.0,Palestine,PSE,PSE,20210201
0.809111,0.010908,1367.0,Panama,PAN,PAN,20210201
0.644602,0.011985,1630.0,Paraguay,PRY,PRY,20210201
0.74374,0.004447,9654.0,Peru,PER,PER,20210201
0.597383,0.005122,9162.0,Philippines,PHL,PHL,20210201
0.68227,0.004941,8902.0,Poland,POL,POL,20210201
0.8439,0.00306,14186.0,Portugal,PRT,PRT,20210201
0.860023,0.005617,3840.0,"Puerto Rico, U.S.",PRI,PRI,20210201
0.75263,0.020787,443.0,Qatar,QAT,QAT,20210201
0.703203,0.005491,6929.0,Romania,ROU,ROU,20210201
0.38265,0.005698,7278.0,Russia,RUS,RUS,20210201
0.701891,0.011207,1671.0,Saudi Arabia,SAU,SAU,20210201
0.489839,0.030516,259.0,Senegal,SEN,SEN,20210201
0.651689,0.008609,3058.0,Serbia,SRB,SRB,20210201
0.807154,0.012462,1024.0,Singapore,SGP,SGP,20210201
0.736816,0.007723,3258.0,Slovakia,SVK,SVK,20210201
0.672598,0.011839,1577.0,Slovenia,SVN,SVN,20210201
0.614254,0.006053,6481.0,South Africa,ZAF,ZAF,20210201
0.753257,0.006485,4421.0,South Korea,KOR,KOR,20210201
0.859708,0.002338,22084.0,Spain,ESP,ESP,20210201
0.72062,0.014097,1018.0,Sri Lanka,LKA,LKA,20210201
0.62803,0.015167,1023.0,Sudan,SDN,SDN,20210201
0.864038,0.00251,18677.0,Sweden,SWE,SWE,20210201
0.669472,0.006782,4826.0,Switzerland,CHE,CHE,20210201
0.69324,0.003865,14234.0,Taiwan,TWN,TWN,20210201
0.590501,0.018975,679.0,Tanzania,TZA,TZA,20210201
0.759725,0.003849,12365.0,Thailand,THA,THA,20210201
0.47369,0.010238,2364.0,Tunisia,TUN,TUN,20210201
0.673911,0.004948,8995.0,Turkey,TUR,TUR,20210201
0.455926,0.005263,8976.0,Ukraine,UKR,UKR,20210201
0.727655,0.011691,1499.0,United Arab Emirates,ARE,ARE,20210201
0.888797,0.002315,18461.0,United Kingdom,GBR,GBR,20210201
0.688879,0.007298,4034.0,Uruguay,URY,URY,20210201
0.461785,0.021086,566.0,Uzbekistan,UZB,UZB,20210201
0.689261,0.006814,4644.0,Venezuela,VEN,VEN,20210201
0.826257,0.002426,24461.0,Vietnam,VNM,VNM,20210201
0.502682,0.024821,427.0,Yemen,YEM,YEM,20210201
0.704555,0.018572,643.0,Afghanistan,AFG,AFG,20210202
0.648942,0.023719,488.0,Albania,ALB,ALB,20210202
0.353033,0.010744,1984.0,Algeria,DZA,DZA,20210202
0.652926,0.026382,339.0,Angola,AGO,AGO,20210202
0.726289,0.003499,16259.0,Argentina,ARG,ARG,20210202
0.464383,0.035068,206.0,Armenia,ARM,ARM,20210202
0.773941,0.004392,9120.0,Australia,AUS,AUS,20210202
0.736061,0.006265,5002.0,Austria,AUT,AUT,20210202
0.438712,0.02431,426.0,Azerbaijan,AZE,AZE,20210202
0.638068,0.009245,2776.0,Bangladesh,BGD,BGD,20210202
0.406012,0.014106,1227.0,Belarus,BLR,BLR,20210202
0.76385,0.005874,5237.0,Belgium,BEL,BEL,20210202
0.439255,0.046378,124.0,Benin,BEN,BEN,20210202
0.718155,0.006752,4445.0,Bolivia,BOL,BOL,20210202
0.582902,0.018512,729.0,Bosnia and Herzegovina,BIH,BIH,20210202
0.829214,0.001415,70778.0,Brazil,BRA,BRA,20210202
0.496516,0.009268,2930.0,Bulgaria,BGR,BGR,20210202
0.506798,0.033219,228.0,Burkina Faso,BFA,BFA,20210202
0.663179,0.029612,269.0,Cambodia,KHM,KHM,20210202
0.388471,0.025861,362.0,Cameroon,CMR,CMR,20210202
0.790201,0.003419,15777.0,Canada,CAN,CAN,20210202
0.75231,0.004653,8621.0,Chile,CHL,CHL,20210202
0.76322,0.003445,15294.0,Colombia,COL,COL,20210202
0.836066,0.007408,2516.0,Costa Rica,CRI,CRI,20210202
0.51932,0.021013,578.0,C̫te d'Ivoire,CIV,CIV,20210202
0.577313,0.011374,1899.0,Croatia,HRV,HRV,20210202
0.63828,0.00624,5966.0,Czech Republic,CZE,CZE,20210202
0.443484,0.032468,233.0,Democratic Republic of the Congo,COD,COD,20210202
0.914336,0.003154,7872.0,Denmark,DNK,DNK,20210202
0.676478,0.010647,1972.0,Dominican Republic,DOM,DOM,20210202
0.693821,0.006576,4929.0,Ecuador,ECU,ECU,20210202
0.576096,0.006563,5721.0,Egypt,EGY,EGY,20210202
0.782607,0.008456,2389.0,El Salvador,SLV,SLV,20210202
0.710796,0.017138,704.0,Ethiopia,ETH,ETH,20210202
0.846016,0.007529,2288.0,Finland,FIN,FIN,20210202
0.62441,0.002752,31043.0,France,FRA,FRA,20210202
0.768078,0.00247,29233.0,Germany,DEU,DEU,20210202
0.595853,0.01247,1595.0,Ghana,GHA,GHA,20210202
0.74823,0.005887,5496.0,Greece,GRC,GRC,20210202
0.764735,0.008934,2356.0,Guatemala,GTM,GTM,20210202
0.634456,0.040673,147.0,Guinea,GIN,GIN,20210202
0.359509,0.032477,224.0,Haiti,HTI,HTI,20210202
0.803692,0.008713,2092.0,Honduras,HND,HND,20210202
0.584595,0.014189,1220.0,Hong Kong,HKG,HKG,20210202
0.709504,0.004558,9934.0,Hungary,HUN,HUN,20210202
0.716253,0.003256,19199.0,India,IND,IND,20210202
0.745864,0.004151,11013.0,Indonesia,IDN,IDN,20210202
0.552038,0.009595,2708.0,Iraq,IRQ,IRQ,20210202
0.871419,0.005237,4104.0,Ireland,IRL,IRL,20210202
0.55549,0.012794,1585.0,Israel,ISR,ISR,20210202
0.863498,0.002067,27687.0,Italy,ITA,ITA,20210202
0.78294,0.001855,49416.0,Japan,JPN,JPN,20210202
0.474157,0.012592,1650.0,Jordan,JOR,JOR,20210202
0.32831,0.015187,977.0,Kazakhstan,KAZ,KAZ,20210202
0.706822,0.009602,2249.0,Kenya,KEN,KEN,20210202
0.654996,0.023716,408.0,Kuwait,KWT,KWT,20210202
0.40554,0.027647,322.0,Kyrgyzstan,KGZ,KGZ,20210202
0.769086,0.029891,207.0,Laos,LAO,LAO,20210202
0.607967,0.012998,1432.0,Lebanon,LBN,LBN,20210202
0.644316,0.013549,1272.0,Libya,LBY,LBY,20210202
0.572026,0.039503,165.0,Madagascar,MDG,MDG,20210202
0.71676,0.005909,5839.0,Malaysia,MYS,MYS,20210202
0.585084,0.034429,223.0,Mali,MLI,MLI,20210202
0.876713,0.00132,62104.0,Mexico,MEX,MEX,20210202
0.45123,0.020818,587.0,Moldova,MDA,MDA,20210202
0.690155,0.011452,1644.0,Morocco,MAR,MAR,20210202
0.717326,0.016548,750.0,Mozambique,MOZ,MOZ,20210202
0.865385,0.008695,1578.0,Myanmar,MMR,MMR,20210202
0.728431,0.011472,1519.0,Nepal,NPL,NPL,20210202
0.817399,0.003885,9894.0,Netherlands,NLD,NLD,20210202
0.748497,0.006877,3984.0,New Zealand,NZL,NZL,20210202
0.790927,0.011237,1315.0,Nicaragua,NIC,NIC,20210202
0.630798,0.007921,3708.0,Nigeria,NGA,NGA,20210202
0.853304,0.003906,8202.0,Norway,NOR,NOR,20210202
0.760482,0.031612,184.0,Oman,OMN,OMN,20210202
0.66755,0.00818,3336.0,Pakistan,PAK,PAK,20210202
0.491696,0.019652,659.0,Palestine,PSE,PSE,20210202
0.797304,0.011427,1297.0,Panama,PAN,PAN,20210202
0.650235,0.012304,1528.0,Paraguay,PRY,PRY,20210202
0.73858,0.00459,9185.0,Peru,PER,PER,20210202
0.601266,0.005254,8703.0,Philippines,PHL,PHL,20210202
0.681266,0.00508,8445.0,Poland,POL,POL,20210202
