smoothed_covid_vaccine,smoothed_covid_vaccine_se,sample_size,country,iso_code,gid_0,survey_date
0.05714,0.001272,33261.0,Germany,DEU,DEU,20210217
0.016858,0.003077,1718.0,Ghana,GHA,GHA,20210217
0.062537,0.002921,6873.0,Greece,GRC,GRC,20210217
0.00618,0.00149,2637.0,Guatemala,GTM,GTM,20210217
0.049237,0.017661,179.0,Guinea,GIN,GIN,20210217
0.000854,0.001898,243.0,Haiti,HTI,HTI,20210217
0.005636,0.00159,2115.0,Honduras,HND,HND,20210217
0.009938,0.002611,1400.0,Hong Kong,HKG,HKG,20210217
0.06572,0.002237,12289.0,Hungary,HUN,HUN,20210217
0.083674,0.001769,24494.0,India,IND,IND,20210217
0.064375,0.002088,13770.0,Indonesia,IDN,IDN,20210217
0.010763,0.001585,4186.0,Iraq,IRQ,IRQ,20210217
0.070091,0.003935,4310.0,Ireland,IRL,IRL,20210217
0.777957,0.004696,7967.0,Israel,ISR,ISR,20210217
0.081295,0.001453,35391.0,Italy,ITA,ITA,20210217
0.005015,0.000296,56985.0,Japan,JPN,JPN,20210217
0.056871,0.005171,2024.0,Jordan,JOR,JOR,20210217
0.018082,0.004114,1062.0,Kazakhstan,KAZ,KAZ,20210217
0.045349,0.004209,2431.0,Kenya,KEN,KEN,20210217
0.105417,0.013727,562.0,Kuwait,KWT,KWT,20210217
0.019494,0.007587,345.0,Kyrgyzstan,KGZ,KGZ,20210217
0.038995,0.012976,184.0,Laos,LAO,LAO,20210217
0.007909,0.002361,1433.0,Lebanon,LBN,LBN,20210217
0.002158,0.001272,1311.0,Libya,LBY,LBY,20210217
0.0,0.0,142.0,Madagascar,MDG,MDG,20210217
0.011896,0.001463,5437.0,Malaysia,MYS,MYS,20210217
0.046343,0.013432,216.0,Mali,MLI,MLI,20210217
0.020766,0.000576,61294.0,Mexico,MEX,MEX,20210217
0.002792,0.001969,771.0,Moldova,MDA,MDA,20210217
0.145371,0.008164,1841.0,Morocco,MAR,MAR,20210217
0.004803,0.002414,794.0,Mozambique,MOZ,MOZ,20210217
0.064989,0.010901,561.0,Myanmar,MMR,MMR,20210217
0.11487,0.007685,1768.0,Nepal,NPL,NPL,20210217
0.044884,0.001936,11385.0,Netherlands,NLD,NLD,20210217
0.00264,0.000718,5186.0,New Zealand,NZL,NZL,20210217
0.005158,0.001922,1376.0,Nicaragua,NIC,NIC,20210217
0.077782,0.004536,3505.0,Nigeria,NGA,NGA,20210217
0.039896,0.002197,7911.0,Norway,NOR,NOR,20210217
0.082897,0.016521,259.0,Oman,OMN,OMN,20210217
0.040303,0.00344,3279.0,Pakistan,PAK,PAK,20210217
0.036721,0.006923,698.0,Palestine,PSE,PSE,20210217
0.015671,0.003319,1390.0,Panama,PAN,PAN,20210217
0.002485,0.001309,1640.0,Paraguay,PRY,PRY,20210217
0.015319,0.001203,10533.0,Peru,PER,PER,20210217
0.003933,0.000628,9940.0,Philippines,PHL,PHL,20210217
0.108239,0.003073,10231.0,Poland,POL,POL,20210217
0.037869,0.00169,12723.0,Portugal,PRT,PRT,20210217
0.293485,0.007599,3606.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.08512,0.01318,572.0,Qatar,QAT,QAT,20210217
0.202599,0.004348,8599.0,Romania,ROU,ROU,20210217
0.147004,0.003687,9244.0,Russia,RUS,RUS,20210217
0.067498,0.004717,2859.0,Saudi Arabia,SAU,SAU,20210217
0.035478,0.012852,211.0,Senegal,SEN,SEN,20210217
0.254115,0.007764,3144.0,Serbia,SRB,SRB,20210217
0.119357,0.009448,1172.0,Singapore,SGP,SGP,20210217
0.088177,0.004507,3961.0,Slovakia,SVK,SVK,20210217
0.068952,0.006658,1454.0,Slovenia,SVN,SVN,20210217
0.017255,0.001736,5588.0,South Africa,ZAF,ZAF,20210217
0.00608,0.001122,4677.0,South Korea,KOR,KOR,20210217
0.050621,0.001512,21031.0,Spain,ESP,ESP,20210217
0.088198,0.008668,1080.0,Sri Lanka,LKA,LKA,20210217
0.014608,0.003832,1096.0,Sudan,SDN,SDN,20210217
0.048453,0.001521,19958.0,Sweden,SWE,SWE,20210217
0.090303,0.004122,4868.0,Switzerland,CHE,CHE,20210217
0.003232,0.000483,13656.0,Taiwan,TWN,TWN,20210217
0.115166,0.01193,707.0,Tanzania,TZA,TZA,20210217
0.006247,0.000811,9662.0,Thailand,THA,THA,20210217
0.009223,0.002038,2065.0,Tunisia,TUN,TUN,20210217
0.093858,0.002776,11024.0,Turkey,TUR,TUR,20210217
0.004596,0.000706,9119.0,Ukraine,UKR,UKR,20210217
0.466253,0.009875,2604.0,United Arab Emirates,ARE,ARE,20210217
0.298444,0.003104,21684.0,United Kingdom,GBR,GBR,20210217
0.006138,0.001315,3439.0,Uruguay,URY,URY,20210217
0.007223,0.003416,552.0,Uzbekistan,UZB,UZB,20210217
0.008358,0.001326,4759.0,Venezuela,VEN,VEN,20210217
0.008709,0.000568,26841.0,Vietnam,VNM,VNM,20210217
0.011058,0.005396,434.0,Yemen,YEM,YEM,20210217
0.087988,0.010207,719.0,Afghanistan,AFG,AFG,20210218
0.028528,0.007164,603.0,Albania,ALB,ALB,20210218
0.018032,0.002688,2464.0,Algeria,DZA,DZA,20210218
0.022594,0.007496,374.0,Angola,AGO,AGO,20210218
0.032662,0.001303,18635.0,Argentina,ARG,ARG,20210218
0.014669,0.008317,238.0,Armenia,ARM,ARM,20210218
0.005456,0.000691,10964.0,Australia,AUS,AUS,20210218
0.070019,0.003394,5686.0,Austria,AUT,AUT,20210218
0.041648,0.009289,478.0,Azerbaijan,AZE,AZE,20210218
0.264887,0.007038,3902.0,Bangladesh,BGD,BGD,20210218
0.016608,0.003424,1339.0,Belarus,BLR,BLR,20210218
0.050219,0.002974,5420.0,Belgium,BEL,BEL,20210218
0.04662,0.0157,142.0,Benin,BEN,BEN,20210218
0.014605,0.001952,3861.0,Bolivia,BOL,BOL,20210218
0.010546,0.003647,796.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.056021,0.000817,79168.0,Brazil,BRA,BRA,20210218
0.057987,0.003921,3555.0,Bulgaria,BGR,BGR,20210218
0.023066,0.010249,223.0,Burkina Faso,BFA,BFA,20210218
0.043555,0.012743,295.0,Cambodia,KHM,KHM,20210218
0.012999,0.005529,462.0,Cameroon,CMR,CMR,20210218
0.039005,0.001453,18531.0,Canada,CAN,CAN,20210218
0.208067,0.004051,10025.0,Chile,CHL,CHL,20210218
0.007803,0.000706,15556.0,Colombia,COL,COL,20210218
0.034656,0.003544,2662.0,Costa Rica,CRI,CRI,20210218
0.01467,0.005094,622.0,C̫te d'Ivoire,CIV,CIV,20210218
0.061801,0.005111,2215.0,Croatia,HRV,HRV,20210218
0.055375,0.002562,7974.0,Czech Republic,CZE,CZE,20210218
0.027511,0.010302,287.0,Democratic Republic of the Congo,COD,COD,20210218
0.046238,0.002228,8906.0,Denmark,DNK,DNK,20210218
0.013311,0.002413,2225.0,Dominican Republic,DOM,DOM,20210218
0.0068,0.000977,7182.0,Ecuador,ECU,ECU,20210218
0.011009,0.001252,6858.0,Egypt,EGY,EGY,20210218
0.005976,0.001466,2761.0,El Salvador,SLV,SLV,20210218
0.005958,0.002628,763.0,Ethiopia,ETH,ETH,20210218
0.053413,0.0044,2653.0,Finland,FIN,FIN,20210218
0.065075,0.001386,32223.0,France,FRA,FRA,20210218
0.060501,0.0013,33680.0,Germany,DEU,DEU,20210218
0.017501,0.003111,1755.0,Ghana,GHA,GHA,20210218
0.064761,0.002955,6942.0,Greece,GRC,GRC,20210218
0.006467,0.001524,2626.0,Guatemala,GTM,GTM,20210218
0.054322,0.017661,199.0,Guinea,GIN,GIN,20210218
0.000833,0.001852,255.0,Haiti,HTI,HTI,20210218
0.002551,0.001077,2136.0,Honduras,HND,HND,20210218
0.008197,0.002305,1463.0,Hong Kong,HKG,HKG,20210218
0.068929,0.002264,12566.0,Hungary,HUN,HUN,20210218
0.085433,0.001781,24645.0,India,IND,IND,20210218
0.066618,0.00211,13917.0,Indonesia,IDN,IDN,20210218
0.010825,0.001551,4395.0,Iraq,IRQ,IRQ,20210218
0.071509,0.003953,4345.0,Ireland,IRL,IRL,20210218
0.781755,0.004628,8105.0,Israel,ISR,ISR,20210218
0.084412,0.001465,36069.0,Italy,ITA,ITA,20210218
0.005058,0.000297,56936.0,Japan,JPN,JPN,20210218
0.056651,0.005141,2028.0,Jordan,JOR,JOR,20210218
0.015607,0.003787,1064.0,Kazakhstan,KAZ,KAZ,20210218
0.047814,0.004243,2513.0,Kenya,KEN,KEN,20210218
0.111457,0.013974,569.0,Kuwait,KWT,KWT,20210218
0.016538,0.006918,348.0,Kyrgyzstan,KGZ,KGZ,20210218
0.047545,0.013852,196.0,Laos,LAO,LAO,20210218
0.01237,0.002911,1448.0,Lebanon,LBN,LBN,20210218
0.00166,0.00111,1333.0,Libya,LBY,LBY,20210218
0.0,0.0,146.0,Madagascar,MDG,MDG,20210218
0.012987,0.001522,5507.0,Malaysia,MYS,MYS,20210218
0.049223,0.014044,212.0,Mali,MLI,MLI,20210218
0.02242,0.000597,61501.0,Mexico,MEX,MEX,20210218
0.002692,0.001899,788.0,Moldova,MDA,MDA,20210218
0.165188,0.008485,1862.0,Morocco,MAR,MAR,20210218
0.009908,0.003633,796.0,Mozambique,MOZ,MOZ,20210218
0.064717,0.010505,575.0,Myanmar,MMR,MMR,20210218
0.118091,0.007728,1789.0,Nepal,NPL,NPL,20210218
0.047184,0.001963,11621.0,Netherlands,NLD,NLD,20210218
0.00215,0.000635,5330.0,New Zealand,NZL,NZL,20210218
0.005701,0.002026,1386.0,Nicaragua,NIC,NIC,20210218
0.077379,0.004481,3578.0,Nigeria,NGA,NGA,20210218
0.04181,0.002226,8074.0,Norway,NOR,NOR,20210218
0.082502,0.016358,263.0,Oman,OMN,OMN,20210218
0.039345,0.003369,3322.0,Pakistan,PAK,PAK,20210218
0.031583,0.006446,717.0,Palestine,PSE,PSE,20210218
0.020994,0.003864,1412.0,Panama,PAN,PAN,20210218
0.002865,0.001377,1664.0,Paraguay,PRY,PRY,20210218
0.016603,0.001246,10584.0,Peru,PER,PER,20210218
0.004291,0.000648,10152.0,Philippines,PHL,PHL,20210218
0.109675,0.00306,10437.0,Poland,POL,POL,20210218
0.039842,0.001732,12755.0,Portugal,PRT,PRT,20210218
0.286062,0.007486,3662.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.083887,0.012445,604.0,Qatar,QAT,QAT,20210218
0.208857,0.004371,8688.0,Romania,ROU,ROU,20210218
0.153049,0.003715,9416.0,Russia,RUS,RUS,20210218
0.069711,0.004817,2832.0,Saudi Arabia,SAU,SAU,20210218
0.033962,0.012303,219.0,Senegal,SEN,SEN,20210218
0.261191,0.00767,3282.0,Serbia,SRB,SRB,20210218
0.120836,0.009378,1187.0,Singapore,SGP,SGP,20210218
0.090141,0.004514,4031.0,Slovakia,SVK,SVK,20210218
0.068523,0.006613,1465.0,Slovenia,SVN,SVN,20210218
0.016684,0.001676,5832.0,South Africa,ZAF,ZAF,20210218
0.006671,0.001182,4745.0,South Korea,KOR,KOR,20210218
0.051848,0.001526,21112.0,Spain,ESP,ESP,20210218
0.086961,0.008593,1091.0,Sri Lanka,LKA,LKA,20210218
0.013053,0.003517,1158.0,Sudan,SDN,SDN,20210218
0.049974,0.001528,20384.0,Sweden,SWE,SWE,20210218
0.092418,0.004095,5015.0,Switzerland,CHE,CHE,20210218
0.003458,0.000491,14035.0,Taiwan,TWN,TWN,20210218
0.106379,0.011293,739.0,Tanzania,TZA,TZA,20210218
0.007004,0.000847,9839.0,Thailand,THA,THA,20210218
0.005682,0.001642,2111.0,Tunisia,TUN,TUN,20210218
0.103117,0.002846,11357.0,Turkey,TUR,TUR,20210218
0.004031,0.000656,9365.0,Ukraine,UKR,UKR,20210218
0.468668,0.009974,2579.0,United Arab Emirates,ARE,ARE,20210218
0.308744,0.003111,22058.0,United Kingdom,GBR,GBR,20210218
0.002648,0.000894,3414.0,Uruguay,URY,URY,20210218
0.00931,0.004075,557.0,Uzbekistan,UZB,UZB,20210218
0.008695,0.001339,4838.0,Venezuela,VEN,VEN,20210218
0.008011,0.000527,28701.0,Vietnam,VNM,VNM,20210218
0.010544,0.005179,435.0,Yemen,YEM,YEM,20210218
0.096107,0.010942,690.0,Afghanistan,AFG,AFG,20210219
0.019247,0.006175,586.0,Albania,ALB,ALB,20210219
0.018956,0.002765,2413.0,Algeria,DZA,DZA,20210219
0.02558,0.008416,358.0,Angola,AGO,AGO,20210219
0.033314,0.001346,17801.0,Argentina,ARG,ARG,20210219
0.021123,0.010802,218.0,Armenia,ARM,ARM,20210219
0.005729,0.000747,9811.0,Australia,AUS,AUS,20210219
0.071541,0.003535,5347.0,Austria,AUT,AUT,20210219
0.051304,0.010235,481.0,Azerbaijan,AZE,AZE,20210219
0.286434,0.007385,3741.0,Bangladesh,BGD,BGD,20210219
0.015667,0.00327,1351.0,Belarus,BLR,BLR,20210219
0.053242,0.003145,5127.0,Belgium,BEL,BEL,20210219
0.046741,0.016262,137.0,Benin,BEN,BEN,20210219
0.01287,0.001892,3645.0,Bolivia,BOL,BOL,20210219
0.012866,0.004087,768.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.05666,0.000831,77337.0,Brazil,BRA,BRA,20210219
0.060921,0.004127,3367.0,Bulgaria,BGR,BGR,20210219
0.021777,0.010328,211.0,Burkina Faso,BFA,BFA,20210219
0.024627,0.009385,291.0,Cambodia,KHM,KHM,20210219
0.01527,0.005932,460.0,Cameroon,CMR,CMR,20210219
0.041433,0.001542,17501.0,Canada,CAN,CAN,20210219
0.222629,0.004286,9404.0,Chile,CHL,CHL,20210219
0.0074,0.000708,14650.0,Colombia,COL,COL,20210219
0.03566,0.00368,2532.0,Costa Rica,CRI,CRI,20210219
0.013734,0.004913,606.0,C̫te d'Ivoire,CIV,CIV,20210219
0.064165,0.005377,2065.0,Croatia,HRV,HRV,20210219
0.055379,0.002605,7715.0,Czech Republic,CZE,CZE,20210219
0.030593,0.011213,261.0,Democratic Republic of the Congo,COD,COD,20210219
0.049228,0.002339,8574.0,Denmark,DNK,DNK,20210219
0.014917,0.002642,2165.0,Dominican Republic,DOM,DOM,20210219
0.007389,0.001033,6933.0,Ecuador,ECU,ECU,20210219
0.01072,0.001245,6675.0,Egypt,EGY,EGY,20210219
0.006977,0.001631,2595.0,El Salvador,SLV,SLV,20210219
0.007365,0.003086,737.0,Ethiopia,ETH,ETH,20210219
0.055547,0.004572,2548.0,Finland,FIN,FIN,20210219
0.067022,0.001442,30611.0,France,FRA,FRA,20210219
0.061221,0.001333,32392.0,Germany,DEU,DEU,20210219
0.016079,0.003026,1702.0,Ghana,GHA,GHA,20210219
0.06719,0.003098,6532.0,Greece,GRC,GRC,20210219
0.007278,0.00168,2473.0,Guatemala,GTM,GTM,20210219
0.058072,0.01848,190.0,Guinea,GIN,GIN,20210219
0.000345,0.001133,250.0,Haiti,HTI,HTI,20210219
0.002898,0.001175,2046.0,Honduras,HND,HND,20210219
0.0067,0.002132,1386.0,Hong Kong,HKG,HKG,20210219
0.071354,0.002345,12084.0,Hungary,HUN,HUN,20210219
0.085568,0.001804,24061.0,India,IND,IND,20210219
0.067896,0.002193,13118.0,Indonesia,IDN,IDN,20210219
0.010456,0.001521,4448.0,Iraq,IRQ,IRQ,20210219
0.07409,0.004139,4103.0,Ireland,IRL,IRL,20210219
0.785634,0.004634,7844.0,Israel,ISR,ISR,20210219
0.085492,0.001505,34598.0,Italy,ITA,ITA,20210219
0.004882,0.000299,54611.0,Japan,JPN,JPN,20210219
0.051736,0.005007,1994.0,Jordan,JOR,JOR,20210219
0.01897,0.004134,1064.0,Kazakhstan,KAZ,KAZ,20210219
0.049828,0.004309,2543.0,Kenya,KEN,KEN,20210219
0.113706,0.014565,538.0,Kuwait,KWT,KWT,20210219
0.013614,0.006412,336.0,Kyrgyzstan,KGZ,KGZ,20210219
0.038353,0.012354,182.0,Laos,LAO,LAO,20210219
0.014028,0.003235,1364.0,Lebanon,LBN,LBN,20210219
0.002027,0.001284,1253.0,Libya,LBY,LBY,20210219
0.0,0.0,146.0,Madagascar,MDG,MDG,20210219
0.014869,0.001665,5301.0,Malaysia,MYS,MYS,20210219
0.054856,0.015105,210.0,Mali,MLI,MLI,20210219
0.023982,0.000637,57643.0,Mexico,MEX,MEX,20210219
0.00111,0.001288,774.0,Moldova,MDA,MDA,20210219
0.165409,0.00846,1875.0,Morocco,MAR,MAR,20210219
0.016151,0.004659,763.0,Mozambique,MOZ,MOZ,20210219
0.057,0.010183,552.0,Myanmar,MMR,MMR,20210219
0.135569,0.008343,1719.0,Nepal,NPL,NPL,20210219
0.045027,0.001952,11279.0,Netherlands,NLD,NLD,20210219
0.002485,0.000694,5215.0,New Zealand,NZL,NZL,20210219
0.004852,0.001935,1302.0,Nicaragua,NIC,NIC,20210219
0.0823,0.004633,3547.0,Nigeria,NGA,NGA,20210219
0.045371,0.00236,7783.0,Norway,NOR,NOR,20210219
0.068481,0.015453,252.0,Oman,OMN,OMN,20210219
0.042974,0.003552,3256.0,Pakistan,PAK,PAK,20210219
0.030376,0.006314,711.0,Palestine,PSE,PSE,20210219
0.030132,0.004623,1407.0,Panama,PAN,PAN,20210219
0.004651,0.001722,1593.0,Paraguay,PRY,PRY,20210219
0.018204,0.001332,10048.0,Peru,PER,PER,20210219
0.005384,0.000751,9700.0,Philippines,PHL,PHL,20210219
0.114436,0.003176,10060.0,Poland,POL,POL,20210219
0.041929,0.001826,12035.0,Portugal,PRT,PRT,20210219
0.300211,0.007708,3554.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.094125,0.012597,577.0,Qatar,QAT,QAT,20210219
0.21803,0.004559,8226.0,Romania,ROU,ROU,20210219
0.152001,0.003717,9343.0,Russia,RUS,RUS,20210219
0.072954,0.00502,2720.0,Saudi Arabia,SAU,SAU,20210219
0.029166,0.010566,246.0,Senegal,SEN,SEN,20210219
0.268313,0.007902,3144.0,Serbia,SRB,SRB,20210219
0.126577,0.009753,1154.0,Singapore,SGP,SGP,20210219
0.091951,0.004613,3926.0,Slovakia,SVK,SVK,20210219
0.064774,0.00659,1400.0,Slovenia,SVN,SVN,20210219
0.019273,0.001808,5788.0,South Africa,ZAF,ZAF,20210219
0.007113,0.001245,4542.0,South Korea,KOR,KOR,20210219
0.052465,0.001578,19958.0,Spain,ESP,ESP,20210219
0.090998,0.008925,1060.0,Sri Lanka,LKA,LKA,20210219
0.011112,0.003259,1148.0,Sudan,SDN,SDN,20210219
0.050044,0.001551,19799.0,Sweden,SWE,SWE,20210219
0.092554,0.00419,4794.0,Switzerland,CHE,CHE,20210219
0.002662,0.000441,13523.0,Taiwan,TWN,TWN,20210219
0.10621,0.011306,749.0,Tanzania,TZA,TZA,20210219
0.00709,0.000879,9265.0,Thailand,THA,THA,20210219
0.007649,0.001946,2041.0,Tunisia,TUN,TUN,20210219
0.10991,0.002955,11207.0,Turkey,TUR,TUR,20210219
0.004077,0.000668,9176.0,Ukraine,UKR,UKR,20210219
0.474252,0.01031,2440.0,United Arab Emirates,ARE,ARE,20210219
0.318207,0.003213,21016.0,United Kingdom,GBR,GBR,20210219
0.002835,0.000945,3198.0,Uruguay,URY,URY,20210219
0.008287,0.003943,541.0,Uzbekistan,UZB,UZB,20210219
0.009109,0.0014,4614.0,Venezuela,VEN,VEN,20210219
0.00849,0.000541,28846.0,Vietnam,VNM,VNM,20210219
0.009471,0.004971,434.0,Yemen,YEM,YEM,20210219
0.077235,0.009837,651.0,Afghanistan,AFG,AFG,20210220
0.018417,0.005763,564.0,Albania,ALB,ALB,20210220
0.020458,0.002929,2341.0,Algeria,DZA,DZA,20210220
0.020622,0.007517,346.0,Angola,AGO,AGO,20210220
0.034191,0.001381,17312.0,Argentina,ARG,ARG,20210220
0.010174,0.007818,225.0,Armenia,ARM,ARM,20210220
0.00444,0.000708,9224.0,Australia,AUS,AUS,20210220
0.072007,0.003609,5143.0,Austria,AUT,AUT,20210220
0.049745,0.010143,475.0,Azerbaijan,AZE,AZE,20210220
0.296155,0.007478,3726.0,Bangladesh,BGD,BGD,20210220
0.014864,0.003218,1317.0,Belarus,BLR,BLR,20210220
0.053822,0.003219,4929.0,Belgium,BEL,BEL,20210220
0.043543,0.01515,144.0,Benin,BEN,BEN,20210220
0.010417,0.00171,3582.0,Bolivia,BOL,BOL,20210220
0.013488,0.004328,729.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.057627,0.000842,76641.0,Brazil,BRA,BRA,20210220
0.062794,0.004254,3257.0,Bulgaria,BGR,BGR,20210220
0.015961,0.008836,213.0,Burkina Faso,BFA,BFA,20210220
0.02721,0.009584,299.0,Cambodia,KHM,KHM,20210220
0.01773,0.006344,466.0,Cameroon,CMR,CMR,20210220
0.04085,0.001516,17043.0,Canada,CAN,CAN,20210220
0.230112,0.004411,9092.0,Chile,CHL,CHL,20210220
0.008887,0.000791,14099.0,Colombia,COL,COL,20210220
0.036866,0.003793,2462.0,Costa Rica,CRI,CRI,20210220
0.011796,0.004658,603.0,C̫te d'Ivoire,CIV,CIV,20210220
0.068207,0.005767,1924.0,Croatia,HRV,HRV,20210220
0.055097,0.002638,7479.0,Czech Republic,CZE,CZE,20210220
0.027643,0.010548,249.0,Democratic Republic of the Congo,COD,COD,20210220
0.048864,0.002365,8333.0,Denmark,DNK,DNK,20210220
0.015372,0.002702,2151.0,Dominican Republic,DOM,DOM,20210220
0.008637,0.001124,6914.0,Ecuador,ECU,ECU,20210220
0.011501,0.001317,6385.0,Egypt,EGY,EGY,20210220
0.009298,0.001905,2560.0,El Salvador,SLV,SLV,20210220
0.005625,0.002794,710.0,Ethiopia,ETH,ETH,20210220
0.058726,0.004788,2445.0,Finland,FIN,FIN,20210220
0.067197,0.00147,29632.0,France,FRA,FRA,20210220
0.064076,0.001382,31367.0,Germany,DEU,DEU,20210220
0.01505,0.002957,1660.0,Ghana,GHA,GHA,20210220
0.071454,0.003244,6265.0,Greece,GRC,GRC,20210220
0.009026,0.001907,2396.0,Guatemala,GTM,GTM,20210220
0.046824,0.015728,197.0,Guinea,GIN,GIN,20210220
0.000342,0.001123,259.0,Haiti,HTI,HTI,20210220
0.005121,0.001571,1968.0,Honduras,HND,HND,20210220
0.008647,0.002513,1363.0,Hong Kong,HKG,HKG,20210220
0.075596,0.002422,11952.0,Hungary,HUN,HUN,20210220
0.086843,0.001832,23648.0,India,IND,IND,20210220
0.070803,0.002279,12633.0,Indonesia,IDN,IDN,20210220
0.012113,0.001642,4440.0,Iraq,IRQ,IRQ,20210220
0.074373,0.004198,4005.0,Ireland,IRL,IRL,20210220
0.796326,0.004674,7443.0,Israel,ISR,ISR,20210220
0.086605,0.001531,33849.0,Italy,ITA,ITA,20210220
0.004942,0.000308,51904.0,Japan,JPN,JPN,20210220
0.051293,0.00498,2009.0,Jordan,JOR,JOR,20210220
0.01899,0.004276,1029.0,Kazakhstan,KAZ,KAZ,20210220
0.051827,0.004382,2554.0,Kenya,KEN,KEN,20210220
0.11308,0.014933,513.0,Kuwait,KWT,KWT,20210220
0.013483,0.006552,319.0,Kyrgyzstan,KGZ,KGZ,20210220
0.044161,0.013874,176.0,Laos,LAO,LAO,20210220
0.020446,0.003996,1318.0,Lebanon,LBN,LBN,20210220
0.002564,0.001468,1213.0,Libya,LBY,LBY,20210220
0.0,0.0,139.0,Madagascar,MDG,MDG,20210220
0.014825,0.001706,5035.0,Malaysia,MYS,MYS,20210220
0.058296,0.015787,204.0,Mali,MLI,MLI,20210220
0.025769,0.000668,56350.0,Mexico,MEX,MEX,20210220
0.008765,0.003306,750.0,Moldova,MDA,MDA,20210220
0.17053,0.008621,1856.0,Morocco,MAR,MAR,20210220
0.014427,0.004523,730.0,Mozambique,MOZ,MOZ,20210220
0.0552,0.010487,513.0,Myanmar,MMR,MMR,20210220
0.1584,0.008843,1683.0,Nepal,NPL,NPL,20210220
0.047965,0.002033,11043.0,Netherlands,NLD,NLD,20210220
0.002059,0.000632,5142.0,New Zealand,NZL,NZL,20210220
0.00425,0.001845,1240.0,Nicaragua,NIC,NIC,20210220
0.082153,0.00466,3497.0,Nigeria,NGA,NGA,20210220
0.048562,0.002464,7588.0,Norway,NOR,NOR,20210220
0.074466,0.016955,229.0,Oman,OMN,OMN,20210220
0.042072,0.00355,3200.0,Pakistan,PAK,PAK,20210220
0.033326,0.006621,714.0,Palestine,PSE,PSE,20210220
0.033578,0.004809,1431.0,Panama,PAN,PAN,20210220
0.004355,0.001701,1577.0,Paraguay,PRY,PRY,20210220
0.019879,0.001414,9701.0,Peru,PER,PER,20210220
0.004962,0.000717,9795.0,Philippines,PHL,PHL,20210220
0.114112,0.003222,9749.0,Poland,POL,POL,20210220
0.045414,0.001932,11635.0,Portugal,PRT,PRT,20210220
0.299068,0.007771,3487.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.103493,0.013319,555.0,Qatar,QAT,QAT,20210220
0.227284,0.004692,7984.0,Romania,ROU,ROU,20210220
0.151687,0.003779,9024.0,Russia,RUS,RUS,20210220
0.078794,0.005258,2641.0,Saudi Arabia,SAU,SAU,20210220
0.015745,0.008049,245.0,Senegal,SEN,SEN,20210220
0.276761,0.008041,3109.0,Serbia,SRB,SRB,20210220
0.126216,0.010013,1093.0,Singapore,SGP,SGP,20210220
0.092514,0.004642,3895.0,Slovakia,SVK,SVK,20210220
0.064983,0.006691,1361.0,Slovenia,SVN,SVN,20210220
0.018531,0.001787,5698.0,South Africa,ZAF,ZAF,20210220
0.008376,0.001385,4283.0,South Korea,KOR,KOR,20210220
0.054003,0.001634,19145.0,Spain,ESP,ESP,20210220
0.100116,0.00937,1039.0,Sri Lanka,LKA,LKA,20210220
0.010569,0.003204,1105.0,Sudan,SDN,SDN,20210220
0.051324,0.001584,19429.0,Sweden,SWE,SWE,20210220
0.096443,0.004371,4574.0,Switzerland,CHE,CHE,20210220
0.003337,0.000507,13043.0,Taiwan,TWN,TWN,20210220
0.102416,0.010954,772.0,Tanzania,TZA,TZA,20210220
0.006299,0.000826,9034.0,Thailand,THA,THA,20210220
0.009223,0.002194,1940.0,Tunisia,TUN,TUN,20210220
0.118169,0.003113,10773.0,Turkey,TUR,TUR,20210220
0.004245,0.00069,8960.0,Ukraine,UKR,UKR,20210220
0.468675,0.010553,2334.0,United Arab Emirates,ARE,ARE,20210220
0.325734,0.003283,20362.0,United Kingdom,GBR,GBR,20210220
0.00228,0.000855,3119.0,Uruguay,URY,URY,20210220
0.015032,0.005529,526.0,Uzbekistan,UZB,UZB,20210220
0.009486,0.00143,4588.0,Venezuela,VEN,VEN,20210220
0.009139,0.000563,28737.0,Vietnam,VNM,VNM,20210220
0.00894,0.004692,434.0,Yemen,YEM,YEM,20210220
0.084591,0.01044,633.0,Afghanistan,AFG,AFG,20210221
0.017757,0.005464,571.0,Albania,ALB,ALB,20210221
0.021168,0.002992,2309.0,Algeria,DZA,DZA,20210221
0.017949,0.006904,361.0,Angola,AGO,AGO,20210221
0.036736,0.001422,17500.0,Argentina,ARG,ARG,20210221
0.009057,0.007424,227.0,Armenia,ARM,ARM,20210221
0.004249,0.000706,8855.0,Australia,AUS,AUS,20210221
0.079088,0.003769,5150.0,Austria,AUT,AUT,20210221
0.052623,0.010274,478.0,Azerbaijan,AZE,AZE,20210221
0.301878,0.007497,3757.0,Bangladesh,BGD,BGD,20210221
0.015333,0.003291,1309.0,Belarus,BLR,BLR,20210221
0.05708,0.003314,4893.0,Belgium,BEL,BEL,20210221
0.044271,0.015428,142.0,Benin,BEN,BEN,20210221
0.011283,0.001808,3528.0,Bolivia,BOL,BOL,20210221
0.012129,0.004062,740.0,Bosnia and Herzegovina,BIH,BIH,20210221
