percent_cli,cli_se,percent_cli_unw,cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.00271,0.001141,0.003352,0.000928,3878.0,Spain,ESP,ESP,20200822
0.01315,0.011185,0.016575,0.00949,181.0,Sri Lanka,LKA,LKA,20200822
0.013638,0.012499,0.032609,0.013094,184.0,Sudan,SDN,SDN,20200822
0.008457,0.002499,0.007654,0.001849,2221.0,Sweden,SWE,SWE,20200822
0.00642,0.003891,0.005089,0.002538,786.0,Switzerland,CHE,CHE,20200822
0.001231,0.00116,0.002086,0.001042,1918.0,Taiwan,TWN,TWN,20200822
0.010176,0.003507,0.01256,0.002724,1672.0,Thailand,THA,THA,20200822
0.024853,0.011694,0.017167,0.006017,466.0,Tunisia,TUN,TUN,20200822
0.008904,0.002493,0.008036,0.001669,2862.0,Turkey,TUR,TUR,20200822
0.01193,0.003578,0.014672,0.002575,2181.0,Ukraine,UKR,UKR,20200822
0.001357,0.002782,0.002653,0.002649,377.0,United Arab Emirates,ARE,ARE,20200822
0.005213,0.001868,0.005048,0.001518,2179.0,United Kingdom,GBR,GBR,20200822
0.006357,0.000333,0.005645,0.000299,42768.0,United States of America,USA,USA,20200822
0.006544,0.004209,0.003384,0.002389,591.0,Uruguay,URY,URY,20200822
0.032549,0.014006,0.037433,0.013881,187.0,Uzbekistan,UZB,UZB,20200822
0.02956,0.007035,0.027957,0.005406,930.0,Venezuela,VEN,VEN,20200822
0.005608,0.002468,0.002998,0.000998,3002.0,Vietnam,VNM,VNM,20200822
0.035835,0.017742,0.045977,0.015877,174.0,Afghanistan,AFG,AFG,20200823
0.011144,0.016058,0.013793,0.009686,145.0,Albania,ALB,ALB,20200823
0.075988,0.028351,0.049296,0.018167,142.0,Algeria,DZA,DZA,20200823
0.011508,0.002463,0.011553,0.001752,3722.0,Argentina,ARG,ARG,20200823
0.009237,0.00286,0.007254,0.002005,1792.0,Australia,AUS,AUS,20200823
0.038281,0.009508,0.008816,0.003317,794.0,Austria,AUT,AUT,20200823
0.026856,0.016002,0.035714,0.017535,112.0,Azerbaijan,AZE,AZE,20200823
0.045737,0.011846,0.043845,0.008408,593.0,Bangladesh,BGD,BGD,20200823
0.015468,0.00981,0.023256,0.008687,301.0,Belarus,BLR,BLR,20200823
0.003996,0.0028,0.004167,0.002401,720.0,Belgium,BEL,BEL,20200823
0.056693,0.010092,0.06434,0.008102,917.0,Bolivia,BOL,BOL,20200823
0.020452,0.013204,0.021622,0.010693,185.0,Bosnia and Herzegovina,BIH,BIH,20200823
0.014675,0.001596,0.014538,0.001215,9699.0,Brazil,BRA,BRA,20200823
0.005633,0.005049,0.002564,0.002561,390.0,Bulgaria,BGR,BGR,20200823
0.009173,0.002857,0.004583,0.001446,2182.0,Canada,CAN,CAN,20200823
0.011732,0.003129,0.010204,0.002462,1666.0,Chile,CHL,CHL,20200823
0.018753,0.00345,0.019198,0.002541,2917.0,Colombia,COL,COL,20200823
0.011437,0.005057,0.008827,0.003322,793.0,Costa Rica,CRI,CRI,20200823
0.014419,0.015268,0.029126,0.016569,103.0,C̫te d'Ivoire,CIV,CIV,20200823
0.008519,0.005566,0.010929,0.004437,549.0,Croatia,HRV,HRV,20200823
0.00771,0.003532,0.007392,0.002783,947.0,Czech Republic,CZE,CZE,20200823
0.00867,0.00278,0.007088,0.002039,1693.0,Denmark,DNK,DNK,20200823
0.022558,0.007915,0.028037,0.007137,535.0,Dominican Republic,DOM,DOM,20200823
0.032556,0.006491,0.027601,0.004358,1413.0,Ecuador,ECU,ECU,20200823
0.03034,0.007723,0.027478,0.005121,1019.0,Egypt,EGY,EGY,20200823
0.044801,0.010123,0.034392,0.006628,756.0,El Salvador,SLV,SLV,20200823
0.010077,0.009512,0.014599,0.010247,137.0,Ethiopia,ETH,ETH,20200823
0.008413,0.004239,0.008284,0.003118,845.0,Finland,FIN,FIN,20200823
0.010835,0.00215,0.009174,0.00159,3597.0,France,FRA,FRA,20200823
0.000882,0.000639,0.001731,0.000654,4044.0,Germany,DEU,DEU,20200823
0.007444,0.008435,0.0125,0.008783,160.0,Ghana,GHA,GHA,20200823
0.005775,0.003081,0.00856,0.00257,1285.0,Greece,GRC,GRC,20200823
0.028003,0.009114,0.019002,0.004705,842.0,Guatemala,GTM,GTM,20200823
0.058785,0.015446,0.044496,0.009978,427.0,Honduras,HND,HND,20200823
0.00288,0.003218,0.005128,0.003617,390.0,Hong Kong,HKG,HKG,20200823
0.001125,0.000993,0.001257,0.000888,1591.0,Hungary,HUN,HUN,20200823
0.014573,0.002051,0.01554,0.001616,5856.0,India,IND,IND,20200823
0.020009,0.003433,0.017764,0.002465,2871.0,Indonesia,IDN,IDN,20200823
0.062043,0.013084,0.05845,0.008362,787.0,Iraq,IRQ,IRQ,20200823
0.006115,0.003274,0.004938,0.002463,810.0,Ireland,IRL,IRL,20200823
0.014074,0.004928,0.008724,0.003071,917.0,Israel,ISR,ISR,20200823
0.004815,0.001209,0.00229,0.000591,6551.0,Italy,ITA,ITA,20200823
0.004793,0.001127,0.003116,0.00061,8344.0,Japan,JPN,JPN,20200823
0.020986,0.007555,0.011834,0.004159,676.0,Jordan,JOR,JOR,20200823
0.003523,0.00395,0.005556,0.003917,360.0,Kazakhstan,KAZ,KAZ,20200823
0.018766,0.007802,0.022989,0.006559,522.0,Kenya,KEN,KEN,20200823
0.052865,0.021789,0.050847,0.020224,118.0,Kyrgyzstan,KGZ,KGZ,20200823
0.007346,0.006411,0.011628,0.006674,258.0,Lebanon,LBN,LBN,20200823
0.040058,0.015703,0.036101,0.011208,277.0,Libya,LBY,LBY,20200823
0.008801,0.003859,0.008881,0.002796,1126.0,Malaysia,MYS,MYS,20200823
0.022693,0.0025,0.021319,0.001662,7552.0,Mexico,MEX,MEX,20200823
0.01615,0.010502,0.016393,0.009387,183.0,Moldova,MDA,MDA,20200823
0.016423,0.007573,0.01528,0.005054,589.0,Morocco,MAR,MAR,20200823
0.021369,0.014444,0.027027,0.01333,148.0,Mozambique,MOZ,MOZ,20200823
0.02608,0.010139,0.017241,0.005697,522.0,Myanmar,MMR,MMR,20200823
0.004794,0.004829,0.009498,0.003573,737.0,Nepal,NPL,NPL,20200823
0.000755,0.000746,0.001118,0.00079,1789.0,Netherlands,NLD,NLD,20200823
0.015559,0.004529,0.016129,0.004276,868.0,New Zealand,NZL,NZL,20200823
0.016557,0.007352,0.017595,0.00712,341.0,Nicaragua,NIC,NIC,20200823
0.049265,0.015152,0.043062,0.009929,418.0,Nigeria,NGA,NGA,20200823
0.013222,0.00395,0.010724,0.003079,1119.0,Norway,NOR,NOR,20200823
0.027383,0.007508,0.022251,0.005336,764.0,Pakistan,PAK,PAK,20200823
0.026608,0.01569,0.021277,0.012153,141.0,Palestine,PSE,PSE,20200823
0.026557,0.009889,0.025,0.008229,360.0,Panama,PAN,PAN,20200823
0.016068,0.007476,0.025048,0.00686,519.0,Paraguay,PRY,PRY,20200823
0.052986,0.006748,0.042564,0.004517,1997.0,Peru,PER,PER,20200823
0.012616,0.003832,0.008117,0.002087,1848.0,Philippines,PHL,PHL,20200823
0.010315,0.00267,0.009785,0.002177,2044.0,Poland,POL,POL,20200823
0.001523,0.001293,0.00121,0.000855,1653.0,Portugal,PRT,PRT,20200823
0.000455,0.000922,0.001196,0.001195,836.0,"Puerto Rico, U.S.",PRI,PRI,20200823
0.004309,0.002009,0.00443,0.001671,1580.0,Romania,ROU,ROU,20200823
0.015659,0.004607,0.017018,0.003375,1469.0,Russia,RUS,RUS,20200823
0.031628,0.011757,0.025641,0.008004,390.0,Saudi Arabia,SAU,SAU,20200823
0.006629,0.004378,0.008511,0.004237,470.0,Serbia,SRB,SRB,20200823
0.002643,0.004867,0.004545,0.004535,220.0,Singapore,SGP,SGP,20200823
0.00636,0.004545,0.006961,0.004005,431.0,Slovakia,SVK,SVK,20200823
0.002244,0.003743,0.004367,0.004357,229.0,Slovenia,SVN,SVN,20200823
0.023889,0.005949,0.022484,0.004851,934.0,South Africa,ZAF,ZAF,20200823
0.002178,0.002161,0.00366,0.001634,1366.0,South Korea,KOR,KOR,20200823
0.00551,0.001576,0.006272,0.001203,4305.0,Spain,ESP,ESP,20200823
0.00525,0.007143,0.006329,0.006309,158.0,Sri Lanka,LKA,LKA,20200823
0.032743,0.017229,0.032258,0.012955,186.0,Sudan,SDN,SDN,20200823
0.00609,0.002007,0.005927,0.001579,2362.0,Sweden,SWE,SWE,20200823
0.003949,0.002572,0.003856,0.002222,778.0,Switzerland,CHE,CHE,20200823
0.003928,0.002093,0.003378,0.001275,2072.0,Taiwan,TWN,TWN,20200823
0.013499,0.003832,0.016338,0.003009,1775.0,Thailand,THA,THA,20200823
0.012886,0.008004,0.014085,0.005286,497.0,Tunisia,TUN,TUN,20200823
0.015072,0.00333,0.013638,0.002142,2933.0,Turkey,TUR,TUR,20200823
0.018895,0.00451,0.020231,0.002861,2422.0,Ukraine,UKR,UKR,20200823
0.001609,0.003308,0.004608,0.003251,434.0,United Arab Emirates,ARE,ARE,20200823
0.006018,0.001948,0.007042,0.001702,2414.0,United Kingdom,GBR,GBR,20200823
0.00614,0.000443,0.005486,0.000374,44137.0,United States of America,USA,USA,20200823
0.0,0.0,0.0,0.0,598.0,Uruguay,URY,URY,20200823
0.04843,0.018512,0.04698,0.017335,149.0,Uzbekistan,UZB,UZB,20200823
0.023448,0.006369,0.030526,0.005581,950.0,Venezuela,VEN,VEN,20200823
0.002334,0.001529,0.004295,0.001189,3027.0,Vietnam,VNM,VNM,20200823
0.119734,0.03569,0.075581,0.020155,172.0,Afghanistan,AFG,AFG,20200824
0.073757,0.028365,0.037975,0.015206,158.0,Albania,ALB,ALB,20200824
0.071589,0.023981,0.051163,0.015026,215.0,Algeria,DZA,DZA,20200824
0.009479,0.002044,0.009159,0.001564,3712.0,Argentina,ARG,ARG,20200824
0.010183,0.003062,0.010913,0.00249,1741.0,Australia,AUS,AUS,20200824
0.003612,0.002907,0.005618,0.002801,712.0,Austria,AUT,AUT,20200824
0.007862,0.008488,0.007937,0.007905,126.0,Azerbaijan,AZE,AZE,20200824
0.037697,0.010872,0.041071,0.008386,560.0,Bangladesh,BGD,BGD,20200824
0.021726,0.011586,0.024306,0.009074,288.0,Belarus,BLR,BLR,20200824
0.0,0.0,0.0,0.0,708.0,Belgium,BEL,BEL,20200824
0.059227,0.010249,0.055982,0.007617,911.0,Bolivia,BOL,BOL,20200824
0.019543,0.012471,0.02439,0.012045,164.0,Bosnia and Herzegovina,BIH,BIH,20200824
0.014575,0.00156,0.014674,0.001201,10018.0,Brazil,BRA,BRA,20200824
0.00783,0.006078,0.005495,0.003875,364.0,Bulgaria,BGR,BGR,20200824
0.01068,0.00309,0.003842,0.001356,2082.0,Canada,CAN,CAN,20200824
0.007294,0.00266,0.009798,0.002437,1633.0,Chile,CHL,CHL,20200824
0.02004,0.003743,0.021461,0.002696,2889.0,Colombia,COL,COL,20200824
0.018083,0.006454,0.013643,0.004285,733.0,Costa Rica,CRI,CRI,20200824
0.008839,0.006186,0.014113,0.005296,496.0,Croatia,HRV,HRV,20200824
0.002049,0.001799,0.002081,0.00147,961.0,Czech Republic,CZE,CZE,20200824
0.004965,0.002128,0.004893,0.001726,1635.0,Denmark,DNK,DNK,20200824
0.051363,0.010729,0.054348,0.009649,552.0,Dominican Republic,DOM,DOM,20200824
0.029522,0.005846,0.031403,0.004607,1433.0,Ecuador,ECU,ECU,20200824
0.027914,0.007166,0.025594,0.004775,1094.0,Egypt,EGY,EGY,20200824
0.02394,0.007429,0.028822,0.005923,798.0,El Salvador,SLV,SLV,20200824
0.030966,0.016723,0.028369,0.013982,141.0,Ethiopia,ETH,ETH,20200824
0.008353,0.004038,0.009206,0.00324,869.0,Finland,FIN,FIN,20200824
0.006436,0.001646,0.004731,0.00118,3382.0,France,FRA,FRA,20200824
0.004279,0.001544,0.003747,0.001,3736.0,Germany,DEU,DEU,20200824
0.027918,0.014667,0.020942,0.010361,191.0,Ghana,GHA,GHA,20200824
0.000335,0.000737,0.000791,0.000791,1264.0,Greece,GRC,GRC,20200824
0.033845,0.009823,0.029904,0.005891,836.0,Guatemala,GTM,GTM,20200824
0.057706,0.015796,0.02439,0.007618,410.0,Honduras,HND,HND,20200824
0.003521,0.003601,0.005634,0.003972,355.0,Hong Kong,HKG,HKG,20200824
0.000285,0.000478,0.000653,0.000653,1531.0,Hungary,HUN,HUN,20200824
0.013255,0.001968,0.013743,0.001566,5530.0,India,IND,IND,20200824
0.020475,0.003535,0.023247,0.002872,2753.0,Indonesia,IDN,IDN,20200824
0.043812,0.011743,0.039427,0.006727,837.0,Iraq,IRQ,IRQ,20200824
0.006325,0.003442,0.005369,0.002677,745.0,Ireland,IRL,IRL,20200824
0.005582,0.00273,0.00418,0.002085,957.0,Israel,ISR,ISR,20200824
0.001272,0.000665,0.002445,0.00063,6136.0,Italy,ITA,ITA,20200824
0.002871,0.000918,0.003411,0.000655,7916.0,Japan,JPN,JPN,20200824
0.006947,0.004954,0.010386,0.003905,674.0,Jordan,JOR,JOR,20200824
0.009483,0.006659,0.014749,0.006547,339.0,Kazakhstan,KAZ,KAZ,20200824
0.031602,0.010264,0.023301,0.006648,515.0,Kenya,KEN,KEN,20200824
0.0,0.0,0.0,0.0,107.0,Kuwait,KWT,KWT,20200824
0.014678,0.011547,0.015625,0.010962,128.0,Kyrgyzstan,KGZ,KGZ,20200824
0.016751,0.012656,0.022026,0.009741,227.0,Lebanon,LBN,LBN,20200824
0.052742,0.017714,0.029851,0.010395,268.0,Libya,LBY,LBY,20200824
0.01457,0.004894,0.016038,0.003858,1060.0,Malaysia,MYS,MYS,20200824
0.02181,0.0024,0.018504,0.001517,7890.0,Mexico,MEX,MEX,20200824
0.00578,0.006265,0.004975,0.004963,201.0,Moldova,MDA,MDA,20200824
0.011048,0.006698,0.013725,0.005152,510.0,Morocco,MAR,MAR,20200824
0.023868,0.017129,0.017857,0.012514,112.0,Mozambique,MOZ,MOZ,20200824
0.016145,0.00782,0.023715,0.006764,506.0,Myanmar,MMR,MMR,20200824
0.018215,0.009708,0.01532,0.004584,718.0,Nepal,NPL,NPL,20200824
0.003439,0.001631,0.003521,0.001435,1704.0,Netherlands,NLD,NLD,20200824
0.017381,0.004795,0.017241,0.004413,870.0,New Zealand,NZL,NZL,20200824
0.04649,0.011868,0.03886,0.009837,386.0,Nicaragua,NIC,NIC,20200824
0.04705,0.014118,0.040284,0.009572,422.0,Nigeria,NGA,NGA,20200824
0.007779,0.003134,0.00759,0.002673,1054.0,Norway,NOR,NOR,20200824
0.026153,0.007404,0.028226,0.006072,744.0,Pakistan,PAK,PAK,20200824
0.017395,0.016,0.017857,0.010217,168.0,Palestine,PSE,PSE,20200824
0.016763,0.008174,0.019108,0.007726,314.0,Panama,PAN,PAN,20200824
0.01356,0.009026,0.014374,0.005394,487.0,Paraguay,PRY,PRY,20200824
0.04293,0.006458,0.040646,0.004508,1919.0,Peru,PER,PER,20200824
0.004721,0.002416,0.006054,0.00182,1817.0,Philippines,PHL,PHL,20200824
0.007997,0.002661,0.009325,0.002251,1823.0,Poland,POL,POL,20200824
0.000941,0.001011,0.0012,0.000848,1666.0,Portugal,PRT,PRT,20200824
0.001939,0.002823,0.003916,0.002257,766.0,"Puerto Rico, U.S.",PRI,PRI,20200824
0.002232,0.001484,0.002402,0.0012,1665.0,Romania,ROU,ROU,20200824
0.025407,0.005888,0.023745,0.003966,1474.0,Russia,RUS,RUS,20200824
0.015179,0.007732,0.015556,0.005834,450.0,Saudi Arabia,SAU,SAU,20200824
0.006641,0.005252,0.006652,0.003828,451.0,Serbia,SRB,SRB,20200824
0.003274,0.004989,0.004132,0.004124,242.0,Singapore,SGP,SGP,20200824
0.0,0.0,0.0,0.0,384.0,Slovakia,SVK,SVK,20200824
0.007521,0.006436,0.00463,0.004619,216.0,Slovenia,SVN,SVN,20200824
0.027361,0.006336,0.020346,0.004503,983.0,South Africa,ZAF,ZAF,20200824
0.002802,0.002153,0.004098,0.001829,1220.0,South Korea,KOR,KOR,20200824
0.008165,0.001936,0.007031,0.001279,4267.0,Spain,ESP,ESP,20200824
0.004266,0.007041,0.012987,0.009123,154.0,Sri Lanka,LKA,LKA,20200824
0.01617,0.014026,0.031056,0.013671,161.0,Sudan,SDN,SDN,20200824
0.011547,0.002742,0.008355,0.001909,2274.0,Sweden,SWE,SWE,20200824
0.001067,0.001492,0.001383,0.001382,723.0,Switzerland,CHE,CHE,20200824
0.004064,0.002248,0.003128,0.001275,1918.0,Taiwan,TWN,TWN,20200824
0.008015,0.003042,0.010369,0.002431,1736.0,Thailand,THA,THA,20200824
0.026973,0.011502,0.014315,0.005372,489.0,Tunisia,TUN,TUN,20200824
0.006621,0.002094,0.008868,0.001731,2932.0,Turkey,TUR,TUR,20200824
0.016932,0.003848,0.018167,0.002683,2477.0,Ukraine,UKR,UKR,20200824
0.00525,0.004868,0.005208,0.003673,384.0,United Arab Emirates,ARE,ARE,20200824
0.006962,0.002205,0.0082,0.001925,2195.0,United Kingdom,GBR,GBR,20200824
0.006762,0.000462,0.006225,0.000411,42506.0,United States of America,USA,USA,20200824
0.005261,0.004074,0.005093,0.002933,589.0,Uruguay,URY,URY,20200824
0.047303,0.016747,0.054054,0.016625,185.0,Uzbekistan,UZB,UZB,20200824
0.029861,0.007184,0.03044,0.005768,887.0,Venezuela,VEN,VEN,20200824
0.004176,0.002164,0.004167,0.0012,2880.0,Vietnam,VNM,VNM,20200824
0.038195,0.020476,0.055901,0.018105,161.0,Afghanistan,AFG,AFG,20200825
0.037088,0.023268,0.02963,0.014594,135.0,Albania,ALB,ALB,20200825
0.021242,0.014438,0.02924,0.012884,171.0,Algeria,DZA,DZA,20200825
0.015508,0.002614,0.014156,0.001931,3744.0,Argentina,ARG,ARG,20200825
0.011963,0.003096,0.011813,0.002626,1693.0,Australia,AUS,AUS,20200825
0.002069,0.002482,0.002959,0.002089,676.0,Austria,AUT,AUT,20200825
0.025491,0.016179,0.016,0.011223,125.0,Azerbaijan,AZE,AZE,20200825
0.034724,0.00972,0.038333,0.007838,600.0,Bangladesh,BGD,BGD,20200825
0.012626,0.008522,0.018634,0.007536,322.0,Belarus,BLR,BLR,20200825
0.007102,0.003668,0.006897,0.003074,725.0,Belgium,BEL,BEL,20200825
0.066351,0.010347,0.059957,0.007768,934.0,Bolivia,BOL,BOL,20200825
0.013869,0.011449,0.016854,0.009648,178.0,Bosnia and Herzegovina,BIH,BIH,20200825
0.013535,0.001503,0.013729,0.001165,9979.0,Brazil,BRA,BRA,20200825
0.007181,0.005409,0.007246,0.004169,414.0,Bulgaria,BGR,BGR,20200825
0.003074,0.001692,0.003893,0.001374,2055.0,Canada,CAN,CAN,20200825
0.009799,0.00286,0.00978,0.002433,1636.0,Chile,CHL,CHL,20200825
0.015869,0.003201,0.016059,0.002299,2989.0,Colombia,COL,COL,20200825
0.01824,0.006379,0.014726,0.004407,747.0,Costa Rica,CRI,CRI,20200825
0.040864,0.022542,0.04918,0.019578,122.0,C̫te d'Ivoire,CIV,CIV,20200825
0.010779,0.006885,0.006803,0.003914,441.0,Croatia,HRV,HRV,20200825
0.005447,0.003009,0.00663,0.002698,905.0,Czech Republic,CZE,CZE,20200825
0.008348,0.003047,0.007717,0.002219,1555.0,Denmark,DNK,DNK,20200825
0.023078,0.00728,0.029772,0.007113,571.0,Dominican Republic,DOM,DOM,20200825
0.033582,0.0067,0.029347,0.004572,1363.0,Ecuador,ECU,ECU,20200825
0.024755,0.006752,0.020871,0.004306,1102.0,Egypt,EGY,EGY,20200825
0.046093,0.01053,0.040872,0.007308,734.0,El Salvador,SLV,SLV,20200825
0.024065,0.014018,0.033113,0.014561,151.0,Ethiopia,ETH,ETH,20200825
0.009756,0.004125,0.008206,0.003089,853.0,Finland,FIN,FIN,20200825
0.006336,0.001605,0.007808,0.00147,3586.0,France,FRA,FRA,20200825
0.005401,0.001724,0.004558,0.001103,3730.0,Germany,DEU,DEU,20200825
0.047226,0.018884,0.051429,0.016696,175.0,Ghana,GHA,GHA,20200825
0.003631,0.002432,0.005636,0.002124,1242.0,Greece,GRC,GRC,20200825
0.022162,0.008189,0.024184,0.005342,827.0,Guatemala,GTM,GTM,20200825
0.050127,0.013552,0.054404,0.011544,386.0,Honduras,HND,HND,20200825
0.0,0.0,0.0,0.0,369.0,Hong Kong,HKG,HKG,20200825
0.004654,0.001977,0.004551,0.001716,1538.0,Hungary,HUN,HUN,20200825
0.014368,0.002104,0.014077,0.001583,5541.0,India,IND,IND,20200825
0.019956,0.003457,0.022511,0.002782,2843.0,Indonesia,IDN,IDN,20200825
0.063392,0.013795,0.066749,0.008775,809.0,Iraq,IRQ,IRQ,20200825
0.002973,0.002506,0.005155,0.002571,776.0,Ireland,IRL,IRL,20200825
0.011623,0.003955,0.005086,0.002269,983.0,Israel,ISR,ISR,20200825
0.002083,0.000814,0.002493,0.000622,6419.0,Italy,ITA,ITA,20200825
0.004056,0.001074,0.003173,0.000634,7878.0,Japan,JPN,JPN,20200825
0.012397,0.005849,0.013977,0.004185,787.0,Jordan,JOR,JOR,20200825
0.017622,0.009275,0.019108,0.007726,314.0,Kazakhstan,KAZ,KAZ,20200825
0.014393,0.006723,0.019646,0.006151,509.0,Kenya,KEN,KEN,20200825
0.099875,0.030526,0.064516,0.022062,124.0,Kyrgyzstan,KGZ,KGZ,20200825
0.013778,0.010341,0.014493,0.008307,207.0,Lebanon,LBN,LBN,20200825
0.018457,0.010662,0.026756,0.009332,299.0,Libya,LBY,LBY,20200825
0.008716,0.003691,0.00677,0.00255,1034.0,Malaysia,MYS,MYS,20200825
0.025595,0.002664,0.023374,0.001722,7701.0,Mexico,MEX,MEX,20200825
0.02356,0.013069,0.019704,0.009755,203.0,Moldova,MDA,MDA,20200825
0.02551,0.010192,0.012915,0.00485,542.0,Morocco,MAR,MAR,20200825
0.03706,0.011945,0.023715,0.006764,506.0,Myanmar,MMR,MMR,20200825
0.008272,0.005837,0.006803,0.003032,735.0,Nepal,NPL,NPL,20200825
0.005702,0.002024,0.004065,0.001533,1722.0,Netherlands,NLD,NLD,20200825
0.012157,0.00428,0.014031,0.004201,784.0,New Zealand,NZL,NZL,20200825
0.042447,0.010478,0.043902,0.010118,410.0,Nicaragua,NIC,NIC,20200825
0.079824,0.016502,0.062099,0.011168,467.0,Nigeria,NGA,NGA,20200825
0.013892,0.00454,0.011527,0.003308,1041.0,Norway,NOR,NOR,20200825
0.028208,0.008502,0.025554,0.006513,587.0,Pakistan,PAK,PAK,20200825
0.015625,0.009978,0.021008,0.009296,238.0,Palestine,PSE,PSE,20200825
0.007561,0.005867,0.010169,0.005841,295.0,Panama,PAN,PAN,20200825
0.021852,0.009168,0.019531,0.006116,512.0,Paraguay,PRY,PRY,20200825
0.041178,0.00613,0.036286,0.00432,1874.0,Peru,PER,PER,20200825
0.010198,0.003424,0.010532,0.002343,1899.0,Philippines,PHL,PHL,20200825
0.00655,0.002299,0.008412,0.002032,2021.0,Poland,POL,POL,20200825
0.002626,0.001698,0.00229,0.001144,1747.0,Portugal,PRT,PRT,20200825
0.002154,0.0023,0.002933,0.002071,682.0,"Puerto Rico, U.S.",PRI,PRI,20200825
0.016706,0.013969,0.019417,0.013596,103.0,Qatar,QAT,QAT,20200825
0.006261,0.002575,0.006639,0.001995,1657.0,Romania,ROU,ROU,20200825
0.021934,0.005505,0.021277,0.003781,1457.0,Russia,RUS,RUS,20200825
0.024825,0.010888,0.02267,0.007471,397.0,Saudi Arabia,SAU,SAU,20200825
0.00448,0.003973,0.006237,0.00359,481.0,Serbia,SRB,SRB,20200825
0.004261,0.005495,0.004854,0.004843,206.0,Singapore,SGP,SGP,20200825
0.008892,0.006085,0.007833,0.004505,383.0,Slovakia,SVK,SVK,20200825
0.006281,0.006095,0.004926,0.004914,203.0,Slovenia,SVN,SVN,20200825
0.032598,0.007238,0.023231,0.004895,947.0,South Africa,ZAF,ZAF,20200825
0.006815,0.003629,0.008453,0.002662,1183.0,South Korea,KOR,KOR,20200825
0.003992,0.00134,0.004323,0.001017,4164.0,Spain,ESP,ESP,20200825
0.001909,0.004076,0.005495,0.005479,182.0,Sri Lanka,LKA,LKA,20200825
0.013825,0.011574,0.018605,0.009215,215.0,Sudan,SDN,SDN,20200825
0.012033,0.004257,0.013315,0.002456,2178.0,Sweden,SWE,SWE,20200825
0.0,0.0,0.0,0.0,775.0,Switzerland,CHE,CHE,20200825
0.002344,0.001779,0.004242,0.001497,1886.0,Taiwan,TWN,TWN,20200825
0.015934,0.004393,0.01611,0.00302,1738.0,Thailand,THA,THA,20200825
0.030037,0.012676,0.025105,0.007156,478.0,Tunisia,TUN,TUN,20200825
0.012808,0.002937,0.01304,0.002102,2914.0,Turkey,TUR,TUR,20200825
0.018646,0.004312,0.017318,0.002618,2483.0,Ukraine,UKR,UKR,20200825
0.010182,0.00785,0.00554,0.003907,361.0,United Arab Emirates,ARE,ARE,20200825
0.009016,0.002409,0.008811,0.001961,2270.0,United Kingdom,GBR,GBR,20200825
0.006594,0.000442,0.005909,0.000388,42395.0,United States of America,USA,USA,20200825
0.000814,0.002788,0.00152,0.001519,658.0,Uruguay,URY,URY,20200825
0.061961,0.018006,0.058511,0.017118,188.0,Uzbekistan,UZB,UZB,20200825
0.035885,0.007659,0.033898,0.006083,885.0,Venezuela,VEN,VEN,20200825
0.001906,0.001461,0.004318,0.001244,2779.0,Vietnam,VNM,VNM,20200825
0.087361,0.031576,0.064286,0.020728,140.0,Afghanistan,AFG,AFG,20200826
0.034004,0.020713,0.029412,0.014488,136.0,Albania,ALB,ALB,20200826
0.026428,0.017201,0.019868,0.011356,151.0,Algeria,DZA,DZA,20200826
0.013904,0.002641,0.012734,0.001808,3848.0,Argentina,ARG,ARG,20200826
0.011027,0.002939,0.007855,0.00217,1655.0,Australia,AUS,AUS,20200826
0.002647,0.002652,0.003044,0.002149,657.0,Austria,AUT,AUT,20200826
0.045448,0.01235,0.046263,0.008861,562.0,Bangladesh,BGD,BGD,20200826
0.022903,0.010766,0.035608,0.010095,337.0,Belarus,BLR,BLR,20200826
0.002596,0.002528,0.002985,0.002108,670.0,Belgium,BEL,BEL,20200826
0.055892,0.012673,0.057348,0.008037,837.0,Bolivia,BOL,BOL,20200826
0.018087,0.013153,0.017544,0.01004,171.0,Bosnia and Herzegovina,BIH,BIH,20200826
0.016057,0.001619,0.015241,0.001247,9645.0,Brazil,BRA,BRA,20200826
0.0,0.0,0.0,0.0,388.0,Bulgaria,BGR,BGR,20200826
0.002453,0.001476,0.002523,0.001127,1982.0,Canada,CAN,CAN,20200826
0.003609,0.001745,0.003748,0.001527,1601.0,Chile,CHL,CHL,20200826
0.036577,0.004694,0.027742,0.002933,3136.0,Colombia,COL,COL,20200826
0.016851,0.006368,0.018397,0.004871,761.0,Costa Rica,CRI,CRI,20200826
0.024666,0.017444,0.015625,0.010962,128.0,C̫te d'Ivoire,CIV,CIV,20200826
0.008213,0.005931,0.011364,0.005053,440.0,Croatia,HRV,HRV,20200826
0.005362,0.002884,0.004255,0.002123,940.0,Czech Republic,CZE,CZE,20200826
0.008549,0.003068,0.007668,0.002205,1565.0,Denmark,DNK,DNK,20200826
0.025446,0.007912,0.020755,0.006193,530.0,Dominican Republic,DOM,DOM,20200826
0.028841,0.006329,0.030457,0.004627,1379.0,Ecuador,ECU,ECU,20200826
0.026982,0.007357,0.025878,0.004827,1082.0,Egypt,EGY,EGY,20200826
0.054312,0.011308,0.042875,0.007194,793.0,El Salvador,SLV,SLV,20200826
0.0,0.0,0.0,0.0,112.0,Ethiopia,ETH,ETH,20200826
0.003353,0.003024,0.004969,0.002478,805.0,Finland,FIN,FIN,20200826
