smoothed_pct_hes_cost,smoothed_hes_cost_se,sample_size,country,iso_code,gid_0,survey_date
0.071119,0.00851,913.0,Nepal,NPL,NPL,20210214
0.024505,0.002542,3671.0,Netherlands,NLD,NLD,20210214
0.061569,0.005367,2019.0,New Zealand,NZL,NZL,20210214
0.278515,0.016898,707.0,Nicaragua,NIC,NIC,20210214
0.134772,0.007817,1925.0,Nigeria,NGA,NGA,20210214
0.021467,0.003182,2079.0,Norway,NOR,NOR,20210214
0.154164,0.031382,121.0,Oman,OMN,OMN,20210214
0.104977,0.007625,1626.0,Pakistan,PAK,PAK,20210214
0.113465,0.015976,429.0,Palestine,PSE,PSE,20210214
0.083273,0.011855,553.0,Panama,PAN,PAN,20210214
0.123988,0.010821,903.0,Paraguay,PRY,PRY,20210214
0.132259,0.005052,4538.0,Peru,PER,PER,20210214
0.244261,0.005478,6176.0,Philippines,PHL,PHL,20210214
0.040507,0.00305,4192.0,Poland,POL,POL,20210214
0.033675,0.002712,4409.0,Portugal,PRT,PRT,20210214
0.065648,0.008568,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.052379,0.01596,209.0,Qatar,QAT,QAT,20210214
0.039674,0.003442,3183.0,Romania,ROU,ROU,20210214
0.032588,0.002382,5657.0,Russia,RUS,RUS,20210214
0.080144,0.007798,1246.0,Saudi Arabia,SAU,SAU,20210214
0.090904,0.024528,133.0,Senegal,SEN,SEN,20210214
0.015776,0.003245,1489.0,Serbia,SRB,SRB,20210214
0.063692,0.011337,473.0,Singapore,SGP,SGP,20210214
0.021338,0.00372,1496.0,Slovakia,SVK,SVK,20210214
0.023187,0.005621,717.0,Slovenia,SVN,SVN,20210214
0.124765,0.005927,3116.0,South Africa,ZAF,ZAF,20210214
0.069548,0.005106,2478.0,South Korea,KOR,KOR,20210214
0.032079,0.002131,6846.0,Spain,ESP,ESP,20210214
0.073943,0.012204,448.0,Sri Lanka,LKA,LKA,20210214
0.198808,0.017237,531.0,Sudan,SDN,SDN,20210214
0.022783,0.002185,4678.0,Sweden,SWE,SWE,20210214
0.026472,0.003367,2304.0,Switzerland,CHE,CHE,20210214
0.119197,0.00344,8956.0,Taiwan,TWN,TWN,20210214
0.103206,0.015773,380.0,Tanzania,TZA,TZA,20210214
0.271098,0.005932,5663.0,Thailand,THA,THA,20210214
0.064472,0.006467,1511.0,Tunisia,TUN,TUN,20210214
0.064478,0.003434,5131.0,Turkey,TUR,TUR,20210214
0.128648,0.004022,6933.0,Ukraine,UKR,UKR,20210214
0.084081,0.011097,613.0,United Arab Emirates,ARE,ARE,20210214
0.028251,0.002609,4064.0,United Kingdom,GBR,GBR,20210214
0.044274,0.004691,1936.0,Uruguay,URY,URY,20210214
0.092544,0.014489,425.0,Uzbekistan,UZB,UZB,20210214
0.251673,0.00867,2515.0,Venezuela,VEN,VEN,20210214
0.267117,0.004335,10397.0,Vietnam,VNM,VNM,20210214
0.128946,0.021504,269.0,Yemen,YEM,YEM,20210214
0.216147,0.021031,380.0,Afghanistan,AFG,AFG,20210215
0.082707,0.014874,349.0,Albania,ALB,ALB,20210215
0.051391,0.005182,1767.0,Algeria,DZA,DZA,20210215
0.161457,0.025155,216.0,Angola,AGO,AGO,20210215
0.087177,0.003095,8322.0,Argentina,ARG,ARG,20210215
0.044051,0.016009,171.0,Armenia,ARM,ARM,20210215
0.05616,0.003518,4825.0,Australia,AUS,AUS,20210215
0.015481,0.002723,2074.0,Austria,AUT,AUT,20210215
0.042337,0.010872,348.0,Azerbaijan,AZE,AZE,20210215
0.123274,0.008838,1437.0,Bangladesh,BGD,BGD,20210215
0.032108,0.005579,1042.0,Belarus,BLR,BLR,20210215
0.034994,0.003861,2269.0,Belgium,BEL,BEL,20210215
0.173888,0.008161,2190.0,Bolivia,BOL,BOL,20210215
0.05705,0.010098,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.051453,0.001547,20395.0,Brazil,BRA,BRA,20210215
0.035041,0.004012,2118.0,Bulgaria,BGR,BGR,20210215
0.184593,0.030974,149.0,Burkina Faso,BFA,BFA,20210215
0.160863,0.031386,152.0,Cambodia,KHM,KHM,20210215
0.107402,0.017037,334.0,Cameroon,CMR,CMR,20210215
0.041185,0.002472,6470.0,Canada,CAN,CAN,20210215
0.060244,0.004301,3066.0,Chile,CHL,CHL,20210215
0.126621,0.003895,7302.0,Colombia,COL,COL,20210215
0.144963,0.011398,954.0,Costa Rica,CRI,CRI,20210215
0.118248,0.01717,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.025131,0.004384,1244.0,Croatia,HRV,HRV,20210215
0.037006,0.003015,3924.0,Czech Republic,CZE,CZE,20210215
0.053056,0.016793,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.022498,0.003714,1559.0,Denmark,DNK,DNK,20210215
0.118221,0.00954,1275.0,Dominican Republic,DOM,DOM,20210215
0.199389,0.006894,3393.0,Ecuador,ECU,ECU,20210215
0.207692,0.006295,4152.0,Egypt,EGY,EGY,20210215
0.195641,0.010724,1383.0,El Salvador,SLV,SLV,20210215
0.162436,0.019459,391.0,Ethiopia,ETH,ETH,20210215
0.047044,0.008171,686.0,Finland,FIN,FIN,20210215
0.022066,0.001118,17235.0,France,FRA,FRA,20210215
0.024012,0.001339,13089.0,Germany,DEU,DEU,20210215
0.15118,0.011041,1062.0,Ghana,GHA,GHA,20210215
0.02933,0.003127,2968.0,Greece,GRC,GRC,20210215
0.221684,0.011389,1332.0,Guatemala,GTM,GTM,20210215
0.135285,0.027924,157.0,Haiti,HTI,HTI,20210215
0.292115,0.013728,1106.0,Honduras,HND,HND,20210215
0.071713,0.009065,837.0,Hong Kong,HKG,HKG,20210215
0.029547,0.002494,4626.0,Hungary,HUN,HUN,20210215
0.086158,0.002742,10478.0,India,IND,IND,20210215
0.212146,0.004954,6823.0,Indonesia,IDN,IDN,20210215
0.12505,0.006843,2336.0,Iraq,IRQ,IRQ,20210215
0.033061,0.00553,1054.0,Ireland,IRL,IRL,20210215
0.036302,0.006941,804.0,Israel,ISR,ISR,20210215
0.025552,0.001569,10166.0,Italy,ITA,ITA,20210215
0.100557,0.001547,37872.0,Japan,JPN,JPN,20210215
0.079461,0.007721,1254.0,Jordan,JOR,JOR,20210215
0.063235,0.008735,811.0,Kazakhstan,KAZ,KAZ,20210215
0.193877,0.011202,1244.0,Kenya,KEN,KEN,20210215
0.090277,0.017615,273.0,Kuwait,KWT,KWT,20210215
0.109693,0.019519,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.270366,0.043862,108.0,Laos,LAO,LAO,20210215
0.118248,0.011863,735.0,Lebanon,LBN,LBN,20210215
0.104826,0.011567,717.0,Libya,LBY,LBY,20210215
0.208889,0.00739,3037.0,Malaysia,MYS,MYS,20210215
0.125071,0.029153,133.0,Mali,MLI,MLI,20210215
0.148503,0.002554,19373.0,Mexico,MEX,MEX,20210215
0.073632,0.01147,560.0,Moldova,MDA,MDA,20210215
0.036087,0.007538,674.0,Morocco,MAR,MAR,20210215
0.103528,0.013659,517.0,Mozambique,MOZ,MOZ,20210215
0.102162,0.021751,227.0,Myanmar,MMR,MMR,20210215
0.060871,0.007958,922.0,Nepal,NPL,NPL,20210215
0.022648,0.002429,3748.0,Netherlands,NLD,NLD,20210215
0.059557,0.00503,2225.0,New Zealand,NZL,NZL,20210215
0.277971,0.016658,726.0,Nicaragua,NIC,NIC,20210215
0.143022,0.007959,1942.0,Nigeria,NGA,NGA,20210215
0.022507,0.003229,2117.0,Norway,NOR,NOR,20210215
0.138485,0.031152,116.0,Oman,OMN,OMN,20210215
0.102852,0.007441,1678.0,Pakistan,PAK,PAK,20210215
0.117147,0.015645,435.0,Palestine,PSE,PSE,20210215
0.090034,0.011909,593.0,Panama,PAN,PAN,20210215
0.116357,0.0105,934.0,Paraguay,PRY,PRY,20210215
0.127635,0.004967,4545.0,Peru,PER,PER,20210215
0.244791,0.005412,6333.0,Philippines,PHL,PHL,20210215
0.043575,0.003124,4281.0,Poland,POL,POL,20210215
0.037752,0.002847,4453.0,Portugal,PRT,PRT,20210215
0.064112,0.00843,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.055527,0.015301,222.0,Qatar,QAT,QAT,20210215
0.039071,0.003352,3326.0,Romania,ROU,ROU,20210215
0.036601,0.002477,5833.0,Russia,RUS,RUS,20210215
0.071195,0.007233,1297.0,Saudi Arabia,SAU,SAU,20210215
0.072534,0.021268,139.0,Senegal,SEN,SEN,20210215
0.015871,0.003177,1545.0,Serbia,SRB,SRB,20210215
0.084299,0.012859,490.0,Singapore,SGP,SGP,20210215
0.017217,0.00331,1528.0,Slovakia,SVK,SVK,20210215
0.020309,0.005379,693.0,Slovenia,SVN,SVN,20210215
0.123467,0.005887,3133.0,South Africa,ZAF,ZAF,20210215
0.069306,0.004994,2587.0,South Korea,KOR,KOR,20210215
0.032451,0.002129,6929.0,Spain,ESP,ESP,20210215
0.07089,0.011608,469.0,Sri Lanka,LKA,LKA,20210215
0.180987,0.016311,550.0,Sudan,SDN,SDN,20210215
0.022022,0.002117,4767.0,Sweden,SWE,SWE,20210215
0.024205,0.003195,2361.0,Switzerland,CHE,CHE,20210215
0.119841,0.003365,9369.0,Taiwan,TWN,TWN,20210215
0.099329,0.015317,400.0,Tanzania,TZA,TZA,20210215
0.276268,0.005893,5800.0,Thailand,THA,THA,20210215
0.073633,0.006763,1559.0,Tunisia,TUN,TUN,20210215
0.06478,0.003419,5194.0,Turkey,TUR,TUR,20210215
0.125929,0.003935,7121.0,Ukraine,UKR,UKR,20210215
0.085341,0.011111,619.0,United Arab Emirates,ARE,ARE,20210215
0.027595,0.002565,4103.0,United Kingdom,GBR,GBR,20210215
0.047153,0.004789,1963.0,Uruguay,URY,URY,20210215
0.099391,0.015026,421.0,Uzbekistan,UZB,UZB,20210215
0.241525,0.008424,2595.0,Venezuela,VEN,VEN,20210215
0.260074,0.004197,10915.0,Vietnam,VNM,VNM,20210215
0.13904,0.0224,281.0,Yemen,YEM,YEM,20210215
0.181233,0.01903,378.0,Afghanistan,AFG,AFG,20210216
0.07675,0.014419,352.0,Albania,ALB,ALB,20210216
0.055466,0.005353,1768.0,Algeria,DZA,DZA,20210216
0.168638,0.025252,220.0,Angola,AGO,AGO,20210216
0.089789,0.003096,8537.0,Argentina,ARG,ARG,20210216
0.056879,0.017926,176.0,Armenia,ARM,ARM,20210216
0.055746,0.003255,4990.0,Australia,AUS,AUS,20210216
0.014062,0.002562,2139.0,Austria,AUT,AUT,20210216
0.048053,0.011194,370.0,Azerbaijan,AZE,AZE,20210216
0.121516,0.008673,1471.0,Bangladesh,BGD,BGD,20210216
0.033953,0.005592,1081.0,Belarus,BLR,BLR,20210216
0.03595,0.003873,2320.0,Belgium,BEL,BEL,20210216
0.17539,0.008167,2191.0,Bolivia,BOL,BOL,20210216
0.06065,0.010292,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.051332,0.001522,21034.0,Brazil,BRA,BRA,20210216
0.033801,0.003869,2191.0,Bulgaria,BGR,BGR,20210216
0.154543,0.029837,148.0,Burkina Faso,BFA,BFA,20210216
0.147588,0.028323,166.0,Cambodia,KHM,KHM,20210216
0.098547,0.016358,340.0,Cameroon,CMR,CMR,20210216
0.042805,0.00249,6614.0,Canada,CAN,CAN,20210216
0.05719,0.00419,3059.0,Chile,CHL,CHL,20210216
0.120703,0.003818,7299.0,Colombia,COL,COL,20210216
0.1461,0.011296,978.0,Costa Rica,CRI,CRI,20210216
0.115458,0.016525,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.025311,0.004363,1266.0,Croatia,HRV,HRV,20210216
0.038048,0.003009,4041.0,Czech Republic,CZE,CZE,20210216
0.047418,0.015888,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.023494,0.003732,1611.0,Denmark,DNK,DNK,20210216
0.124932,0.009555,1330.0,Dominican Republic,DOM,DOM,20210216
0.196626,0.006766,3486.0,Ecuador,ECU,ECU,20210216
0.204619,0.006149,4307.0,Egypt,EGY,EGY,20210216
0.202196,0.010821,1402.0,El Salvador,SLV,SLV,20210216
0.154021,0.019472,379.0,Ethiopia,ETH,ETH,20210216
0.055739,0.008586,708.0,Finland,FIN,FIN,20210216
0.022031,0.001121,17626.0,France,FRA,FRA,20210216
0.022093,0.001271,13412.0,Germany,DEU,DEU,20210216
0.153208,0.011087,1065.0,Ghana,GHA,GHA,20210216
0.030847,0.003198,2970.0,Greece,GRC,GRC,20210216
0.224311,0.011446,1333.0,Guatemala,GTM,GTM,20210216
0.139359,0.027441,166.0,Haiti,HTI,HTI,20210216
0.265451,0.013486,1079.0,Honduras,HND,HND,20210216
0.076175,0.009167,870.0,Hong Kong,HKG,HKG,20210216
0.029855,0.002465,4786.0,Hungary,HUN,HUN,20210216
0.085882,0.002717,10635.0,India,IND,IND,20210216
0.20828,0.004863,7006.0,Indonesia,IDN,IDN,20210216
0.121582,0.006568,2467.0,Iraq,IRQ,IRQ,20210216
0.033099,0.005555,1045.0,Ireland,IRL,IRL,20210216
0.041908,0.007394,818.0,Israel,ISR,ISR,20210216
0.025185,0.001534,10566.0,Italy,ITA,ITA,20210216
0.09968,0.001526,38529.0,Japan,JPN,JPN,20210216
0.093244,0.008145,1297.0,Jordan,JOR,JOR,20210216
0.058913,0.008332,836.0,Kazakhstan,KAZ,KAZ,20210216
0.198502,0.011203,1268.0,Kenya,KEN,KEN,20210216
0.098699,0.018702,264.0,Kuwait,KWT,KWT,20210216
0.106627,0.019105,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.304198,0.046112,106.0,Laos,LAO,LAO,20210216
0.121796,0.012355,694.0,Lebanon,LBN,LBN,20210216
0.093986,0.011008,712.0,Libya,LBY,LBY,20210216
0.202409,0.038368,102.0,Madagascar,MDG,MDG,20210216
0.204369,0.007283,3079.0,Malaysia,MYS,MYS,20210216
0.143099,0.032937,123.0,Mali,MLI,MLI,20210216
0.144188,0.002519,19467.0,Mexico,MEX,MEX,20210216
0.075596,0.011467,574.0,Moldova,MDA,MDA,20210216
0.045189,0.008077,682.0,Morocco,MAR,MAR,20210216
0.100041,0.013448,518.0,Mozambique,MOZ,MOZ,20210216
0.107658,0.021775,241.0,Myanmar,MMR,MMR,20210216
0.060041,0.007791,954.0,Nepal,NPL,NPL,20210216
0.021738,0.002354,3856.0,Netherlands,NLD,NLD,20210216
0.061375,0.004973,2418.0,New Zealand,NZL,NZL,20210216
0.283523,0.01675,726.0,Nicaragua,NIC,NIC,20210216
0.148255,0.008091,1939.0,Nigeria,NGA,NGA,20210216
0.023329,0.003272,2135.0,Norway,NOR,NOR,20210216
0.145418,0.032435,113.0,Oman,OMN,OMN,20210216
0.110936,0.007551,1745.0,Pakistan,PAK,PAK,20210216
0.103493,0.014732,446.0,Palestine,PSE,PSE,20210216
0.090813,0.011557,632.0,Panama,PAN,PAN,20210216
0.116868,0.01034,971.0,Paraguay,PRY,PRY,20210216
0.134019,0.005034,4627.0,Peru,PER,PER,20210216
0.239826,0.005289,6541.0,Philippines,PHL,PHL,20210216
0.0431,0.003065,4399.0,Poland,POL,POL,20210216
0.036797,0.002769,4579.0,Portugal,PRT,PRT,20210216
0.06834,0.008523,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.047804,0.013984,226.0,Qatar,QAT,QAT,20210216
0.038557,0.003313,3360.0,Romania,ROU,ROU,20210216
0.035948,0.002427,5910.0,Russia,RUS,RUS,20210216
0.071686,0.007155,1331.0,Saudi Arabia,SAU,SAU,20210216
0.072101,0.021171,139.0,Senegal,SEN,SEN,20210216
0.017019,0.003271,1555.0,Serbia,SRB,SRB,20210216
0.092604,0.013238,504.0,Singapore,SGP,SGP,20210216
0.016334,0.003179,1560.0,Slovakia,SVK,SVK,20210216
0.022292,0.005708,675.0,Slovenia,SVN,SVN,20210216
0.12089,0.005752,3220.0,South Africa,ZAF,ZAF,20210216
0.068359,0.004895,2675.0,South Korea,KOR,KOR,20210216
0.034608,0.002175,7070.0,Spain,ESP,ESP,20210216
0.071673,0.011465,489.0,Sri Lanka,LKA,LKA,20210216
0.18183,0.016166,555.0,Sudan,SDN,SDN,20210216
0.022774,0.00214,4828.0,Sweden,SWE,SWE,20210216
0.023194,0.003147,2350.0,Switzerland,CHE,CHE,20210216
0.123653,0.003324,9848.0,Taiwan,TWN,TWN,20210216
0.098446,0.015256,399.0,Tanzania,TZA,TZA,20210216
0.268521,0.005804,5873.0,Thailand,THA,THA,20210216
0.072206,0.006687,1540.0,Tunisia,TUN,TUN,20210216
0.065318,0.003381,5354.0,Turkey,TUR,TUR,20210216
0.12393,0.003846,7338.0,Ukraine,UKR,UKR,20210216
0.072365,0.009944,628.0,United Arab Emirates,ARE,ARE,20210216
0.030567,0.002667,4151.0,United Kingdom,GBR,GBR,20210216
0.044502,0.004629,2002.0,Uruguay,URY,URY,20210216
0.106621,0.015287,425.0,Uzbekistan,UZB,UZB,20210216
0.244738,0.008344,2672.0,Venezuela,VEN,VEN,20210216
0.261456,0.004049,11765.0,Vietnam,VNM,VNM,20210216
0.128067,0.022052,289.0,Yemen,YEM,YEM,20210216
0.193078,0.019691,397.0,Afghanistan,AFG,AFG,20210217
0.074947,0.013703,385.0,Albania,ALB,ALB,20210217
0.052476,0.005182,1783.0,Algeria,DZA,DZA,20210217
0.17694,0.025249,227.0,Angola,AGO,AGO,20210217
0.088636,0.00303,8808.0,Argentina,ARG,ARG,20210217
0.04515,0.015629,184.0,Armenia,ARM,ARM,20210217
0.052783,0.003162,5033.0,Australia,AUS,AUS,20210217
0.012614,0.002401,2182.0,Austria,AUT,AUT,20210217
0.050576,0.011445,373.0,Azerbaijan,AZE,AZE,20210217
0.113218,0.00839,1468.0,Bangladesh,BGD,BGD,20210217
0.032061,0.005288,1113.0,Belarus,BLR,BLR,20210217
0.038562,0.003962,2369.0,Belgium,BEL,BEL,20210217
0.172442,0.008081,2219.0,Bolivia,BOL,BOL,20210217
0.052713,0.009422,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.048858,0.001462,21833.0,Brazil,BRA,BRA,20210217
0.033707,0.00382,2244.0,Bulgaria,BGR,BGR,20210217
0.188444,0.03177,151.0,Burkina Faso,BFA,BFA,20210217
0.136454,0.02697,173.0,Cambodia,KHM,KHM,20210217
0.097934,0.016269,356.0,Cameroon,CMR,CMR,20210217
0.043285,0.002482,6728.0,Canada,CAN,CAN,20210217
0.054632,0.004111,3059.0,Chile,CHL,CHL,20210217
0.11925,0.00379,7329.0,Colombia,COL,COL,20210217
0.142857,0.01102,1010.0,Costa Rica,CRI,CRI,20210217
0.108932,0.015259,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.022015,0.004132,1275.0,Croatia,HRV,HRV,20210217
0.035263,0.002856,4175.0,Czech Republic,CZE,CZE,20210217
0.068741,0.018374,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.0219,0.003569,1628.0,Denmark,DNK,DNK,20210217
0.126968,0.009663,1320.0,Dominican Republic,DOM,DOM,20210217
0.202154,0.006583,3753.0,Ecuador,ECU,ECU,20210217
0.205801,0.006088,4400.0,Egypt,EGY,EGY,20210217
0.1917,0.01041,1440.0,El Salvador,SLV,SLV,20210217
0.150694,0.019402,383.0,Ethiopia,ETH,ETH,20210217
0.053774,0.00843,710.0,Finland,FIN,FIN,20210217
0.02212,0.001109,18068.0,France,FRA,FRA,20210217
0.022867,0.001274,13807.0,Germany,DEU,DEU,20210217
0.153441,0.011108,1067.0,Ghana,GHA,GHA,20210217
0.027255,0.002968,3017.0,Greece,GRC,GRC,20210217
0.244797,0.011635,1367.0,Guatemala,GTM,GTM,20210217
0.14329,0.026504,181.0,Haiti,HTI,HTI,20210217
0.265225,0.013537,1070.0,Honduras,HND,HND,20210217
0.071414,0.008712,897.0,Hong Kong,HKG,HKG,20210217
0.030192,0.002444,4903.0,Hungary,HUN,HUN,20210217
0.086322,0.002684,10955.0,India,IND,IND,20210217
0.210945,0.004837,7144.0,Indonesia,IDN,IDN,20210217
0.121507,0.00637,2631.0,Iraq,IRQ,IRQ,20210217
0.034641,0.00557,1089.0,Ireland,IRL,IRL,20210217
0.039392,0.00718,819.0,Israel,ISR,ISR,20210217
0.025514,0.001521,10886.0,Italy,ITA,ITA,20210217
0.098987,0.001523,38462.0,Japan,JPN,JPN,20210217
0.101668,0.008379,1312.0,Jordan,JOR,JOR,20210217
0.05825,0.008093,858.0,Kazakhstan,KAZ,KAZ,20210217
0.186952,0.010881,1293.0,Kenya,KEN,KEN,20210217
0.088355,0.018771,272.0,Kuwait,KWT,KWT,20210217
0.103025,0.017953,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.310674,0.045701,109.0,Laos,LAO,LAO,20210217
0.106551,0.012026,665.0,Lebanon,LBN,LBN,20210217
0.090956,0.010801,718.0,Libya,LBY,LBY,20210217
0.17491,0.034812,109.0,Madagascar,MDG,MDG,20210217
0.200606,0.007192,3115.0,Malaysia,MYS,MYS,20210217
0.158136,0.034281,126.0,Mali,MLI,MLI,20210217
0.144462,0.002515,19549.0,Mexico,MEX,MEX,20210217
0.065982,0.010585,594.0,Moldova,MDA,MDA,20210217
0.045942,0.007995,698.0,Morocco,MAR,MAR,20210217
0.110848,0.013745,530.0,Mozambique,MOZ,MOZ,20210217
0.108113,0.021858,241.0,Myanmar,MMR,MMR,20210217
0.062836,0.008001,954.0,Nepal,NPL,NPL,20210217
0.018767,0.002139,4010.0,Netherlands,NLD,NLD,20210217
0.059921,0.004805,2535.0,New Zealand,NZL,NZL,20210217
0.300946,0.01681,750.0,Nicaragua,NIC,NIC,20210217
0.145533,0.007983,1960.0,Nigeria,NGA,NGA,20210217
0.021376,0.003138,2119.0,Norway,NOR,NOR,20210217
0.136441,0.030223,123.0,Oman,OMN,OMN,20210217
0.113376,0.007477,1812.0,Pakistan,PAK,PAK,20210217
0.101675,0.014581,445.0,Palestine,PSE,PSE,20210217
0.090573,0.011416,646.0,Panama,PAN,PAN,20210217
0.108237,0.009885,986.0,Paraguay,PRY,PRY,20210217
0.134875,0.00501,4694.0,Peru,PER,PER,20210217
0.241353,0.005208,6773.0,Philippines,PHL,PHL,20210217
0.043423,0.003012,4585.0,Poland,POL,POL,20210217
0.036175,0.00272,4677.0,Portugal,PRT,PRT,20210217
0.059649,0.007906,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.07405,0.016949,224.0,Qatar,QAT,QAT,20210217
0.04608,0.003583,3445.0,Romania,ROU,ROU,20210217
0.034347,0.002331,6085.0,Russia,RUS,RUS,20210217
0.07407,0.007256,1341.0,Saudi Arabia,SAU,SAU,20210217
0.070261,0.020572,144.0,Senegal,SEN,SEN,20210217
0.014433,0.00298,1596.0,Serbia,SRB,SRB,20210217
0.08516,0.012811,502.0,Singapore,SGP,SGP,20210217
0.011266,0.002571,1661.0,Slovakia,SVK,SVK,20210217
0.020074,0.005307,709.0,Slovenia,SVN,SVN,20210217
0.118144,0.005646,3271.0,South Africa,ZAF,ZAF,20210217
0.073649,0.005009,2732.0,South Korea,KOR,KOR,20210217
0.033782,0.002139,7138.0,Spain,ESP,ESP,20210217
0.078973,0.012043,491.0,Sri Lanka,LKA,LKA,20210217
0.191267,0.016627,561.0,Sudan,SDN,SDN,20210217
0.022738,0.002114,4939.0,Sweden,SWE,SWE,20210217
0.024401,0.003204,2382.0,Switzerland,CHE,CHE,20210217
0.125867,0.003299,10151.0,Taiwan,TWN,TWN,20210217
0.143902,0.016898,414.0,Tanzania,TZA,TZA,20210217
0.272257,0.005741,6046.0,Thailand,THA,THA,20210217
0.080067,0.007061,1542.0,Tunisia,TUN,TUN,20210217
0.066147,0.003368,5460.0,Turkey,TUR,TUR,20210217
0.124035,0.003786,7579.0,Ukraine,UKR,UKR,20210217
0.078303,0.01032,652.0,United Arab Emirates,ARE,ARE,20210217
0.028592,0.002553,4294.0,United Kingdom,GBR,GBR,20210217
0.041427,0.004401,2059.0,Uruguay,URY,URY,20210217
0.099994,0.014484,441.0,Uzbekistan,UZB,UZB,20210217
0.239795,0.008174,2736.0,Venezuela,VEN,VEN,20210217
0.256928,0.003891,12611.0,Vietnam,VNM,VNM,20210217
0.125184,0.022324,282.0,Yemen,YEM,YEM,20210217
0.203695,0.022453,389.0,Afghanistan,AFG,AFG,20210218
0.072074,0.013318,396.0,Albania,ALB,ALB,20210218
0.059161,0.005429,1825.0,Algeria,DZA,DZA,20210218
0.156892,0.023479,242.0,Angola,AGO,AGO,20210218
0.086254,0.002956,9015.0,Argentina,ARG,ARG,20210218
0.049162,0.016717,197.0,Armenia,ARM,ARM,20210218
0.052191,0.003131,5072.0,Australia,AUS,AUS,20210218
0.011973,0.00232,2276.0,Austria,AUT,AUT,20210218
0.052077,0.011713,368.0,Azerbaijan,AZE,AZE,20210218
0.112957,0.00839,1473.0,Bangladesh,BGD,BGD,20210218
0.028421,0.004927,1150.0,Belarus,BLR,BLR,20210218
0.038764,0.003932,2418.0,Belgium,BEL,BEL,20210218
0.172996,0.008094,2227.0,Bolivia,BOL,BOL,20210218
0.057253,0.009814,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.049238,0.001445,22534.0,Brazil,BRA,BRA,20210218
0.033354,0.003763,2289.0,Bulgaria,BGR,BGR,20210218
0.216125,0.033239,154.0,Burkina Faso,BFA,BFA,20210218
0.178197,0.027479,181.0,Cambodia,KHM,KHM,20210218
0.09602,0.016043,360.0,Cameroon,CMR,CMR,20210218
0.043115,0.002448,6892.0,Canada,CAN,CAN,20210218
0.055308,0.004107,3103.0,Chile,CHL,CHL,20210218
0.118294,0.003762,7387.0,Colombia,COL,COL,20210218
0.144014,0.010919,1037.0,Costa Rica,CRI,CRI,20210218
0.105847,0.015233,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.019843,0.003945,1273.0,Croatia,HRV,HRV,20210218
0.03471,0.002793,4296.0,Czech Republic,CZE,CZE,20210218
0.082975,0.019988,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.021604,0.003472,1697.0,Denmark,DNK,DNK,20210218
0.123614,0.009094,1313.0,Dominican Republic,DOM,DOM,20210218
0.203675,0.006412,3966.0,Ecuador,ECU,ECU,20210218
0.218546,0.006116,4566.0,Egypt,EGY,EGY,20210218
0.179516,0.010141,1435.0,El Salvador,SLV,SLV,20210218
0.148631,0.019286,384.0,Ethiopia,ETH,ETH,20210218
0.061306,0.00872,738.0,Finland,FIN,FIN,20210218
0.022036,0.001089,18652.0,France,FRA,FRA,20210218
0.0215,0.001215,14233.0,Germany,DEU,DEU,20210218
0.146476,0.010812,1082.0,Ghana,GHA,GHA,20210218
0.024449,0.002769,3109.0,Greece,GRC,GRC,20210218
0.247394,0.011721,1356.0,Guatemala,GTM,GTM,20210218
0.138845,0.036533,100.0,Guinea,GIN,GIN,20210218
0.137351,0.025496,191.0,Haiti,HTI,HTI,20210218
0.264496,0.013458,1084.0,Honduras,HND,HND,20210218
0.067321,0.008176,960.0,Hong Kong,HKG,HKG,20210218
0.032315,0.002475,5118.0,Hungary,HUN,HUN,20210218
0.08057,0.00259,11055.0,India,IND,IND,20210218
0.216396,0.004828,7293.0,Indonesia,IDN,IDN,20210218
0.123504,0.006302,2728.0,Iraq,IRQ,IRQ,20210218
0.034528,0.005448,1136.0,Ireland,IRL,IRL,20210218
0.034409,0.006856,814.0,Israel,ISR,ISR,20210218
0.026721,0.001527,11314.0,Italy,ITA,ITA,20210218
0.099761,0.001527,38533.0,Japan,JPN,JPN,20210218
0.104732,0.008498,1317.0,Jordan,JOR,JOR,20210218
0.058115,0.007998,878.0,Kazakhstan,KAZ,KAZ,20210218
0.182389,0.010688,1314.0,Kenya,KEN,KEN,20210218
0.105533,0.019854,277.0,Kuwait,KWT,KWT,20210218
