smoothed_pct_hes_wontwork,smoothed_hes_wontwork_se,sample_size,country,iso_code,gid_0,survey_date
0.11027,0.022719,220.0,Myanmar,MMR,MMR,20210214
0.252825,0.014724,913.0,Nepal,NPL,NPL,20210214
0.251402,0.007168,3671.0,Netherlands,NLD,NLD,20210214
0.277939,0.009987,2019.0,New Zealand,NZL,NZL,20210214
0.333148,0.017713,707.0,Nicaragua,NIC,NIC,20210214
0.217144,0.00938,1925.0,Nigeria,NGA,NGA,20210214
0.207844,0.00892,2079.0,Norway,NOR,NOR,20210214
0.307202,0.041103,121.0,Oman,OMN,OMN,20210214
0.246162,0.010653,1626.0,Pakistan,PAK,PAK,20210214
0.484407,0.024803,429.0,Palestine,PSE,PSE,20210214
0.321582,0.019895,553.0,Panama,PAN,PAN,20210214
0.282482,0.014868,903.0,Paraguay,PRY,PRY,20210214
0.35185,0.007117,4538.0,Peru,PER,PER,20210214
0.332846,0.006003,6176.0,Philippines,PHL,PHL,20210214
0.343348,0.007342,4192.0,Poland,POL,POL,20210214
0.2263,0.006314,4409.0,Portugal,PRT,PRT,20210214
0.320222,0.016022,859.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.314764,0.032505,209.0,Qatar,QAT,QAT,20210214
0.235107,0.007523,3183.0,Romania,ROU,ROU,20210214
0.17085,0.005024,5657.0,Russia,RUS,RUS,20210214
0.273916,0.012714,1246.0,Saudi Arabia,SAU,SAU,20210214
0.442962,0.040806,133.0,Senegal,SEN,SEN,20210214
0.223479,0.010845,1489.0,Serbia,SRB,SRB,20210214
0.324095,0.02195,473.0,Singapore,SGP,SGP,20210214
0.32352,0.012125,1496.0,Slovakia,SVK,SVK,20210214
0.300302,0.017046,717.0,Slovenia,SVN,SVN,20210214
0.295212,0.008183,3116.0,South Africa,ZAF,ZAF,20210214
0.284995,0.009093,2478.0,South Korea,KOR,KOR,20210214
0.275459,0.0054,6846.0,Spain,ESP,ESP,20210214
0.313041,0.021961,448.0,Sri Lanka,LKA,LKA,20210214
0.294221,0.020035,531.0,Sudan,SDN,SDN,20210214
0.260323,0.006426,4678.0,Sweden,SWE,SWE,20210214
0.302909,0.009631,2304.0,Switzerland,CHE,CHE,20210214
0.419045,0.005231,8956.0,Taiwan,TWN,TWN,20210214
0.326573,0.02442,380.0,Tanzania,TZA,TZA,20210214
0.378616,0.006467,5663.0,Thailand,THA,THA,20210214
0.41036,0.01278,1511.0,Tunisia,TUN,TUN,20210214
0.425112,0.006907,5131.0,Turkey,TUR,TUR,20210214
0.210454,0.004903,6933.0,Ukraine,UKR,UKR,20210214
0.225185,0.017017,613.0,United Arab Emirates,ARE,ARE,20210214
0.226768,0.006578,4064.0,United Kingdom,GBR,GBR,20210214
0.278077,0.010197,1936.0,Uruguay,URY,URY,20210214
0.209902,0.020479,425.0,Uzbekistan,UZB,UZB,20210214
0.330058,0.009409,2515.0,Venezuela,VEN,VEN,20210214
0.332341,0.004618,10397.0,Vietnam,VNM,VNM,20210214
0.277778,0.027886,269.0,Yemen,YEM,YEM,20210214
0.207038,0.021237,380.0,Afghanistan,AFG,AFG,20210215
0.256241,0.022983,349.0,Albania,ALB,ALB,20210215
0.336376,0.011238,1767.0,Algeria,DZA,DZA,20210215
0.203582,0.027743,216.0,Angola,AGO,AGO,20210215
0.238584,0.004672,8322.0,Argentina,ARG,ARG,20210215
0.230835,0.032217,171.0,Armenia,ARM,ARM,20210215
0.264695,0.006759,4825.0,Australia,AUS,AUS,20210215
0.274278,0.009787,2074.0,Austria,AUT,AUT,20210215
0.217297,0.022301,348.0,Azerbaijan,AZE,AZE,20210215
0.256072,0.011667,1437.0,Bangladesh,BGD,BGD,20210215
0.230649,0.013253,1042.0,Belarus,BLR,BLR,20210215
0.335066,0.009933,2269.0,Belgium,BEL,BEL,20210215
0.315443,0.009998,2190.0,Bolivia,BOL,BOL,20210215
0.302972,0.020086,543.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.260756,0.003074,20395.0,Brazil,BRA,BRA,20210215
0.263295,0.009596,2118.0,Bulgaria,BGR,BGR,20210215
0.367775,0.038151,149.0,Burkina Faso,BFA,BFA,20210215
0.34517,0.038534,152.0,Cambodia,KHM,KHM,20210215
0.360613,0.026231,334.0,Cameroon,CMR,CMR,20210215
0.262899,0.005477,6470.0,Canada,CAN,CAN,20210215
0.307032,0.008358,3066.0,Chile,CHL,CHL,20210215
0.36108,0.00563,7302.0,Colombia,COL,COL,20210215
0.318833,0.015132,954.0,Costa Rica,CRI,CRI,20210215
0.390753,0.025473,374.0,C̫te d'Ivoire,CIV,CIV,20210215
0.263861,0.012483,1244.0,Croatia,HRV,HRV,20210215
0.367443,0.007697,3924.0,Czech Republic,CZE,CZE,20210215
0.332144,0.035697,201.0,Democratic Republic of the Congo,COD,COD,20210215
0.246673,0.010961,1559.0,Denmark,DNK,DNK,20210215
0.363782,0.014166,1275.0,Dominican Republic,DOM,DOM,20210215
0.353756,0.008252,3393.0,Ecuador,ECU,ECU,20210215
0.369055,0.007518,4152.0,Egypt,EGY,EGY,20210215
0.347506,0.012944,1383.0,El Salvador,SLV,SLV,20210215
0.224259,0.021181,391.0,Ethiopia,ETH,ETH,20210215
0.254016,0.016669,686.0,Finland,FIN,FIN,20210215
0.377762,0.003695,17235.0,France,FRA,FRA,20210215
0.2646,0.003858,13089.0,Germany,DEU,DEU,20210215
0.33562,0.014548,1062.0,Ghana,GHA,GHA,20210215
0.292487,0.008363,2968.0,Greece,GRC,GRC,20210215
0.288089,0.012458,1332.0,Guatemala,GTM,GTM,20210215
0.28807,0.035597,157.0,Haiti,HTI,HTI,20210215
0.371063,0.014583,1106.0,Honduras,HND,HND,20210215
0.378569,0.016855,837.0,Hong Kong,HKG,HKG,20210215
0.276325,0.006576,4626.0,Hungary,HUN,HUN,20210215
0.18401,0.003785,10478.0,India,IND,IND,20210215
0.293579,0.00552,6823.0,Indonesia,IDN,IDN,20210215
0.320432,0.009677,2336.0,Iraq,IRQ,IRQ,20210215
0.218663,0.012711,1054.0,Ireland,IRL,IRL,20210215
0.298206,0.016756,804.0,Israel,ISR,ISR,20210215
0.256703,0.004333,10166.0,Italy,ITA,ITA,20210215
0.271893,0.002289,37872.0,Japan,JPN,JPN,20210215
0.316386,0.013115,1254.0,Jordan,JOR,JOR,20210215
0.215826,0.01465,811.0,Kazakhstan,KAZ,KAZ,20210215
0.23882,0.012028,1244.0,Kenya,KEN,KEN,20210215
0.321636,0.027871,273.0,Kuwait,KWT,KWT,20210215
0.155737,0.022889,271.0,Kyrgyzstan,KGZ,KGZ,20210215
0.427722,0.04797,108.0,Laos,LAO,LAO,20210215
0.277517,0.016454,735.0,Lebanon,LBN,LBN,20210215
0.3084,0.017428,717.0,Libya,LBY,LBY,20210215
0.363889,0.008743,3037.0,Malaysia,MYS,MYS,20210215
0.500448,0.042907,133.0,Mali,MLI,MLI,20210215
0.275143,0.003208,19373.0,Mexico,MEX,MEX,20210215
0.204954,0.017742,560.0,Moldova,MDA,MDA,20210215
0.296932,0.017855,674.0,Morocco,MAR,MAR,20210215
0.286334,0.020121,517.0,Mozambique,MOZ,MOZ,20210215
0.101382,0.021934,227.0,Myanmar,MMR,MMR,20210215
0.238011,0.014382,922.0,Nepal,NPL,NPL,20210215
0.247019,0.007048,3748.0,Netherlands,NLD,NLD,20210215
0.271124,0.009442,2225.0,New Zealand,NZL,NZL,20210215
0.327623,0.017401,726.0,Nicaragua,NIC,NIC,20210215
0.228098,0.009546,1942.0,Nigeria,NGA,NGA,20210215
0.210726,0.008889,2117.0,Norway,NOR,NOR,20210215
0.329355,0.04266,116.0,Oman,OMN,OMN,20210215
0.242269,0.010416,1678.0,Pakistan,PAK,PAK,20210215
0.473059,0.02416,435.0,Palestine,PSE,PSE,20210215
0.326486,0.019257,593.0,Panama,PAN,PAN,20210215
0.309031,0.015125,934.0,Paraguay,PRY,PRY,20210215
0.35576,0.007125,4545.0,Peru,PER,PER,20210215
0.329506,0.005913,6333.0,Philippines,PHL,PHL,20210215
0.34328,0.007262,4281.0,Poland,POL,POL,20210215
0.228116,0.006301,4453.0,Portugal,PRT,PRT,20210215
0.304866,0.015781,853.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.303898,0.031435,222.0,Qatar,QAT,QAT,20210215
0.235177,0.007367,3326.0,Romania,ROU,ROU,20210215
0.170993,0.004948,5833.0,Russia,RUS,RUS,20210215
0.285152,0.012639,1297.0,Saudi Arabia,SAU,SAU,20210215
0.429836,0.039739,139.0,Senegal,SEN,SEN,20210215
0.217084,0.010501,1545.0,Serbia,SRB,SRB,20210215
0.322154,0.021595,490.0,Singapore,SGP,SGP,20210215
0.317375,0.011921,1528.0,Slovakia,SVK,SVK,20210215
0.308464,0.017478,693.0,Slovenia,SVN,SVN,20210215
0.296597,0.008172,3133.0,South Africa,ZAF,ZAF,20210215
0.280705,0.008856,2587.0,South Korea,KOR,KOR,20210215
0.264726,0.005301,6929.0,Spain,ESP,ESP,20210215
0.307179,0.021311,469.0,Sri Lanka,LKA,LKA,20210215
0.277251,0.019344,550.0,Sudan,SDN,SDN,20210215
0.259527,0.006349,4767.0,Sweden,SWE,SWE,20210215
0.303301,0.009517,2361.0,Switzerland,CHE,CHE,20210215
0.41876,0.005107,9369.0,Taiwan,TWN,TWN,20210215
0.316882,0.023502,400.0,Tanzania,TZA,TZA,20210215
0.372522,0.006369,5800.0,Thailand,THA,THA,20210215
0.389241,0.01251,1559.0,Tunisia,TUN,TUN,20210215
0.426229,0.006866,5194.0,Turkey,TUR,TUR,20210215
0.209293,0.004825,7121.0,Ukraine,UKR,UKR,20210215
0.22512,0.016928,619.0,United Arab Emirates,ARE,ARE,20210215
0.224345,0.006523,4103.0,United Kingdom,GBR,GBR,20210215
0.270892,0.010045,1963.0,Uruguay,URY,URY,20210215
0.190626,0.019774,421.0,Uzbekistan,UZB,UZB,20210215
0.328116,0.00925,2595.0,Venezuela,VEN,VEN,20210215
0.324094,0.004483,10915.0,Vietnam,VNM,VNM,20210215
0.271657,0.027962,281.0,Yemen,YEM,YEM,20210215
0.171574,0.019364,378.0,Afghanistan,AFG,AFG,20210216
0.284057,0.023798,352.0,Albania,ALB,ALB,20210216
0.338536,0.011245,1768.0,Algeria,DZA,DZA,20210216
0.194379,0.027201,220.0,Angola,AGO,AGO,20210216
0.239039,0.004616,8537.0,Argentina,ARG,ARG,20210216
0.250307,0.033073,176.0,Armenia,ARM,ARM,20210216
0.26019,0.006234,4990.0,Australia,AUS,AUS,20210216
0.271281,0.009604,2139.0,Austria,AUT,AUT,20210216
0.201449,0.020974,370.0,Azerbaijan,AZE,AZE,20210216
0.245425,0.011357,1471.0,Bangladesh,BGD,BGD,20210216
0.232046,0.013086,1081.0,Belarus,BLR,BLR,20210216
0.326085,0.009766,2320.0,Belgium,BEL,BEL,20210216
0.31252,0.009942,2191.0,Bolivia,BOL,BOL,20210216
0.310585,0.020061,541.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.261807,0.003031,21034.0,Brazil,BRA,BRA,20210216
0.267284,0.00946,2191.0,Bulgaria,BGR,BGR,20210216
0.37935,0.038775,148.0,Burkina Faso,BFA,BFA,20210216
0.302781,0.036905,166.0,Cambodia,KHM,KHM,20210216
0.348627,0.025769,340.0,Cameroon,CMR,CMR,20210216
0.26261,0.005414,6614.0,Canada,CAN,CAN,20210216
0.302866,0.008324,3059.0,Chile,CHL,CHL,20210216
0.3607,0.005629,7299.0,Colombia,COL,COL,20210216
0.307223,0.014721,978.0,Costa Rica,CRI,CRI,20210216
0.398635,0.025025,394.0,C̫te d'Ivoire,CIV,CIV,20210216
0.259539,0.012331,1266.0,Croatia,HRV,HRV,20210216
0.374299,0.007617,4041.0,Czech Republic,CZE,CZE,20210216
0.372255,0.035255,208.0,Democratic Republic of the Congo,COD,COD,20210216
0.241901,0.010716,1611.0,Denmark,DNK,DNK,20210216
0.361532,0.013828,1330.0,Dominican Republic,DOM,DOM,20210216
0.356763,0.008155,3486.0,Ecuador,ECU,ECU,20210216
0.370257,0.007383,4307.0,Egypt,EGY,EGY,20210216
0.34211,0.012799,1402.0,El Salvador,SLV,SLV,20210216
0.231065,0.021741,379.0,Ethiopia,ETH,ETH,20210216
0.257561,0.016446,708.0,Finland,FIN,FIN,20210216
0.376448,0.003714,17626.0,France,FRA,FRA,20210216
0.261241,0.003796,13412.0,Germany,DEU,DEU,20210216
0.334115,0.014468,1065.0,Ghana,GHA,GHA,20210216
0.283782,0.008287,2970.0,Greece,GRC,GRC,20210216
0.288151,0.012444,1333.0,Guatemala,GTM,GTM,20210216
0.314145,0.034862,166.0,Haiti,HTI,HTI,20210216
0.361545,0.014679,1079.0,Honduras,HND,HND,20210216
0.368894,0.016496,870.0,Hong Kong,HKG,HKG,20210216
0.274712,0.006461,4786.0,Hungary,HUN,HUN,20210216
0.184951,0.003764,10635.0,India,IND,IND,20210216
0.285569,0.005414,7006.0,Indonesia,IDN,IDN,20210216
0.327388,0.009452,2467.0,Iraq,IRQ,IRQ,20210216
0.218476,0.012758,1045.0,Ireland,IRL,IRL,20210216
0.2959,0.016559,818.0,Israel,ISR,ISR,20210216
0.25885,0.00427,10566.0,Italy,ITA,ITA,20210216
0.264463,0.002247,38529.0,Japan,JPN,JPN,20210216
0.336192,0.0131,1297.0,Jordan,JOR,JOR,20210216
0.208917,0.014281,836.0,Kazakhstan,KAZ,KAZ,20210216
0.228474,0.011768,1268.0,Kenya,KEN,KEN,20210216
0.301581,0.027759,264.0,Kuwait,KWT,KWT,20210216
0.169732,0.023473,276.0,Kyrgyzstan,KGZ,KGZ,20210216
0.404839,0.048146,106.0,Laos,LAO,LAO,20210216
0.275843,0.016917,694.0,Lebanon,LBN,LBN,20210216
0.300536,0.017322,712.0,Libya,LBY,LBY,20210216
0.445578,0.04958,102.0,Madagascar,MDG,MDG,20210216
0.354111,0.008627,3079.0,Malaysia,MYS,MYS,20210216
0.460544,0.044374,123.0,Mali,MLI,MLI,20210216
0.274623,0.003199,19467.0,Mexico,MEX,MEX,20210216
0.225574,0.018182,574.0,Moldova,MDA,MDA,20210216
0.312586,0.018014,682.0,Morocco,MAR,MAR,20210216
0.296122,0.020347,518.0,Mozambique,MOZ,MOZ,20210216
0.122668,0.022581,241.0,Myanmar,MMR,MMR,20210216
0.245612,0.014237,954.0,Nepal,NPL,NPL,20210216
0.249674,0.006979,3856.0,Netherlands,NLD,NLD,20210216
0.276179,0.009238,2418.0,New Zealand,NZL,NZL,20210216
0.329434,0.017424,726.0,Nicaragua,NIC,NIC,20210216
0.231359,0.009604,1939.0,Nigeria,NGA,NGA,20210216
0.216602,0.008934,2135.0,Norway,NOR,NOR,20210216
0.327754,0.043232,113.0,Oman,OMN,OMN,20210216
0.252967,0.010403,1745.0,Pakistan,PAK,PAK,20210216
0.450598,0.023778,446.0,Palestine,PSE,PSE,20210216
0.327723,0.018666,632.0,Panama,PAN,PAN,20210216
0.309352,0.014823,971.0,Paraguay,PRY,PRY,20210216
0.353744,0.007054,4627.0,Peru,PER,PER,20210216
0.328063,0.005812,6541.0,Philippines,PHL,PHL,20210216
0.347791,0.007189,4399.0,Poland,POL,POL,20210216
0.225944,0.006182,4579.0,Portugal,PRT,PRT,20210216
0.284081,0.015133,884.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.32156,0.031807,226.0,Qatar,QAT,QAT,20210216
0.234841,0.007325,3360.0,Romania,ROU,ROU,20210216
0.170115,0.0049,5910.0,Russia,RUS,RUS,20210216
0.274434,0.01228,1331.0,Saudi Arabia,SAU,SAU,20210216
0.445054,0.040571,139.0,Senegal,SEN,SEN,20210216
0.213577,0.010408,1555.0,Serbia,SRB,SRB,20210216
0.323603,0.021308,504.0,Singapore,SGP,SGP,20210216
0.317492,0.011802,1560.0,Slovakia,SVK,SVK,20210216
0.302532,0.017633,675.0,Slovenia,SVN,SVN,20210216
0.292996,0.008038,3220.0,South Africa,ZAF,ZAF,20210216
0.275457,0.008693,2675.0,South Korea,KOR,KOR,20210216
0.265467,0.005253,7070.0,Spain,ESP,ESP,20210216
0.307468,0.020899,489.0,Sri Lanka,LKA,LKA,20210216
0.274978,0.019227,555.0,Sudan,SDN,SDN,20210216
0.25358,0.006257,4828.0,Sweden,SWE,SWE,20210216
0.299152,0.009488,2350.0,Switzerland,CHE,CHE,20210216
0.412476,0.004973,9848.0,Taiwan,TWN,TWN,20210216
0.318936,0.023539,399.0,Tanzania,TZA,TZA,20210216
0.366657,0.006311,5873.0,Thailand,THA,THA,20210216
0.381488,0.012502,1540.0,Tunisia,TUN,TUN,20210216
0.426796,0.006766,5354.0,Turkey,TUR,TUR,20210216
0.211545,0.004774,7338.0,Ukraine,UKR,UKR,20210216
0.225291,0.016678,628.0,United Arab Emirates,ARE,ARE,20210216
0.218314,0.006415,4151.0,United Kingdom,GBR,GBR,20210216
0.272352,0.009967,2002.0,Uruguay,URY,URY,20210216
0.18317,0.019314,425.0,Uzbekistan,UZB,UZB,20210216
0.331622,0.009145,2672.0,Venezuela,VEN,VEN,20210216
0.32781,0.004329,11765.0,Vietnam,VNM,VNM,20210216
0.264014,0.027879,289.0,Yemen,YEM,YEM,20210216
0.17138,0.019481,397.0,Afghanistan,AFG,AFG,20210217
0.302172,0.023548,385.0,Albania,ALB,ALB,20210217
0.338643,0.011196,1783.0,Algeria,DZA,DZA,20210217
0.212111,0.027277,227.0,Angola,AGO,AGO,20210217
0.238538,0.004541,8808.0,Argentina,ARG,ARG,20210217
0.229048,0.031192,184.0,Armenia,ARM,ARM,20210217
0.254347,0.006166,5033.0,Australia,AUS,AUS,20210217
0.26585,0.009442,2182.0,Austria,AUT,AUT,20210217
0.204182,0.020985,373.0,Azerbaijan,AZE,AZE,20210217
0.251043,0.011457,1468.0,Bangladesh,BGD,BGD,20210217
0.234551,0.012815,1113.0,Belarus,BLR,BLR,20210217
0.325797,0.009662,2369.0,Belgium,BEL,BEL,20210217
0.306668,0.009851,2219.0,Bolivia,BOL,BOL,20210217
0.308426,0.019864,551.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.26395,0.002985,21833.0,Brazil,BRA,BRA,20210217
0.272354,0.009397,2244.0,Bulgaria,BGR,BGR,20210217
0.422174,0.039396,151.0,Burkina Faso,BFA,BFA,20210217
0.333701,0.036645,173.0,Cambodia,KHM,KHM,20210217
0.368874,0.025539,356.0,Cameroon,CMR,CMR,20210217
0.257435,0.005338,6728.0,Canada,CAN,CAN,20210217
0.312961,0.008399,3059.0,Chile,CHL,CHL,20210217
0.354252,0.005592,7329.0,Colombia,COL,COL,20210217
0.299879,0.014388,1010.0,Costa Rica,CRI,CRI,20210217
0.379025,0.02361,425.0,C̫te d'Ivoire,CIV,CIV,20210217
0.248651,0.012094,1275.0,Croatia,HRV,HRV,20210217
0.368118,0.007461,4175.0,Czech Republic,CZE,CZE,20210217
0.382105,0.034714,217.0,Democratic Republic of the Congo,COD,COD,20210217
0.236573,0.01056,1628.0,Denmark,DNK,DNK,20210217
0.357258,0.013848,1320.0,Dominican Republic,DOM,DOM,20210217
0.360979,0.00788,3753.0,Ecuador,ECU,ECU,20210217
0.385592,0.007353,4400.0,Egypt,EGY,EGY,20210217
0.332269,0.012501,1440.0,El Salvador,SLV,SLV,20210217
0.244233,0.022224,383.0,Ethiopia,ETH,ETH,20210217
0.257244,0.016407,710.0,Finland,FIN,FIN,20210217
0.376277,0.003667,18068.0,France,FRA,FRA,20210217
0.260918,0.00374,13807.0,Germany,DEU,DEU,20210217
0.325768,0.014406,1067.0,Ghana,GHA,GHA,20210217
0.274648,0.008147,3017.0,Greece,GRC,GRC,20210217
0.298387,0.01241,1367.0,Guatemala,GTM,GTM,20210217
0.306709,0.033196,181.0,Haiti,HTI,HTI,20210217
0.368255,0.014756,1070.0,Honduras,HND,HND,20210217
0.383492,0.016418,897.0,Hong Kong,HKG,HKG,20210217
0.274321,0.006378,4903.0,Hungary,HUN,HUN,20210217
0.187243,0.003727,10955.0,India,IND,IND,20210217
0.286409,0.005365,7144.0,Indonesia,IDN,IDN,20210217
0.326349,0.009149,2631.0,Iraq,IRQ,IRQ,20210217
0.215153,0.012426,1089.0,Ireland,IRL,IRL,20210217
0.287466,0.016399,819.0,Israel,ISR,ISR,20210217
0.258763,0.004206,10886.0,Italy,ITA,ITA,20210217
0.261186,0.002239,38462.0,Japan,JPN,JPN,20210217
0.320138,0.0129,1312.0,Jordan,JOR,JOR,20210217
0.207566,0.013965,858.0,Kazakhstan,KAZ,KAZ,20210217
0.238317,0.011814,1293.0,Kenya,KEN,KEN,20210217
0.303689,0.029117,272.0,Kuwait,KWT,KWT,20210217
0.191523,0.023381,293.0,Kyrgyzstan,KGZ,KGZ,20210217
0.42218,0.047239,109.0,Laos,LAO,LAO,20210217
0.267107,0.017183,665.0,Lebanon,LBN,LBN,20210217
0.290616,0.017107,718.0,Libya,LBY,LBY,20210217
0.412837,0.048148,109.0,Madagascar,MDG,MDG,20210217
0.347408,0.008547,3115.0,Malaysia,MYS,MYS,20210217
0.440041,0.044741,126.0,Mali,MLI,MLI,20210217
0.279491,0.003209,19549.0,Mexico,MEX,MEX,20210217
0.226852,0.01789,594.0,Moldova,MDA,MDA,20210217
0.319806,0.017854,698.0,Morocco,MAR,MAR,20210217
0.310543,0.020269,530.0,Mozambique,MOZ,MOZ,20210217
0.108336,0.021306,241.0,Myanmar,MMR,MMR,20210217
0.250857,0.014361,954.0,Nepal,NPL,NPL,20210217
0.247641,0.006828,4010.0,Netherlands,NLD,NLD,20210217
0.276301,0.009022,2535.0,New Zealand,NZL,NZL,20210217
0.332375,0.017195,750.0,Nicaragua,NIC,NIC,20210217
0.221477,0.009416,1960.0,Nigeria,NGA,NGA,20210217
0.211883,0.008883,2119.0,Norway,NOR,NOR,20210217
0.31997,0.041239,123.0,Oman,OMN,OMN,20210217
0.239379,0.01005,1812.0,Pakistan,PAK,PAK,20210217
0.415027,0.023294,445.0,Palestine,PSE,PSE,20210217
0.332228,0.018541,646.0,Panama,PAN,PAN,20210217
0.283714,0.014423,986.0,Paraguay,PRY,PRY,20210217
0.348164,0.006979,4694.0,Peru,PER,PER,20210217
0.332762,0.005731,6773.0,Philippines,PHL,PHL,20210217
0.351249,0.007054,4585.0,Poland,POL,POL,20210217
0.229617,0.006152,4677.0,Portugal,PRT,PRT,20210217
0.26706,0.014689,919.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.321642,0.031849,224.0,Qatar,QAT,QAT,20210217
0.234676,0.007234,3445.0,Romania,ROU,ROU,20210217
0.169629,0.004811,6085.0,Russia,RUS,RUS,20210217
0.279259,0.012337,1341.0,Saudi Arabia,SAU,SAU,20210217
0.392834,0.039445,144.0,Senegal,SEN,SEN,20210217
0.218847,0.01036,1596.0,Serbia,SRB,SRB,20210217
0.318178,0.021285,502.0,Singapore,SGP,SGP,20210217
0.313194,0.011402,1661.0,Slovakia,SVK,SVK,20210217
0.28265,0.016892,709.0,Slovenia,SVN,SVN,20210217
0.292945,0.007973,3271.0,South Africa,ZAF,ZAF,20210217
0.276549,0.008609,2732.0,South Korea,KOR,KOR,20210217
0.260256,0.005196,7138.0,Spain,ESP,ESP,20210217
0.32716,0.021334,491.0,Sri Lanka,LKA,LKA,20210217
0.291182,0.019589,561.0,Sudan,SDN,SDN,20210217
0.243904,0.00611,4939.0,Sweden,SWE,SWE,20210217
0.297588,0.009409,2382.0,Switzerland,CHE,CHE,20210217
0.417689,0.004905,10151.0,Taiwan,TWN,TWN,20210217
0.303667,0.022915,414.0,Tanzania,TZA,TZA,20210217
0.370013,0.006227,6046.0,Thailand,THA,THA,20210217
0.386728,0.012494,1542.0,Tunisia,TUN,TUN,20210217
0.426691,0.006699,5460.0,Turkey,TUR,TUR,20210217
0.206183,0.004654,7579.0,Ukraine,UKR,UKR,20210217
0.251681,0.016808,652.0,United Arab Emirates,ARE,ARE,20210217
0.218491,0.006319,4294.0,United Kingdom,GBR,GBR,20210217
0.266625,0.009757,2059.0,Uruguay,URY,URY,20210217
0.200488,0.019954,441.0,Uzbekistan,UZB,UZB,20210217
0.324019,0.008966,2736.0,Venezuela,VEN,VEN,20210217
0.326828,0.004178,12611.0,Vietnam,VNM,VNM,20210217
0.300366,0.029934,282.0,Yemen,YEM,YEM,20210217
0.175422,0.020993,389.0,Afghanistan,AFG,AFG,20210218
0.314987,0.023355,396.0,Albania,ALB,ALB,20210218
0.326277,0.010966,1825.0,Algeria,DZA,DZA,20210218
0.225329,0.027128,242.0,Angola,AGO,AGO,20210218
0.245316,0.004533,9015.0,Argentina,ARG,ARG,20210218
0.237754,0.032682,197.0,Armenia,ARM,ARM,20210218
0.254802,0.006142,5072.0,Australia,AUS,AUS,20210218
0.26329,0.009269,2276.0,Austria,AUT,AUT,20210218
0.210293,0.021396,368.0,Azerbaijan,AZE,AZE,20210218
0.244202,0.011362,1473.0,Bangladesh,BGD,BGD,20210218
0.244557,0.012757,1150.0,Belarus,BLR,BLR,20210218
0.320216,0.009523,2418.0,Belgium,BEL,BEL,20210218
0.305601,0.009822,2227.0,Bolivia,BOL,BOL,20210218
0.297456,0.019595,552.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.263061,0.002936,22534.0,Brazil,BRA,BRA,20210218
0.270123,0.00928,2289.0,Bulgaria,BGR,BGR,20210218
0.426183,0.039249,154.0,Burkina Faso,BFA,BFA,20210218
0.334203,0.035626,181.0,Cambodia,KHM,KHM,20210218
0.360026,0.025239,360.0,Cameroon,CMR,CMR,20210218
0.262573,0.005307,6892.0,Canada,CAN,CAN,20210218
0.323231,0.008407,3103.0,Chile,CHL,CHL,20210218
0.345757,0.005538,7387.0,Colombia,COL,COL,20210218
0.303553,0.014224,1037.0,Costa Rica,CRI,CRI,20210218
0.392177,0.023902,427.0,C̫te d'Ivoire,CIV,CIV,20210218
0.245725,0.012055,1273.0,Croatia,HRV,HRV,20210218
0.363317,0.007338,4296.0,Czech Republic,CZE,CZE,20210218
0.374562,0.034508,218.0,Democratic Republic of the Congo,COD,COD,20210218
0.225916,0.01017,1697.0,Denmark,DNK,DNK,20210218
0.356846,0.013206,1313.0,Dominican Republic,DOM,DOM,20210218
0.365328,0.007675,3966.0,Ecuador,ECU,ECU,20210218
0.380828,0.007198,4566.0,Egypt,EGY,EGY,20210218
0.331191,0.012493,1435.0,El Salvador,SLV,SLV,20210218
0.257727,0.0226,384.0,Ethiopia,ETH,ETH,20210218
0.263447,0.016204,738.0,Finland,FIN,FIN,20210218
0.374626,0.003604,18652.0,France,FRA,FRA,20210218
0.256224,0.003659,14233.0,Germany,DEU,DEU,20210218
0.318236,0.014219,1082.0,Ghana,GHA,GHA,20210218
0.276299,0.008043,3109.0,Greece,GRC,GRC,20210218
0.295737,0.01239,1356.0,Guatemala,GTM,GTM,20210218
0.27888,0.044179,100.0,Guinea,GIN,GIN,20210218
0.345134,0.033109,191.0,Haiti,HTI,HTI,20210218
0.362616,0.014614,1084.0,Honduras,HND,HND,20210218
0.377529,0.015804,960.0,Hong Kong,HKG,HKG,20210218
0.285028,0.006321,5118.0,Hungary,HUN,HUN,20210218
0.179887,0.003653,11055.0,India,IND,IND,20210218
0.286665,0.005311,7293.0,Indonesia,IDN,IDN,20210218
0.319008,0.008932,2728.0,Iraq,IRQ,IRQ,20210218
0.208628,0.012042,1136.0,Ireland,IRL,IRL,20210218
0.271279,0.016232,814.0,Israel,ISR,ISR,20210218
0.256916,0.004117,11314.0,Italy,ITA,ITA,20210218
0.255842,0.002221,38533.0,Japan,JPN,JPN,20210218
0.331865,0.013004,1317.0,Jordan,JOR,JOR,20210218
0.204349,0.01375,878.0,Kazakhstan,KAZ,KAZ,20210218
0.241627,0.011767,1314.0,Kenya,KEN,KEN,20210218
