pct_hes_dontlike,hes_dontlike_se,pct_hes_dontlike_unw,hes_dontlike_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.07729,0.00917,0.076281,0.009225,839.0,Turkey,TUR,TUR,20210214
0.064239,0.007151,0.054,0.007757,1000.0,Ukraine,UKR,UKR,20210214
0.108039,0.01238,0.104575,0.012559,612.0,United Kingdom,GBR,GBR,20210214
0.066277,0.013801,0.05098,0.015609,255.0,Uruguay,URY,URY,20210214
0.080988,0.014486,0.07362,0.015133,326.0,Venezuela,VEN,VEN,20210214
0.016938,0.003622,0.021658,0.003211,1616.0,Vietnam,VNM,VNM,20210214
0.073662,0.02028,0.11157,0.016827,242.0,Algeria,DZA,DZA,20210215
0.065677,0.006607,0.058962,0.006948,1272.0,Argentina,ARG,ARG,20210215
0.062532,0.0092,0.065187,0.009023,721.0,Australia,AUS,AUS,20210215
0.100009,0.016314,0.09697,0.01654,330.0,Austria,AUT,AUT,20210215
0.058478,0.014511,0.051502,0.015405,233.0,Bangladesh,BGD,BGD,20210215
0.054129,0.018497,0.056962,0.018059,158.0,Belarus,BLR,BLR,20210215
0.094808,0.016564,0.107955,0.015636,352.0,Belgium,BEL,BEL,20210215
0.085903,0.01318,0.057508,0.015864,313.0,Bolivia,BOL,BOL,20210215
0.064076,0.003993,0.056355,0.004241,3336.0,Brazil,BRA,BRA,20210215
0.122627,0.017871,0.108553,0.018844,304.0,Bulgaria,BGR,BGR,20210215
0.085233,0.00939,0.097292,0.008848,997.0,Canada,CAN,CAN,20210215
0.099544,0.012578,0.082988,0.013651,482.0,Chile,CHL,CHL,20210215
0.045122,0.00636,0.04507,0.006363,1065.0,Colombia,COL,COL,20210215
0.093956,0.021085,0.072368,0.023744,152.0,Costa Rica,CRI,CRI,20210215
0.074527,0.022711,0.092025,0.020634,163.0,Croatia,HRV,HRV,20210215
0.127118,0.013611,0.126878,0.013622,599.0,Czech Republic,CZE,CZE,20210215
0.130835,0.019642,0.116105,0.020676,267.0,Denmark,DNK,DNK,20210215
0.113701,0.022829,0.116162,0.022617,198.0,Dominican Republic,DOM,DOM,20210215
0.079078,0.011181,0.070476,0.011789,525.0,Ecuador,ECU,ECU,20210215
0.091918,0.010242,0.074468,0.011271,658.0,Egypt,EGY,EGY,20210215
0.069872,0.018959,0.078818,0.017937,203.0,El Salvador,SLV,SLV,20210215
0.053434,0.023953,0.07438,0.02053,121.0,Finland,FIN,FIN,20210215
0.088866,0.005525,0.090471,0.00548,2697.0,France,FRA,FRA,20210215
0.102288,0.006667,0.095581,0.006871,1946.0,Germany,DEU,DEU,20210215
0.11018,0.02506,0.119048,0.024229,168.0,Ghana,GHA,GHA,20210215
0.036853,0.009881,0.041565,0.009327,409.0,Greece,GRC,GRC,20210215
0.095083,0.022255,0.130435,0.019384,230.0,Guatemala,GTM,GTM,20210215
0.107376,0.022844,0.095808,0.024029,167.0,Honduras,HND,HND,20210215
0.083972,0.026414,0.1,0.024419,130.0,Hong Kong,HKG,HKG,20210215
0.097038,0.011449,0.099415,0.011326,684.0,Hungary,HUN,HUN,20210215
0.044322,0.006217,0.061538,0.005325,1495.0,India,IND,IND,20210215
0.083674,0.008615,0.084924,0.008557,1048.0,Indonesia,IDN,IDN,20210215
0.072603,0.015157,0.094086,0.013472,372.0,Iraq,IRQ,IRQ,20210215
0.040315,0.017224,0.052941,0.015131,170.0,Ireland,IRL,IRL,20210215
0.063419,0.005938,0.058027,0.00619,1551.0,Italy,ITA,ITA,20210215
0.083721,0.003992,0.091571,0.003834,5220.0,Japan,JPN,JPN,20210215
0.226233,0.026673,0.183962,0.028803,212.0,Jordan,JOR,JOR,20210215
0.130178,0.032012,0.122642,0.032839,106.0,Kazakhstan,KAZ,KAZ,20210215
0.063355,0.016835,0.06,0.017268,200.0,Kenya,KEN,KEN,20210215
0.057228,0.010556,0.055319,0.010726,470.0,Malaysia,MYS,MYS,20210215
0.051335,0.004417,0.056229,0.004231,2721.0,Mexico,MEX,MEX,20210215
0.004819,0.011091,0.015748,0.00617,127.0,Nepal,NPL,NPL,20210215
0.103874,0.013434,0.114082,0.012893,561.0,Netherlands,NLD,NLD,20210215
0.072682,0.012419,0.075221,0.012225,452.0,New Zealand,NZL,NZL,20210215
0.042398,0.021079,0.048077,0.019854,104.0,Nicaragua,NIC,NIC,20210215
0.110826,0.013568,0.052045,0.019175,269.0,Nigeria,NGA,NGA,20210215
0.068293,0.015721,0.083601,0.014327,311.0,Norway,NOR,NOR,20210215
0.046089,0.014837,0.064982,0.012621,277.0,Pakistan,PAK,PAK,20210215
0.090652,0.028784,0.095238,0.028154,105.0,Panama,PAN,PAN,20210215
0.050249,0.017607,0.050955,0.017491,157.0,Paraguay,PRY,PRY,20210215
0.058239,0.0089,0.053292,0.009279,638.0,Peru,PER,PER,20210215
0.076752,0.008037,0.065969,0.008618,955.0,Philippines,PHL,PHL,20210215
0.090716,0.011358,0.088141,0.011507,624.0,Poland,POL,POL,20210215
0.066525,0.010148,0.06891,0.009984,624.0,Portugal,PRT,PRT,20210215
0.131766,0.026986,0.114286,0.028689,140.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.067942,0.012051,0.078313,0.011288,498.0,Romania,ROU,ROU,20210215
0.114432,0.009751,0.096739,0.010501,920.0,Russia,RUS,RUS,20210215
0.089468,0.019342,0.090498,0.019243,221.0,Saudi Arabia,SAU,SAU,20210215
0.106607,0.018884,0.097166,0.019676,247.0,Serbia,SRB,SRB,20210215
0.107193,0.020682,0.113924,0.020138,237.0,Slovakia,SVK,SVK,20210215
0.100463,0.013822,0.103093,0.013664,485.0,South Africa,ZAF,ZAF,20210215
0.079682,0.012094,0.061069,0.013678,393.0,South Korea,KOR,KOR,20210215
0.065186,0.007385,0.058939,0.007741,1018.0,Spain,ESP,ESP,20210215
0.110828,0.011662,0.108298,0.011781,711.0,Sweden,SWE,SWE,20210215
0.109235,0.015706,0.103448,0.016087,377.0,Switzerland,CHE,CHE,20210215
0.059102,0.005826,0.053548,0.006103,1494.0,Taiwan,TWN,TWN,20210215
0.051568,0.006684,0.039146,0.007621,843.0,Thailand,THA,THA,20210215
0.131849,0.019161,0.111111,0.020628,270.0,Tunisia,TUN,TUN,20210215
0.059465,0.008666,0.061278,0.008545,767.0,Turkey,TUR,TUR,20210215
0.056743,0.00722,0.061427,0.006957,1107.0,Ukraine,UKR,UKR,20210215
0.028719,0.016812,0.029412,0.016619,102.0,United Arab Emirates,ARE,ARE,20210215
0.10903,0.012387,0.102007,0.012756,598.0,United Kingdom,GBR,GBR,20210215
0.061804,0.014288,0.066007,0.013856,303.0,Uruguay,URY,URY,20210215
0.049752,0.010266,0.048165,0.010425,436.0,Venezuela,VEN,VEN,20210215
0.02517,0.002853,0.017502,0.003408,2114.0,Vietnam,VNM,VNM,20210215
0.163719,0.024763,0.176471,0.024035,238.0,Algeria,DZA,DZA,20210216
0.059221,0.005891,0.049817,0.006391,1365.0,Argentina,ARG,ARG,20210216
0.062196,0.008391,0.057292,0.00872,768.0,Australia,AUS,AUS,20210216
0.120503,0.017564,0.10828,0.018401,314.0,Austria,AUT,AUT,20210216
0.035319,0.014939,0.048309,0.012861,207.0,Bangladesh,BGD,BGD,20210216
0.093988,0.019314,0.062893,0.023215,159.0,Belarus,BLR,BLR,20210216
0.144477,0.018847,0.134146,0.019442,328.0,Belgium,BEL,BEL,20210216
0.099466,0.016323,0.086957,0.017337,299.0,Bolivia,BOL,BOL,20210216
0.060101,0.003919,0.053272,0.004147,3285.0,Brazil,BRA,BRA,20210216
0.153505,0.020841,0.14966,0.021059,294.0,Bulgaria,BGR,BGR,20210216
0.110211,0.010066,0.106992,0.010198,944.0,Canada,CAN,CAN,20210216
0.06709,0.013072,0.07561,0.01237,410.0,Chile,CHL,CHL,20210216
0.064756,0.007545,0.062802,0.007653,1035.0,Colombia,COL,COL,20210216
0.091562,0.021776,0.07483,0.023869,147.0,Costa Rica,CRI,CRI,20210216
0.166283,0.024921,0.118343,0.028726,169.0,Croatia,HRV,HRV,20210216
0.129218,0.014031,0.122486,0.014356,547.0,Czech Republic,CZE,CZE,20210216
0.089066,0.020653,0.10917,0.018864,229.0,Denmark,DNK,DNK,20210216
0.141757,0.022306,0.115942,0.024302,207.0,Dominican Republic,DOM,DOM,20210216
0.048008,0.009766,0.059524,0.008824,588.0,Ecuador,ECU,ECU,20210216
0.099637,0.012311,0.109034,0.01183,642.0,Egypt,EGY,EGY,20210216
0.102252,0.021629,0.104478,0.021424,201.0,El Salvador,SLV,SLV,20210216
0.106037,0.03266,0.12,0.030944,100.0,Finland,FIN,FIN,20210216
0.082875,0.005639,0.087545,0.005501,2513.0,France,FRA,FRA,20210216
0.083341,0.006194,0.079581,0.006326,1910.0,Germany,DEU,DEU,20210216
0.129838,0.024451,0.092199,0.028408,141.0,Ghana,GHA,GHA,20210216
0.026142,0.009337,0.034211,0.008196,380.0,Greece,GRC,GRC,20210216
0.1139,0.022892,0.108108,0.02342,185.0,Guatemala,GTM,GTM,20210216
0.068461,0.021549,0.066667,0.021816,135.0,Honduras,HND,HND,20210216
0.041695,0.017743,0.047945,0.0166,146.0,Hong Kong,HKG,HKG,20210216
0.101019,0.011626,0.107193,0.011326,709.0,Hungary,HUN,HUN,20210216
0.062819,0.006466,0.068966,0.006191,1537.0,India,IND,IND,20210216
0.087214,0.008764,0.082828,0.008972,990.0,Indonesia,IDN,IDN,20210216
0.093589,0.015345,0.102302,0.014748,391.0,Iraq,IRQ,IRQ,20210216
0.058958,0.021095,0.065217,0.020124,138.0,Ireland,IRL,IRL,20210216
0.219562,0.035458,0.20155,0.036588,129.0,Israel,ISR,ISR,20210216
0.054707,0.005919,0.062011,0.005581,1661.0,Italy,ITA,ITA,20210216
0.085739,0.003956,0.088058,0.003908,5133.0,Japan,JPN,JPN,20210216
0.121464,0.021315,0.107981,0.022435,213.0,Jordan,JOR,JOR,20210216
0.034804,0.014866,0.030075,0.015953,133.0,Kazakhstan,KAZ,KAZ,20210216
0.073174,0.019557,0.073034,0.019575,178.0,Kenya,KEN,KEN,20210216
0.081532,0.01096,0.052758,0.013417,417.0,Malaysia,MYS,MYS,20210216
0.069407,0.004628,0.06211,0.004873,2721.0,Mexico,MEX,MEX,20210216
0.043252,0.019026,0.055172,0.016952,145.0,Nepal,NPL,NPL,20210216
0.110067,0.012132,0.100649,0.01262,616.0,Netherlands,NLD,NLD,20210216
0.057166,0.011612,0.059809,0.011369,418.0,New Zealand,NZL,NZL,20210216
0.033744,0.016492,0.028846,0.017792,104.0,Nicaragua,NIC,NIC,20210216
0.094912,0.01471,0.068027,0.017123,294.0,Nigeria,NGA,NGA,20210216
0.045701,0.012828,0.052632,0.011997,304.0,Norway,NOR,NOR,20210216
0.052296,0.014734,0.064516,0.013352,279.0,Pakistan,PAK,PAK,20210216
0.068627,0.025398,0.069307,0.025282,101.0,Panama,PAN,PAN,20210216
0.053567,0.015846,0.039474,0.018323,152.0,Paraguay,PRY,PRY,20210216
0.041919,0.007889,0.047091,0.007463,722.0,Peru,PER,PER,20210216
0.065548,0.007015,0.051411,0.007862,992.0,Philippines,PHL,PHL,20210216
0.083376,0.010758,0.081664,0.01086,649.0,Poland,POL,POL,20210216
0.076125,0.009138,0.063291,0.009953,711.0,Portugal,PRT,PRT,20210216
0.082519,0.024073,0.086957,0.023508,138.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.082231,0.012486,0.07906,0.012712,468.0,Romania,ROU,ROU,20210216
0.076991,0.009113,0.077013,0.009111,857.0,Russia,RUS,RUS,20210216
0.118104,0.025036,0.122093,0.02468,172.0,Saudi Arabia,SAU,SAU,20210216
0.062931,0.017782,0.073733,0.016523,217.0,Serbia,SRB,SRB,20210216
0.099701,0.019043,0.093617,0.019586,235.0,Slovakia,SVK,SVK,20210216
0.09801,0.012662,0.092979,0.012964,527.0,South Africa,ZAF,ZAF,20210216
0.045402,0.010148,0.038674,0.010957,362.0,South Korea,KOR,KOR,20210216
0.065768,0.007146,0.055985,0.007705,1036.0,Spain,ESP,ESP,20210216
0.087058,0.010639,0.086895,0.010648,702.0,Sweden,SWE,SWE,20210216
0.162103,0.021515,0.153025,0.022025,281.0,Switzerland,CHE,CHE,20210216
0.05828,0.005052,0.042884,0.005842,1609.0,Taiwan,TWN,TWN,20210216
0.031916,0.006293,0.033857,0.006116,827.0,Thailand,THA,THA,20210216
0.059186,0.020681,0.091837,0.016898,196.0,Tunisia,TUN,TUN,20210216
0.097437,0.009256,0.072519,0.010584,786.0,Turkey,TUR,TUR,20210216
0.059705,0.007097,0.058011,0.007193,1086.0,Ukraine,UKR,UKR,20210216
0.096597,0.012057,0.093857,0.012214,586.0,United Kingdom,GBR,GBR,20210216
0.070234,0.012898,0.051195,0.014954,293.0,Uruguay,URY,URY,20210216
0.058722,0.010759,0.051765,0.011418,425.0,Venezuela,VEN,VEN,20210216
0.024157,0.002613,0.015576,0.00324,2247.0,Vietnam,VNM,VNM,20210216
0.181392,0.024758,0.171674,0.025299,233.0,Algeria,DZA,DZA,20210217
0.059784,0.00603,0.052168,0.006429,1361.0,Argentina,ARG,ARG,20210217
0.089958,0.011523,0.086003,0.01176,593.0,Australia,AUS,AUS,20210217
0.073878,0.014364,0.064626,0.015281,294.0,Austria,AUT,AUT,20210217
0.032172,0.016564,0.05641,0.012669,195.0,Bangladesh,BGD,BGD,20210217
0.062269,0.019478,0.066667,0.018869,165.0,Belarus,BLR,BLR,20210217
0.113823,0.017139,0.108761,0.017483,331.0,Belgium,BEL,BEL,20210217
0.067457,0.012783,0.060345,0.013464,348.0,Bolivia,BOL,BOL,20210217
0.064747,0.004075,0.057064,0.004322,3242.0,Brazil,BRA,BRA,20210217
0.123758,0.017139,0.108761,0.018128,331.0,Bulgaria,BGR,BGR,20210217
0.116555,0.009808,0.098485,0.010562,924.0,Canada,CAN,CAN,20210217
0.099802,0.014079,0.087065,0.014968,402.0,Chile,CHL,CHL,20210217
0.069041,0.007965,0.068,0.008021,1000.0,Colombia,COL,COL,20210217
0.054766,0.021116,0.068966,0.01896,145.0,Costa Rica,CRI,CRI,20210217
0.187702,0.029152,0.168675,0.030398,166.0,Croatia,HRV,HRV,20210217
0.114432,0.013056,0.116086,0.012974,603.0,Czech Republic,CZE,CZE,20210217
0.088359,0.019682,0.092166,0.019311,217.0,Denmark,DNK,DNK,20210217
0.151513,0.027227,0.143713,0.027829,167.0,Dominican Republic,DOM,DOM,20210217
0.056452,0.008715,0.055233,0.008805,688.0,Ecuador,ECU,ECU,20210217
0.09798,0.012321,0.10231,0.012086,606.0,Egypt,EGY,EGY,20210217
0.067566,0.017099,0.070796,0.016733,226.0,El Salvador,SLV,SLV,20210217
0.0923,0.005698,0.090802,0.00574,2544.0,France,FRA,FRA,20210217
0.078937,0.006087,0.081309,0.006005,2017.0,Germany,DEU,DEU,20210217
0.114361,0.024625,0.110429,0.025004,163.0,Ghana,GHA,GHA,20210217
0.049961,0.010035,0.043478,0.01072,414.0,Greece,GRC,GRC,20210217
0.088618,0.020384,0.090452,0.020197,199.0,Guatemala,GTM,GTM,20210217
0.081471,0.020948,0.064748,0.023287,139.0,Honduras,HND,HND,20210217
0.105273,0.027353,0.115942,0.026221,138.0,Hong Kong,HKG,HKG,20210217
0.09916,0.011327,0.100567,0.011256,706.0,Hungary,HUN,HUN,20210217
0.080749,0.006543,0.077338,0.006673,1668.0,India,IND,IND,20210217
0.071658,0.008887,0.083505,0.008286,970.0,Indonesia,IDN,IDN,20210217
0.070526,0.014351,0.088832,0.012915,394.0,Iraq,IRQ,IRQ,20210217
0.05232,0.018728,0.057692,0.017885,156.0,Ireland,IRL,IRL,20210217
0.179722,0.031457,0.12037,0.037118,108.0,Israel,ISR,ISR,20210217
0.05967,0.006052,0.062811,0.005909,1608.0,Italy,ITA,ITA,20210217
0.084625,0.004204,0.094093,0.004007,4825.0,Japan,JPN,JPN,20210217
0.174487,0.028868,0.17341,0.028939,173.0,Jordan,JOR,JOR,20210217
0.112994,0.023636,0.077519,0.027982,129.0,Kazakhstan,KAZ,KAZ,20210217
0.049722,0.014914,0.045685,0.015526,197.0,Kenya,KEN,KEN,20210217
0.066221,0.011581,0.058394,0.012281,411.0,Malaysia,MYS,MYS,20210217
0.066858,0.004675,0.063915,0.004774,2738.0,Mexico,MEX,MEX,20210217
0.143204,0.037083,0.166667,0.034854,102.0,Morocco,MAR,MAR,20210217
0.030417,0.02181,0.063492,0.01536,126.0,Nepal,NPL,NPL,20210217
0.090956,0.01139,0.090909,0.011393,638.0,Netherlands,NLD,NLD,20210217
0.085394,0.014193,0.075145,0.015046,346.0,New Zealand,NZL,NZL,20210217
0.03366,0.01793,0.036364,0.017275,110.0,Nicaragua,NIC,NIC,20210217
0.117281,0.014316,0.064407,0.018765,295.0,Nigeria,NGA,NGA,20210217
0.076802,0.01705,0.087273,0.016086,275.0,Norway,NOR,NOR,20210217
0.060346,0.016981,0.083019,0.014656,265.0,Pakistan,PAK,PAK,20210217
0.060319,0.020107,0.062069,0.01984,145.0,Paraguay,PRY,PRY,20210217
0.069696,0.008818,0.055142,0.009837,671.0,Peru,PER,PER,20210217
0.055908,0.0072,0.05642,0.007169,1028.0,Philippines,PHL,PHL,20210217
0.091514,0.010289,0.080229,0.010922,698.0,Poland,POL,POL,20210217
0.050142,0.008585,0.05136,0.008488,662.0,Portugal,PRT,PRT,20210217
0.034119,0.019921,0.064935,0.014676,154.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.091528,0.013374,0.088496,0.013578,452.0,Romania,ROU,ROU,20210217
0.086994,0.009051,0.084567,0.009168,946.0,Russia,RUS,RUS,20210217
0.218207,0.026963,0.151685,0.031045,178.0,Saudi Arabia,SAU,SAU,20210217
0.099539,0.020123,0.09434,0.020611,212.0,Serbia,SRB,SRB,20210217
0.103302,0.017861,0.095588,0.018488,272.0,Slovakia,SVK,SVK,20210217
0.086691,0.023636,0.077519,0.024871,129.0,Slovenia,SVN,SVN,20210217
0.089322,0.013476,0.092672,0.013255,464.0,South Africa,ZAF,ZAF,20210217
0.053567,0.012676,0.061281,0.0119,359.0,South Korea,KOR,KOR,20210217
0.055927,0.007339,0.054393,0.007436,956.0,Spain,ESP,ESP,20210217
0.102021,0.010665,0.088608,0.011359,711.0,Sweden,SWE,SWE,20210217
0.130698,0.017896,0.129944,0.01794,354.0,Switzerland,CHE,CHE,20210217
0.052465,0.005403,0.043841,0.005884,1437.0,Taiwan,TWN,TWN,20210217
0.029959,0.005856,0.030303,0.005823,858.0,Thailand,THA,THA,20210217
0.134626,0.022721,0.115578,0.024257,199.0,Tunisia,TUN,TUN,20210217
0.082681,0.009686,0.07672,0.010023,756.0,Turkey,TUR,TUR,20210217
0.054483,0.006948,0.060374,0.006621,1176.0,Ukraine,UKR,UKR,20210217
0.089232,0.011687,0.095087,0.011358,631.0,United Kingdom,GBR,GBR,20210217
0.024747,0.009226,0.026403,0.00894,303.0,Uruguay,URY,URY,20210217
0.050764,0.011122,0.057208,0.010513,437.0,Venezuela,VEN,VEN,20210217
0.016517,0.002906,0.01831,0.002762,2130.0,Vietnam,VNM,VNM,20210217
0.19353,0.023897,0.167347,0.025291,245.0,Algeria,DZA,DZA,20210218
0.040145,0.005833,0.042975,0.005646,1210.0,Argentina,ARG,ARG,20210218
0.056889,0.009733,0.056637,0.009753,565.0,Australia,AUS,AUS,20210218
0.110602,0.017353,0.118156,0.016861,347.0,Austria,AUT,AUT,20210218
0.053189,0.022212,0.093023,0.017161,172.0,Bangladesh,BGD,BGD,20210218
0.079207,0.022409,0.0875,0.021417,160.0,Belarus,BLR,BLR,20210218
0.119368,0.017424,0.109034,0.018125,321.0,Belgium,BEL,BEL,20210218
0.071011,0.014054,0.059649,0.015241,285.0,Bolivia,BOL,BOL,20210218
0.05674,0.004035,0.054413,0.004115,3161.0,Brazil,BRA,BRA,20210218
0.082105,0.015436,0.076923,0.015903,299.0,Bulgaria,BGR,BGR,20210218
0.104877,0.009662,0.095802,0.010058,929.0,Canada,CAN,CAN,20210218
0.07012,0.013204,0.068306,0.013366,366.0,Chile,CHL,CHL,20210218
0.067972,0.006911,0.048017,0.008136,958.0,Colombia,COL,COL,20210218
0.102149,0.023965,0.090278,0.025325,144.0,Costa Rica,CRI,CRI,20210218
0.135674,0.025648,0.111842,0.027867,152.0,Croatia,HRV,HRV,20210218
0.142127,0.014144,0.141447,0.014173,608.0,Czech Republic,CZE,CZE,20210218
0.086905,0.019272,0.103586,0.017816,251.0,Denmark,DNK,DNK,20210218
0.100215,0.023738,0.10303,0.023448,165.0,Dominican Republic,DOM,DOM,20210218
0.08844,0.01034,0.070261,0.011487,612.0,Ecuador,ECU,ECU,20210218
0.073732,0.010923,0.082148,0.010395,633.0,Egypt,EGY,EGY,20210218
0.075775,0.019771,0.073864,0.020005,176.0,El Salvador,SLV,SLV,20210218
0.120139,0.025094,0.073394,0.031285,109.0,Finland,FIN,FIN,20210218
0.094054,0.005657,0.089914,0.005773,2558.0,France,FRA,FRA,20210218
0.083573,0.006275,0.083676,0.006272,1948.0,Germany,DEU,DEU,20210218
0.107914,0.026299,0.114865,0.025591,148.0,Ghana,GHA,GHA,20210218
0.058682,0.011916,0.061425,0.011664,407.0,Greece,GRC,GRC,20210218
0.103864,0.024733,0.100671,0.025078,149.0,Guatemala,GTM,GTM,20210218
0.095139,0.021807,0.078431,0.023798,153.0,Honduras,HND,HND,20210218
0.055647,0.021159,0.061538,0.020183,130.0,Hong Kong,HKG,HKG,20210218
0.110759,0.01154,0.112882,0.011444,753.0,Hungary,HUN,HUN,20210218
0.05373,0.006279,0.063207,0.005818,1503.0,India,IND,IND,20210218
0.084664,0.009023,0.082618,0.009124,932.0,Indonesia,IDN,IDN,20210218
0.107135,0.015669,0.098901,0.016233,364.0,Iraq,IRQ,IRQ,20210218
0.042118,0.01684,0.045455,0.016239,154.0,Ireland,IRL,IRL,20210218
0.073287,0.006374,0.06927,0.006542,1588.0,Italy,ITA,ITA,20210218
0.094202,0.004235,0.09204,0.004279,4661.0,Japan,JPN,JPN,20210218
0.10958,0.029143,0.143836,0.025941,146.0,Jordan,JOR,JOR,20210218
0.056887,0.02181,0.063492,0.020717,126.0,Kazakhstan,KAZ,KAZ,20210218
0.069496,0.017179,0.049689,0.020104,161.0,Kenya,KEN,KEN,20210218
0.058775,0.023868,0.06,0.023639,100.0,Lebanon,LBN,LBN,20210218
0.047511,0.023868,0.06,0.02138,100.0,Libya,LBY,LBY,20210218
0.042213,0.012343,0.061008,0.01037,377.0,Malaysia,MYS,MYS,20210218
0.060384,0.004633,0.059073,0.004681,2590.0,Mexico,MEX,MEX,20210218
0.028511,0.021279,0.048544,0.016479,103.0,Nepal,NPL,NPL,20210218
0.136733,0.013443,0.110294,0.014744,544.0,Netherlands,NLD,NLD,20210218
0.073934,0.014476,0.068627,0.014983,306.0,New Zealand,NZL,NZL,20210218
0.063318,0.026253,0.081818,0.023326,110.0,Nicaragua,NIC,NIC,20210218
0.078069,0.013731,0.061688,0.015312,308.0,Nigeria,NGA,NGA,20210218
0.100309,0.016329,0.077778,0.018316,270.0,Norway,NOR,NOR,20210218
0.074595,0.020359,0.112033,0.01696,241.0,Pakistan,PAK,PAK,20210218
0.119254,0.021395,0.066176,0.027893,136.0,Paraguay,PRY,PRY,20210218
0.062678,0.008996,0.053883,0.009657,631.0,Peru,PER,PER,20210218
0.0579,0.006154,0.037618,0.007554,957.0,Philippines,PHL,PHL,20210218
0.066591,0.010256,0.076923,0.009596,676.0,Poland,POL,POL,20210218
0.059368,0.009977,0.066879,0.009437,628.0,Portugal,PRT,PRT,20210218
0.04427,0.02048,0.051282,0.019098,117.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.082662,0.013436,0.08656,0.013158,439.0,Romania,ROU,ROU,20210218
0.10104,0.009569,0.089064,0.010125,887.0,Russia,RUS,RUS,20210218
0.11557,0.025775,0.108844,0.026459,147.0,Saudi Arabia,SAU,SAU,20210218
0.076645,0.016397,0.069959,0.017101,243.0,Serbia,SRB,SRB,20210218
0.088543,0.018386,0.092369,0.018039,249.0,Slovakia,SVK,SVK,20210218
0.084602,0.012575,0.086172,0.01247,499.0,South Africa,ZAF,ZAF,20210218
0.102946,0.014428,0.070064,0.017177,314.0,South Korea,KOR,KOR,20210218
0.069445,0.008224,0.063564,0.008569,881.0,Spain,ESP,ESP,20210218
0.061866,0.01052,0.082111,0.009232,682.0,Sweden,SWE,SWE,20210218
0.11581,0.015859,0.094118,0.01738,340.0,Switzerland,CHE,CHE,20210218
0.037857,0.005466,0.040217,0.00531,1293.0,Taiwan,TWN,TWN,20210218
0.045142,0.007091,0.038926,0.007612,745.0,Thailand,THA,THA,20210218
0.106827,0.020625,0.106667,0.020639,225.0,Tunisia,TUN,TUN,20210218
0.086293,0.009806,0.082487,0.010009,788.0,Turkey,TUR,TUR,20210218
0.05758,0.007015,0.057325,0.00703,1099.0,Ukraine,UKR,UKR,20210218
0.102608,0.011867,0.088696,0.012666,575.0,United Kingdom,GBR,GBR,20210218
0.036893,0.012322,0.041667,0.011623,264.0,Uruguay,URY,URY,20210218
0.078362,0.013032,0.07013,0.013714,385.0,Venezuela,VEN,VEN,20210218
0.030401,0.003468,0.023536,0.003927,1912.0,Vietnam,VNM,VNM,20210218
0.180668,0.021422,0.142322,0.02359,267.0,Algeria,DZA,DZA,20210219
0.060609,0.007198,0.05838,0.007325,1062.0,Argentina,ARG,ARG,20210219
0.058228,0.009908,0.053846,0.010279,520.0,Australia,AUS,AUS,20210219
0.10698,0.01846,0.102941,0.018776,272.0,Austria,AUT,AUT,20210219
0.061241,0.020549,0.082873,0.017871,181.0,Bangladesh,BGD,BGD,20210219
0.057993,0.020691,0.070968,0.018835,155.0,Belarus,BLR,BLR,20210219
0.108229,0.018321,0.094118,0.019493,255.0,Belgium,BEL,BEL,20210219
0.058746,0.015216,0.062745,0.014755,255.0,Bolivia,BOL,BOL,20210219
0.061426,0.004046,0.051896,0.00438,3006.0,Brazil,BRA,BRA,20210219
0.08612,0.016164,0.078853,0.016826,279.0,Bulgaria,BGR,BGR,20210219
0.106257,0.010627,0.107855,0.010558,853.0,Canada,CAN,CAN,20210219
0.096568,0.01514,0.089636,0.015655,357.0,Chile,CHL,CHL,20210219
0.056706,0.007975,0.055623,0.008047,827.0,Colombia,COL,COL,20210219
0.087163,0.025885,0.105634,0.023755,142.0,Costa Rica,CRI,CRI,20210219
0.11324,0.025958,0.120253,0.02529,158.0,Croatia,HRV,HRV,20210219
0.148347,0.014933,0.151042,0.014823,576.0,Czech Republic,CZE,CZE,20210219
0.072635,0.01726,0.069124,0.017659,217.0,Denmark,DNK,DNK,20210219
0.138178,0.030168,0.164474,0.028083,152.0,Dominican Republic,DOM,DOM,20210219
0.0663,0.010712,0.064516,0.010848,527.0,Ecuador,ECU,ECU,20210219
0.042775,0.010633,0.07907,0.007974,645.0,Egypt,EGY,EGY,20210219
0.113466,0.021576,0.087209,0.024254,172.0,El Salvador,SLV,SLV,20210219
0.096056,0.00598,0.092229,0.00609,2342.0,France,FRA,FRA,20210219
0.100091,0.00672,0.095288,0.006869,1910.0,Germany,DEU,DEU,20210219
0.079098,0.023633,0.081481,0.023315,135.0,Ghana,GHA,GHA,20210219
0.064348,0.010754,0.04798,0.012346,396.0,Greece,GRC,GRC,20210219
0.08237,0.020938,0.087432,0.020379,183.0,Guatemala,GTM,GTM,20210219
0.039867,0.01322,0.023077,0.017226,130.0,Honduras,HND,HND,20210219
0.070799,0.022326,0.065041,0.023221,123.0,Hong Kong,HKG,HKG,20210219
0.098821,0.011513,0.096037,0.01166,656.0,Hungary,HUN,HUN,20210219
0.055619,0.005889,0.059153,0.005721,1606.0,India,IND,IND,20210219
